date,code,name,theme,qty,value,weight
2024-10-15,sh511020,国债ETF5至10年,国债et,600,67944.6,0.7%
2024-10-15,sh513390,纳指100ETF,纳指10,44300,72341.9,0.7%
2024-10-15,sh561060,国企红利ETF,红利,64700,69552.5,0.7%
2024-10-15,sz159787,建材ETF易方达,建材et,111200,71390.4,0.7%
2024-10-15,sz159726,恒生红利ETF,红利,67700,71355.8,0.7%
2024-10-15,sz159923,中证A100ETF大成,中证a1,31100,71219.0,0.7%
2024-10-15,sz159302,港股高股息ETF,港股高股,66200,71363.6,0.7%
2024-10-15,sz159887,银行ETF,银行,61800,71379.0,0.7%
2024-10-15,sh563330,A股ETF,a股et,23000,71208.0,0.7%
2024-10-15,sh513170,恒生央企ETF,恒生央企,60200,71397.2,0.7%
2024-10-15,sz159562,黄金股ETF,黄金,55800,71368.2,0.7%
2024-10-16,CASH,现金,现金,0,6448426.8,
2024-10-16,sh588830,科创新能源ETF,新能源,58200,64834.8,0.7%
2024-10-16,sh562580,可选消费ETF,可选消费,63000,67410.0,0.7%
2024-10-16,sh511220,城投债ETF海富通,城投债e,20900,213535.3,2.1%
2024-10-16,sh510880,红利ETF,红利,43900,143948.1,1.4%
2024-10-16,sz159627,A100ETF华夏,a100,65300,67846.7,0.7%
2024-10-16,sz159633,中证1000ETF易方达,中证10,30900,69772.2,0.7%
2024-10-16,sh513190,港股通金融ETF,港股通金,167700,219519.3,2.2%
2024-10-16,sh561260,能源ETF,能源et,61100,68737.5,0.7%
2024-10-16,sh510300,沪深300ETF华泰柏瑞,沪深30,17400,67964.4,0.7%
2024-10-16,sz159828,医疗ETF,医疗,160100,64680.4,0.6%
2024-10-16,sz159974,央企创新ETF富国,央企创新,44700,70715.4,0.7%
2024-10-16,sh513230,港股通消费ETF华夏,港股通消,81800,68957.4,0.7%
2024-10-16,sh512700,银行ETF南方,银行,50800,74320.4,0.7%
2024-10-16,sh513970,恒生消费ETF,恒生消费,82400,68721.6,0.7%
2024-10-16,sz159619,基建ETF,基建et,72100,71018.5,0.7%
2024-10-16,sz159625,绿色电力ETF,绿色电力,61800,70822.8,0.7%
2024-10-16,sh513810,港股国企ETF,港股国企,112700,145383.0,1.5%
2024-10-16,sh513550,港股通50ETF,港股通5,80400,70912.8,0.7%
2024-10-16,sh518600,上海金ETF,上海金e,24700,143111.8,1.4%
2024-10-16,sz159632,纳斯达克ETF,纳斯达克,86600,142976.6,1.4%
2024-10-16,sh513350,标普油气ETF,标普油气,70500,68455.5,0.7%
2024-10-16,sh512070,证券保险ETF易方达,证券,87300,69054.3,0.7%
2024-10-16,sh511800,易方达货币ETF,易方达货,1400,140022.4,1.4%
2024-10-16,sz159751,港股通科技ETF鹏华,港股通科,89600,68723.2,0.7%
2024-10-16,sh511020,国债ETF5至10年,国债et,1200,135885.6,1.4%
2024-10-16,sh513390,纳指100ETF,纳指10,88500,143016.0,1.4%
2024-10-16,sh561060,国企红利ETF,红利,64700,70717.1,0.7%
2024-10-16,sz159787,建材ETF易方达,建材et,111200,74170.4,0.7%
2024-10-16,sz159726,恒生红利ETF,红利,67700,71965.1,0.7%
2024-10-16,sz159923,中证A100ETF大成,中证a1,31100,64097.1,0.6%
2024-10-16,sz159302,港股高股息ETF,港股高股,66200,72621.4,0.7%
2024-10-16,sz159887,银行ETF,银行,61800,72924.0,0.7%
2024-10-16,sh563330,A股ETF,a股et,23000,70771.0,0.7%
2024-10-16,sh513170,恒生央企ETF,恒生央企,60200,72059.4,0.7%
2024-10-16,sz159562,黄金股ETF,黄金,55800,73377.0,0.7%
2024-10-16,sh513030,德国ETF,德国et,49500,71428.5,0.7%
2024-10-16,sz159816,0-4地债ETF,0-4地,600,67140.0,0.7%
2024-10-16,sh513800,日本东证指数ETF南方,日本东证,52400,71421.2,0.7%
2024-10-16,sh511030,公司债ETF,公司债e,6700,70584.5,0.7%
2024-10-17,CASH,现金,现金,0,5806941.8,
2024-10-17,sh588830,科创新能源ETF,新能源,58200,64020.0,0.6%
2024-10-17,sh562580,可选消费ETF,可选消费,63000,67347.0,0.7%
2024-10-17,sh511220,城投债ETF海富通,城投债e,20900,213514.4,2.1%
2024-10-17,sh510880,红利ETF,红利,43900,141840.9,1.4%
2024-10-17,sz159627,A100ETF华夏,a100,65300,66932.5,0.7%
2024-10-17,sz159633,中证1000ETF易方达,中证10,30900,69555.9,0.7%
2024-10-17,sh513190,港股通金融ETF,港股通金,222900,287986.8,2.9%
2024-10-17,sh561260,能源ETF,能源et,61100,67943.2,0.7%
2024-10-17,sh510300,沪深300ETF华泰柏瑞,沪深30,17400,67216.2,0.7%
2024-10-17,sz159828,医疗ETF,医疗,160100,64040.0,0.6%
2024-10-17,sz159974,央企创新ETF富国,央企创新,44700,69776.7,0.7%
2024-10-17,sh513230,港股通消费ETF华夏,港股通消,81800,68548.4,0.7%
2024-10-17,sh512700,银行ETF南方,银行,100300,144532.3,1.5%
2024-10-17,sh513970,恒生消费ETF,恒生消费,82400,68062.4,0.7%
2024-10-17,sz159619,基建ETF,基建et,72100,69648.6,0.7%
2024-10-17,sz159625,绿色电力ETF,绿色电力,61800,70143.0,0.7%
2024-10-17,sh513810,港股国企ETF,港股国企,112700,143467.1,1.4%
2024-10-17,sh513550,港股通50ETF,港股通5,80400,70189.2,0.7%
2024-10-17,sh518600,上海金ETF,上海金e,36900,214868.7,2.2%
2024-10-17,sz159632,纳斯达克ETF,纳斯达克,86600,143496.2,1.4%
2024-10-17,sh513350,标普油气ETF,标普油气,70500,68949.0,0.7%
2024-10-17,sh512070,证券保险ETF易方达,证券,87300,69054.3,0.7%
2024-10-17,sh511800,易方达货币ETF,易方达货,1400,140035.0,1.4%
2024-10-17,sz159751,港股通科技ETF鹏华,港股通科,89600,68633.6,0.7%
2024-10-17,sh511020,国债ETF5至10年,国债et,1200,136020.0,1.4%
2024-10-17,sh513390,纳指100ETF,纳指10,88500,143458.5,1.4%
2024-10-17,sh561060,国企红利ETF,红利,64700,69423.1,0.7%
2024-10-17,sz159787,建材ETF易方达,建材et,222900,142433.1,1.4%
2024-10-17,sz159726,恒生红利ETF,红利,67700,70814.2,0.7%
2024-10-17,sz159923,中证A100ETF大成,中证a1,31100,57690.5,0.6%
2024-10-17,sz159302,港股高股息ETF,港股高股,66200,71562.2,0.7%
2024-10-17,sz159887,银行ETF,银行,61800,71997.0,0.7%
2024-10-17,sh563330,A股ETF,a股et,23000,70288.0,0.7%
2024-10-17,sh513170,恒生央企ETF,恒生央企,60200,71276.8,0.7%
2024-10-17,sz159562,黄金股ETF,黄金,55800,72819.0,0.7%
2024-10-17,sh513030,德国ETF,德国et,49500,71527.5,0.7%
2024-10-17,sz159816,0-4地债ETF,0-4地,600,67204.2,0.7%
2024-10-17,sh513800,日本东证指数ETF南方,日本东证,52400,71526.0,0.7%
2024-10-17,sh511030,公司债ETF,公司债e,6700,70611.3,0.7%
2024-10-17,sh512890,红利低波ETF,红利,65100,71349.6,0.7%
2024-10-17,sz159812,黄金ETF前海开源,黄金,12100,71244.8,0.7%
2024-10-17,sz159768,房地产ETF,房地产,119800,71400.8,0.7%
2024-10-17,sh518890,中银上海金ETF,中银上海,12000,71052.0,0.7%
2024-10-17,sz159519,港股国企ETF,港股国企,55500,71373.0,0.7%
2024-10-18,CASH,现金,现金,0,5093260.1,
2024-10-18,sh588830,科创新能源ETF,新能源,58200,68210.4,0.7%
2024-10-18,sh562580,可选消费ETF,可选消费,63000,67536.0,0.7%
2024-10-18,sh511220,城投债ETF海富通,城投债e,20900,213389.0,2.1%
2024-10-18,sh510880,红利ETF,红利,43900,142762.8,1.4%
2024-10-18,sz159627,A100ETF华夏,a100,65300,69936.3,0.7%
2024-10-18,sz159633,中证1000ETF易方达,中证10,30900,73047.6,0.7%
2024-10-18,sh513190,港股通金融ETF,港股通金,222900,296011.2,3.0%
2024-10-18,sh561260,能源ETF,能源et,61100,68981.9,0.7%
2024-10-18,sh510300,沪深300ETF华泰柏瑞,沪深30,17400,69878.4,0.7%
2024-10-18,sz159828,医疗ETF,医疗,160100,67242.0,0.7%
2024-10-18,sz159974,央企创新ETF富国,央企创新,44700,71877.6,0.7%
2024-10-18,sh513230,港股通消费ETF华夏,港股通消,81800,71166.0,0.7%
2024-10-18,sh512700,银行ETF南方,银行,100300,145334.7,1.5%
2024-10-18,sh513970,恒生消费ETF,恒生消费,82400,69792.8,0.7%
2024-10-18,sz159619,基建ETF,基建et,72100,70585.9,0.7%
2024-10-18,sz159625,绿色电力ETF,绿色电力,61800,71008.2,0.7%
2024-10-18,sh513810,港股国企ETF,港股国企,112700,146284.6,1.5%
