date,code,name,action,price,shares,total_amt,remaining_cash
2024-10-16,sh513230,港股通消费ETF华夏,SELL,0.843,114400,96333.11688,2712958.459690001
2024-10-16,sh512890,红利低波ETF,SELL,1.108,92300,102155.90476,2815114.3644500007
2024-10-16,sh512700,银行ETF南方,SELL,1.463,71000,103758.7397,2918873.1041500005
2024-10-16,sh515290,银行ETF天弘,SELL,1.293,80200,103584.53154,3022457.6356900004
2024-10-16,sh515680,央企创新ETF嘉实,SELL,1.476,67000,98783.2188,3121240.8544900003
2024-10-16,sh513970,恒生消费ETF,SELL,0.834,115300,96054.42378,3217295.27827
2024-10-16,sh511220,城投债ETF海富通,BUY,10.217,9700,99213.91539,3118081.36288
2024-10-16,sh518600,上海金ETF,BUY,5.794,17200,99766.42247999998,3018314.9403999997
2024-10-16,sz159632,纳斯达克ETF,BUY,1.651,60500,99995.37404999998,2918319.56635
2024-10-16,sh511800,易方达货币ETF,BUY,100.016,900,90113.41584,2828206.15051
2024-10-16,sh513030,德国ETF,BUY,1.443,69200,99965.44115999999,2728240.70935
2024-10-16,sh511020,国债ETF5至10年,BUY,113.238,800,90690.04943999999,2637550.65991
2024-10-16,sz159816,0-4地债ETF,BUY,111.9,800,89618.472,2547932.18791
2024-10-16,sh513390,纳指100ETF,BUY,1.616,61800,99978.65568,2447953.53223
2024-10-16,sh513800,日本东证指数ETF南方,BUY,1.363,73200,99881.34876,2348072.18347
2024-10-16,sh511030,公司债ETF,BUY,10.535,9400,99137.93189999998,2248934.25157
2024-10-17,sh513190,港股通金融ETF,BUY,1.292,77300,99981.45876,2148952.79281
2024-10-17,sh518600,上海金ETF,BUY,5.823,17100,99682.83063,2049269.96218
2024-10-17,sh512890,红利低波ETF,BUY,1.096,91100,99955.43015999999,1949314.53202
2024-10-17,sh512700,银行ETF南方,BUY,1.441,69300,99971.14743,1849343.3845900001
2024-10-17,sh515290,银行ETF天弘,BUY,1.275,78300,99942.31575,1749401.06884
2024-10-17,sz159787,建材ETF易方达,BUY,0.639,156300,99985.56326999998,1649415.50557
2024-10-17,sh517900,银行AH优选ETF,BUY,1.242,80400,99966.64248,1549448.86309
2024-10-17,sz159547,红利低波ETF华夏,BUY,1.131,88300,99977.15402999999,1449471.70906
2024-10-17,sz159745,建材ETF,BUY,0.586,170400,99964.23983999998,1349507.46922
2024-10-17,sh560150,红利低波ETF泰康,BUY,1.092,91400,99918.58967999999,1249588.87954
2024-10-18,sz159586,计算机ETF南方,BUY,1.16,86100,99985.86359999998,1149603.01594
2024-10-18,sh516770,游戏ETF华泰柏瑞,BUY,1.02,97900,99967.84379999999,1049635.1721400002
2024-10-18,sh516010,游戏ETF,BUY,0.991,100700,99903.47306999998,949731.6990700002
2024-10-18,sh516100,金融科技ETF华夏,BUY,1.164,85800,99981.05831999998,849750.6407500003
2024-10-18,sh513290,纳指生物科技ETF,BUY,1.245,80200,99958.8339,749791.8068500003
2024-10-18,sz159725,线上消费ETF,BUY,0.719,138900,99978.95600999998,649812.8508400003
2024-10-18,sh513650,标普500ETF南方,BUY,1.51,66100,99920.79209999999,549892.0587400004
2024-10-18,sh513730,东南亚科技ETF,BUY,1.259,79300,99948.52256999999,449943.5361700004
2024-10-18,sz159509,纳指科技ETF,BUY,1.571,63500,99868.23434999998,350075.3018200004
2024-10-18,sh513850,美国50ETF易方达,BUY,1.314,76000,99973.85039999998,250101.4514200004
2024-10-21,sh511220,城投债ETF海富通,SELL,10.206,9700,98889.30198,348990.7534000004
2024-10-21,sh518600,上海金ETF,SELL,5.938,51700,306656.90593999997,655647.6593400004
2024-10-21,sz159632,纳斯达克ETF,SELL,1.654,121200,200244.28871999998,855891.9480600003
2024-10-21,sh513350,标普油气ETF,SELL,0.983,98600,96817.18382,952709.1318800004
2024-10-21,sh512070,证券保险ETF易方达,SELL,0.821,122100,100133.83149,1052842.9633700002
2024-10-21,sh511800,易方达货币ETF,SELL,100.003,1800,179807.39406,1232650.3574300003
2024-10-21,sz159751,港股通科技ETF鹏华,SELL,0.794,125300,99378.76298000001,1332029.1204100004
2024-10-21,sh511020,国债ETF5至10年,SELL,113.272,1600,181035.84128000002,1513064.9616900005
2024-10-21,sh513390,纳指100ETF,SELL,1.617,123800,199964.39694,1713029.3586300006
2024-10-21,sh561060,国企红利ETF,SELL,1.075,90500,97180.48375,1810209.8423800005
2024-10-21,sh513190,港股通金融ETF,SELL,1.313,77300,101383.25561,1911593.0979900006
2024-10-21,sz159787,建材ETF易方达,SELL,0.643,311800,200266.86385999998,2111859.9618500005
2024-10-21,sz159745,建材ETF,SELL,0.593,340800,201872.09616,2313732.0580100007
2024-10-21,sh513810,港股国企ETF,SELL,1.289,78200,100688.92021999999,2414420.978230001
2024-10-21,sz159519,港股国企ETF,SELL,1.303,77300,100611.10591,2515032.084140001
2024-10-21,sz159726,恒生红利ETF,SELL,1.061,94700,100366.17563,2615398.259770001
2024-10-21,sh513690,港股红利ETF博时,SELL,0.896,112200,100420.61568,2715818.8754500006
2024-10-21,sh513530,港股通红利ETF,SELL,1.431,71300,101918.06667,2817736.9421200007
2024-10-21,sz159923,中证A100ETF大成,SELL,1.76,43600,76651.5904,2894388.532520001
2024-10-21,sz159302,港股高股息ETF,SELL,1.098,92600,101562.95772,2995951.4902400007
2024-10-21,sh513030,德国ETF,SELL,1.445,69200,99884.00660000001,3095835.4968400006
2024-10-21,sz159816,0-4地债ETF,SELL,111.9,800,89421.528,3185257.0248400006
2024-10-21,sh513800,日本东证指数ETF南方,SELL,1.353,73200,98930.65644,3284187.6812800006
2024-10-21,sh511030,公司债ETF,SELL,10.542,9400,98985.79572000001,3383173.4770000004
2024-10-21,sz159801,芯片ETF广发,BUY,0.601,166200,99996.07481999998,3283177.40218
2024-10-21,sh560800,数字经济ETF,BUY,0.735,135900,99996.37514999999,3183181.02703
2024-10-21,sh588370,科创50增强ETF南方,BUY,0.983,101600,99982.66007999999,3083198.36695
2024-10-21,sz159546,集成电路ETF,BUY,1.252,79700,99894.16283999998,2983304.2041100003
2024-10-21,sh588990,科创芯片ETF博时,BUY,1.496,66700,99892.96151999998,2883411.2425900004
2024-10-21,sh560780,半导体设备ETF广发,BUY,1.128,88500,99937.81079999998,2783473.4317900003
2024-10-21,sh588200,科创芯片ETF,BUY,1.426,70000,99929.80199999998,2683543.62979
2024-10-21,sz159813,半导体ETF,BUY,0.776,128700,99981.05831999998,2583562.5714700003
2024-10-21,sh588000,科创50ETF,BUY,1.05,95100,99964.84049999999,2483597.7309700004
2024-10-21,sh562590,半导体设备ETF华夏,BUY,1.113,89700,99945.91970999999,2383651.8112600003
2024-10-22,sh512890,红利低波ETF,SELL,1.096,91100,99735.76984000001,2483387.5811000005
2024-10-22,sh512700,银行ETF南方,SELL,1.427,69300,98782.31979000001,2582169.9008900006
2024-10-22,sh515290,银行ETF天弘,SELL,1.262,78300,98705.90394,2680875.8048300007
2024-10-22,sh517900,银行AH优选ETF,SELL,1.232,80400,98943.84192,2779819.646750001
2024-10-22,sz159547,红利低波ETF华夏,SELL,1.129,88300,99581.04023,2879400.6869800007
2024-10-22,sh560150,红利低波ETF泰康,SELL,1.093,91400,99790.30978,2979190.9967600005
2024-10-22,sz159801,芯片ETF广发,BUY,0.595,167800,99950.82509999999,2879240.1716600005
2024-10-22,sz159546,集成电路ETF,BUY,1.226,81400,99906.17603999998,2779333.9956200006
2024-10-22,sz159779,消费电子50ETF,BUY,0.774,129000,99955.83059999999,2679378.1650200007
2024-10-22,sz159813,半导体ETF,BUY,0.765,130500,99942.31575,2579435.8492700006
2024-10-22,sz159582,半导体产业ETF,BUY,1.415,70500,99867.23324999999,2479568.6160200005
2024-10-22,sh561310,消电ETF,BUY,0.79,126400,99965.84159999999,2379602.7744200006
2024-10-22,sh516920,芯片50ETF,BUY,0.709,140800,99937.00991999998,2279665.7645000005
2024-10-22,sh561980,半导体设备ETF,BUY,1.274,78400,99991.46975999999,2179674.2947400007
2024-10-22,sh588110,科创成长ETF,BUY,1.053,94800,99934.20683999998,2079740.0879000009
2024-10-22,sh512760,芯片ETF,BUY,1.104,90400,99911.38175999999,1979828.7061400008
2024-10-23,sz159586,计算机ETF南方,SELL,1.14,86100,98046.03059999998,2077874.7367400008
2024-10-23,sh516770,游戏ETF华泰柏瑞,SELL,1.036,97900,101312.83316000001,2179187.569900001
2024-10-23,sh516010,游戏ETF,SELL,1.0,100700,100589.23,2279776.799900001
2024-10-23,sh516100,金融科技ETF华夏,SELL,1.114,85800,95476.06068000001,2375252.860580001
2024-10-23,sh513290,纳指生物科技ETF,SELL,1.238,80200,99178.38364,2474431.244220001
2024-10-23,sz159725,线上消费ETF,SELL,0.745,138900,103366.67145,2577797.915670001
2024-10-23,sh513650,标普500ETF南方,SELL,1.503,66100,99239.01686999999,2677036.932540001
2024-10-23,sh513730,东南亚科技ETF,SELL,1.291,79300,102263.68607,2779300.6186100007
2024-10-23,sz159509,纳指科技ETF,SELL,1.551,63500,98380.16265,2877680.7812600005
2024-10-23,sh513850,美国50ETF易方达,SELL,1.327,76000,100741.0628,2978421.8440600005
2024-10-23,sh588830,科创新能源ETF,BUY,1.288,77500,99929.80199999998,2878492.0420600004
2024-10-23,sz159618,光伏ETF指数基金,BUY,0.684,146000,99973.8504,2778518.1916600005
2024-10-23,sz159725,线上消费ETF,BUY,0.745,134000,99939.813,2678578.3786600004
2024-10-23,sh516190,传媒ETF华夏,BUY,0.932,107100,99926.99892,2578651.3797400002
2024-10-23,sh516160,新能源ETF,BUY,2.133,46800,99934.20683999998,2478717.1729
2024-10-23,sz159609,光伏ETF浦银,BUY,0.499,200100,99959.73488999998,2378757.43801
2024-10-23,sz159863,光伏ETF鹏华,BUY,0.571,174900,99977.75468999999,2278779.6833200003
2024-10-23,sh516880,光伏50ETF,BUY,0.722,138300,99962.43785999998,2178817.2454600004
2024-10-23,sz159861,碳中和50ETF,BUY,0.914,109200,99918.58967999999,2078898.6557800004
2024-10-23,sz159875,新能源ETF,BUY,0.507,197000,99988.8669,1978909.7888800004
2024-10-24,sh512660,军工ETF,BUY,1.06,94200,99961.8372,1878947.9516800004
2024-10-24,sz159618,光伏ETF指数基金,BUY,0.661,151100,99986.96480999999,1778960.9868700004
2024-10-24,sz159609,光伏ETF浦银,BUY,0.481,207600,99965.44115999997,1678995.5457100004
2024-10-24,sh512710,军工龙头ETF,BUY,0.652,153200,99996.27504,1578999.2706700005
2024-10-24,sh512670,国防ETF,BUY,0.729,137000,99982.86029999999,1479016.4103700004
2024-10-24,sh512560,军工ETF易方达,BUY,0.644,155100,99994.27283999999,1379022.1375300004
2024-10-24,sz159863,光伏ETF鹏华,BUY,0.551,181200,99951.02532,1279071.1122100004
2024-10-24,sh516880,光伏50ETF,BUY,0.693,144100,99971.14742999998,1179099.9647800005
2024-10-24,sz159864,光伏50ETF,BUY,0.526,189900,99997.27614,1079102.6886400005
2024-10-24,sh515790,光伏ETF,BUY,0.829,120400,99921.39275999997,979181.2958800006
2024-10-25,sh562580,可选消费ETF,BUY,1.152,86700,99988.26623999998,879193.0296400005
2024-10-25,sh560590,中证1000增强ETF鹏华,BUY,1.066,93700,99994.07262,779198.9570200006
2024-10-25,sz159743,湖北ETF,BUY,0.851,117300,99932.10453,679266.8524900005
2024-10-25,sz159555,2000增强ETF,BUY,1.013,98600,99991.66997999998,579275.1825100005
2024-10-25,sz159532,中证2000ETF易方达,BUY,1.043,95700,99924.89660999998,479350.28590000054
2024-10-25,sz159535,中证2000ETF嘉实,BUY,1.008,99000,99901.77119999999,379448.5147000005
2024-10-25,sh562660,中证2000ETF华夏,BUY,1.068,93500,99967.84379999999,279480.67090000055
2024-10-25,sz159546,集成电路ETF,BUY,1.221,81800,99987.66557999999,179493.00532000058
2024-10-25,sh588990,科创芯片ETF博时,BUY,1.458,68500,99982.86029999999,79510.1450200006
2024-10-28,sz159801,芯片ETF广发,SELL,0.587,334000,195842.3362,275352.4812200006
2024-10-28,sh560800,数字经济ETF,SELL,0.719,135900,97604.61669,372957.0979100006
2024-10-28,sh588370,科创50增强ETF南方,SELL,0.969,101600,98342.10455999999,471299.2024700006
2024-10-28,sz159546,集成电路ETF,SELL,1.218,242900,295526.76258000004,766825.9650500007
2024-10-28,sh588990,科创芯片ETF博时,SELL,1.449,135200,195689.30472000001,962515.2697700007
2024-10-28,sh560780,半导体设备ETF广发,SELL,1.12,88500,99010.96800000002,1061526.2377700007
2024-10-28,sh588200,科创芯片ETF,SELL,1.385,70000,96843.355,1158369.5927700007
2024-10-28,sz159813,半导体ETF,SELL,0.757,259200,195998.56416,1354368.1569300008
2024-10-28,sh588000,科创50ETF,SELL,1.039,95100,98700.21020999999,1453068.3671400007
2024-10-28,sh562590,半导体设备ETF华夏,SELL,1.09,89700,97665.4497,1550733.8168400007
2024-10-28,sz159779,消费电子50ETF,SELL,0.768,129000,98963.0208,1649696.8376400007
2024-10-28,sz159582,半导体产业ETF,SELL,1.393,70500,98098.47285,1747795.3104900008
2024-10-28,sh561310,消电ETF,SELL,0.786,126400,99241.11456000002,1847036.4250500007
2024-10-28,sh516920,芯片50ETF,SELL,0.702,140800,98732.87423999999,1945769.2992900007
2024-10-28,sh561980,半导体设备ETF,SELL,1.251,78400,97970.51376,2043739.8130500007
2024-10-28,sh588110,科创成长ETF,SELL,1.042,94800,98672.94024000001,2142412.753290001
2024-10-28,sh512760,芯片ETF,SELL,1.095,90400,98879.1132,2241291.866490001
2024-10-28,sh588830,科创新能源ETF,SELL,1.34,77500,103735.765,2345027.631490001
2024-10-28,sz159618,光伏ETF指数基金,SELL,0.707,297100,209818.64532999997,2554846.276820001
2024-10-28,sz159725,线上消费ETF,SELL,0.768,134000,102798.7968,2657645.0736200013
2024-10-28,sh516190,传媒ETF华夏,SELL,0.958,107100,102488.93802,2760134.011640001
2024-10-28,sh516160,新能源ETF,SELL,2.192,46800,102472.75584000001,2862606.7674800013
2024-10-28,sz159609,光伏ETF浦银,SELL,0.518,407700,210956.29254,3073563.060020001
2024-10-28,sz159863,光伏ETF鹏华,SELL,0.592,356100,210579.30768,3284142.367700001
2024-10-28,sh516880,光伏50ETF,SELL,0.743,282400,209592.39448000002,3493734.7621800015
2024-10-28,sz159861,碳中和50ETF,SELL,0.936,109200,102098.76768000002,3595833.5298600015
2024-10-28,sz159875,新能源ETF,SELL,0.52,197000,102327.316,3698160.8458600016
2024-10-28,sh588830,科创新能源ETF,BUY,1.34,74500,99939.813,3598221.0328600015
2024-10-28,sh588010,科创新材料ETF,BUY,0.596,167600,99999.47855999997,3498221.5543000014
2024-10-28,sz159752,新能源龙头ETF,BUY,0.529,188800,99985.06272,3398236.4915800015
2024-10-28,sz159618,光伏ETF指数基金,BUY,0.707,141200,99938.21123999998,3298298.2803400015
2024-10-28,sh516160,新能源ETF,BUY,2.192,45500,99845.7096,3198452.5707400013
2024-10-28,sz159609,光伏ETF浦银,BUY,0.518,192800,99980.25744,3098472.3133000014
2024-10-28,sh588160,科创新材料ETF南方,BUY,0.603,165600,99966.64248,2998505.6708200015
2024-10-28,sz159863,光伏ETF鹏华,BUY,0.592,168700,99980.25743999999,2898525.4133800017
2024-10-28,sh516880,光伏50ETF,BUY,0.743,134400,99969.04511999998,2798556.3682600018
2024-10-28,sz159875,新能源ETF,BUY,0.52,192000,99949.824,2698606.5442600017
2024-10-29,sh512660,军工ETF,SELL,1.078,94200,101435.89764000001,2800042.441900002
2024-10-29,sz159618,光伏ETF指数基金,SELL,0.69,141200,97320.8292,2897363.271100002
2024-10-29,sz159609,光伏ETF浦银,SELL,0.503,192800,96871.72376,2994234.994860002
2024-10-29,sh512710,军工龙头ETF,SELL,0.657,153200,100541.68236,3094776.677220002
2024-10-29,sh512670,国防ETF,SELL,0.735,137000,100584.2355,3195360.912720002
2024-10-29,sh512560,军工ETF易方达,SELL,0.653,155100,101168.89167,3296529.8043900016
2024-10-29,sz159863,光伏ETF鹏华,SELL,0.577,168700,97232.82611,3393762.6305000014
2024-10-29,sh516880,光伏50ETF,SELL,0.724,134400,97198.56383999999,3490961.1943400013
2024-10-29,sz159864,光伏50ETF,SELL,0.553,189900,104899.18383000001,3595860.3781700013
2024-10-29,sh515790,光伏ETF,SELL,0.866,120400,104151.70696,3700012.0851300014
2024-10-29,sh560220,中证2000ETF广发,BUY,1.037,96300,99972.94940999997,3600039.1357200015
2024-10-29,sz159553,中证2000增强ETF海富通,BUY,1.126,88700,99986.06381999998,3500053.0719000017
2024-10-29,sz159543,国证2000ETF基金,BUY,0.95,105100,99954.82949999999,3400098.2424000017
2024-10-29,sh563300,中证2000ETF,BUY,0.998,100000,99909.77999999998,3300188.462400002
2024-10-29,sz159555,2000增强ETF,BUY,1.016,98300,99982.66007999999,3200205.802320002
2024-10-29,sz159743,湖北ETF,BUY,0.866,115300,99959.63478,3100246.167540002
2024-10-29,sz159532,中证2000ETF易方达,BUY,1.05,95100,99964.84049999999,3000281.327040002
2024-10-29,sz159533,中证2000ETF基金,BUY,1.127,88600,99962.03741999998,2900319.2896200023
2024-10-29,sz159531,中证2000ETF,BUY,0.992,100600,99904.97471999998,2800414.3149000024
2024-10-29,sh516300,中证1000ETF华泰柏瑞,BUY,2.398,41600,99866.53248,2700547.7824200024
2024-10-30,sh562580,可选消费ETF,SELL,1.135,86700,98296.25505,2798844.037470002
2024-10-30,sh560590,中证1000增强ETF鹏华,SELL,1.064,93700,99587.13352,2898431.1709900023
2024-10-30,sz159743,湖北ETF,SELL,0.872,232600,202604.09008000002,3101035.2610700023
2024-10-30,sz159555,2000增强ETF,SELL,1.016,196900,199830.34456,3300865.6056300025
2024-10-30,sz159532,中证2000ETF易方达,SELL,1.055,190800,201072.5766,3501938.1822300022
2024-10-30,sz159535,中证2000ETF嘉实,SELL,1.026,99000,101462.2686,3603400.4508300023
2024-10-30,sh562660,中证2000ETF华夏,SELL,1.078,93500,100682.1277,3704082.5785300024
2024-10-30,sh516000,大数据ETF华夏,BUY,0.854,116900,99942.41585999998,3604140.1626700023
2024-10-30,sh515400,大数据ETF,BUY,0.803,124300,99922.69419,3504217.468480002
2024-10-30,sh560300,电信50ETF,BUY,1.349,74000,99935.80859999999,3404281.659880002
2024-10-30,sz159747,香港科技ETF南方,BUY,1.124,88800,99920.99232,3304360.667560002
2024-10-30,sz159741,恒生科技ETF嘉实,BUY,0.605,165100,99995.37404999998,3204365.293510002
2024-10-30,sh513180,恒生科技指数ETF,BUY,0.613,162900,99967.54346999999,3104397.750040002
2024-10-30,sh560690,电信ETF鹏华,BUY,1.299,76800,99872.93951999999,3004524.810520002
2024-10-30,sh513330,恒生互联网ETF,BUY,0.436,229100,99997.47636,2904527.334160002
2024-10-30,sh513260,恒生科技ETF基金,BUY,1.164,85800,99981.05831999998,2804546.275840002
2024-10-30,sz159605,中概互联ETF,BUY,0.95,105100,99954.82949999999,2704591.446340002
2024-10-31,sh515250,智能汽车ETF,BUY,0.954,104700,99993.67218,2604597.7741600024
2024-10-31,sz159786,VRETF,BUY,0.886,112700,99962.03741999998,2504635.7367400024
2024-10-31,sz159998,计算机ETF,BUY,0.862,115800,99929.40156,2404706.3351800023
2024-10-31,sz159888,智能汽车ETF华夏,BUY,1.068,93500,99967.84379999999,2304738.4913800023
2024-10-31,sz159732,消费电子ETF,BUY,0.816,122400,99988.26623999998,2204750.2251400026
2024-10-31,sh515400,大数据ETF,BUY,0.814,122700,99987.66557999997,2104762.5595600028
2024-10-31,sh516520,智能驾驶ETF,BUY,1.041,95900,99941.71508999998,2004820.8444700027
2024-10-31,sh512720,计算机ETF,BUY,1.022,97700,99959.23434,1904861.6101300027
2024-10-31,sh512330,信息科技ETF南方,BUY,0.997,100100,99909.47966999999,1804952.1304600027
2024-10-31,sz159613,信息安全ETF,BUY,0.862,115800,99929.40156,1705022.7289000028
2024-11-01,sz159786,VRETF,BUY,0.848,117700,99919.39055999999,1605103.3383400028
2024-11-01,sz159609,光伏ETF浦银,BUY,0.51,195800,99967.84379999999,1505135.494540003
2024-11-01,sz159743,湖北ETF,BUY,0.852,117200,99964.23983999998,1405171.254700003
2024-11-01,sz159863,光伏ETF鹏华,BUY,0.587,170100,99958.53356999999,1305212.721130003
2024-11-01,sh510770,G60创新ETF,BUY,0.572,174600,99981.05831999998,1205231.662810003
2024-11-01,sh516880,光伏50ETF,BUY,0.733,136200,99944.41805999998,1105287.2447500029
2024-11-01,sh512200,房地产ETF,BUY,1.646,60600,99857.32235999998,1005429.9223900029
2024-11-01,sz159864,光伏50ETF,BUY,0.56,178300,99957.8328,905472.0895900029
2024-11-01,sh515790,光伏ETF,BUY,0.878,113700,99938.41145999999,805533.6781300029
2024-11-01,sh516860,金融科技ETF博时,BUY,1.154,86500,99930.80309999998,705602.8750300029
2024-11-04,sh588830,科创新能源ETF,SELL,1.271,74500,94585.34155,800188.2165800029
2024-11-04,sh588010,科创新材料ETF,SELL,0.584,167600,97770.73375999999,897958.9503400029
2024-11-04,sz159752,新能源龙头ETF,SELL,0.516,188800,97313.63712,995272.5874600029
2024-11-04,sh516160,新能源ETF,SELL,2.156,45500,97990.0922,1093262.679660003
2024-11-04,sz159609,光伏ETF浦银,SELL,0.513,195800,100334.91006000001,1193597.5897200028
2024-11-04,sh588160,科创新材料ETF南方,SELL,0.593,165600,98092.77911999999,1291690.368840003
2024-11-04,sz159863,光伏ETF鹏华,SELL,0.587,170100,99738.86643,1391429.2352700029
2024-11-04,sh516880,光伏50ETF,SELL,0.737,136200,100268.98266,1491698.2179300028
2024-11-04,sz159875,新能源ETF,SELL,0.511,192000,98004.0768,1589702.2947300028
2024-11-04,sh560220,中证2000ETF广发,SELL,1.038,96300,99849.44466000001,1689551.7393900028
2024-11-04,sz159553,中证2000增强ETF海富通,SELL,1.136,88700,100652.36048,1790204.0998700028
2024-11-04,sz159543,国证2000ETF基金,SELL,0.955,105100,100260.09245,1890464.1923200027
2024-11-04,sh563300,中证2000ETF,SELL,1.008,100000,100689.12,1991153.3123200028
2024-11-04,sz159743,湖北ETF,SELL,0.867,117200,101500.62636,2092653.938680003
2024-11-04,sz159533,中证2000ETF基金,SELL,1.135,88600,100450.3829,2193104.321580003
2024-11-04,sz159531,中证2000ETF,SELL,0.992,100600,99685.42528,2292789.746860003
2024-11-04,sh516300,中证1000ETF华泰柏瑞,SELL,2.425,41600,100769.03199999999,2393558.778860003
2024-11-04,sh516000,大数据ETF华夏,SELL,0.851,116900,99372.46991,2492931.248770003
2024-11-04,sh515400,大数据ETF,SELL,0.797,247000,196642.4551,2689573.703870003
2024-11-04,sh560300,电信50ETF,SELL,1.32,74000,97572.552,2787146.2558700033
2024-11-04,sz159747,香港科技ETF南方,SELL,1.123,88800,99612.70535999999,2886758.9612300033
2024-11-04,sz159741,恒生科技ETF嘉实,SELL,0.604,165100,99610.70756,2986369.6687900033
2024-11-04,sh513180,恒生科技指数ETF,SELL,0.612,162900,99585.13572,3085954.8045100034
2024-11-04,sh560690,电信ETF鹏华,SELL,1.269,76800,97351.99488,3183306.7993900036
2024-11-04,sh513330,恒生互联网ETF,SELL,0.437,229100,100006.57162999999,3283313.3710200037
2024-11-04,sh513260,恒生科技ETF基金,SELL,1.163,85800,99675.63606,3382989.0070800036
2024-11-04,sz159605,中概互联ETF,SELL,0.957,105100,100470.06122999999,3483459.0683100037
2024-11-04,sh562800,稀有金属ETF,BUY,0.535,186700,99994.37294999999,3383464.695360004
2024-11-04,sz159768,房地产ETF,BUY,0.646,154600,99981.45876,3283483.236600004
2024-11-04,sz159608,稀有金属ETF,BUY,0.602,165900,99981.65898,3183501.5776200043
2024-11-04,sh560860,工业有色ETF万家,BUY,0.873,114400,99981.05831999998,3083520.5193000045
2024-11-04,sh512400,有色金属ETF,BUY,1.076,92800,99962.63807999999,2983557.8812200045
