date,code,name,action,price,shares,total_amt,remaining_cash
2024-11-28,sz159805,传媒ETF,BUY,1.114,89600,99924.19584,754333.719880007
2024-11-28,sz159725,线上消费ETF,BUY,0.8,124800,99949.824,654383.895880007
2024-11-28,sh512980,传媒ETF,BUY,0.803,124300,99922.69419,554461.201690007
2024-11-28,sh517770,游戏传媒ETF浦银,BUY,0.925,107900,99917.28824999998,454543.913440007
2024-11-29,sz159552,中证2000增强ETF,SELL,1.335,75000,100014.8625,554558.7759400071
2024-11-29,sh513500,标普500ETF,SELL,2.182,45800,99825.67083999999,654384.4467800071
2024-11-29,sz159529,标普消费ETF,SELL,1.48,206200,304840.3064,959224.7531800071
2024-11-29,sh513100,纳指ETF,SELL,1.532,65000,99470.462,1058695.215180007
2024-11-29,sz159612,标普500ETF,SELL,1.752,115900,202833.43751999998,1261528.652700007
2024-11-29,sh513400,道琼斯ETF,SELL,1.198,166200,198888.58164000002,1460417.234340007
2024-11-29,sz159555,2000增强ETF,SELL,1.128,91300,102873.11495999999,1563290.3493000069
2024-11-29,sz159855,影视ETF,SELL,0.891,228700,203547.55113,1766837.900430007
2024-11-29,sh513730,东南亚科技ETF,BUY,1.426,70000,99929.80199999998,1666908.098430007
2024-11-29,sz159529,标普消费ETF,BUY,1.48,67400,99861.7272,1567046.371230007
2024-11-29,sh516620,影视ETF,BUY,0.983,101600,99982.66007999999,1467063.7111500069
2024-11-29,sz159502,标普生物科技ETF,BUY,1.09,91600,99953.8284,1367109.8827500069
2024-11-29,sz159768,房地产ETF,BUY,0.628,159000,99961.8372,1267148.045550007
2024-11-29,sh588070,科创成长ETF万家,BUY,0.953,104800,99984.26183999998,1167163.7837100069
2024-11-29,sh512200,房地产ETF,BUY,1.64,60900,99985.86359999998,1067177.9201100068
2024-11-29,sz159707,地产ETF,BUY,0.699,142900,99996.97580999997,967180.9443000068
2024-11-29,sh515060,房地产ETF华夏,BUY,0.777,128500,99954.32894999998,867226.6153500068
2024-11-29,sh513350,标普油气ETF,BUY,1.076,92800,99962.63807999999,767263.9772700069
2024-12-02,sh513730,东南亚科技ETF,SELL,1.383,70000,96703.509,863967.4862700069
2024-12-02,sz159529,标普消费ETF,SELL,1.4,67400,94256.204,958223.6902700069
2024-12-02,sh513280,恒生生物科技ETF,SELL,0.701,143300,100342.80136999999,1058566.491640007
2024-12-02,sh562510,旅游ETF,SELL,0.741,137900,102071.49771,1160637.989350007
2024-12-02,sz159502,标普生物科技ETF,SELL,1.076,184800,198626.07072000002,1359264.0600700069
2024-12-02,sz159766,旅游ETF,SELL,0.736,139100,102264.98464,1461529.0447100068
2024-12-02,sh516770,游戏ETF华泰柏瑞,SELL,1.147,89100,102085.28253,1563614.3272400068
2024-12-02,sz159869,游戏ETF,SELL,1.117,91600,102204.65108,1665818.9783200067
2024-12-02,sh516620,影视ETF,SELL,1.0,201700,201478.13,1867297.1083200066
2024-12-02,sh516010,游戏ETF,SELL,1.107,92500,102284.86275,1969581.9710700067
2024-12-02,sz159805,传媒ETF,SELL,1.162,89600,104000.67328,2073582.6443500067
2024-12-02,sz159725,线上消费ETF,SELL,0.843,124800,105090.67296,2178673.317310007
2024-12-02,sh512980,传媒ETF,SELL,0.837,124300,103924.65698999999,2282597.974300007
2024-12-02,sh517770,游戏传媒ETF浦银,SELL,0.959,107900,103362.27629,2385960.250590007
2024-12-02,sz159768,房地产ETF,SELL,0.647,159000,102759.8397,2488720.0902900067
2024-12-02,sh588070,科创成长ETF万家,SELL,0.971,104800,101648.86312000001,2590368.9534100066
2024-12-02,sh512200,房地产ETF,SELL,1.681,60900,102260.28981000002,2692629.2432200066
2024-12-02,sz159707,地产ETF,SELL,0.719,142900,102632.08038999999,2795261.3236100064
2024-12-02,sh515060,房地产ETF华夏,SELL,0.795,128500,102045.12675,2897306.450360006
2024-12-02,sh513350,标普油气ETF,SELL,1.078,92800,99928.35776000001,2997234.808120006
2024-12-02,sz159551,机器人产业ETF,BUY,1.058,94400,99985.06272,2897249.7454000064
2024-12-02,sh588990,科创芯片ETF博时,BUY,1.544,64600,99852.11664,2797397.6287600063
2024-12-02,sh588200,科创芯片ETF,BUY,1.479,67500,99942.31575,2697455.313010006
2024-12-02,sh516100,金融科技ETF华夏,BUY,1.307,76400,99964.64027999998,2597490.6727300063
2024-12-02,sz159526,机器人ETF嘉实,BUY,1.195,83500,99892.26074999999,2497598.4119800064
2024-12-02,sh588460,科创50增强ETF,BUY,1.123,88900,99944.51816999998,2397653.8938100063
2024-12-02,sh588100,科创信息技术ETF,BUY,1.31,76200,99931.80419999998,2297722.089610006
2024-12-02,sh588260,科创信息ETF,BUY,1.299,76800,99872.93951999999,2197849.150090006
2024-12-02,sh516860,金融科技ETF博时,BUY,1.372,72800,99991.46975999999,2097857.6803300064
2024-12-02,sh562500,机器人ETF,BUY,0.814,122700,99987.66557999997,1997870.0147500064
2024-12-03,sz159551,机器人产业ETF,BUY,1.053,94800,99934.20683999998,1897935.8079100065
2024-12-03,sz159553,中证2000增强ETF海富通,BUY,1.247,80100,99994.57317,1797941.2347400065
2024-12-03,sh563300,中证2000ETF,BUY,1.1,90800,99989.868,1697951.3667400065
2024-12-03,sz159555,2000增强ETF,BUY,1.161,86000,99955.83059999999,1597995.5361400065
2024-12-03,sz159526,机器人ETF嘉实,BUY,1.189,84000,99985.86359999998,1498009.6725400065
2024-12-03,sz159533,中证2000ETF基金,BUY,1.243,80300,99922.69419,1398086.9783500065
2024-12-03,sz159725,线上消费ETF,BUY,0.828,120600,99966.64247999998,1298120.3358700066
2024-12-03,sz159530,机器人ETF易方达,BUY,1.202,83100,99996.07481999998,1198124.2610500066
2024-12-03,sh561370,2000ETF,BUY,1.087,91800,99896.36525999998,1098227.8957900067
2024-12-03,sz159680,1000ETF增强,BUY,1.168,85500,99973.85039999998,998254.0453900067
2024-12-04,sh513800,日本东证指数ETF南方,BUY,1.407,70900,99866.03193,898388.0134600068
2024-12-04,sh513520,日经ETF,BUY,1.461,68300,99896.06493,798491.9485300068
2024-12-04,sh513880,日经225ETF,BUY,1.359,73500,99996.37514999999,698495.5733800068
2024-12-04,sh513000,日经225ETF易方达,BUY,1.467,68000,99865.73159999998,598629.8417800069
2024-12-04,sh513190,港股通金融ETF,BUY,1.307,76400,99964.64027999998,498665.2015000069
2024-12-04,sz159551,机器人产业ETF,BUY,1.07,93300,99940.81409999999,398724.3874000069
2024-12-04,sh560220,中证2000ETF广发,BUY,1.126,88700,99986.06381999998,298738.3235800069
2024-12-04,sz159586,计算机ETF南方,BUY,1.276,78200,99892.96151999998,198845.3620600069
2024-12-04,sz159553,中证2000增强ETF海富通,BUY,1.232,81000,99901.77119999999,98943.59086000692
2024-12-05,sz159551,机器人产业ETF,SELL,1.088,282500,307021.904,405965.4948600069
2024-12-05,sh588990,科创芯片ETF博时,SELL,1.521,64600,98148.51774,504114.0126000069
2024-12-05,sh588200,科创芯片ETF,SELL,1.454,67500,98037.0405,602151.0531000069
2024-12-05,sh516100,金融科技ETF华夏,SELL,1.328,76400,101347.59488000002,703498.6479800069
2024-12-05,sz159526,机器人ETF嘉实,SELL,1.224,167500,204794.478,908293.1259800069
2024-12-05,sh588460,科创50增强ETF,SELL,1.104,88900,98037.63984,1006330.7658200068
2024-12-05,sh588100,科创信息技术ETF,SELL,1.292,76200,98342.10456,1104672.8703800067
2024-12-05,sh588260,科创信息ETF,SELL,1.281,76800,98272.58111999999,1202945.4515000067
2024-12-05,sh516860,金融科技ETF博时,SELL,1.396,72800,101517.00832,1304462.4598200067
2024-12-05,sh562500,机器人ETF,SELL,0.837,122700,102586.93011,1407049.3899300068
2024-12-05,sz159551,机器人产业ETF,BUY,1.088,91800,99988.26624,1307061.1236900068
2024-12-05,sh513030,德国ETF,BUY,1.471,67900,99990.76899,1207070.3547000068
2024-12-05,sz159526,机器人ETF嘉实,BUY,1.224,81600,99988.26623999998,1107082.0884600068
2024-12-05,sh562500,机器人ETF,BUY,0.837,119300,99963.93950999998,1007118.1489500068
2024-12-05,sz159667,工业母机ETF,BUY,1.062,94000,99937.81079999999,907180.3381500068
2024-12-05,sh513100,纳指ETF,BUY,1.589,62800,99898.96811999999,807281.3700300069
2024-12-05,sz159941,纳指ETF,BUY,1.195,83500,99892.26074999999,707389.1092800068
2024-12-05,sz159559,机器人50ETF,BUY,1.11,89900,99898.7679,607490.3413800069
2024-12-05,sz159770,机器人ETF,BUY,0.864,115600,99988.26623999998,507502.0751400069
2024-12-05,sz159561,德国ETF,BUY,1.07,93300,99940.81409999999,407561.2610400069
2024-12-06,sz159551,机器人产业ETF,SELL,1.091,91800,100043.63082,507604.8918600069
2024-12-06,sz159553,中证2000增强ETF海富通,SELL,1.261,161100,202923.63818999997,710528.5300500069
2024-12-06,sh563300,中证2000ETF,SELL,1.116,90800,101221.33392,811749.8639700069
2024-12-06,sz159555,2000增强ETF,SELL,1.172,86000,100681.1288,912430.9927700069
2024-12-06,sz159526,机器人ETF嘉实,SELL,1.239,81600,100991.18736000001,1013422.1801300069
2024-12-06,sz159533,中证2000ETF基金,SELL,1.261,80300,101146.91586999998,1114569.096000007
2024-12-06,sz159725,线上消费ETF,SELL,0.862,120600,103842.84707999999,1218411.9430800069
2024-12-06,sz159530,机器人ETF易方达,SELL,1.235,83100,102515.60865000001,1320927.551730007
2024-12-06,sh561370,2000ETF,SELL,1.101,91800,100960.62102,1421888.172750007
2024-12-06,sz159680,1000ETF增强,SELL,1.178,85500,100608.20910000001,1522496.381850007
2024-12-06,sz159551,机器人产业ETF,BUY,1.091,91500,99936.30914999999,1422560.072700007
2024-12-06,sh513030,德国ETF,BUY,1.481,67400,99929.20134,1322630.871360007
2024-12-06,sz159805,传媒ETF,BUY,1.231,81100,99943.91751,1222686.953850007
2024-12-06,sz159526,机器人ETF嘉实,BUY,1.239,80600,99973.24974,1122713.7041100068
2024-12-06,sh512980,传媒ETF,BUY,0.884,112900,99913.38395999999,1022800.3201500068
2024-12-06,sh562500,机器人ETF,BUY,0.841,118700,99936.50936999999,922863.8107800068
2024-12-06,sh517770,游戏传媒ETF浦银,BUY,1.003,99500,99908.27834999998,822955.5324300069
2024-12-06,sz159667,工业母机ETF,BUY,1.067,93600,99981.05831999998,722974.4741100069
2024-12-06,sz159663,机床ETF,BUY,1.063,93900,99925.49726999998,623048.976840007
2024-12-06,sz159770,机器人ETF,BUY,0.869,114900,99957.93290999999,523091.043930007
2024-12-09,sh513800,日本东证指数ETF南方,SELL,1.409,70900,99788.21209,622879.2560200071
2024-12-09,sh513520,日经ETF,SELL,1.457,68300,99403.63559,722282.891610007
2024-12-09,sh513880,日经225ETF,SELL,1.354,73500,99409.5291,821692.4207100071
2024-12-09,sh513000,日经225ETF易方达,SELL,1.463,68000,99374.5676,921066.988310007
2024-12-09,sh513190,港股通金融ETF,SELL,1.316,76400,100431.80336,1021498.791670007
2024-12-09,sz159551,机器人产业ETF,SELL,1.092,91500,99808.09020000002,1121306.8818700071
2024-12-09,sh560220,中证2000ETF广发,SELL,1.175,88700,104107.85525000001,1225414.7371200072
2024-12-09,sz159586,计算机ETF南方,SELL,1.287,78200,100532.69226,1325947.429380007
2024-12-09,sh513030,德国ETF,SELL,1.485,135300,200699.48745000002,1526646.916830007
2024-12-09,sz159526,机器人ETF嘉实,SELL,1.231,80600,99109.45954000001,1625756.376370007
2024-12-09,sh562500,机器人ETF,SELL,0.842,238000,200175.5644,1825931.940770007
2024-12-09,sz159667,工业母机ETF,SELL,1.064,187600,199386.83296000003,2025318.773730007
2024-12-09,sh513100,纳指ETF,SELL,1.61,62800,100996.7812,2126315.554930007
2024-12-09,sz159941,纳指ETF,SELL,1.208,83500,100757.04520000001,2227072.600130007
2024-12-09,sz159559,机器人50ETF,SELL,1.116,89900,100218.03876000001,2327290.638890007
2024-12-09,sz159770,机器人ETF,SELL,0.87,230500,200314.41150000002,2527605.050390007
2024-12-09,sz159561,德国ETF,SELL,1.081,93300,100746.35697000001,2628351.407360007
2024-12-09,sz159805,传媒ETF,SELL,1.218,81100,98671.14222000001,2727022.549580007
2024-12-09,sh512980,传媒ETF,SELL,0.876,112900,98791.60956,2825814.1591400066
2024-12-09,sh517770,游戏传媒ETF浦银,SELL,0.992,99500,98595.4256,2924409.584740007
2024-12-09,sz159663,机床ETF,SELL,1.063,93900,99705.90273,3024115.487470007
2024-12-09,sh516770,游戏ETF华泰柏瑞,BUY,1.17,85300,99910.7811,2924204.7063700072
2024-12-09,sz159805,传媒ETF,BUY,1.218,82000,99985.86359999998,2824218.8427700074
2024-12-09,sz159725,线上消费ETF,BUY,0.862,115800,99929.40156,2724289.4412100073
2024-12-09,sh512980,传媒ETF,BUY,0.876,114000,99973.85039999998,2624315.5908100074
2024-12-09,sz159869,游戏ETF,BUY,1.143,87300,99893.66228999998,2524421.9285200075
2024-12-09,sz159855,影视ETF,BUY,0.934,106900,99954.42906,2424467.4994600075
2024-12-09,sh517770,游戏传媒ETF浦银,BUY,0.992,100600,99904.97471999998,2324562.5247400077
2024-12-09,sh516190,传媒ETF华夏,BUY,1.076,92800,99962.63807999999,2224599.8866600078
2024-12-09,sh516620,影视ETF,BUY,1.028,97100,99928.60067999999,2124671.2859800076
2024-12-09,sh513090,香港证券ETF易方达,BUY,1.567,63700,99927.69968999998,2024743.5862900077
2024-12-10,sh560220,中证2000ETF广发,BUY,1.161,86000,99955.83059999999,1924787.7556900077
2024-12-10,sh561320,交运ETF,BUY,0.992,100600,99904.97471999998,1824882.7809700076
2024-12-10,sh513080,法国CAC40ETF,BUY,1.52,65700,99973.85039999998,1724908.9305700078
2024-12-10,sh513100,纳指ETF,BUY,1.597,62500,99922.29374999998,1624986.6368200078
2024-12-10,sh517400,黄金股票ETF,BUY,0.919,108600,99913.18374,1525073.4530800078
2024-12-10,sh517120,创新药ETF华泰柏瑞,BUY,0.515,193900,99968.34434999998,1425105.108730008
2024-12-10,sh515120,创新药ETF,BUY,0.56,178300,99957.8328,1325147.275930008
2024-12-10,sz159622,创新药ETF东财,BUY,0.818,122100,99987.66557999997,1225159.610350008
2024-12-10,sh516060,创新药产业ETF,BUY,0.514,194300,99980.05721999999,1125179.5531300078
2024-12-10,sz159858,创新药ETF南方,BUY,0.589,169500,99945.31904999999,1025234.2340800078
2024-12-11,sz159551,机器人产业ETF,BUY,1.118,89300,99947.22114,925287.0129400077
2024-12-11,sh513230,港股通消费ETF华夏,BUY,0.895,111600,99991.87019999999,825295.1427400077
2024-12-11,sz159750,港股科技50ETF,BUY,0.817,122200,99947.22113999998,725347.9216000077
2024-12-11,sz159793,线上消费ETF基金,BUY,0.878,113700,99938.41145999999,625409.5101400077
2024-12-11,sz159636,港股通科技30ETF,BUY,1.037,96300,99972.94940999997,525436.5607300077
2024-12-11,sz159526,机器人ETF嘉实,BUY,1.27,78600,99931.80419999998,425504.7565300077
2024-12-11,sz159530,机器人ETF易方达,BUY,1.266,78900,99997.27613999999,325507.4803900077
2024-12-11,sh513070,港股通消费ETF易方达,BUY,1.124,88800,99920.99232,225586.4880700077
2024-12-11,sh562500,机器人ETF,BUY,0.864,115600,99988.26623999998,125598.22183000772
2024-12-11,sz159688,恒生互联网ETF,BUY,0.898,111200,99967.44335999999,25630.77847000773
2024-12-12,sh516770,游戏ETF华泰柏瑞,SELL,1.189,85300,101310.13613000001,126940.91460000775
2024-12-12,sz159805,传媒ETF,SELL,1.217,82000,99684.2266,226625.14120000775
2024-12-12,sz159725,线上消费ETF,SELL,0.88,115800,101791.9056,328417.04680000775
2024-12-12,sh512980,传媒ETF,SELL,0.875,114000,99640.275,428057.3218000077
2024-12-12,sz159869,游戏ETF,SELL,1.158,87300,100982.19726,529039.5190600078
2024-12-12,sz159855,影视ETF,SELL,0.975,106900,104112.84975,633152.3688100078
2024-12-12,sh517770,游戏传媒ETF浦银,SELL,0.999,100600,100388.85066,733541.2194700078
2024-12-12,sh516190,传媒ETF华夏,SELL,1.091,92800,101133.43072,834674.6501900079
2024-12-12,sh516620,影视ETF,SELL,1.072,97100,103976.69968000002,938651.349870008
2024-12-12,sh513090,香港证券ETF易方达,SELL,1.615,63700,102762.33695,1041413.686820008
2024-12-12,sh563300,中证2000ETF,BUY,1.152,86700,99988.26623999998,941425.420580008
2024-12-12,sz159532,中证2000ETF易方达,BUY,1.218,82000,99985.86359999998,841439.556980008
2024-12-12,sz159533,中证2000ETF基金,BUY,1.306,76400,99888.15624,741551.400740008
2024-12-12,sz159531,中证2000ETF,BUY,1.143,87300,99893.66228999998,641657.738450008
2024-12-12,sh563200,中证2000ETF富国,BUY,1.168,85500,99973.85039999998,541683.888050008
2024-12-12,sz159536,中证2000ETF汇添富,BUY,1.153,86600,99959.63478,441724.253270008
2024-12-12,sz159855,影视ETF,BUY,0.975,102400,99949.824,341774.429270008
2024-12-12,sh562660,中证2000ETF华夏,BUY,1.257,79400,99915.58637999998,241858.842890008
2024-12-12,sh562510,旅游ETF,BUY,0.787,126900,99980.15732999999,141878.68556000802
2024-12-12,sz159766,旅游ETF,BUY,0.779,128200,99977.65457999999,41901.03098000803
2024-12-13,sh560220,中证2000ETF广发,SELL,1.172,86000,100681.1288,142582.15978000802
2024-12-13,sh561320,交运ETF,SELL,0.982,100600,98680.53188,241262.69166000801
2024-12-13,sh513080,法国CAC40ETF,SELL,1.497,65700,98244.71181000001,339507.40347000805
2024-12-13,sh513100,纳指ETF,SELL,1.629,62500,101700.50625,441207.909720008
2024-12-13,sh517400,黄金股票ETF,SELL,0.913,108600,99042.73302,540250.6427400081
2024-12-13,sh517120,创新药ETF华泰柏瑞,SELL,0.501,193900,97037.04170999999,637287.6844500081
2024-12-13,sh515120,创新药ETF,SELL,0.55,178300,97957.12850000002,735244.8129500081
2024-12-13,sz159622,创新药ETF东财,SELL,0.799,122100,97450.58631000001,832695.3992600081
2024-12-13,sh516060,创新药产业ETF,SELL,0.504,194300,97819.48008,930514.8793400081
2024-12-13,sz159858,创新药ETF南方,SELL,0.58,169500,98201.859,1028716.7383400081
2024-12-13,sh513580,恒生科技ETF指数,BUY,0.616,162100,99963.43896,928753.2993800081
2024-12-13,sh513230,港股通消费ETF华夏,BUY,0.893,111800,99947.22114,828806.0782400081
2024-12-13,sh513970,恒生消费ETF,BUY,0.898,111200,99967.44335999999,728838.6348800081
2024-12-13,sh513380,恒生科技ETF广发,BUY,1.122,89000,99967.8438,628870.791080008
2024-12-13,sz159741,恒生科技ETF嘉实,BUY,0.605,165100,99995.37404999998,528875.417030008
2024-12-13,sh516560,养老ETF,BUY,0.849,117600,99952.22663999998,428923.19039000804
2024-12-13,sz159742,恒生科技ETF博时,BUY,0.626,159500,99956.83169999998,328966.35869000806
2024-12-13,sh513220,中概互联ETF,BUY,1.115,89500,99902.27174999999,229064.08694000807
2024-12-13,sh513590,港股通消费ETF鹏华,BUY,0.8,124800,99949.824,129114.26294000808
2024-12-13,sh513180,恒生科技指数ETF,BUY,0.618,161600,99978.65568,29135.60726000808
2024-12-16,sz159551,机器人产业ETF,SELL,1.065,89300,94999.88505,124135.49231000808
2024-12-16,sh513230,港股通消费ETF华夏,SELL,0.876,223400,195483.13176,319618.62407000805
2024-12-16,sz159750,港股科技50ETF,SELL,0.797,122200,97286.26726000001,416904.89133000805
2024-12-16,sz159793,线上消费ETF基金,SELL,0.85,113700,96538.6905,513443.5818300081
2024-12-16,sz159636,港股通科技30ETF,SELL,1.011,96300,97252.20476999998,610695.786600008
2024-12-16,sz159526,机器人ETF嘉实,SELL,1.203,78600,94451.78862,705147.575220008
2024-12-16,sz159530,机器人ETF易方达,SELL,1.208,78900,95206.35768,800353.932900008
2024-12-16,sh513070,港股通消费ETF易方达,SELL,1.104,88800,97927.36128000001,898281.2941800081
2024-12-16,sh562500,机器人ETF,SELL,0.822,115600,94918.67448,993199.9686600082
2024-12-16,sz159688,恒生互联网ETF,SELL,0.876,111200,97304.04768,1090504.0163400082
2024-12-16,sh563300,中证2000ETF,SELL,1.122,86700,97170.39486000001,1187674.4112000084
2024-12-16,sz159532,中证2000ETF易方达,SELL,1.189,82000,97390.7522,1285065.1634000083
2024-12-16,sz159533,中证2000ETF基金,SELL,1.279,76400,97608.11283999999,1382673.2762400084
2024-12-16,sz159531,中证2000ETF,SELL,1.113,87300,97058.01861,1479731.2948500083
2024-12-16,sh563200,中证2000ETF富国,SELL,1.141,85500,97448.18895,1577179.4838000084
2024-12-16,sz159536,中证2000ETF汇添富,SELL,1.125,86600,97317.8325,1674497.3163000084
2024-12-16,sz159855,影视ETF,SELL,0.993,102400,101571.34848,1776068.6647800084
2024-12-16,sh562660,中证2000ETF华夏,SELL,1.224,79400,97078.69583999999,1873147.3606200083
2024-12-16,sh562510,旅游ETF,SELL,0.779,126900,98746.35939000001,1971893.7200100084
2024-12-16,sz159766,旅游ETF,SELL,0.773,128200,98989.59154000001,2070883.3115500084
2024-12-16,sh513580,恒生科技ETF指数,SELL,0.605,162100,97962.62245,2168845.9340000083
2024-12-16,sh513970,恒生消费ETF,SELL,0.885,111200,98303.74680000001,2267149.680800008
2024-12-16,sh513380,恒生科技ETF广发,SELL,1.101,89000,97881.2121,2365030.8929000082
2024-12-16,sz159741,恒生科技ETF嘉实,SELL,0.595,165100,98126.44205,2463157.3349500084
2024-12-16,sh516560,养老ETF,SELL,0.845,117600,99262.6908,2562420.0257500084
2024-12-16,sz159742,恒生科技ETF博时,SELL,0.615,159500,97984.59825,2660404.624000008
2024-12-16,sh513220,中概互联ETF,SELL,1.096,89500,97984.09880000002,2758388.722800008
2024-12-16,sh513590,港股通消费ETF鹏华,SELL,0.785,124800,97860.2352,2856248.958000008
2024-12-16,sh513180,恒生科技指数ETF,SELL,0.607,161600,97983.29968,2954232.257680008
2024-12-16,sh516770,游戏ETF华泰柏瑞,BUY,1.159,86100,99899.66889,2854332.5887900083
2024-12-16,sz159632,纳斯达克ETF,BUY,1.837,54300,99858.82400999998,2754473.7647800082
2024-12-16,sh513390,纳指100ETF,BUY,1.804,55300,99870.93731999998,2654602.827460008
2024-12-16,sh516010,游戏ETF,BUY,1.119,89200,99924.59628,2554678.231180008
2024-12-16,sz159725,线上消费ETF,BUY,0.865,115400,99930.80309999999,2454747.428080008
2024-12-16,sh513870,纳指ETF富国,BUY,1.516,65800,99862.52807999999,2354884.900000008
2024-12-16,sz159696,纳指ETF易方达,BUY,1.484,67300,99983.06051999998,2254901.839480008
2024-12-16,sz159659,纳斯达克100ETF,BUY,1.714,58200,99864.53027999999,2155037.309200008
2024-12-16,sz159513,纳斯达克100ETF大成,BUY,1.349,74000,99935.80859999999,2055101.5006000078
2024-12-16,sh513110,纳斯达克100ETF,BUY,1.839,54300,99967.54346999999,1955133.957130008
2024-12-17,sz159632,纳斯达克ETF,BUY,1.876,53200,99912.98351999998,1855220.973610008
2024-12-17,sh513390,纳指100ETF,BUY,1.838,54300,99913.18374,1755307.789870008
2024-12-17,sh513870,纳指ETF富国,BUY,1.541,64800,99966.64247999998,1655341.147390008
2024-12-17,sh511090,30年国债ETF,BUY,122.835,800,98376.09479999999,1556965.052590008
2024-12-17,sz159696,纳指ETF易方达,BUY,1.51,66100,99920.79209999999,1457044.260490008
2024-12-17,sh511130,30年国债ETF博时,BUY,110.759,900,99792.75141,1357251.509080008
2024-12-17,sz159659,纳斯达克100ETF,BUY,1.74,57400,99985.86359999998,1257265.6454800079
2024-12-17,sz159513,纳斯达克100ETF大成,BUY,1.371,72800,99918.58967999999,1157347.055800008
2024-12-17,sh513500,标普500ETF,BUY,2.254,44300,99962.03741999998,1057385.018380008
2024-12-17,sh513110,纳斯达克100ETF,BUY,1.876,53200,99912.98351999998,957472.0348600079
2024-12-18,sz159632,纳斯达克ETF,BUY,1.889,52800,99848.91311999998,857623.121740008
2024-12-18,sh513390,纳指100ETF,BUY,1.84,54200,99837.70079999999,757785.420940008
2024-12-18,sh520830,沙特ETF,BUY,1.014,98500,99988.8669,657796.554040008
2024-12-18,sh513870,纳指ETF富国,BUY,1.542,64700,99877.14413999999,557919.409900008
2024-12-18,sz159509,纳指科技ETF,BUY,1.663,60000,99889.75799999999,458029.65190000803
2024-12-18,sz159696,纳指ETF易方达,BUY,1.512,66000,99901.77119999999,358127.880700008
2024-12-18,sz159329,沙特ETF南方,BUY,1.022,97700,99959.23434,258168.64636000802
2024-12-18,sh513850,美国50ETF易方达,BUY,1.453,68700,99930.90320999999,158237.74315000803
2024-12-18,sz159659,纳斯达克100ETF,BUY,1.754,56900,99912.38286,58325.36029000803
2024-12-19,sh516770,游戏ETF华泰柏瑞,SELL,1.14,86100,98046.03059999998,156371.390890008
2024-12-19,sz159632,纳斯达克ETF,SELL,1.842,160300,294947.80014000006,451319.1910300081
2024-12-19,sh513390,纳指100ETF,SELL,1.787,163800,292388.61834,743707.8093700081
2024-12-19,sh516010,游戏ETF,SELL,1.101,89200,98101.16988,841808.979250008
2024-12-19,sz159725,线上消费ETF,SELL,0.845,115400,97405.7357,939214.714950008
2024-12-19,sh513870,纳指ETF富国,SELL,1.507,195300,293993.35118999996,1233208.066140008
2024-12-19,sz159696,纳指ETF易方达,SELL,1.471,199400,292994.75086000003,1526202.817000008
2024-12-19,sz159659,纳斯达克100ETF,SELL,1.703,172500,293444.35575,1819647.1727500078
2024-12-19,sz159513,纳斯达克100ETF大成,SELL,1.341,146800,196642.25532,2016289.4280700078
2024-12-19,sh513110,纳斯达克100ETF,SELL,1.829,107500,196401.22075,2212690.6488200077
2024-12-19,sh517900,银行AH优选ETF,BUY,1.255,79500,99882.24974999997,2112808.3990700077
2024-12-19,sh516210,银行ETF指数基金,BUY,1.213,82300,99939.71289,2012868.6861800076
2024-12-19,sh513910,港股央企红利ETF,BUY,1.301,76700,99896.46536999999,1912972.2208100078
2024-12-19,sz159529,标普消费ETF,BUY,1.444,69100,99890.15843999998,1813082.0623700079
2024-12-19,sh513300,纳斯达克ETF,BUY,2.104,47400,99839.30256,1713242.7598100079
2024-12-19,sz159546,集成电路ETF,BUY,1.279,78100,99999.77888999999,1613242.980920008
2024-12-19,sh513310,中韩半导体ETF,BUY,1.412,70700,99938.21123999998,1513304.7696800078
2024-12-19,sh513400,道琼斯ETF,BUY,1.184,84300,99920.99231999999,1413383.7773600079
2024-12-19,sh510880,红利ETF,BUY,3.292,30300,99857.32235999998,1313526.455000008
2024-12-19,sz159632,纳斯达克ETF,BUY,1.842,54200,99946.22004,1213580.234960008
2024-12-20,sz159632,纳斯达克ETF,SELL,1.806,54200,97777.52627999999,1311357.7612400078
2024-12-20,sh511090,30年国债ETF,SELL,123.107,800,98377.26584000001,1409735.0270800078
2024-12-20,sh511130,30年国债ETF博时,SELL,111.314,900,100072.39914,1509807.4262200077
2024-12-20,sh513500,标普500ETF,SELL,2.144,44300,94874.72288000002,1604682.1491000077
2024-12-20,sz159546,集成电路ETF,BUY,1.334,74800,99892.96152,1504789.1875800078
2024-12-20,sh515050,通信ETF华夏,BUY,1.169,85400,99942.41586,1404846.7717200078
2024-12-20,sh512930,AI人工智能ETF,BUY,1.367,73000,99900.7701,1304946.0016200077
2024-12-20,sz159811,5G50ETF,BUY,1.257,79400,99915.58637999998,1205030.4152400077
2024-12-20,sh560690,电信ETF鹏华,BUY,1.357,73600,99985.06271999999,1105045.3525200076
2024-12-20,sh563010,电信ETF易方达,BUY,1.317,75800,99938.41145999997,1005106.9410600077
2024-12-20,sh517800,人工智能50ETF,BUY,0.756,132100,99977.45435999999,905129.4867000077
2024-12-20,sz159732,消费电子ETF,BUY,0.833,119900,99986.56436999998,805142.9223300077
2024-12-20,sz159895,物联网ETF易方达,BUY,0.885,112800,99937.81079999999,705205.1115300077
2024-12-20,sz159511,通信ETF南方,BUY,1.101,90700,99970.54676999999,605234.5647600077
