date,code,name,theme,qty,value,weight
2024-10-15,sz159923,中证A100ETF大成,a大成,43600,99844.00,5.0%
2024-10-15,sz159302,港股高股息ETF,港股高股息,92600,99822.80,5.0%
2024-10-16,sh513190,港股通金融ETF,金融,78100,102232.90,5.1%
2024-10-16,sz159787,建材ETF易方达,建材易方达,155500,103718.50,5.2%
2024-10-16,sz159745,建材ETF,建材,170400,103944.00,5.2%
2024-10-16,sh513810,港股国企ETF,港股国企,78200,100878.00,5.0%
2024-10-16,sz159519,港股国企ETF,港股国企,77300,101031.10,5.0%
2024-10-16,sz159726,恒生红利ETF,红利,94700,100666.10,5.0%
2024-10-16,sh513690,港股红利ETF博时,红利,112200,100643.40,5.0%
2024-10-16,sh513530,港股通红利ETF,红利,71300,101745.10,5.1%
2024-10-16,sz159923,中证A100ETF大成,a大成,43600,89859.60,4.5%
2024-10-16,sz159302,港股高股息ETF,港股高股息,92600,101582.20,5.0%
2024-10-16,sh511220,城投债ETF海富通,城投债海富通,9700,99104.90,4.9%
2024-10-16,sh518600,上海金ETF,上海金,17200,99656.80,4.9%
2024-10-16,sz159632,纳斯达克ETF,纳斯达克,60500,99885.50,5.0%
2024-10-16,sh511800,易方达货币ETF,易方达货币,900,90014.40,4.5%
2024-10-16,sh513030,德国ETF,德国,69200,99855.60,5.0%
2024-10-16,sh511020,国债ETF5至10年,国债5至10年,800,90590.40,4.5%
2024-10-16,sz159816,0-4地债ETF,0-4地债,800,89520.00,4.4%
2024-10-16,sh513390,纳指100ETF,纳指,61800,99868.80,5.0%
2024-10-16,sh513800,日本东证指数ETF南方,日本东证南方,73200,99771.60,5.0%
2024-10-16,sh511030,公司债ETF,公司债,9400,99029.00,4.9%
2024-10-17,sh511220,城投债ETF海富通,城投债海富通,9700,99095.20,5.0%
2024-10-17,sh518600,上海金ETF,上海金,34300,199728.90,10.1%
2024-10-17,sz159632,纳斯达克ETF,纳斯达克,60500,100248.50,5.0%
2024-10-17,sh511800,易方达货币ETF,易方达货币,900,90022.50,4.5%
2024-10-17,sh513030,德国ETF,德国,69200,99994.00,5.0%
2024-10-17,sh511020,国债ETF5至10年,国债5至10年,800,90680.00,4.6%
2024-10-17,sz159816,0-4地债ETF,0-4地债,800,89605.60,4.5%
2024-10-17,sh513390,纳指100ETF,纳指,61800,100177.80,5.0%
2024-10-17,sh513800,日本东证指数ETF南方,日本东证南方,73200,99918.00,5.0%
2024-10-17,sh511030,公司债ETF,公司债,9400,99066.60,5.0%
2024-10-17,sh513190,港股通金融ETF,金融,77300,99871.60,5.0%
2024-10-17,sh512890,红利低波ETF,红利,91100,99845.60,5.0%
2024-10-17,sh512700,银行ETF南方,银行,69300,99861.30,5.0%
2024-10-17,sh515290,银行ETF天弘,银行,78300,99832.50,5.0%
2024-10-17,sz159787,建材ETF易方达,建材易方达,156300,99875.70,5.0%
2024-10-17,sh517900,银行AH优选ETF,银行,80400,99856.80,5.0%
2024-10-17,sz159547,红利低波ETF华夏,红利,88300,99867.30,5.0%
2024-10-17,sz159745,建材ETF,建材,170400,99854.40,5.0%
2024-10-17,sh560150,红利低波ETF泰康,红利,91400,99808.80,5.0%
2024-10-18,sh513190,港股通金融ETF,金融,77300,102654.40,5.2%
2024-10-18,sh512890,红利低波ETF,红利,91100,100392.20,5.0%
2024-10-18,sh512700,银行ETF南方,银行,69300,100415.70,5.0%
2024-10-18,sh515290,银行ETF天弘,银行,78300,100224.00,5.0%
2024-10-18,sz159787,建材ETF易方达,建材易方达,156300,100969.80,5.1%
2024-10-18,sh517900,银行AH优选ETF,银行,80400,100821.60,5.1%
2024-10-18,sz159547,红利低波ETF华夏,红利,88300,100308.80,5.0%
2024-10-18,sz159745,建材ETF,建材,170400,100706.40,5.1%
2024-10-18,sh560150,红利低波ETF泰康,红利,91400,100448.60,5.0%
2024-10-18,sz159586,计算机ETF南方,计算机南方,86100,99876.00,5.0%
2024-10-18,sh516770,游戏ETF华泰柏瑞,游戏华泰柏瑞,97900,99858.00,5.0%
2024-10-18,sh516010,游戏ETF,游戏,100700,99793.70,5.0%
2024-10-18,sh516100,金融科技ETF华夏,金融科技华夏,85800,99871.20,5.0%
2024-10-18,sh513290,纳指生物科技ETF,纳指生物科技,80200,99849.00,5.0%
2024-10-18,sz159725,线上消费ETF,线上消费,138900,99869.10,5.0%
2024-10-18,sh513650,标普500ETF南方,标普,66100,99811.00,5.0%
2024-10-18,sh513730,东南亚科技ETF,东南亚科技,79300,99838.70,5.0%
2024-10-18,sz159509,纳指科技ETF,纳指科技,63500,99758.50,5.0%
2024-10-18,sh513850,美国50ETF易方达,美国易方达,76000,99864.00,5.0%
2024-10-21,sz159801,芯片ETF广发,芯片,166200,99886.20,5.0%
2024-10-21,sh560800,数字经济ETF,数字经济,135900,99886.50,5.0%
2024-10-21,sh588370,科创50增强ETF南方,南方,101600,99872.80,5.0%
2024-10-21,sz159546,集成电路ETF,集成电路,79700,99784.40,5.0%
2024-10-21,sh588990,科创芯片ETF博时,芯片,66700,99783.20,5.0%
2024-10-21,sh560780,半导体设备ETF广发,半导体,88500,99828.00,5.0%
2024-10-21,sh588200,科创芯片ETF,芯片,70000,99820.00,5.0%
2024-10-21,sz159813,半导体ETF,半导体,128700,99871.20,5.0%
2024-10-21,sh588000,科创50ETF,宽基,95100,99855.00,5.0%
2024-10-21,sh562590,半导体设备ETF华夏,半导体,89700,99836.10,5.0%
2024-10-22,sz159801,芯片ETF广发,芯片,334000,198730.00,10.0%
2024-10-22,sh560800,数字经济ETF,数字经济,135900,98527.50,5.0%
2024-10-22,sh588370,科创50增强ETF南方,南方,101600,98450.40,5.0%
2024-10-22,sz159546,集成电路ETF,集成电路,161100,197508.60,10.0%
2024-10-22,sh588990,科创芯片ETF博时,芯片,66700,97515.40,4.9%
2024-10-22,sh560780,半导体设备ETF广发,半导体,88500,98677.50,5.0%
2024-10-22,sh588200,科创芯片ETF,芯片,70000,98000.00,5.0%
2024-10-22,sz159813,半导体ETF,半导体,259200,198288.00,10.0%
2024-10-22,sh588000,科创50ETF,宽基,95100,98618.70,5.0%
2024-10-22,sh562590,半导体设备ETF华夏,半导体,89700,98042.10,5.0%
2024-10-22,sz159779,消费电子50ETF,消费电子,129000,99846.00,5.0%
2024-10-22,sz159582,半导体产业ETF,半导体,70500,99757.50,5.0%
2024-10-22,sh561310,消电ETF,消电,126400,99856.00,5.0%
2024-10-22,sh516920,芯片50ETF,芯片,140800,99827.20,5.0%
2024-10-22,sh561980,半导体设备ETF,半导体,78400,99881.60,5.0%
2024-10-22,sh588110,科创成长ETF,成长,94800,99824.40,5.0%
2024-10-23,sz159779,消费电子50ETF,消费电子,129000,98169.00,5.0%
2024-10-23,sz159582,半导体产业ETF,半导体,70500,98418.00,5.0%
2024-10-23,sh561310,消电ETF,消电,126400,98465.60,5.0%
2024-10-23,sh516920,芯片50ETF,芯片,140800,98278.40,5.0%
2024-10-23,sh561980,半导体设备ETF,半导体,78400,98078.40,5.0%
2024-10-23,sh588110,科创成长ETF,成长,94800,99350.40,5.1%
2024-10-23,sh588830,科创新能源ETF,新能源,77500,99820.00,5.1%
2024-10-23,sz159618,光伏ETF指数基金,光伏,146000,99864.00,5.1%
2024-10-23,sz159725,线上消费ETF,线上消费,134000,99830.00,5.1%
2024-10-23,sh516190,传媒ETF华夏,传媒华夏,107100,99817.20,5.1%
2024-10-23,sh516160,新能源ETF,新能源,46800,99824.40,5.1%
2024-10-23,sz159609,光伏ETF浦银,光伏,200100,99849.90,5.1%
2024-10-23,sz159863,光伏ETF鹏华,光伏,174900,99867.90,5.1%
2024-10-23,sh516880,光伏50ETF,光伏,138300,99852.60,5.1%
2024-10-23,sz159861,碳中和50ETF,碳中和,109200,99808.80,5.1%
2024-10-23,sz159875,新能源ETF,新能源,197000,99879.00,5.1%
2024-10-24,sh588830,科创新能源ETF,新能源,77500,95945.00,5.0%
2024-10-24,sz159618,光伏ETF指数基金,光伏,297100,196383.10,10.2%
2024-10-24,sz159725,线上消费ETF,线上消费,134000,98222.00,5.1%
2024-10-24,sh516190,传媒ETF华夏,传媒华夏,107100,98317.80,5.1%
2024-10-24,sh516160,新能源ETF,新能源,46800,96969.60,5.1%
2024-10-24,sz159609,光伏ETF浦银,光伏,407700,196103.70,10.2%
2024-10-24,sz159863,光伏ETF鹏华,光伏,356100,196211.10,10.2%
2024-10-24,sh516880,光伏50ETF,光伏,282400,195703.20,10.2%
2024-10-24,sz159861,碳中和50ETF,碳中和,109200,97188.00,5.1%
2024-10-24,sz159875,新能源ETF,新能源,197000,96924.00,5.1%
2024-10-24,sh512660,军工ETF,军工,94200,99852.00,5.2%
2024-10-24,sh512710,军工龙头ETF,军工,153200,99886.40,5.2%
2024-10-24,sh512670,国防ETF,国防,137000,99873.00,5.2%
2024-10-24,sh512560,军工ETF易方达,军工,155100,99884.40,5.2%
2024-10-24,sz159864,光伏50ETF,光伏,189900,99887.40,5.2%
2024-10-25,sh512660,军工ETF,军工,94200,100888.20,5.0%
2024-10-25,sh512710,军工龙头ETF,军工,153200,100499.20,4.9%
2024-10-25,sh512670,国防ETF,国防,137000,100695.00,5.0%
2024-10-25,sh512560,军工ETF易方达,军工,155100,100659.90,5.0%
2024-10-25,sz159864,光伏50ETF,光伏,189900,109572.30,5.4%
2024-10-25,sh562580,可选消费ETF,可选消费,86700,99878.40,4.9%
2024-10-25,sh560590,中证1000增强ETF鹏华,1000,93700,99884.20,4.9%
2024-10-25,sz159743,湖北ETF,湖北,117300,99822.30,4.9%
2024-10-25,sz159555,2000增强ETF,2000,98600,99881.80,4.9%
2024-10-25,sz159532,中证2000ETF易方达,2000,95700,99815.10,4.9%
2024-10-25,sz159535,中证2000ETF嘉实,2000,99000,99792.00,4.9%
2024-10-25,sh562660,中证2000ETF华夏,2000,93500,99858.00,4.9%
2024-10-25,sz159546,集成电路ETF,集成电路,81800,99877.80,4.9%
2024-10-25,sh588990,科创芯片ETF博时,芯片,68500,99873.00,4.9%
2024-10-25,sh588200,科创芯片ETF,芯片,71600,99810.40,4.9%
2024-10-28,sh588830,科创新能源ETF,新能源,74500,99830.00,4.9%
2024-10-28,sh588010,科创新材料ETF,新材料,167600,99889.60,4.9%
2024-10-28,sz159752,新能源龙头ETF,新能源,188800,99875.20,4.9%
2024-10-28,sz159618,光伏ETF指数基金,光伏,141200,99828.40,4.9%
2024-10-28,sh516160,新能源ETF,新能源,45500,99736.00,4.9%
2024-10-28,sz159609,光伏ETF浦银,光伏,192800,99870.40,4.9%
2024-10-28,sh588160,科创新材料ETF南方,新材料南方,165600,99856.80,4.9%
2024-10-28,sz159863,光伏ETF鹏华,光伏,168700,99870.40,4.9%
2024-10-28,sh516880,光伏50ETF,光伏,134400,99859.20,4.9%
2024-10-28,sz159875,新能源ETF,新能源,192000,99840.00,4.9%
2024-10-29,sh588830,科创新能源ETF,新能源,74500,95807.00,4.7%
2024-10-29,sh588010,科创新材料ETF,新材料,167600,97375.60,4.8%
2024-10-29,sz159752,新能源龙头ETF,新能源,188800,97420.80,4.8%
2024-10-29,sz159618,光伏ETF指数基金,光伏,141200,97428.00,4.8%
2024-10-29,sh516160,新能源ETF,新能源,45500,97461.00,4.8%
2024-10-29,sz159609,光伏ETF浦银,光伏,192800,96978.40,4.8%
2024-10-29,sh588160,科创新材料ETF南方,新材料南方,165600,97704.00,4.8%
2024-10-29,sz159863,光伏ETF鹏华,光伏,168700,97339.90,4.8%
2024-10-29,sh516880,光伏50ETF,光伏,134400,97305.60,4.8%
2024-10-29,sz159875,新能源ETF,新能源,192000,97344.00,4.8%
2024-10-29,sh560220,中证2000ETF广发,2000,96300,99863.10,4.9%
2024-10-29,sz159553,中证2000增强ETF海富通,2000,88700,99876.20,4.9%
2024-10-29,sz159543,国证2000ETF基金,2000,105100,99845.00,4.9%
2024-10-29,sh563300,中证2000ETF,2000,100000,99800.00,4.9%
2024-10-29,sz159555,2000增强ETF,2000,98300,99872.80,4.9%
2024-10-29,sz159743,湖北ETF,湖北,115300,99849.80,4.9%
2024-10-29,sz159532,中证2000ETF易方达,2000,95100,99855.00,4.9%
2024-10-29,sz159533,中证2000ETF基金,2000,88600,99852.20,4.9%
2024-10-29,sz159531,中证2000ETF,2000,100600,99795.20,4.9%
2024-10-29,sh516300,中证1000ETF华泰柏瑞,1000,41600,99756.80,4.9%
2024-10-30,sh560220,中证2000ETF广发,2000,96300,100055.70,5.0%
2024-10-30,sz159553,中证2000增强ETF海富通,2000,88700,100231.00,5.0%
2024-10-30,sz159543,国证2000ETF基金,2000,105100,100685.80,5.0%
2024-10-30,sh563300,中证2000ETF,2000,100000,100500.00,5.0%
2024-10-30,sz159555,2000增强ETF,2000,98300,99872.80,4.9%
2024-10-30,sz159743,湖北ETF,湖北,115300,100541.60,5.0%
2024-10-30,sz159532,中证2000ETF易方达,2000,95100,100330.50,5.0%
2024-10-30,sz159533,中证2000ETF基金,2000,88600,100118.00,5.0%
2024-10-30,sz159531,中证2000ETF,2000,100600,100298.20,5.0%
2024-10-30,sh516300,中证1000ETF华泰柏瑞,1000,41600,100339.20,5.0%
2024-10-30,sh516000,大数据ETF华夏,大数据华夏,116900,99832.60,4.9%
2024-10-30,sh515400,大数据ETF,大数据,124300,99812.90,4.9%
2024-10-30,sh560300,电信50ETF,电信,74000,99826.00,4.9%
2024-10-30,sz159747,香港科技ETF南方,香港科技南方,88800,99811.20,4.9%
2024-10-30,sz159741,恒生科技ETF嘉实,恒生科技嘉实,165100,99885.50,4.9%
2024-10-30,sh513180,恒生科技指数ETF,恒生科技,162900,99857.70,4.9%
2024-10-30,sh560690,电信ETF鹏华,电信鹏华,76800,99763.20,4.9%
2024-10-30,sh513330,恒生互联网ETF,恒生互联网,229100,99887.60,4.9%
2024-10-30,sh513260,恒生科技ETF基金,恒生科技,85800,99871.20,4.9%
2024-10-30,sz159605,中概互联ETF,中概互联,105100,99845.00,4.9%
2024-10-31,sh516000,大数据ETF华夏,大数据华夏,116900,101703.00,5.0%
2024-10-31,sh515400,大数据ETF,大数据,247000,201058.00,9.9%
2024-10-31,sh560300,电信50ETF,电信,74000,100714.00,4.9%
2024-10-31,sz159747,香港科技ETF南方,香港科技南方,88800,99367.20,4.9%
2024-10-31,sz159741,恒生科技ETF嘉实,恒生科技嘉实,165100,99885.50,4.9%
2024-10-31,sh513180,恒生科技指数ETF,恒生科技,162900,99857.70,4.9%
2024-10-31,sh560690,电信ETF鹏华,电信鹏华,76800,100761.60,4.9%
2024-10-31,sh513330,恒生互联网ETF,恒生互联网,229100,99429.40,4.9%
2024-10-31,sh513260,恒生科技ETF基金,恒生科技,85800,99957.00,4.9%
2024-10-31,sz159605,中概互联ETF,中概互联,105100,99529.70,4.9%
2024-10-31,sh515250,智能汽车ETF,智能汽车,104700,99883.80,4.9%
2024-10-31,sz159786,VRETF,vr,112700,99852.20,4.9%
2024-10-31,sz159998,计算机ETF,计算机,115800,99819.60,4.9%
2024-10-31,sz159888,智能汽车ETF华夏,智能汽车华夏,93500,99858.00,4.9%
2024-10-31,sz159732,消费电子ETF,消费电子,122400,99878.40,4.9%
2024-10-31,sh516520,智能驾驶ETF,智能驾驶,95900,99831.90,4.9%
2024-10-31,sh512720,计算机ETF,计算机,97700,99849.40,4.9%
2024-10-31,sh512330,信息科技ETF南方,信息科技南方,100100,99799.70,4.9%
2024-10-31,sz159613,信息安全ETF,信息安全,115800,99819.60,4.9%
2024-11-01,sh515250,智能汽车ETF,智能汽车,104700,95905.20,4.9%
2024-11-01,sz159786,VRETF,vr,230400,195379.20,9.9%
2024-11-01,sz159998,计算机ETF,计算机,115800,95882.40,4.9%
2024-11-01,sz159888,智能汽车ETF华夏,智能汽车华夏,93500,95931.00,4.9%
2024-11-01,sz159732,消费电子ETF,消费电子,122400,96328.80,4.9%
2024-11-01,sh516520,智能驾驶ETF,智能驾驶,95900,96091.80,4.9%
2024-11-01,sh512720,计算机ETF,计算机,97700,96136.80,4.9%
2024-11-01,sh512330,信息科技ETF南方,信息科技南方,100100,95695.60,4.8%
2024-11-01,sz159613,信息安全ETF,信息安全,115800,94145.40,4.8%
2024-11-01,sz159609,光伏ETF浦银,光伏,195800,99858.00,5.1%
2024-11-01,sz159743,湖北ETF,湖北,117200,99854.40,5.1%
2024-11-01,sz159863,光伏ETF鹏华,光伏,170100,99848.70,5.1%
2024-11-01,sh510770,G60创新ETF,g60创新,174600,99871.20,5.1%
2024-11-01,sh516880,光伏50ETF,光伏,136200,99834.60,5.1%
2024-11-01,sh512200,房地产ETF,房地产,60600,99747.60,5.1%
2024-11-01,sz159864,光伏50ETF,光伏,178300,99848.00,5.1%
2024-11-01,sh515790,光伏ETF,光伏,113700,99828.60,5.1%
2024-11-01,sh516860,金融科技ETF博时,金融科技博时,86500,99821.00,5.1%
2024-11-04,sh562800,稀有金属ETF,稀有金属,186700,99884.50,5.0%
2024-11-04,sz159768,房地产ETF,房地产,154600,99871.60,5.0%
2024-11-04,sz159608,稀有金属ETF,稀有金属,165900,99871.80,5.0%
2024-11-04,sh560860,工业有色ETF万家,工业有色万家,114400,99871.20,5.0%
2024-11-04,sh512400,有色金属ETF,有色金属,92800,99852.80,5.0%
2024-11-04,sz159876,有色ETF华宝,有色华宝,87300,99871.20,5.0%
2024-11-04,sz159671,稀有金属ETF基金,稀有金属,135500,99863.50,5.0%
2024-11-04,sz159881,有色60ETF,有色60,93800,99803.20,5.0%
2024-11-04,sh561800,稀有金属ETF基金,稀有金属,175200,99864.00,5.0%
2024-11-04,sz159880,有色ETF鹏华,有色鹏华,90900,99808.20,5.0%
2024-11-05,sh562800,稀有金属ETF,稀有金属,186700,103618.50,5.1%
2024-11-05,sz159768,房地产ETF,房地产,154600,104818.80,5.1%
2024-11-05,sz159608,稀有金属ETF,稀有金属,165900,104351.10,5.1%
2024-11-05,sh560860,工业有色ETF万家,工业有色万家,114400,102845.60,5.1%
2024-11-05,sh512400,有色金属ETF,有色金属,92800,103008.00,5.1%
2024-11-05,sz159876,有色ETF华宝,有色华宝,87300,102839.40,5.1%
2024-11-05,sz159671,稀有金属ETF基金,稀有金属,135500,104064.00,5.1%
2024-11-05,sz159881,有色60ETF,有色60,93800,102804.80,5.0%
2024-11-05,sh561800,稀有金属ETF基金,稀有金属,175200,104419.20,5.1%
2024-11-05,sz159880,有色ETF鹏华,有色鹏华,90900,102898.80,5.1%
2024-11-05,sh516200,证券ETF指数基金,证券,82800,99774.00,4.9%
2024-11-05,sh512880,证券ETF,证券,78900,99808.50,4.9%
2024-11-05,sz159692,证券ETF东财,证券,73600,99875.20,4.9%
2024-11-05,sz159848,证券ETF国联安,证券,99600,99799.20,4.9%
2024-11-05,sh513090,香港证券ETF易方达,证券,62000,99882.00,4.9%
2024-11-05,sh560090,证券ETF龙头,证券,73500,99886.50,4.9%
2024-11-05,sh512570,证券ETF易方达,证券,79400,99885.20,4.9%
2024-11-05,sh512000,券商ETF,券商,82700,99818.90,4.9%
2024-11-05,sh515010,证券ETF华夏,证券,69400,99866.60,4.9%
2024-11-05,sz159842,券商ETF,券商,83500,99782.50,4.9%
2024-11-06,sh516200,证券ETF指数基金,证券,165900,199245.90,9.7%
2024-11-06,sh512880,证券ETF,证券,158300,198983.10,9.7%
2024-11-06,sz159692,证券ETF东财,证券,147400,199432.20,9.8%
2024-11-06,sz159848,证券ETF国联安,证券,99600,99600.00,4.9%
2024-11-06,sh513090,香港证券ETF易方达,证券,62000,99820.00,4.9%
2024-11-06,sh560090,证券ETF龙头,证券,73500,99298.50,4.9%
2024-11-06,sh512570,证券ETF易方达,证券,79400,99567.60,4.9%
2024-11-06,sh512000,券商ETF,券商,82700,99405.40,4.9%
2024-11-06,sh515010,证券ETF华夏,证券,69400,98964.40,4.8%
2024-11-06,sz159842,券商ETF,券商,83500,99114.50,4.8%
2024-11-06,sh512660,军工ETF,军工,86000,99846.00,4.9%
2024-11-06,sh516980,证券ETF先锋,证券,81000,99873.00,4.9%
2024-11-06,sh512070,证券保险ETF易方达,证券,114500,99844.00,4.9%
2024-11-06,sh512710,军工龙头ETF,军工,140400,99824.40,4.9%
2024-11-06,sh512670,国防ETF,国防,125900,99838.70,4.9%
2024-11-06,sh512560,军工ETF易方达,军工,141800,99827.20,4.9%
2024-11-06,sh516100,金融科技ETF华夏,金融科技华夏,80600,99863.40,4.9%
2024-11-07,sh512660,军工ETF,军工,86000,99158.00,4.6%
2024-11-07,sh516980,证券ETF先锋,证券,81000,106677.00,4.9%
2024-11-07,sh512070,证券保险ETF易方达,证券,114500,107973.50,5.0%
2024-11-07,sh512710,军工龙头ETF,军工,140400,97437.60,4.5%
2024-11-07,sh512670,国防ETF,国防,125900,97824.30,4.5%
2024-11-07,sh512560,军工ETF易方达,军工,141800,99118.20,4.6%
2024-11-07,sh516100,金融科技ETF华夏,金融科技华夏,80600,107923.40,5.0%
2024-11-07,sh516000,大数据ETF华夏,大数据华夏,106000,99852.00,4.6%
2024-11-07,sz159530,机器人ETF易方达,机器人,84700,99861.30,4.6%
2024-11-07,sh516700,大数据产业ETF,大数据产业,108100,99884.40,4.6%
2024-11-07,sh515400,大数据ETF,大数据,113300,99817.30,4.6%
2024-11-07,sh562920,信息安全ETF易方达,信息安全易方达,102800,99818.80,4.6%
2024-11-07,sh516620,影视ETF,影视,103900,99847.90,4.6%
2024-11-07,sz159551,机器人产业ETF,机器人,98100,99865.80,4.6%
2024-11-07,sh588160,科创新材料ETF南方,新材料南方,156500,99847.00,4.6%
2024-11-07,sz159526,机器人ETF嘉实,机器人,86900,99848.10,4.6%
2024-11-07,sz159537,信创ETF,信创,83700,99854.10,4.6%
2024-11-08,sh516000,大数据ETF华夏,大数据华夏,106000,102820.00,4.7%
2024-11-08,sz159530,机器人ETF易方达,机器人,84700,100284.80,4.6%
2024-11-08,sh516700,大数据产业ETF,大数据产业,108100,103235.50,4.7%
2024-11-08,sh515400,大数据ETF,大数据,113300,102989.70,4.7%
2024-11-08,sh562920,信息安全ETF易方达,信息安全易方达,102800,102594.40,4.7%
2024-11-08,sh516620,影视ETF,影视,103900,99016.70,4.5%
2024-11-08,sz159551,机器人产业ETF,机器人,98100,100356.30,4.6%
2024-11-08,sh588160,科创新材料ETF南方,新材料南方,156500,102038.00,4.7%
2024-11-08,sz159526,机器人ETF嘉实,机器人,86900,100804.00,4.6%
2024-11-08,sz159537,信创ETF,信创,83700,101779.20,4.7%
2024-11-08,sh516980,证券ETF先锋,证券,77700,99766.80,4.6%
2024-11-08,sh516200,证券ETF指数基金,证券,79200,99871.20,4.6%
2024-11-08,sh512070,证券保险ETF易方达,证券,109000,99844.00,4.6%
2024-11-08,sh560800,数字经济ETF,数字经济,123700,99825.90,4.6%
2024-11-08,sz159998,计算机ETF,计算机,104700,99883.80,4.6%
2024-11-08,sh512880,证券ETF,证券,75600,99792.00,4.6%
2024-11-08,sh516100,金融科技ETF华夏,金融科技华夏,76100,99767.10,4.6%
2024-11-08,sz159692,证券ETF东财,证券,70200,99754.20,4.6%
2024-11-08,sz159848,证券ETF国联安,证券,95100,99855.00,4.6%
2024-11-08,sh515230,软件ETF,软件,114900,99848.10,4.6%
2024-11-11,sh588010,科创新材料ETF,新材料,144100,99861.30,4.4%
2024-11-11,sh562030,信创ETF基金,信创,94000,99828.00,4.4%
2024-11-11,sh516000,大数据ETF华夏,大数据华夏,96200,99855.60,4.4%
2024-11-11,sh560780,半导体设备ETF广发,半导体,73300,99834.60,4.4%
2024-11-11,sz159998,计算机ETF,计算机,99200,99795.20,4.4%
2024-11-11,sz159540,信创ETF易方达,信创,77000,99869.00,4.4%
2024-11-11,sh562590,半导体设备ETF华夏,半导体,74700,99799.20,4.4%
2024-11-11,sh516510,云计算ETF易方达,云计算易方达,78600,99822.00,4.4%
2024-11-11,sz159527,云计算ETF广发,云计算广发,61800,99868.80,4.4%
2024-11-11,sh561980,半导体设备ETF,半导体,66500,99816.50,4.4%
2024-11-12,sh588010,科创新材料ETF,新材料,291400,197569.20,8.8%
2024-11-12,sh562030,信创ETF基金,信创,190300,197341.10,8.8%
2024-11-12,sh516000,大数据ETF华夏,大数据华夏,194700,197425.80,8.8%
2024-11-12,sh560780,半导体设备ETF广发,半导体,148000,197728.00,8.8%
