date,total_value,return_pct,cummax,drawdown
2024-11-04,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-05,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-06,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-07,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-08,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-11,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-12,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-13,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-14,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-15,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-18,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-19,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-20,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-21,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-22,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-25,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-26,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-27,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-28,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-11-29,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-02,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-03,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-04,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-05,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-06,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-09,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-10,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-11,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-12,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-13,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-16,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-17,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-18,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-19,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-20,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-23,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-24,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-25,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-26,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-27,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-30,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2024-12-31,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-01-02,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-01-03,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-01-06,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-01-07,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-01-08,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-01-09,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-01-10,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-01-13,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-01-14,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-01-15,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-01-16,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-01-17,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-01-20,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-01-21,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-01-22,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-01-23,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-01-24,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-01-27,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-02-05,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-02-06,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-02-07,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-02-10,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-02-11,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-02-12,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-02-13,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-02-14,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-02-17,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-02-18,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-02-19,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-02-20,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-02-21,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-02-24,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-02-25,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-02-26,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-02-27,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-02-28,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-03,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-04,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-05,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-06,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-07,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-10,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-11,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-12,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-13,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-14,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-17,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-18,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-19,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-20,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-21,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-24,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-25,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-26,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-27,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-28,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-03-31,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-01,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-02,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-03,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-07,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-08,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-09,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-10,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-11,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-14,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-15,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-16,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-17,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-18,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-21,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-22,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-23,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-24,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-25,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-28,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-29,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-04-30,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-06,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-07,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-08,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-09,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-12,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-13,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-14,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-15,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-16,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-19,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-20,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-21,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-22,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-23,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-26,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-27,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-28,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-29,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-05-30,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-03,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-04,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-05,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-06,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-09,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-10,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-11,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-12,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-13,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-16,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-17,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-18,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-19,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-20,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-23,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-24,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-25,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-26,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-27,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-06-30,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-01,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-02,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-03,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-04,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-07,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-08,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-09,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-10,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-11,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-14,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-15,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-16,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-17,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-18,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-21,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-22,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-23,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-24,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-25,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-28,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-29,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-30,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-07-31,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-01,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-04,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-05,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-06,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-07,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-08,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-11,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-12,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-13,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-14,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-15,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-18,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-19,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-20,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-21,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-22,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-25,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-26,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-27,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-28,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-08-29,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-09-01,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-09-02,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-09-03,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-09-04,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-09-05,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-09-08,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-09-09,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-09-10,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-09-11,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-09-12,999999.9999999999,-1.1102230246251565e-14,999999.9999999999,0.0
2025-09-15,1000068.4999999999,0.006849999999980483,1000068.4999999999,0.0
2025-09-16,1000493.4,0.04934000000000882,1000493.4,0.0
2025-09-17,1002697.3,0.26973000000001246,1002697.3,0.0
2025-09-18,1000881.8,0.08818000000001547,1002697.3,-0.1810616224856676
2025-09-19,997547.4999999999,-0.24525000000000796,1002697.3,-0.5135946810667757
2025-09-22,1001389.7,0.13897000000000492,1002697.3,-0.13040824982775145
2025-09-23,1012138.3999999999,1.2138399999999994,1012138.3999999999,0.0
2025-09-24,1042940.1000000001,4.294010000000004,1042940.1000000001,0.0
2025-09-25,1048104.8999999999,4.810490000000001,1048104.8999999999,0.0
2025-09-26,1034915.4000000001,3.491540000000004,1048104.8999999999,-1.2584141148466843
2025-09-29,1064662.5999999999,6.46625999999999,1064662.5999999999,0.0
2025-09-30,1082033.1,8.203310000000009,1082033.1,0.0
2025-10-09,1111417.6,11.141760000000001,1111417.6,0.0
2025-10-10,1065850.5,6.585050000000003,1111417.6,-4.099908081354842
2025-10-13,1084738.1999999997,8.473819999999964,1111417.6,-2.400483850534707
2025-10-14,1054742.4,5.474239999999986,1111417.6,-5.0993613921536
2025-10-15,1058811.0999999999,5.881109999999978,1111417.6,-4.733279372217991
2025-10-16,1048079.0999999999,4.807909999999982,1111417.6,-5.698893017350115
2025-10-17,1037908.8999999999,3.790889999999991,1111417.6,-6.613958605658232
2025-10-20,1035821.1999999998,3.5821199999999775,1111417.6,-6.801799791545527
2025-10-21,1044042.3999999999,4.404239999999993,1111417.6,-6.062095831485859
2025-10-22,1040833.1999999998,4.083319999999979,1111417.6,-6.350844183140547
2025-10-23,1039776.5999999999,3.977659999999994,1111417.6,-6.445911959645068
2025-10-24,1052615.5,5.261549999999993,1111417.6,-5.290729605145728
2025-10-27,1074020.6,7.40206000000001,1111417.6,-3.3648018530568535
2025-10-28,1068180.5999999999,6.818059999999981,1111417.6,-3.8902569115335406
2025-10-29,1084690.4,8.469039999999994,1111417.6,-2.404784664198245
2025-10-30,1072983.0,7.298300000000002,1111417.6,-3.458160101117713
2025-10-31,1048037.6000000001,4.803760000000001,1111417.6,-5.702626987371806
2025-11-03,1048495.8999999999,4.849589999999981,1111417.6,-5.661391361806778
2025-11-04,1033675.1,3.367509999999996,1111417.6,-6.9948955280175635
2025-11-05,1041017.1999999998,4.101719999999975,1111417.6,-6.334288749791284
2025-11-06,1050992.9,5.099290000000001,1111417.6,-5.436723334235505
2025-11-07,1055095.2999999998,5.509529999999985,1111417.6,-5.067609150691899
2025-11-10,1055092.4,5.509239999999993,1111417.6,-5.067870078717506
2025-11-11,1049958.0999999999,4.995809999999978,1111417.6,-5.529829651788876
2025-11-12,1038523.4,3.8523400000000096,1111417.6,-6.558668856782546
2025-11-13,1055130.2,5.513020000000002,1111417.6,-5.064469016866402
2025-11-14,1042475.4999999999,4.247549999999989,1111417.6,-6.2030779429802285
2025-11-17,1044816.9,4.481690000000005,1111417.6,-5.992410053610819
2025-11-18,1030686.7999999998,3.068679999999979,1111417.6,-7.263768362135014
2025-11-19,1033908.8,3.390880000000007,1111417.6,-6.97386832816036
2025-11-20,1025726.7,2.572669999999988,1111417.6,-7.710054258633314
2025-11-21,997341.7000000001,-0.26582999999998913,1111417.6,-10.263999778301159
2025-11-24,998263.0,-0.17369999999999886,1111417.6,-10.181105643819222
2025-11-25,1005658.7,0.5658699999999905,1111417.6,-9.515676195878143
2025-11-26,1005680.0,0.5679999999999907,1111417.6,-9.513759724517602
2025-11-27,1003118.7000000001,0.3118700000000141,1111417.6,-9.744213156242987
2025-11-28,1007015.2999999998,0.7015299999999725,1111417.6,-9.393615864999827
2025-12-01,1023229.8,2.3229799999999967,1111417.6,-7.934713288686456
2025-12-02,1016461.9999999999,1.6461999999999977,1111417.6,-8.543647320323178
2025-12-03,1006851.0,0.685099999999994,1111417.6,-9.408398787278527
2025-12-04,1011116.6,1.1116600000000032,1111417.6,-9.024600654155568
2025-12-05,1026814.8999999999,2.6814899999999975,1111417.6,-7.612143266401416
2025-12-08,1041949.1,4.194910000000007,1111417.6,-6.250440878388119
2025-12-09,1039403.3999999999,3.9403399999999866,1111417.6,-6.479490697286073
2025-12-10,1046614.3999999999,4.6614399999999945,1111417.6,-5.830679665321137
2025-12-11,1029916.1,2.991609999999989,1111417.6,-7.333112234321293
2025-12-12,1043514.6,4.351459999999996,1111417.6,-6.1095847321475
2025-12-15,1039924.3999999999,3.992439999999986,1111417.6,-6.4326136278569095
2025-12-16,1022406.3999999999,2.2406399999999937,1111417.6,-8.008798852924425
2025-12-17,1040692.0999999999,4.069209999999979,1111417.6,-6.363539681214359
2025-12-18,1042659.7,4.265969999999997,1111417.6,-6.186504514594704
2025-12-19,1055706.4,5.570639999999982,1111417.6,-5.012625317432451
2025-12-22,1071584.7999999998,7.158479999999989,1111417.6,-3.5839633995358944
2025-12-23,1056407.2,5.640719999999999,1111417.6,-4.9495707104152515
2025-12-24,1074085.9,7.408589999999982,1111417.6,-3.358926473721502
2025-12-25,1088745.6,8.87456000000002,1111417.6,-2.039917309209427
2025-12-26,1096625.4,9.662539999999996,1111417.6,-1.3309308760271699
2025-12-29,1099013.4,9.90133999999998,1111417.6,-1.1160701432117115
2025-12-30,1097568.2999999998,9.756829999999983,1111417.6,-1.2460932776303224
2025-12-31,1119716.6999999997,11.971669999999968,1119716.6999999997,0.0
2026-01-05,1144116.0,14.411599999999991,1144116.0,0.0
2026-01-06,1185982.0,18.59820000000001,1185982.0,0.0
2026-01-07,1176090.2999999998,17.609029999999983,1185982.0,-0.8340514442883751
2026-01-08,1225720.9,22.57209,1225720.9,0.0
2026-01-09,1272002.6999999997,27.200269999999982,1272002.6999999997,0.0
2026-01-12,1375586.0999999999,37.55860999999998,1375586.0999999999,0.0
2026-01-13,1299701.1,29.970110000000005,1375586.0999999999,-5.516557633142682
2026-01-14,1310310.7,31.031070000000007,1375586.0999999999,-4.7452791213868695
2026-01-15,1275193.7,27.51937,1375586.0999999999,-7.29815458298102
2026-01-16,1264385.2000000002,26.438520000000022,1375586.0999999999,-8.083892385943681
2026-01-19,1267474.1,26.747410000000006,1375586.0999999999,-7.859340829338112
2026-01-20,1251606.2,25.160619999999987,1375586.0999999999,-9.012878219691222
2026-01-21,1258982.4000000001,25.898240000000005,1375586.0999999999,-8.476655877810902
2026-01-22,1257524.9000000001,25.752490000000016,1375586.0999999999,-8.58261071408033
2026-01-23,1257524.9000000001,25.752490000000016,1375586.0999999999,-8.58261071408033
2026-01-26,1257524.9,25.752489999999995,1375586.0999999999,-8.58261071408034
