Date,Rolling_NAV,Periodic_NAV,Tranche_0,Tranche_1,Tranche_2,Tranche_3,Tranche_4,Tranche_5,Tranche_6,Tranche_7,Tranche_8,Tranche_9,Tranche_10,Tranche_11,Tranche_12,Tranche_13
2024-09-20,0.9765782320604606,0.9706518630091244,0.9706518630091244,0.983345399287027,0.9586394391257723,0.9842025396269127,0.9832842869469977,0.9777125004268741,0.9806448574749391,0.9721464782209585,0.9916913839118628,0.9794595409575458,0.9783613708310609,0.9706518630091244,0.9706518630091244,0.9706518630091244
2024-09-23,0.9766509647812205,0.9707302170310433,0.9707302170310433,0.9798491354661556,0.9529497201556538,0.9811040175929903,0.986580028586928,0.9758323695997536,0.9845239385674467,0.9704459039580404,0.9941010357002247,0.9810702082419509,0.9829820522807071,0.9714844456941053,0.9707302170310433,0.9707302170310433
2024-09-24,1.0171060044432658,1.0117170224937688,1.0117170224937688,1.0247849533218698,0.9928818075174068,1.0267774021047478,1.037651111103282,1.0245804011737556,1.0259600820093222,1.0042795941079832,1.0327036673689343,1.01102146224465,1.014707239937497,1.0117287884917368,1.0089735078369972,1.0117170224937688
2024-09-25,1.0273190001825003,1.019988618985835,1.019988618985835,1.0323002572318147,1.0025360189953882,1.0388201752078212,1.0538112052509825,1.040150095400111,1.0353170589863319,1.013253196045856,1.0414138845154495,1.0184056244201867,1.0212731480738007,1.0217651349359052,1.0200256821257294,1.0234059023797963
2024-09-26,1.074675285264894,1.0733756886974808,1.0733756886974808,1.0712769945018321,1.0406929860548546,1.0881922282670584,1.108031227435004,1.0917686486056764,1.081963890236654,1.0502470658166398,1.0882703264861835,1.0586975053184655,1.0681926663734662,1.0811064256897016,1.0737629299956006,1.0698754102298975
2024-09-27,1.1459315144444902,1.1397909433576152,1.1397909433576152,1.124727784823006,1.1247337669610704,1.1772255715177313,1.180802298178559,1.186436526624558,1.1653784175529476,1.1382812638162438,1.1668336780924142,1.1235835334940214,1.1166330035608272,1.1555029493803963,1.133466691014832,1.1096447738486401
2024-09-30,1.2498073438188284,1.241230453232827,1.241230453232827,1.2127911309028045,1.236097364654439,1.2948210263311215,1.2820185149096517,1.3277844049720355,1.2819093992048236,1.250183628142436,1.2682651209051468,1.235651284212802,1.1880471951131606,1.2551467055520087,1.2333978691609788,1.1899587161693652
2024-10-08,1.3231345704288449,1.3307041970816238,1.3307041970816238,1.282488311745313,1.2989785068776738,1.3987561151582482,1.3827835381598708,1.475596409434697,1.4091919594382545,1.3412212608201055,1.3316600919168307,1.2947151194247248,1.2114405838626487,1.2899988311518775,1.2578696714197988,1.218479389512162
2024-10-09,1.2527110149164256,1.2650632917463314,1.2650632917463314,1.2265550234142375,1.2293369087519428,1.357176342344817,1.24622758012046,1.384373760528465,1.4056603913567307,1.2842721463244446,1.2996416192858729,1.2026932849064682,1.135159647991624,1.214162593062881,1.1725911868299044,1.1150404321657779
2024-10-10,1.2414712933808019,1.2683550105788262,1.2683550105788262,1.2287598241430255,1.2087178991822156,1.3027987393110636,1.20279603424503,1.3262805995335472,1.337083778320641,1.2668352314081965,1.2962864428797716,1.2154283538901887,1.1648511537452506,1.223671911205697,1.1826589087772736,1.1560742201105012
2024-10-11,1.2035885841163672,1.2410987658571684,1.2410987658571684,1.2130171329108292,1.1970974974472297,1.2685394950725764,1.1380079194964325,1.249084683890945,1.2627765970071427,1.2073466320130268,1.2555311572691945,1.177307238714458,1.1389101212083215,1.2010257746321438,1.166727424409261,1.1337697377004108
2024-10-14,1.238515834770842,1.2733419531354906,1.2733419531354906,1.2474161616991517,1.224371735131187,1.3119840183618316,1.163621829567692,1.2830432382863153,1.3209888413376834,1.249577984598351,1.2926936036954066,1.2024034536429582,1.1673900283642213,1.2349362564108353,1.2012976294682576,1.1661549530924042
2024-10-15,1.201563454339329,1.2312440070348698,1.2312440070348698,1.2081365430891449,1.1892280497225831,1.271613283002373,1.1270904778362045,1.244846079058842,1.2899212559258637,1.2169696374575676,1.2564343031659986,1.1666341225004506,1.1311755850450993,1.19340310255015,1.1639848650643687,1.1312070492970885
2024-10-16,1.2043247577188503,1.2391545697200952,1.2391545697200952,1.2287814571392779,1.2082187474408899,1.2741016119731126,1.101679136557322,1.212813213950372,1.2696305722906776,1.2007197080844867,1.2578957226214125,1.1718637929563898,1.1496677831605782,1.2113084004216408,1.1838254168596243,1.1508864748880219
2024-10-17,1.1953205665221314,1.2310569013403065,1.2310569013403065,1.2197667149719154,1.1828330630040347,1.2693710377048888,1.0978542473198034,1.214764347039001,1.279570819053586,1.2029918247894935,1.2502765660552622,1.1713092454215044,1.1408116345680728,1.1904492235050295,1.1601791533122072,1.123253153224734
2024-10-18,1.2712116825125885,1.2951116833927758,1.2951116833927758,1.272449721571833,1.2395077997594757,1.341840880397104,1.197935894298949,1.3409038877456612,1.405020264970026,1.324345346310344,1.3551935658751728,1.2322461239268419,1.2348235325401342,1.209492044629629,1.1977495868035586,1.1503432229547361
2024-10-21,1.2819218525990708,1.2880929920187065,1.2880929920187065,1.2639407200714647,1.2341379018206236,1.3490832818651204,1.2064905606502112,1.3522174660663209,1.4408397458170614,1.3515301570537803,1.3641990575451464,1.2520847636046457,1.261664652438444,1.2146193232238018,1.216396139220745,1.1516091749909174
2024-10-22,1.27210829820312,1.2878629518907418,1.2878629518907418,1.2602843601355995,1.239476453252628,1.342752039997268,1.2066162775054885,1.3474989729151214,1.412625392787837,1.3319424576147416,1.3529623143356775,1.236786641094399,1.2447816176860125,1.21632986524925,1.1950652028920874,1.1345316274868262
2024-10-23,1.266153856860996,1.2713603296380147,1.2713603296380147,1.2634993867377466,1.2409962540271788,1.3400171399361067,1.2095672046864705,1.343971409779685,1.3947406580437682,1.3207380172803855,1.346784918223422,1.2317913529176678,1.2337549658238671,1.218571459776851,1.1857375733479327,1.1246233258348506
2024-10-24,1.2570898700879003,1.2683016532507982,1.2683016532507982,1.2488196649163519,1.2282657710393272,1.32526393568683,1.1951094552401247,1.330495659997768,1.391851215885078,1.3163975937885235,1.3393253900132434,1.2239047438918624,1.2283976981180362,1.2079293689686585,1.1742619742939662,1.1209340561400336
2024-10-25,1.2767984092235594,1.2836173142889262,1.2836173142889262,1.2929391902254377,1.2905532767515362,1.3387680413475995,1.2270679729864742,1.3667070055324737,1.4029242859274602,1.326010166385923,1.3473474935826646,1.2303992150302436,1.237339266973091,1.214730593827006,1.185756657570255,1.1310172487007413
2024-10-28,1.2779559461638796,1.284921677721184,1.284921677721184,1.2814197149558806,1.2863779372430426,1.3270768016611887,1.2259088290510263,1.3572003367798513,1.4058021162397702,1.3267163888884304,1.3529268820556926,1.241136698240525,1.247836824757246,1.2270718431862175,1.1962980500213534,1.1306891454929067
2024-10-29,1.2634848567214612,1.2756245925078147,1.2756245925078147,1.263688167413505,1.2592515847126486,1.303994205076734,1.1974851876894512,1.3305997616823988,1.3983233545481022,1.3190925266192888,1.3408613695927245,1.233740447310983,1.2387698718184965,1.2144242807298946,1.1901931289198566,1.122739515478557
2024-10-30,1.258347713605348,1.2643501342889496,1.2643501342889496,1.2502789736653828,1.2557796880148901,1.2953324907329398,1.1908491126798417,1.3375854703833572,1.3954596194144624,1.3041684237123405,1.331622642120851,1.2346977010871056,1.2378122777167406,1.20883878078112,1.197106597107767,1.1129860787691244
2024-10-31,1.2793029406479313,1.289988675571774,1.289988675571774,1.275432179982505,1.2720479933497755,1.3212275127579813,1.209243317347394,1.3610971894981687,1.415044032893533,1.327499822094131,1.3588934843187974,1.2513729567891339,1.2651938150626025,1.2173357851713698,1.2094594063446407,1.136404997889232
2024-11-01,1.2446228380150175,1.239158880834267,1.239158880834267,1.2320929406097885,1.242565553696465,1.2839276937546678,1.200198951081101,1.3281611317788913,1.3843396121855693,1.2714082156841453,1.3295920741053138,1.214119969808336,1.2268194099665424,1.2174164225238862,1.158236134116907,1.0966827420643623
2024-11-04,1.2647313498473982,1.2647556746355586,1.2647556746355586,1.249243951672032,1.262254164273698,1.3028109561843046,1.2137082902116758,1.3459625353280988,1.402614291541531,1.3028306398557261,1.3503126806973897,1.2306423363549848,1.2496768470126596,1.2242072728568123,1.185070953542654,1.1221483036964537
2024-11-05,1.3193623873140041,1.3277608894837034,1.3277608894837034,1.3023020452255105,1.317721656661944,1.3464244668325727,1.2551816665198186,1.3953011289568766,1.4512155519080414,1.3809646566977796,1.410528792128601,1.2742055358989424,1.321454356110978,1.251596965159729,1.256027838247696,1.180387872563861
2024-11-06,1.326721690921114,1.340017958431554,1.340017958431554,1.3105386268860768,1.3196093584698056,1.3484687868015048,1.2587557597052035,1.4111698460333115,1.45309448449909,1.387576054306639,1.4178594053569573,1.2924908348326358,1.329260107374945,1.2576926049600217,1.2621508498633807,1.1854189953744712
2024-11-07,1.361264710602388,1.3850488674383212,1.3850488674383212,1.338986693810402,1.3168860779323557,1.3689841766016544,1.2671249542334955,1.4464857642470457,1.4779530179863403,1.4361654452918655,1.464564059776329,1.3086734940896687,1.3867715039234028,1.3221270387724844,1.3055254627068509,1.2324093916232177
2024-11-08,1.3562794838332486,1.3853679672458323,1.3853679672458323,1.3418972917103333,1.3290140777637938,1.3795539296444255,1.264858028511621,1.4294219171836258,1.4866346349653583,1.4433681600411912,1.4498781863338162,1.2856253277520238,1.3665973961458606,1.310077784407963,1.2835958219157249,1.2320222500439113
2024-11-11,1.3950837917038865,1.4648646210213276,1.4648646210213276,1.4128425918570642,1.3716733981941773,1.439344468238367,1.3131782772619682,1.4580460888055915,1.535537412061487,1.4998990119292743,1.481218960720647,1.283788829426483,1.3839162133370757,1.3360326824690294,1.3081009861896467,1.2427295423422748
2024-11-12,1.3699503980877503,1.4289416714032543,1.4289416714032543,1.3824367355757818,1.3461915314242539,1.413237083588206,1.3018529730763235,1.435088165150715,1.502287114759626,1.4762953956153657,1.4579743746825617,1.2684305292711715,1.353392931592387,1.3049114230308192,1.2869198988361128,1.2213457452219192
2024-11-13,1.3747472630935993,1.4374850325613207,1.4374850325613207,1.388239194235007,1.3513811677162775,1.4220507814664414,1.3101041043150607,1.4414944158384353,1.5054729445341746,1.484568273082786,1.4582084347457178,1.2718825851801188,1.354218684510549,1.3078463197610026,1.2901552516107186,1.2233544937527783
2024-11-14,1.3298443328528062,1.3848738494778035,1.3848738494778035,1.3317308293303285,1.295131708785457,1.3750926939501167,1.2686625803476186,1.4006984622645553,1.4591155751378604,1.4281156525572156,1.412185982429559,1.2306111873849872,1.3162686981648903,1.2712920084288921,1.2476884757478075,1.1963529559321935
2024-11-15,1.2857830931997527,1.333264400437103,1.333264400437103,1.2772578932671628,1.244352136343684,1.3226603446053318,1.2255010626532856,1.3693090678111648,1.4194185355829088,1.3826667821752616,1.3632922344861276,1.202643744575961,1.2714851195701085,1.2232381685323965,1.208379047721396,1.1574947670346463
2024-11-18,1.253396547552487,1.2882403318126296,1.2882403318126296,1.2372164570286774,1.2016304598725565,1.2713411436320465,1.1931714993351121,1.337710126339585,1.3931672693562356,1.3282855834365699,1.3399917366899068,1.191304089579471,1.2561450813242971,1.1955060722143305,1.1792949763792049,1.1345468387341955
2024-11-19,1.2838210795989748,1.3217754275613003,1.3217754275613003,1.2801866228732153,1.2431528268514938,1.3100577624525997,1.2215649041589587,1.3397761340431187,1.4301740571483834,1.3673972511458263,1.3728189367329842,1.2166297543803648,1.2841310437032287,1.222762635869313,1.2103497336066662,1.1527180238582002
2024-11-20,1.2937047844504246,1.3374417688572988,1.3374417688572988,1.285216056683493,1.252563817285041,1.3234667081726408,1.2299798700353781,1.349336740046918,1.4316647975922578,1.38841430651415,1.3802595262785737,1.2235371866710343,1.2939508134090063,1.2310493169986607,1.2254008994402281,1.1595851743212624
2024-11-21,1.2988591146911077,1.3480451415528851,1.3480451415528851,1.2925842776868088,1.260573720462556,1.3346438302472734,1.2397556250405044,1.3473002084798873,1.430756384786377,1.3926150215450086,1.3840014644493341,1.222799355670844,1.2951461478755397,1.240133952024512,1.22654299085738,1.1691294849965947
2024-11-22,1.2538164647283807,1.2947678666657396,1.2947678666657396,1.2399834354656223,1.214229022410241,1.285722190422139,1.1996595434360233,1.3142998763919476,1.3954474102056715,1.3374340273875382,1.332672670687145,1.1933634444841468,1.2466294954090296,1.1886543905619866,1.187389894685871,1.12317723798423
2024-11-25,1.2505399226699159,1.289403155680506,1.289403155680506,1.2316871222465686,1.2081412402618383,1.2830397786489243,1.1998712264762497,1.316306722210607,1.3956087116197406,1.3405231911138924,1.330681117977506,1.1838326984693022,1.244317564311062,1.1791366426874188,1.1869079542534895,1.1181017914217186
2024-11-26,1.2347535170785473,1.268324883855191,1.268324883855191,1.213556532837587,1.1865705307419823,1.2579223700346305,1.179589199026563,1.3118781454627937,1.3961236823143626,1.3125743103670233,1.3195737948300275,1.1702484147182275,1.2187034840772006,1.1678070198550714,1.1719069421056947,1.111769928873306
2024-11-27,1.2674179132732135,1.309158930822062,1.309158930822062,1.2528357666095948,1.2225041171187947,1.2997900737796968,1.2135400750805747,1.3297141823520149,1.409520991230344,1.3506303495357057,1.3491748513371287,1.2068634681766304,1.2551603690855464,1.2002290567894656,1.2027464935399745,1.1419820603674533
2024-11-28,1.2574424288368753,1.2977212257109878,1.2977212257109878,1.248401123693793,1.2142972904970661,1.2884764310441663,1.2043920394087981,1.321677101038865,1.4040431996275213,1.3384048745567914,1.337158053887722,1.1955970020960833,1.2382077060556822,1.18615182062582,1.1978389002516785,1.1318272352212801
2024-11-29,1.2838574177606206,1.3339013604430712,1.3339013604430712,1.2781321181900618,1.2444120916446095,1.3257006290513405,1.2324140660295435,1.3267674872680852,1.4080390536742606,1.3758005676093934,1.3673594720632163,1.2320827283659437,1.2708606605190897,1.2096428583218866,1.2062332031923566,1.162657552275833
2024-12-02,1.296783951405283,1.3554466790935595,1.3554466790935595,1.2886078993733248,1.2556389924545412,1.3387980568397033,1.2400029942100796,1.3375369492085212,1.4122158237570481,1.3915284969108477,1.3901120357933219,1.2409924247378523,1.2864559136446563,1.2268067280618258,1.216084743930205,1.174747581658477
2024-12-03,1.2918519597610272,1.351523988794456,1.351523988794456,1.2735750444942593,1.237543562285432,1.3222425982233594,1.2294592612283664,1.3527754679972128,1.4317030633415628,1.3788242737738714,1.3840835661801094,1.2339222813158714,1.2789750228193866,1.22322080844029,1.2227085479237556,1.1653699498364458
2024-12-04,1.2811104166476568,1.329758514108434,1.329758514108434,1.2617424611060113,1.2241974263655275,1.3044517441999472,1.2181554038277198,1.3586430093482624,1.4414458113198598,1.3673946702356472,1.3749063543003874,1.2222908321272345,1.262812940739959,1.205358127323312,1.2136034680437389,1.1507850700211557
2024-12-05,1.292240912547939,1.34878713334801,1.34878713334801,1.2817268631013579,1.2444325471325797,1.318215549333588,1.2283998247404702,1.358554219042221,1.4379422658986218,1.3716809785775828,1.385073253267374,1.235924731153606,1.2841300062948178,1.2184228204408918,1.2076190362347328,1.170463547105294
2024-12-06,1.308356278854008,1.3689408357895405,1.3689408357895405,1.2919306381295008,1.2576407832490246,1.3364199932392857,1.2435027457500711,1.3791736509919867,1.4556345222288676,1.3870874774152473,1.405538949254429,1.2476445065943973,1.2960859778360057,1.2373688612300806,1.224705487727306,1.1853134745203626
2024-12-09,1.3009899221829044,1.353450131212597,1.353450131212597,1.280331277595952,1.2420271186503673,1.3257579544474887,1.2436849291662588,1.3714982255899355,1.4595268974180866,1.3732952629743809,1.4021479034304096,1.238650017691069,1.2907551552227536,1.2328068622645518,1.224081976998687,1.1758451978981235
2024-12-10,1.3149525649047078,1.3633874005046405,1.3633874005046405,1.300423136847623,1.2587483699362843,1.346827964220128,1.256156965715091,1.390222239308195,1.4821205039782799,1.3864144376310636,1.418766106719643,1.2531707906910678,1.2984779472898613,1.235558066610795,1.234734884897597,1.1843270943156419
2024-12-11,1.3154587246376477,1.3712922221973367,1.3712922221973367,1.299436734515153,1.2641982572703858,1.3410477207593763,1.257715106565804,1.3898676860583448,1.4803182243010666,1.3869235606440107,1.420503250468252,1.2508692012548268,1.301283197035962,1.233688178711082,1.236935387015914,1.182343418129552
2024-12-12,1.3254040458520275,1.3860728486267022,1.3860728486267022,1.3062001998911366,1.2714307546561978,1.3538012387318152,1.2623418522063081,1.3969988408068823,1.4913495547225657,1.3894482724023198,1.440150841054592,1.2618112298982425,1.3090103453234332,1.2434427163848532,1.2525676812990065,1.1910302659243333
2024-12-13,1.298399009144531,1.3642405202230914,1.3642405202230914,1.2770395428442651,1.2451983228116186,1.3199901793699633,1.237560569417976,1.369394589927727,1.4621883149774366,1.3662616505131666,1.4015433137165396,1.2375780394539757,1.2820919244000717,1.2205595669822704,1.2229277189746246,1.1710118744107096
2024-12-16,1.2783075945300453,1.3377748994928893,1.3377748994928893,1.253587135786911,1.2247544247029825,1.3027828270595148,1.2376959735161253,1.343418845229554,1.4359802802457302,1.3519088430099837,1.3774912617546147,1.2208937820954995,1.2600375130097468,1.1966199067618368,1.208321958348741,1.1450386724065034
2024-12-17,1.259416118453247,1.3078053644307337,1.3078053644307337,1.2353566670143716,1.1970073663380723,1.2861241339250897,1.2269731296338093,1.3138175740019513,1.409004431559497,1.331935942580696,1.3707995051465942,1.2005504896600188,1.2501621099150106,1.1763747952506967,1.1994825778173548,1.1264315710715627
2024-12-18,1.2707351619265013,1.3214200373358107,1.3214200373358107,1.2534171694318406,1.2078255147444354,1.2982386255392222,1.238010874893697,1.3253789903888769,1.4212751498743599,1.3440617909684869,1.3830918148061635,1.2063415244710205,1.2552895124869246,1.1829645562722808,1.2086496108885292,1.144327094869367
2024-12-19,1.2732660349931137,1.323318112165672,1.323318112165672,1.2802209994467681,1.2164856699393898,1.2967769933459194,1.2321370221289973,1.3396759709454855,1.425657831031412,1.344184143623359,1.3861755614649203,1.206371608961973,1.250373182175327,1.1829220144981176,1.1958333007140687,1.1455920794621817
2024-12-20,1.2748943488557933,1.3171662794131074,1.3171662794131074,1.294900407369576,1.2304025439971193,1.3002899577779923,1.2254617403929953,1.3499457135456328,1.428664574017033,1.3422207590115676,1.3884200727121925,1.2068183042152478,1.2498431582350027,1.1839394307902955,1.1886137231265375,1.1418342193768092
2024-12-23,1.2558353471219044,1.3175571535758197,1.3175571535758197,1.270163197601431,1.1895705435613348,1.2803875603965813,1.2230896209962931,1.301570699191309,1.3916922346541472,1.3205073002331937,1.3777846632805546,1.182987034009328,1.2356675781976445,1.1561261250251238,1.1957749535296314,1.1388161954542724
2024-12-24,1.270667542194803,1.3326410014258747,1.3326410014258747,1.2830846319077966,1.2069127602480951,1.2974515817739831,1.245956981026829,1.3121048223300626,1.4062695950705504,1.3342966354548311,1.3998096060296297,1.1943512128403933,1.249628833186913,1.1656142881890827,1.2101869933749998,1.1510366478682033
2024-12-25,1.266500097794275,1.3383305580813254,1.3383305580813254,1.279663202538187,1.2056632358179955,1.300674558753666,1.2469075041617945,1.2941599576592049,1.3940330275086452,1.3285940060940187,1.3952095648285683,1.182770480845651,1.242472655278714,1.1555167327369098,1.2139844237295299,1.1530214610856386
2024-12-26,1.277116398806068,1.340325016280278,1.340325016280278,1.3137250052633618,1.2271314422467998,1.3241805461168994,1.2586522749477538,1.3110024809350342,1.4038522824560777,1.3339785527168275,1.401115989179688,1.1922548843973333,1.243825392933101,1.1592797455398205,1.2107722448842224,1.1595337253877578
2024-12-27,1.2719495630191322,1.336244453384248,1.336244453384248,1.2971498251099955,1.2140528410231022,1.3095676878380684,1.2445598704284393,1.3025602726847514,1.401349089016719,1.3275692734620694,1.3957703340101688,1.1928925565186754,1.250341654227214,1.1655953882418577,1.212037376448575,1.1576032598739658
2024-12-30,1.2732852723700003,1.3445657460721403,1.3445657460721403,1.2955242012680999,1.2151968962556914,1.3101407482608682,1.2502872244658145,1.3156715120434297,1.3969450965316166,1.3328930595092763,1.3974335890496148,1.1882615840329458,1.243929998929321,1.1606477455172453,1.2153721653857577,1.1591242458581854
2024-12-31,1.2454461993061172,1.3291406148477563,1.3291406148477563,1.2472681046092775,1.171375247066253,1.2672124307966721,1.2242986316869195,1.310616967084296,1.3451012574622956,1.296291418799071,1.370370913099662,1.162581062664568,1.2277813474312194,1.1384406118822585,1.2073876156509962,1.1383805672043947
2025-01-02,1.2064430627711842,1.2955808674278315,1.2955808674278315,1.1950095642347187,1.1237680192103623,1.2183274051875275,1.1796601728738538,1.2762483393619573,1.290871452805452,1.246981646405979,1.3189449618789824,1.1428324017853426,1.2036944165241037,1.113520219897638,1.1800228113757423,1.1047405998270885
2025-01-03,1.1883125856004406,1.2810239944793964,1.2810239944793964,1.1626368119607384,1.0996238220892713,1.1969328304541782,1.1695916145013523,1.275288504612468,1.2635658784747326,1.2155735517749697,1.301488870195105,1.139696687787423,1.1886268341855122,1.0860164659422795,1.1689537014202631,1.0873566305284776
2025-01-06,1.1854801571151368,1.2812289904772476,1.2812289904772476,1.1546452674416148,1.0917488916826104,1.1925874539460295,1.1672195774652383,1.279229862814627,1.255563183326168,1.2066917927741394,1.301610507136574,1.1415570973953209,1.192790164159487,1.0783034976254775,1.1699746790215728,1.0835712343458093
2025-01-07,1.2015452445462198,1.2869270388062644,1.2869270388062644,1.1974040086316609,1.1342374048417916,1.2318452915741334,1.1874783592899802,1.2733786158103373,1.3040835940740065,1.2364307579652323,1.3187778878254102,1.1360605991344572,1.1900366867850791,1.065449280787538,1.168334928561426,1.0911889695597599
2025-01-08,1.1983725046208566,1.288178787199469,1.288178787199469,1.1911616959150912,1.1331640751757646,1.2316092183030452,1.186030422618478,1.2736932952237823,1.2997275876939722,1.2270025716643118,1.314353634511791,1.135146390042342,1.189172024042551,1.0584195938157015,1.1617175148679362,1.0878382536177578
2025-01-09,1.1981712054849047,1.2801503378204881,1.2801503378204881,1.197669764617403,1.134802493755623,1.232971996494681,1.184403388969944,1.2652867433965318,1.3042476650427912,1.2392009221386353,1.3122956754419746,1.1277341517663928,1.184904987368533,1.0596840229343798,1.160996942066958,1.0900477849743302
2025-01-10,1.1847821117170112,1.2696424542818363,1.2696424542818363,1.1764080091841742,1.123414169906164,1.2194595315241477,1.1749040476745638,1.250504969170772,1.2860389045861487,1.2202408082886165,1.2944125954994616,1.115727813629381,1.173090511996644,1.0470300077572423,1.1504548602802755,1.085620880258729
2025-01-13,1.1813680299652465,1.2629683498243567,1.2629683498243567,1.1746071746404037,1.119774282158144,1.2130127245887896,1.1712772567307126,1.2440391050211665,1.2802321050545928,1.2182925421140511,1.289386438200066,1.1074690775256246,1.1686244001765569,1.043008786606768,1.155527693721072,1.0909324831511436
2025-01-14,1.2150979335041394,1.3026799312358601,1.3026799312358601,1.2256100980394369,1.1606940350052697,1.2568275506542812,1.200832625671346,1.2612762472176728,1.3346715073389894,1.266256794374239,1.3295280495994262,1.1225601510567775,1.18429831530485,1.0644357492383896,1.180367176033038,1.1213328382883734
2025-01-15,1.209671111166783,1.3014739246032816,1.3014739246032816,1.220383878087639,1.1518655586520126,1.2419849869055193,1.1986972265257285,1.2621590169088426,1.3258900680796695,1.2517022938807176,1.323250702116726,1.1245474478683015,1.184098972694359,1.060913911462783,1.1733646116110141,1.1150629569383699
2025-01-16,1.2108915404946097,1.2972251348537414,1.2972251348537414,1.2036020873271895,1.1427822714426947,1.2540971133521595,1.2020332018512874,1.273301950524979,1.3117890362992835,1.2516863707681318,1.3259859479296359,1.1326665170044161,1.1948567186438017,1.0723595474601468,1.1847747213452429,1.1053209481218254
2025-01-17,1.218934185502316,1.3031944073868502,1.3031944073868502,1.2223154652734303,1.1577447183906229,1.2592908264254914,1.2081797777317385,1.272292483654407,1.333693558760671,1.2670672060488957,1.332736870194124,1.1315462492893633,1.193858356605944,1.0763458807974826,1.1854482805350808,1.12136451593832
2025-01-20,1.2198629316310126,1.2996349330566739,1.2996349330566739,1.222178268194747,1.155074953809549,1.2538096941935097,1.211553419831946,1.275064920134084,1.332836356582155,1.2722294318737404,1.3376279349626747,1.1311792349673524,1.1954469508316639,1.0869697501653248,1.1873452254978138,1.1171299687329392
