date,symbol,side,posi_balance,posi_vwap,price,market_value
2025-02-07 16:00:00,SHSE.516520,多,158800,1.0741964880405206,1.169,185637.2
2025-02-10 16:00:00,SHSE.516520,多,158800,1.0741964880405206,1.185,188178.0
2025-02-11 16:00:00,SHSE.516520,多,158800,1.0741964880405206,1.17,185796.0
2025-02-12 16:00:00,SHSE.516520,多,29900,1.0741964880405206,1.205,36029.5
2025-02-13 16:00:00,SHSE.516520,多,29900,1.0741964880405206,1.167,34893.3
2025-02-14 16:00:00,SHSE.516520,多,29900,1.0741964880405206,1.176,35162.4
2025-02-17 16:00:00,SHSE.516520,多,29900,1.0741964880405206,1.184,35401.6
2025-02-18 16:00:00,SHSE.516520,多,29900,1.0741964880405206,1.158,34624.2
2025-02-19 16:00:00,SHSE.516520,多,58100,1.137199223491172,1.204,69952.4
2025-02-20 16:00:00,SHSE.516520,多,58800,1.1380539945379073,1.207,70971.6
2025-02-21 16:00:00,SHSE.516520,多,58800,1.1380539945379073,1.228,72206.4
2025-02-24 16:00:00,SHSE.516520,多,58800,1.1380539945379073,1.212,71265.59999999999
2025-02-25 16:00:00,SHSE.516520,多,91700,1.172118606288071,1.237,113432.90000000001
2025-02-26 16:00:00,SHSE.516520,多,91700,1.172118606288071,1.238,113524.6
2025-02-27 16:00:00,SHSE.516520,多,28200,1.172118606288071,1.221,34432.200000000004
2025-02-28 16:00:00,SHSE.516520,多,28200,1.172118606288071,1.158,32655.6
2025-03-03 16:00:00,SHSE.516520,多,28200,1.172118606288071,1.16,32711.999999999996
2025-03-04 16:00:00,SHSE.516520,多,28200,1.172118606288071,1.18,33276.0
2025-04-23 16:00:00,SHSE.516520,多,32500,1.034000039100647,1.035,33637.5
2025-04-24 16:00:00,SHSE.516520,多,32500,1.034000039100647,1.021,33182.5
2025-04-25 16:00:00,SHSE.516520,多,32500,1.034000039100647,1.026,33345.0
2025-04-28 16:00:00,SHSE.516520,多,32500,1.034000039100647,1.022,33215.0
2025-04-29 16:00:00,SHSE.516520,多,32500,1.034000039100647,1.03,33475.0
2025-04-30 16:00:00,SHSE.516520,多,52000,1.0433750301599503,1.052,54704.0
2025-05-06 16:00:00,SHSE.516520,多,52000,1.0433750301599503,1.078,56056.0
2025-05-07 16:00:00,SHSE.516520,多,52000,1.0433750301599503,1.071,55692.0
2025-05-08 16:00:00,SHSE.516520,多,52000,1.0433750301599503,1.079,56108.0
2025-05-09 16:00:00,SHSE.516520,多,52000,1.0433750301599503,1.058,55016.0
2025-05-12 16:00:00,SHSE.516520,多,19500,1.0433750301599503,1.078,21021.0
2025-05-13 16:00:00,SHSE.516520,多,19500,1.0433750301599503,1.075,20962.5
2025-05-14 16:00:00,SHSE.516520,多,19500,1.0433750301599503,1.073,20923.5
2025-05-15 16:00:00,SHSE.516520,多,19500,1.0433750301599503,1.049,20455.5
2025-05-16 16:00:00,SHSE.516520,多,19500,1.0433750301599503,1.061,20689.5
2025-09-22 16:00:00,SHSE.516520,多,25600,1.378000020980835,1.382,35379.2
2025-09-23 16:00:00,SHSE.516520,多,25600,1.378000020980835,1.375,35200.0
2025-09-24 16:00:00,SHSE.516520,多,25600,1.378000020980835,1.403,35916.8
2025-09-25 16:00:00,SHSE.516520,多,25600,1.378000020980835,1.416,36249.6
2025-09-26 16:00:00,SHSE.516520,多,25600,1.378000020980835,1.373,35148.8
2025-09-29 16:00:00,SHSE.516520,多,25600,1.378000020980835,1.389,35558.4
2025-09-30 16:00:00,SHSE.516520,多,25600,1.378000020980835,1.405,35968.0
2025-10-09 16:00:00,SHSE.516520,多,25600,1.378000020980835,1.434,36710.4
2025-10-10 16:00:00,SHSE.516520,多,25600,1.378000020980835,1.37,35072.0
2022-01-26 16:00:00,SHSE.515790,多,18400,1.527999997138977,1.536,28262.4
2022-01-27 16:00:00,SHSE.515790,多,18400,1.527999997138977,1.477,27176.800000000003
2022-01-28 16:00:00,SHSE.515790,多,18400,1.527999997138977,1.455,26772.0
2022-02-07 16:00:00,SHSE.515790,多,18400,1.527999997138977,1.48,27232.0
2022-02-08 16:00:00,SHSE.515790,多,18400,1.527999997138977,1.432,26348.8
2022-02-24 16:00:00,SHSE.515790,多,19400,1.5410000085830688,1.512,29332.8
2022-02-25 16:00:00,SHSE.515790,多,38200,1.538047108350624,1.531,58484.2
2022-02-28 16:00:00,SHSE.515790,多,38200,1.538047108350624,1.574,60126.8
2022-03-01 16:00:00,SHSE.515790,多,56600,1.5507102463354914,1.582,89541.2
2022-03-02 16:00:00,SHSE.515790,多,74400,1.5622634346126227,1.591,118370.4
2022-03-03 16:00:00,SHSE.515790,多,94900,1.5568060940259123,1.562,148233.80000000002
2022-03-04 16:00:00,SHSE.515790,多,114500,1.5529021754535526,1.549,177360.5
2022-03-07 16:00:00,SHSE.515790,多,114500,1.5529021754535526,1.52,174040.0
2022-03-08 16:00:00,SHSE.515790,多,114500,1.5529021754535526,1.513,173238.5
2022-03-09 16:00:00,SHSE.515790,多,133100,1.5558504816466574,1.524,202844.4
2022-03-10 16:00:00,SHSE.515790,多,132100,1.5558504816466574,1.577,208321.69999999998
2022-03-11 16:00:00,SHSE.515790,多,131500,1.5558504816466574,1.557,204745.5
2022-03-14 16:00:00,SHSE.515790,多,37800,1.5558504816466574,1.512,57153.6
2022-03-15 16:00:00,SHSE.515790,多,37800,1.5558504816466574,1.471,55603.8
2022-03-16 16:00:00,SHSE.515790,多,37800,1.5558504816466574,1.535,58023.0
2022-03-17 16:00:00,SHSE.515790,多,37800,1.5558504816466574,1.523,57569.399999999994
2022-03-18 16:00:00,SHSE.515790,多,18200,1.5558504816466574,1.509,27463.8
2022-03-21 16:00:00,SHSE.515790,多,18200,1.5558504816466574,1.52,27664.0
2022-03-22 16:00:00,SHSE.515790,多,18200,1.5558504816466574,1.485,27027.0
2022-03-23 16:00:00,SHSE.515790,多,18200,1.5558504816466574,1.496,27227.2
2022-05-23 16:00:00,SHSE.515790,多,37400,1.406999945640564,1.407,52621.8
2022-05-24 16:00:00,SHSE.515790,多,37400,1.406999945640564,1.358,50789.200000000004
2022-05-25 16:00:00,SHSE.515790,多,56900,1.3960333561855376,1.377,78351.3
2022-05-26 16:00:00,SHSE.515790,多,56900,1.3960333561855376,1.372,78066.8
2022-05-27 16:00:00,SHSE.515790,多,56900,1.3960333561855376,1.363,77554.7
2022-05-30 16:00:00,SHSE.515790,多,56900,1.3960333561855376,1.37,77953.0
2022-05-31 16:00:00,SHSE.515790,多,80000,1.3977562102675438,1.411,112880.0
2022-06-01 16:00:00,SHSE.515790,多,63100,1.3977562102675438,1.399,88276.9
2022-06-02 16:00:00,SHSE.515790,多,42600,1.3977562102675438,1.434,61088.399999999994
2022-06-06 16:00:00,SHSE.515790,多,42600,1.3977562102675438,1.503,64027.799999999996
2022-06-07 16:00:00,SHSE.515790,多,42600,1.3977562102675438,1.508,64240.8
2022-06-08 16:00:00,SHSE.515790,多,58800,1.424823391014824,1.504,88435.2
2022-06-09 16:00:00,SHSE.515790,多,58500,1.424823391014824,1.495,87457.5
2022-06-10 16:00:00,SHSE.515790,多,58500,1.424823391014824,1.534,89739.0
2022-06-13 16:00:00,SHSE.515790,多,58500,1.424823391014824,1.548,90558.0
2022-06-14 16:00:00,SHSE.515790,多,35400,1.424823391014824,1.518,53737.2
2022-06-15 16:00:00,SHSE.515790,多,35400,1.424823391014824,1.493,52852.200000000004
2022-06-16 16:00:00,SHSE.515790,多,35400,1.424823391014824,1.537,54409.799999999996
2022-06-17 16:00:00,SHSE.515790,多,35400,1.424823391014824,1.572,55648.8
2022-06-20 16:00:00,SHSE.515790,多,35400,1.424823391014824,1.589,56250.6
2022-06-21 16:00:00,SHSE.515790,多,19200,1.424823391014824,1.569,30124.8
2022-06-22 16:00:00,SHSE.515790,多,19200,1.424823391014824,1.592,30566.4
2022-06-23 16:00:00,SHSE.515790,多,19200,1.424823391014824,1.619,31084.8
2022-06-24 16:00:00,SHSE.515790,多,37600,1.5536119266137112,1.669,62754.4
2022-06-27 16:00:00,SHSE.515790,多,37600,1.5536119266137112,1.667,62679.200000000004
2022-06-28 16:00:00,SHSE.515790,多,55500,1.6008253926885414,1.71,94905.0
2022-06-29 16:00:00,SHSE.515790,多,55500,1.6008253926885414,1.639,90964.5
2022-06-30 16:00:00,SHSE.515790,多,55500,1.6008253926885414,1.692,93906.0
2022-07-01 16:00:00,SHSE.515790,多,71600,1.6118828060106165,1.669,119500.40000000001
2022-07-04 16:00:00,SHSE.515790,多,71600,1.6118828060106165,1.704,122006.4
2022-07-05 16:00:00,SHSE.515790,多,71600,1.6118828060106165,1.724,123438.4
2022-07-06 16:00:00,SHSE.515790,多,71000,1.6118828060106165,1.711,121481.0
2022-07-07 16:00:00,SHSE.515790,多,35800,1.6118828060106165,1.77,63366.0
2022-07-08 16:00:00,SHSE.515790,多,53900,1.642480585163642,1.72,92708.0
2022-07-11 16:00:00,SHSE.515790,多,53300,1.642480585163642,1.684,89757.2
2022-07-12 16:00:00,SHSE.515790,多,70700,1.6492533867396764,1.674,118351.79999999999
2022-07-13 16:00:00,SHSE.515790,多,70700,1.6492533867396764,1.707,120684.90000000001
2022-07-14 16:00:00,SHSE.515790,多,70700,1.6492533867396764,1.769,125068.29999999999
2022-07-15 16:00:00,SHSE.515790,多,107500,1.6868224406686276,1.754,188555.0
2022-07-18 16:00:00,SHSE.515790,多,107500,1.6868224406686276,1.757,188877.5
2022-07-19 16:00:00,SHSE.515790,多,107500,1.6868224406686276,1.712,184040.0
2022-07-20 16:00:00,SHSE.515790,多,107500,1.6868224406686276,1.726,185545.0
2022-07-21 16:00:00,SHSE.515790,多,90300,1.6868224406686276,1.704,153871.19999999998
2022-07-22 16:00:00,SHSE.515790,多,70700,1.6868224406686276,1.726,122028.2
2022-07-25 16:00:00,SHSE.515790,多,52700,1.6868224406686276,1.67,88009.0
2022-07-26 16:00:00,SHSE.515790,多,51700,1.6868224406686276,1.704,88096.8
2022-07-27 16:00:00,SHSE.515790,多,51700,1.6868224406686276,1.759,90940.29999999999
2022-07-28 16:00:00,SHSE.515790,多,51700,1.6868224406686276,1.758,90888.6
2022-07-29 16:00:00,SHSE.515790,多,52100,1.6872307137501488,1.756,91487.6
2022-08-01 16:00:00,SHSE.515790,多,34600,1.6872307137501488,1.771,61276.6
2022-08-02 16:00:00,SHSE.515790,多,34600,1.6872307137501488,1.733,59961.8
2022-08-03 16:00:00,SHSE.515790,多,34600,1.6872307137501488,1.675,57955.0
2022-08-04 16:00:00,SHSE.515790,多,34600,1.6872307137501488,1.676,57989.6
2022-08-05 16:00:00,SHSE.515790,多,34600,1.6872307137501488,1.677,58024.200000000004
2022-08-08 16:00:00,SHSE.515790,多,34600,1.6872307137501488,1.692,58543.2
2022-08-09 16:00:00,SHSE.515790,多,33100,1.6872307137501488,1.749,57891.9
2022-08-10 16:00:00,SHSE.515790,多,14900,1.6872307137501488,1.755,26149.5
2022-08-11 16:00:00,SHSE.515790,多,14900,1.6872307137501488,1.758,26194.2
2022-08-12 16:00:00,SHSE.515790,多,14900,1.6872307137501488,1.724,25687.6
2022-08-15 16:00:00,SHSE.515790,多,14900,1.6872307137501488,1.796,26760.4
2022-08-16 16:00:00,SHSE.515790,多,14400,1.6872307137501488,1.825,26280.0
2022-08-17 16:00:00,SHSE.515790,多,31500,1.759848315413895,1.827,57550.5
2022-08-18 16:00:00,SHSE.515790,多,31500,1.759848315413895,1.869,58873.5
2022-08-19 16:00:00,SHSE.515790,多,31500,1.759848315413895,1.821,57361.5
2022-08-22 16:00:00,SHSE.515790,多,31500,1.759848315413895,1.811,57046.5
2022-08-23 16:00:00,SHSE.515790,多,14400,1.759848315413895,1.838,26467.2
2022-08-24 16:00:00,SHSE.515790,多,14400,1.759848315413895,1.775,25560.0
2022-10-12 16:00:00,SHSE.515790,多,16100,1.5080000162124634,1.52,24472.0
2022-10-13 16:00:00,SHSE.515790,多,16100,1.5080000162124634,1.514,24375.4
2022-10-14 16:00:00,SHSE.515790,多,16100,1.5080000162124634,1.582,25470.2
2022-10-17 16:00:00,SHSE.515790,多,16100,1.5080000162124634,1.561,25132.1
2022-10-18 16:00:00,SHSE.515790,多,16100,1.5080000162124634,1.567,25228.7
2022-10-19 16:00:00,SHSE.515790,多,16100,1.5080000162124634,1.545,24874.5
2022-10-20 16:00:00,SHSE.515790,多,16100,1.5080000162124634,1.505,24230.5
2022-10-21 16:00:00,SHSE.515790,多,16100,1.5080000162124634,1.512,24343.2
2022-10-24 16:00:00,SHSE.515790,多,16100,1.5080000162124634,1.482,23860.2
2022-10-25 16:00:00,SHSE.515790,多,16100,1.5080000162124634,1.522,24504.2
2022-11-04 16:00:00,SHSE.515790,多,17900,1.6390000581741333,1.645,29445.5
2022-11-07 16:00:00,SHSE.515790,多,17900,1.6390000581741333,1.63,29176.999999999996
2022-11-08 16:00:00,SHSE.515790,多,17900,1.6390000581741333,1.607,28765.3
2023-01-10 16:00:00,SHSE.515790,多,20500,1.4600000381469727,1.466,30053.0
2023-01-11 16:00:00,SHSE.515790,多,40100,1.4536459178401349,1.446,57984.6
2023-01-12 16:00:00,SHSE.515790,多,56800,1.4543380424590178,1.449,82303.2
2023-01-13 16:00:00,SHSE.515790,多,56800,1.4543380424590178,1.447,82189.6
2023-01-16 16:00:00,SHSE.515790,多,56800,1.4543380424590178,1.462,83041.59999999999
2023-01-17 16:00:00,SHSE.515790,多,56800,1.4543380424590178,1.469,83439.20000000001
2023-01-18 16:00:00,SHSE.515790,多,56800,1.4543380424590178,1.471,83552.8
2023-01-19 16:00:00,SHSE.515790,多,56800,1.4543380424590178,1.463,83098.40000000001
2023-01-20 16:00:00,SHSE.515790,多,56800,1.4543380424590178,1.498,85086.4
2023-01-30 16:00:00,SHSE.515790,多,56800,1.4543380424590178,1.504,85427.2
2023-01-31 16:00:00,SHSE.515790,多,36300,1.4543380424590178,1.521,55212.299999999996
2023-02-01 16:00:00,SHSE.515790,多,16700,1.4543380424590178,1.514,25283.8
2023-05-26 16:00:00,SHSE.515790,多,23100,1.2430000305175781,1.253,28944.3
2023-05-29 16:00:00,SHSE.515790,多,23100,1.2430000305175781,1.21,27951.0
2023-05-30 16:00:00,SHSE.515790,多,23100,1.2430000305175781,1.197,27650.7
2023-05-31 16:00:00,SHSE.515790,多,23100,1.2430000305175781,1.179,27234.9
2023-06-01 16:00:00,SHSE.515790,多,23100,1.2430000305175781,1.167,26957.7
2023-06-02 16:00:00,SHSE.515790,多,23100,1.2430000305175781,1.179,27234.9
2023-06-28 16:00:00,SHSE.515790,多,24500,1.2300000190734863,1.235,30257.500000000004
2023-06-29 16:00:00,SHSE.515790,多,48600,1.2280164464020435,1.231,59826.600000000006
2023-06-30 16:00:00,SHSE.515790,多,48600,1.2280164464020435,1.243,60409.8
2023-07-03 16:00:00,SHSE.515790,多,48600,1.2280164464020435,1.248,60652.8
2023-07-04 16:00:00,SHSE.515790,多,48600,1.2280164464020435,1.231,59826.600000000006
2023-07-05 16:00:00,SHSE.515790,多,48600,1.2280164464020435,1.213,58951.8
2023-07-06 16:00:00,SHSE.515790,多,48600,1.2280164464020435,1.213,58951.8
2023-07-07 16:00:00,SHSE.515790,多,48600,1.2280164464020435,1.19,57834.0
2023-07-10 16:00:00,SHSE.515790,多,48600,1.2280164464020435,1.225,59535.00000000001
2023-07-11 16:00:00,SHSE.515790,多,48600,1.2280164464020435,1.218,59194.799999999996
2023-07-12 16:00:00,SHSE.515790,多,48700,1.2280328396164664,1.228,59803.6
2023-07-13 16:00:00,SHSE.515790,多,24600,1.2280328396164664,1.236,30405.6
2023-07-14 16:00:00,SHSE.515790,多,24600,1.2280328396164664,1.217,29938.2
2023-07-17 16:00:00,SHSE.515790,多,24600,1.2280328396164664,1.209,29741.4
2023-07-18 16:00:00,SHSE.515790,多,24600,1.2280328396164664,1.199,29495.4
2023-12-28 16:00:00,SHSE.515790,多,24900,0.8930000066757202,0.901,22434.9
2023-12-29 16:00:00,SHSE.515790,多,52700,0.8893073917113853,0.89,46903.0
2024-01-02 16:00:00,SHSE.515790,多,52700,0.8893073917113853,0.872,45954.4
2024-01-03 16:00:00,SHSE.515790,多,52700,0.8893073917113853,0.876,46165.2
2024-01-04 16:00:00,SHSE.515790,多,52700,0.8893073917113853,0.857,45163.9
2024-01-05 16:00:00,SHSE.515790,多,92900,0.8679709202250059,0.844,78407.59999999999
2024-01-08 16:00:00,SHSE.515790,多,92900,0.8679709202250059,0.838,77850.2
2024-01-09 16:00:00,SHSE.515790,多,92900,0.8679709202250059,0.855,79429.5
2024-01-10 16:00:00,SHSE.515790,多,126600,0.8666476909112403,0.867,109762.2
2024-01-11 16:00:00,SHSE.515790,多,126600,0.8666476909112403,0.879,111281.4
2024-01-12 16:00:00,SHSE.515790,多,126600,0.8666476909112403,0.88,111408.0
2024-01-15 16:00:00,SHSE.515790,多,98800,0.8666476909112403,0.872,86153.6
2024-01-16 16:00:00,SHSE.515790,多,98800,0.8666476909112403,0.888,87734.4
2024-01-17 16:00:00,SHSE.515790,多,66100,0.8666476909112403,0.857,56647.7
2024-01-18 16:00:00,SHSE.515790,多,33700,0.8666476909112403,0.896,30195.2
2024-01-19 16:00:00,SHSE.515790,多,33700,0.8666476909112403,0.872,29386.4
2024-01-22 16:00:00,SHSE.515790,多,58500,0.8583184146096096,0.847,49549.5
2024-01-23 16:00:00,SHSE.515790,多,81600,0.860209895526482,0.864,70502.4
2024-01-24 16:00:00,SHSE.515790,多,47900,0.860209895526482,0.855,40954.5
2024-01-25 16:00:00,SHSE.515790,多,47900,0.860209895526482,0.863,41337.7
2024-03-11 16:00:00,SHSE.515790,多,25500,0.9169999957084656,0.917,23383.5
2024-03-12 16:00:00,SHSE.515790,多,25500,0.9169999957084656,0.911,23230.5
2024-03-13 16:00:00,SHSE.515790,多,25500,0.9169999957084656,0.902,23001.0
2024-03-14 16:00:00,SHSE.515790,多,25500,0.9169999957084656,0.89,22695.0
2024-03-15 16:00:00,SHSE.515790,多,25500,0.9169999957084656,0.884,22542.0
2024-03-18 16:00:00,SHSE.515790,多,25500,0.9169999957084656,0.9,22950.0
2024-03-19 16:00:00,SHSE.515790,多,25500,0.9169999957084656,0.886,22593.0
2024-03-20 16:00:00,SHSE.515790,多,25500,0.9169999957084656,0.887,22618.5
2024-05-22 16:00:00,SHSE.515790,多,35200,0.8209999799728394,0.829,29180.8
2024-05-23 16:00:00,SHSE.515790,多,35200,0.8209999799728394,0.807,28406.4
2024-05-24 16:00:00,SHSE.515790,多,35200,0.8209999799728394,0.799,28124.800000000003
2024-05-27 16:00:00,SHSE.515790,多,35200,0.8209999799728394,0.795,27984.0
2024-05-28 16:00:00,SHSE.515790,多,35200,0.8209999799728394,0.79,27808.0
2024-05-29 16:00:00,SHSE.515790,多,35200,0.8209999799728394,0.808,28441.600000000002
2024-05-30 16:00:00,SHSE.515790,多,35200,0.8209999799728394,0.805,28336.0
2024-05-31 16:00:00,SHSE.515790,多,35200,0.8209999799728394,0.794,27948.800000000003
2024-06-03 16:00:00,SHSE.515790,多,35200,0.8209999799728394,0.788,27737.600000000002
2024-06-04 16:00:00,SHSE.515790,多,35200,0.8209999799728394,0.8,28160.0
2024-07-25 16:00:00,SHSE.515790,多,27100,0.675000011920929,0.679,18400.9
2024-07-26 16:00:00,SHSE.515790,多,27100,0.675000011920929,0.681,18455.100000000002
2024-07-29 16:00:00,SHSE.515790,多,27100,0.675000011920929,0.667,18075.7
2024-07-30 16:00:00,SHSE.515790,多,27100,0.675000011920929,0.665,18021.5
2024-07-31 16:00:00,SHSE.515790,多,27100,0.675000011920929,0.69,18699.0
2024-08-01 16:00:00,SHSE.515790,多,27100,0.675000011920929,0.682,18482.2
2024-08-02 16:00:00,SHSE.515790,多,27100,0.675000011920929,0.671,18184.100000000002
2024-08-05 16:00:00,SHSE.515790,多,27100,0.675000011920929,0.664,17994.4
2024-08-06 16:00:00,SHSE.515790,多,27100,0.675000011920929,0.689,18671.899999999998
2024-08-07 16:00:00,SHSE.515790,多,87100,0.6818886391057213,0.687,59837.700000000004
2024-08-08 16:00:00,SHSE.515790,多,60000,0.6818886391057213,0.684,41040.0
2024-08-09 16:00:00,SHSE.515790,多,60000,0.6818886391057213,0.674,40440.0
2024-08-12 16:00:00,SHSE.515790,多,60000,0.6818886391057213,0.672,40320.0
2024-08-13 16:00:00,SHSE.515790,多,60000,0.6818886391057213,0.672,40320.0
2024-08-14 16:00:00,SHSE.515790,多,60000,0.6818886391057213,0.665,39900.0
2024-08-15 16:00:00,SHSE.515790,多,60000,0.6818886391057213,0.674,40440.0
2024-08-16 16:00:00,SHSE.515790,多,60000,0.6818886391057213,0.665,39900.0
2024-08-29 16:00:00,SHSE.515790,多,35100,0.6539999842643738,0.658,23095.8
2024-08-30 16:00:00,SHSE.515790,多,35100,0.6539999842643738,0.666,23376.600000000002
2024-09-02 16:00:00,SHSE.515790,多,35100,0.6539999842643738,0.65,22815.0
2024-09-03 16:00:00,SHSE.515790,多,35100,0.6539999842643738,0.66,23166.0
2024-09-04 16:00:00,SHSE.515790,多,35100,0.6539999842643738,0.66,23166.0
2024-09-05 16:00:00,SHSE.515790,多,35100,0.6539999842643738,0.666,23376.600000000002
2024-09-06 16:00:00,SHSE.515790,多,35100,0.6539999842643738,0.651,22850.100000000002
2024-09-09 16:00:00,SHSE.515790,多,35100,0.6539999842643738,0.644,22604.4
2024-09-10 16:00:00,SHSE.515790,多,35100,0.6539999842643738,0.645,22639.5
2024-09-11 16:00:00,SHSE.515790,多,35100,0.6539999842643738,0.654,22955.4
2024-10-23 16:00:00,SHSE.515790,多,47600,0.8529999852180481,0.861,40983.6
2024-10-24 16:00:00,SHSE.515790,多,47600,0.8529999852180481,0.829,39460.4
2024-10-25 16:00:00,SHSE.515790,多,91500,0.8779486124632788,0.905,82807.5
2024-10-28 16:00:00,SHSE.515790,多,79300,0.8779486124632788,0.891,70656.3
2024-10-29 16:00:00,SHSE.515790,多,118000,0.8694383465637595,0.866,102188.0
2024-10-30 16:00:00,SHSE.515790,多,141200,0.8742955002838761,0.876,123691.2
2024-10-31 16:00:00,SHSE.515790,多,171700,0.8795720684924095,0.905,155388.5
2024-11-01 16:00:00,SHSE.515790,多,198500,0.8786847599507579,0.878,174283.0
2024-11-04 16:00:00,SHSE.515790,多,198500,0.8786847599507579,0.885,175672.5
2024-11-05 16:00:00,SHSE.515790,多,198500,0.8786847599507579,0.905,179642.5
2024-11-06 16:00:00,SHSE.515790,多,198500,0.8786847599507579,0.895,177657.5
2024-11-07 16:00:00,SHSE.515790,多,198500,0.8786847599507579,0.889,176466.5
2024-11-08 16:00:00,SHSE.515790,多,154600,0.8786847599507579,0.894,138212.4
2024-11-11 16:00:00,SHSE.515790,多,119200,0.8786847599507579,0.916,109187.2
2024-11-12 16:00:00,SHSE.515790,多,80500,0.8786847599507579,0.902,72611.0
2024-11-13 16:00:00,SHSE.515790,多,57300,0.8786847599507579,0.908,52028.4
2024-11-14 16:00:00,SHSE.515790,多,26800,0.8786847599507579,0.882,23637.6
2025-07-02 16:00:00,SHSE.515790,多,48100,0.6880000233650208,0.69,33189.0
2025-07-03 16:00:00,SHSE.515790,多,98100,0.6930968584635206,0.691,67787.09999999999
2025-07-04 16:00:00,SHSE.515790,多,98100,0.6930968584635206,0.687,67394.70000000001
2025-07-07 16:00:00,SHSE.515790,多,98100,0.6930968584635206,0.684,67100.40000000001
2025-07-08 16:00:00,SHSE.515790,多,142900,0.7005906379081054,0.72,102888.0
2025-07-09 16:00:00,SHSE.515790,多,185700,0.7039116910855874,0.715,132775.5
2025-07-10 16:00:00,SHSE.515790,多,231300,0.7090549152803483,0.729,168617.69999999998
2025-07-11 16:00:00,SHSE.515790,多,231300,0.7090549152803483,0.726,167923.8
2025-07-14 16:00:00,SHSE.515790,多,231300,0.7090549152803483,0.725,167692.5
2025-07-15 16:00:00,SHSE.515790,多,231300,0.7090549152803483,0.717,165842.1
2025-07-16 16:00:00,SHSE.515790,多,183200,0.7090549152803483,0.718,131537.6
2025-07-17 16:00:00,SHSE.515790,多,133200,0.7090549152803483,0.724,96436.8
2025-07-18 16:00:00,SHSE.515790,多,133200,0.7090549152803483,0.719,95770.8
2025-07-21 16:00:00,SHSE.515790,多,133200,0.7090549152803483,0.73,97236.0
2025-07-22 16:00:00,SHSE.515790,多,88400,0.7090549152803483,0.749,66211.6
2025-07-23 16:00:00,SHSE.515790,多,45600,0.7090549152803483,0.737,33607.2
2025-09-04 16:00:00,SHSE.515790,多,43700,0.8429999947547913,0.846,36970.2
2025-09-05 16:00:00,SHSE.515790,多,67800,0.8707256616920145,0.911,61765.8
2025-09-08 16:00:00,SHSE.515790,多,106000,0.8812754618109397,0.913,96778.0
2025-09-09 16:00:00,SHSE.515790,多,106000,0.8812754618109397,0.891,94446.0
2025-09-10 16:00:00,SHSE.515790,多,106000,0.8812754618109397,0.875,92750.0
2025-09-11 16:00:00,SHSE.515790,多,106000,0.8812754618109397,0.903,95718.0
2025-09-12 16:00:00,SHSE.515790,多,106000,0.8812754618109397,0.892,94552.0
2025-09-15 16:00:00,SHSE.515790,多,106000,0.8812754618109397,0.895,94870.0
2025-09-16 16:00:00,SHSE.515790,多,106000,0.8812754618109397,0.899,95294.0
2025-09-17 16:00:00,SHSE.515790,多,106000,0.8812754618109397,0.912,96672.0
2025-09-18 16:00:00,SHSE.515790,多,62300,0.8812754618109397,0.897,55883.1
2025-09-19 16:00:00,SHSE.515790,多,38200,0.8812754618109397,0.89,33998.0
2025-10-29 16:00:00,SHSE.515790,多,25900,1.0080000162124634,1.01,26159.0
2025-10-30 16:00:00,SHSE.515790,多,25900,1.0080000162124634,1.007,26081.299999999996
2025-10-31 16:00:00,SHSE.515790,多,72000,1.0015972445408503,0.994,71568.0
2025-11-03 16:00:00,SHSE.515790,多,111700,1.0127582927847292,1.029,114939.29999999999
2025-11-04 16:00:00,SHSE.515790,多,149500,1.004981277937873,1.002,149799.0
2025-11-05 16:00:00,SHSE.515790,多,186900,1.0139898302211936,1.048,195871.2
2025-11-06 16:00:00,SHSE.515790,多,223200,1.020984770416359,1.064,237484.80000000002
2025-11-07 16:00:00,SHSE.515790,多,257700,1.0306259318289943,1.08,278316.0
2025-11-10 16:00:00,SHSE.515790,多,277000,1.034693149366964,1.082,299714.0
2025-11-11 16:00:00,SHSE.515790,多,211400,1.034693149366964,1.077,227677.8
2025-11-12 16:00:00,SHSE.515790,多,211400,1.034693149366964,1.035,218798.99999999997
2025-11-13 16:00:00,SHSE.515790,多,211400,1.034693149366964,1.055,223027.0
2025-11-14 16:00:00,SHSE.515790,多,165300,1.034693149366964,1.045,172738.5
2025-11-17 16:00:00,SHSE.515790,多,37800,1.034693149366964,1.03,38934.0
2022-05-05 16:00:00,SHSE.510210,多,32000,0.7088039517402649,0.7185469171279453,22993.501348094247
2022-05-06 16:00:00,SHSE.510210,多,32000,0.7088039517402649,0.7023085687182742,22473.874198984773
2022-05-09 16:00:00,SHSE.510210,多,32000,0.7088039517402649,0.7014966512977907,22447.8928415293
2022-05-10 16:00:00,SHSE.510210,多,32000,0.7088039517402649,0.7071800732411756,22629.76234371762
2022-05-11 16:00:00,SHSE.510210,多,32000,0.7088039517402649,0.7112396603435932,22759.669130994982
2022-05-12 16:00:00,SHSE.510210,多,32000,0.7088039517402649,0.7120515777640768,22785.650488450457
2022-05-13 16:00:00,SHSE.510210,多,32000,0.7088039517402649,0.7185469171279453,22993.501348094247
2022-05-16 16:00:00,SHSE.510210,多,32000,0.7088039517402649,0.715299247446011,22889.575918272352
2022-05-17 16:00:00,SHSE.510210,多,32000,0.7088039517402649,0.7193588345484287,23019.48270554972
