date,tranche,code,action,price,qty,amt
2024-09-04,1,sh588830,BUY,0.952,75000,71407.14
2024-09-04,1,sz159572,BUY,0.783,91200,71416.74096000001
2024-09-04,1,sh516700,BUY,0.576,123900,71373.53663999999
2024-09-04,1,sz159755,BUY,0.515,138600,71386.1379
2024-09-04,1,sh560880,BUY,1.108,64400,71362.33552000001
2024-09-04,1,sz159566,BUY,1.086,65700,71357.33502000001
2024-09-04,1,sh561120,BUY,0.947,75400,71410.94038
2024-09-04,1,sz159681,BUY,0.663,107700,71412.24051
2024-09-04,1,sh517050,BUY,0.483,147800,71394.53873999999
2024-09-04,1,sz159573,BUY,0.766,93200,71398.33911999999
2024-09-05,2,sh562880,BUY,0.414,172500,71422.1415
2024-09-05,2,sh515950,BUY,0.758,94200,71410.74036000001
2024-09-05,2,sz159760,BUY,0.52,137300,71403.1396
2024-09-05,2,sh588900,BUY,0.672,106200,71373.53664
2024-09-05,2,sh510290,BUY,1.652,43200,71373.53663999999
2024-09-05,2,sh588220,BUY,0.676,105600,71392.73856
2024-09-05,2,sz159767,BUY,0.423,168800,71409.54023999999
2024-09-05,2,sz159864,BUY,0.423,168800,71409.54023999999
2024-09-05,2,sh562700,BUY,0.843,84700,71409.24020999999
2024-09-05,2,sz159559,BUY,0.755,94500,71354.63475
2024-09-06,3,sh516860,BUY,0.635,112400,71381.13739999999
2024-09-06,3,sz159852,BUY,0.482,148100,71391.33842
2024-09-06,3,sh512200,BUY,1.147,62200,71350.53434
2024-09-06,3,sh512980,BUY,0.585,122000,71377.137
2024-09-06,3,sz159530,BUY,0.817,87400,71412.94057999998
2024-09-06,3,sz159851,BUY,0.747,95600,71420.34131999999
2024-09-06,3,sz159306,BUY,0.835,85500,71399.63925
2024-09-06,3,sh516520,BUY,0.771,92600,71401.73946000001
2024-09-06,3,sz159890,BUY,0.72,99100,71359.1352
2024-09-06,3,sz159847,BUY,0.315,226700,71417.64105
2024-09-09,4,sz159842,BUY,0.775,92100,71384.63775
2024-09-09,4,sh515850,BUY,0.993,71900,71403.83967
2024-09-09,4,sh511270,BUY,115.38,600,69234.9228
2024-09-09,4,sh511090,BUY,116.845,600,70114.0107
2024-09-09,4,sz159830,BUY,5.325,13400,71362.1355
2024-09-09,4,sh511990,BUY,100.001,700,70007.70006999999
2024-09-09,4,sh518680,BUY,5.46,13000,70987.098
2024-09-09,4,sh511660,BUY,100.001,700,70007.70006999999
2024-09-09,4,sh510230,BUY,1.037,68800,71352.73456
2024-09-09,4,sh516110,BUY,1.012,70500,71353.1346
2024-09-10,5,sz159841,BUY,0.736,97000,71399.1392
2024-09-10,5,sh510200,BUY,0.964,74000,71343.1336
2024-09-10,5,sz159847,BUY,0.315,226700,71417.64105
2024-09-10,5,sh516620,BUY,0.696,102600,71416.74096
2024-09-10,5,sh511260,BUY,131.022,500,65517.55109999999
2024-09-10,5,sh511130,BUY,106.541,600,63930.99246
2024-09-10,5,sh512970,BUY,0.989,72200,71412.94058
2024-09-10,5,sh511090,BUY,117.045,600,70234.0227
2024-09-10,5,sh511100,BUY,104.737,600,62848.48422
2024-09-10,5,sz159650,BUY,105.091,600,63060.905459999994
2024-09-11,6,sh562930,BUY,0.502,142200,71391.53843999999
2024-09-11,6,sh515880,BUY,1.006,70900,71332.53254
2024-09-11,6,sh516010,BUY,0.77,92700,71386.1379
2024-09-11,6,sh516510,BUY,0.73,97800,71401.1394
2024-09-11,6,sh560660,BUY,0.7,102000,71407.14
2024-09-11,6,sz159527,BUY,0.932,76600,71398.33911999999
2024-09-11,6,sh517200,BUY,0.443,161200,71418.74116
2024-09-11,6,sz159511,BUY,0.817,87400,71412.94057999998
2024-09-11,6,sz159738,BUY,0.729,97900,71376.23690999999
2024-09-11,6,sh517390,BUY,0.675,105800,71422.1415
2024-09-12,7,sh513120,BUY,0.653,109300,71380.03729000001
2024-09-12,7,sz159796,BUY,0.472,151300,71420.74135999999
2024-09-12,7,sz159622,BUY,0.683,104500,71380.63735
2024-09-12,7,sh517120,BUY,0.422,169200,71409.54023999999
2024-09-12,7,sz159718,BUY,0.532,134200,71401.53944000001
2024-09-12,7,sh515030,BUY,0.936,76300,71423.94168
2024-09-12,7,sz159906,BUY,0.674,105900,71383.73766
2024-09-12,7,sh513280,BUY,0.598,119400,71408.34012
2024-09-12,7,sz159506,BUY,0.726,98300,71372.93658000001
2024-09-12,7,sz159821,BUY,0.58,123100,71405.1398
2024-09-13,8,sz159513,BUY,1.182,60400,71399.93928
2024-09-13,8,sh513850,BUY,1.285,55500,71324.63175
2024-09-13,8,sz159605,BUY,0.756,94400,71373.53663999999
2024-09-13,8,sz159750,BUY,0.651,109700,71421.84147
2024-09-13,8,sh513260,BUY,0.894,79800,71348.33412
2024-09-13,8,sz159509,BUY,1.553,45900,71289.82827
2024-09-13,8,sz159607,BUY,0.749,95300,71386.83797
2024-09-13,8,sz159866,BUY,1.058,67500,71422.1415
2024-09-13,8,sz159696,BUY,1.288,55400,71362.33552
2024-09-13,8,sz159941,BUY,1.071,66600,71335.73285999999
2024-09-18,9,sh513120,BUY,0.671,106400,71401.53944000001
2024-09-18,9,sh518800,BUY,5.541,12800,70931.89248
2024-09-18,9,sz159718,BUY,0.54,132200,71395.1388
2024-09-18,9,sz159570,BUY,0.884,80700,71345.93388
2024-09-18,9,sh511090,BUY,119.727,500,59869.48635
2024-09-18,9,sh518860,BUY,5.628,12600,70919.89128
2024-09-18,9,sz159577,BUY,1.129,63200,71359.93528
2024-09-18,9,sh518890,BUY,5.629,12600,70932.49253999999
2024-09-18,9,sh513500,BUY,1.939,36800,71362.33552
2024-09-18,9,sh513300,BUY,1.809,39400,71281.72746
2024-09-19,10,sh513040,BUY,0.924,77200,71339.93328
2024-09-19,10,sh513070,BUY,0.906,78800,71399.93928
2024-09-19,10,sh513020,BUY,0.692,103200,71421.54143999999
2024-09-19,10,sh513320,BUY,0.873,81800,71418.54113999999
2024-09-19,10,sh513230,BUY,0.72,99100,71359.1352
2024-09-19,10,sz159636,BUY,0.803,88900,71393.83867
2024-09-19,10,sz159707,BUY,0.545,131000,71402.1395
2024-09-19,10,sh513380,BUY,0.898,79500,71398.1391
2024-09-19,10,sz159747,BUY,0.928,76900,71370.33632
2024-09-19,10,sh512200,BUY,1.199,59500,71347.63405
2024-09-20,11,sz159735,BUY,0.566,126100,71379.73726
2024-09-20,11,sh513770,BUY,0.694,102900,71419.74126
2024-09-20,11,sz159688,BUY,0.731,97700,71425.84186999999
2024-09-20,11,sh513180,BUY,0.494,144500,71390.1383
2024-09-20,11,sz159747,BUY,0.93,76700,71338.1331
2024-09-20,11,sz159740,BUY,0.489,146000,71401.1394
2024-09-20,11,sz159792,BUY,0.567,125900,71392.43852999998
2024-09-20,11,sh513900,BUY,0.749,95300,71386.83797
2024-09-20,11,sh512200,BUY,1.217,58600,71323.33162000001
2024-09-20,11,sh513380,BUY,0.902,79100,71355.33481999999
2024-09-23,12,sh517400,BUY,0.894,79800,71348.33412
2024-09-23,12,sh516860,BUY,0.662,107800,71370.73636000001
2024-09-23,12,sh516100,BUY,0.635,112400,71381.13739999999
2024-09-23,12,sz159768,BUY,0.495,144200,71386.1379
2024-09-23,12,sz159851,BUY,0.78,91500,71377.137
2024-09-23,12,sh513180,BUY,0.495,144200,71386.1379
2024-09-23,12,sz159707,BUY,0.552,129300,71380.73736
2024-09-23,12,sh510410,BUY,1.125,63400,71332.13249999999
2024-09-23,12,sz159880,BUY,0.918,77800,71427.54204000001
2024-09-23,12,sh560860,BUY,0.704,101400,71392.73855999998
2024-09-24,13,sh517400,BUY,0.912,78300,71416.74096000001
2024-09-24,13,sh510310,BUY,3.354,21200,71111.91048
2024-09-24,13,sz159333,BUY,1.007,70900,71403.43963
2024-09-24,13,sz159302,BUY,1.01,70700,71414.1407
2024-09-24,13,sh513750,BUY,0.995,71700,71348.63415
2024-09-24,13,sh515220,BUY,1.134,62900,71335.73285999999
2024-09-24,13,sh513190,BUY,1.157,61700,71394.03869
2024-09-24,13,sz159788,BUY,0.962,74200,71387.53804
2024-09-24,13,sh517880,BUY,0.783,91200,71416.74096000001
2024-09-24,13,sh517550,BUY,0.645,110700,71408.64014999999
2024-09-25,0,sh516860,BUY,0.73,97800,71401.1394
2024-09-25,0,sh517660,BUY,0.754,94700,71410.94038
2024-09-25,0,sz159851,BUY,0.857,83300,71395.23881000001
2024-09-25,0,sh513190,BUY,1.183,60300,71342.03349
2024-09-25,0,sz159742,BUY,0.53,134700,71398.1391
2024-09-25,0,sh513090,BUY,1.0,71400,71407.14
2024-09-25,0,sh513380,BUY,0.954,74800,71366.33592
2024-09-25,0,sh513260,BUY,1.0,71400,71407.14
2024-09-25,0,sh516100,BUY,0.701,101800,71368.93617999999
2024-09-25,0,sh513750,BUY,1.017,70200,71400.53933999999
2024-09-26,1,sh588830,SELL,0.978,75000,73342.665
2024-09-26,1,sz159572,SELL,0.824,91200,75141.28512
2024-09-26,1,sh516700,SELL,0.636,123900,78792.51995999999
2024-09-26,1,sz159755,SELL,0.547,138600,75806.61858000001
2024-09-26,1,sh560880,SELL,1.221,64400,78624.53676
2024-09-26,1,sz159566,SELL,1.114,65700,73182.48102
2024-09-26,1,sh561120,SELL,1.047,75400,78935.90561999999
2024-09-26,1,sz159681,SELL,0.741,107700,79797.71943
2024-09-26,1,sh517050,SELL,0.561,147800,82907.50842
2024-09-26,1,sz159573,SELL,0.818,93200,76229.97623999999
2024-09-26,1,sh516860,BUY,0.774,99800,77252.92452
2024-09-26,1,sh513090,BUY,1.057,73100,77274.42667
2024-09-26,1,sz159851,BUY,0.909,85000,77272.7265
2024-09-26,1,sh513750,BUY,1.064,72600,77254.12464000001
2024-09-26,1,sh513190,BUY,1.214,63600,77218.12104
2024-09-26,1,sh517900,BUY,1.183,65300,77257.62499000001
2024-09-26,1,sh560070,BUY,1.02,75700,77221.7214
2024-09-26,1,sz159619,BUY,0.902,85700,77309.13014000001
2024-09-26,1,sh561960,BUY,1.055,73200,77233.7226
2024-09-26,1,sz159940,BUY,1.029,75100,77285.62779
2024-09-27,2,sh562880,SELL,0.464,172500,80031.996
2024-09-27,2,sh515950,SELL,0.831,94200,78272.37198
2024-09-27,2,sz159760,SELL,0.576,137300,79076.89151999999
2024-09-27,2,sh588900,SELL,0.738,106200,78367.76244
2024-09-27,2,sh510290,SELL,1.879,43200,81164.68272
2024-09-27,2,sh588220,SELL,0.755,105600,79720.0272
2024-09-27,2,sz159767,SELL,0.49,168800,82703.7288
2024-09-27,2,sz159864,SELL,0.471,168800,79496.84952
2024-09-27,2,sh562700,SELL,0.951,84700,80541.64503
2024-09-27,2,sz159559,SELL,0.857,94500,80978.40135
2024-09-27,2,sh513260,BUY,1.119,71500,80016.50085
2024-09-27,2,sh515010,BUY,1.189,67300,80027.70197
2024-09-27,2,sh510630,BUY,0.992,80700,80062.40543999999
2024-09-27,2,sz159931,BUY,1.754,45600,79990.39824
2024-09-27,2,sz159742,BUY,0.597,134100,80065.70577
2024-09-27,2,sz159741,BUY,0.582,137500,80033.0025
2024-09-27,2,sz159768,BUY,0.617,129700,80032.90249
2024-09-27,2,sz159740,BUY,0.584,137000,80016.0008
2024-09-27,2,sh512000,BUY,0.994,80500,80025.0017
2024-09-27,2,sh513330,BUY,0.434,184400,80037.60296
2024-09-30,3,sh516860,SELL,0.936,112400,105195.87936
2024-09-30,3,sz159852,SELL,0.675,148100,99957.50325
2024-09-30,3,sh512200,SELL,1.687,62200,104920.90686
2024-09-30,3,sh512980,SELL,0.738,122000,90026.9964
2024-09-30,3,sz159530,SELL,1.035,87400,90449.9541
2024-09-30,3,sz159851,SELL,1.1,95600,105149.48400000001
2024-09-30,3,sz159306,SELL,1.046,85500,89424.0567
2024-09-30,3,sh516520,SELL,0.955,92600,88424.1567
2024-09-30,3,sz159890,SELL,0.979,99100,97009.19811
2024-09-30,3,sz159847,SELL,0.406,226700,92030.99598
2024-09-30,3,sz159773,BUY,0.777,123900,96279.92703
2024-09-30,3,sh560680,BUY,1.035,93000,96264.62549999998
2024-09-30,3,sz159848,BUY,0.912,105500,96225.6216
2024-09-30,3,sh515710,BUY,0.71,135600,96285.62759999999
2024-09-30,3,sh513220,BUY,1.235,77900,96216.12065000001
2024-09-30,3,sh516100,BUY,0.909,105900,96272.72631
2024-09-30,3,sz159777,BUY,0.788,122100,96224.42148
2024-09-30,3,sz159949,BUY,1.009,95400,96268.22585999999
2024-09-30,3,sh515230,BUY,0.69,139500,96264.62549999998
2024-09-30,3,sh517550,BUY,0.849,113400,96286.22765999999
2024-10-08,4,sz159842,SELL,1.198,92100,110324.76642
2024-10-08,4,sh515850,SELL,1.491,71900,107192.17971000001
2024-10-08,4,sh511270,SELL,113.394,600,68029.59636000001
2024-10-08,4,sh511090,SELL,115.158,600,69087.89052
2024-10-08,4,sz159830,SELL,5.556,13400,74442.95495999999
2024-10-08,4,sh511990,SELL,99.983,700,69981.10119
2024-10-08,4,sh518680,SELL,5.705,13000,74157.58350000001
2024-10-08,4,sh511660,SELL,99.977,700,69976.90161000002
2024-10-08,4,sh510230,SELL,1.461,68800,100506.74832
2024-10-08,4,sh516110,SELL,1.317,70500,92839.21515
2024-10-08,4,sh588380,BUY,0.694,121500,84329.4321
2024-10-08,4,sz159777,BUY,0.921,91500,84279.92715
2024-10-08,4,sz159958,BUY,1.618,52100,84306.22978000001
2024-10-08,4,sz159780,BUY,0.69,122200,84326.4318
2024-10-08,4,sz159541,BUY,1.356,62200,84351.63432000001
2024-10-08,4,sz159949,BUY,1.211,69600,84294.02856
2024-10-08,4,sz159573,BUY,1.248,67500,84248.424
2024-10-08,4,sz159956,BUY,1.702,49500,84257.4249
2024-10-08,4,sz159681,BUY,1.201,70200,84318.63102000002
2024-10-08,4,sh588360,BUY,0.727,116000,84340.4332
2024-10-09,5,sz159841,SELL,1.106,97000,107271.27180000002
2024-10-09,5,sh510200,SELL,1.332,74000,98558.1432
2024-10-09,5,sz159847,SELL,0.422,226700,95657.83326
2024-10-09,5,sh516620,SELL,0.853,102600,87509.04822
2024-10-09,5,sh511260,SELL,130.197,500,65091.99015
2024-10-09,5,sh511130,SELL,105.482,600,63282.87108
2024-10-09,5,sh512970,SELL,1.227,72200,88580.54106
2024-10-09,5,sh511090,SELL,116.157,600,69687.23058
2024-10-09,5,sh511100,SELL,104.439,600,62657.13365999999
2024-10-09,5,sz159650,SELL,104.924,600,62948.10456
2024-10-09,5,sh588830,BUY,1.241,67100,83279.42711
2024-10-09,5,sz159991,BUY,0.503,165500,83254.82465
2024-10-09,5,sz159836,BUY,0.84,99100,83252.3244
2024-10-09,5,sz159777,BUY,0.741,112300,83222.62143
2024-10-09,5,sz159949,BUY,1.023,81400,83280.52721999999
2024-10-09,5,sh588160,BUY,0.585,142300,83253.82455
2024-10-09,5,sh588390,BUY,0.664,125400,83273.92656
2024-10-09,5,sz159808,BUY,0.873,95400,83292.52842
2024-10-09,5,sz159971,BUY,1.558,53400,83205.51972
2024-10-09,5,sz159773,BUY,0.784,106200,83269.12608
2024-10-10,6,sh562930,SELL,0.734,142200,104364.36252000001
2024-10-10,6,sh515880,SELL,1.347,70900,95492.74977000001
2024-10-10,6,sh516010,SELL,0.942,92700,87314.66765999999
2024-10-10,6,sh516510,SELL,1.017,97800,99452.65374
2024-10-10,6,sh560660,SELL,0.995,102000,101479.851
2024-10-10,6,sz159527,SELL,1.312,76600,100489.15007999999
2024-10-10,6,sh517200,SELL,0.615,161200,99128.0862
2024-10-10,6,sz159511,SELL,1.038,87400,90712.12788
2024-10-10,6,sz159738,SELL,1.021,97900,99945.90440999999
2024-10-10,6,sh517390,SELL,0.953,105800,100817.31726
2024-10-10,6,sh561010,BUY,0.949,103200,97946.59367999999
2024-10-10,6,sh512480,BUY,0.925,105800,97874.7865
2024-10-10,6,sz159599,BUY,1.358,72100,97921.59118
2024-10-10,6,sz159586,BUY,1.075,91100,97942.29325
2024-10-10,6,sh560850,BUY,1.151,85000,97844.7835
2024-10-10,6,sh560800,BUY,0.7,139900,97939.793
2024-10-10,6,sh516860,BUY,1.035,94600,97920.79109999999
2024-10-10,6,sh562820,BUY,1.44,68000,97929.792
2024-10-10,6,sz159851,BUY,1.219,80300,97895.48857000002
2024-10-10,6,sh516100,BUY,0.998,98100,97913.59038000001
2024-10-11,7,sh513120,SELL,0.779,109300,85136.18553
2024-10-11,7,sz159796,SELL,0.58,151300,87745.2246
2024-10-11,7,sz159622,SELL,0.828,104500,86517.3474
2024-10-11,7,sh517120,SELL,0.507,169200,85775.82156
2024-10-11,7,sz159718,SELL,0.625,134200,83866.6125
2024-10-11,7,sh515030,SELL,1.154,76300,88041.39498
2024-10-11,7,sz159906,SELL,0.886,105900,93818.01726
2024-10-11,7,sh513280,SELL,0.721,119400,86078.79126
2024-10-11,7,sz159506,SELL,0.875,98300,86003.89875000001
2024-10-11,7,sz159821,SELL,0.78,123100,96008.3982
2024-10-11,7,sh516350,BUY,0.72,122100,87920.79119999999
2024-10-11,7,sh588460,BUY,0.992,88600,87899.98912
2024-10-11,7,sz159538,BUY,1.016,86500,87892.7884
2024-10-11,7,sh588060,BUY,0.573,153400,87906.98982
2024-10-11,7,sh516100,BUY,0.988,88900,87841.98332
2024-10-11,7,sh560800,BUY,0.668,131600,87917.59088
2024-10-11,7,sh516860,BUY,1.058,83100,87928.59198
2024-10-11,7,sh562820,BUY,1.335,65800,87851.7843
2024-10-11,7,sh588260,BUY,1.116,78700,87837.98292000001
2024-10-11,7,sh588100,BUY,1.134,77500,87893.78849999998
2024-10-14,8,sz159513,SELL,1.211,60400,73137.08556
2024-10-14,8,sh513850,SELL,1.298,55500,72031.7961
2024-10-14,8,sz159605,SELL,0.994,94400,93824.21664000001
2024-10-14,8,sz159750,SELL,0.837,109700,91809.71811
2024-10-14,8,sh513260,SELL,1.194,79800,95271.67188
2024-10-14,8,sz159509,SELL,1.555,45900,71367.36255
2024-10-14,8,sz159607,SELL,0.987,95300,94051.69389000001
2024-10-14,8,sz159866,SELL,1.085,67500,73230.17625
2024-10-14,8,sz159696,SELL,1.334,55400,73896.20964
2024-10-14,8,sz159941,SELL,1.088,66600,72453.55392
2024-10-14,8,sz159923,BUY,2.366,34300,81161.91538
2024-10-14,8,sh516860,BUY,1.125,72100,81120.61125
2024-10-14,8,sh517090,BUY,1.574,51500,81069.1061
2024-10-14,8,sh511970,BUY,100.097,800,80085.60775999998
2024-10-14,8,sh511860,BUY,100.031,800,80032.80248
2024-10-14,8,sz159650,BUY,105.212,700,73655.76484
2024-10-14,8,sh513880,BUY,1.349,60100,81083.00748999999
2024-10-14,8,sh520830,BUY,0.996,81400,81082.50743999999
2024-10-14,8,sh511010,BUY,138.448,500,69230.9224
2024-10-14,8,sz159546,BUY,1.126,72000,81080.10719999998
2024-10-15,9,sh513120,SELL,0.765,106400,81387.8604
2024-10-15,9,sh518800,SELL,5.731,12800,73349.46432
2024-10-15,9,sz159718,SELL,0.616,132200,81427.05648
2024-10-15,9,sz159570,SELL,1.006,80700,81176.08158
2024-10-15,9,sh511090,SELL,116.798,500,58393.1601
2024-10-15,9,sh518860,SELL,5.809,12600,73186.08066
2024-10-15,9,sz159577,SELL,1.185,63200,74884.5108
2024-10-15,9,sh518890,SELL,5.817,12600,73286.87058
2024-10-15,9,sh513500,SELL,2.047,36800,75322.06704000001
2024-10-15,9,sh513300,SELL,1.877,39400,73946.40462
2024-10-15,9,sz159923,BUY,2.29,33100,75806.5799
2024-10-15,9,sh563330,BUY,3.096,24500,75859.5852
2024-10-15,9,sh513920,BUY,1.304,58200,75900.38928
2024-10-15,9,sh513190,BUY,1.278,59400,75920.79131999999
2024-10-15,9,sh562820,BUY,1.363,55700,75926.69191000001
2024-10-15,9,sz159586,BUY,1.082,70200,75963.99564000001
2024-10-15,9,sh560360,BUY,1.233,61600,75960.39528
2024-10-15,9,sh588200,BUY,1.243,61100,75954.89473
2024-10-15,9,sh588260,BUY,1.133,67000,75918.5911
2024-10-15,9,sh588100,BUY,1.136,66800,75892.38848
2024-10-16,10,sh513040,SELL,1.088,77200,83985.20064000001
2024-10-16,10,sh513070,SELL,1.058,78800,83362.06296000001
2024-10-16,10,sh513020,SELL,0.82,103200,84615.5376
2024-10-16,10,sh513320,SELL,1.025,81800,83836.6155
2024-10-16,10,sh513230,SELL,0.843,99100,83532.94587000001
2024-10-16,10,sz159636,SELL,0.958,88900,85157.68338
2024-10-16,10,sz159707,SELL,0.713,131000,93393.6597
2024-10-16,10,sh513380,SELL,1.087,79500,86407.85835
2024-10-16,10,sz159747,SELL,1.099,76900,84504.64868999999
2024-10-16,10,sh512200,SELL,1.581,59500,94060.09305
2024-10-16,10,sh511520,BUY,110.84,700,77595.7588
2024-10-16,10,sz159696,BUY,1.338,64500,86309.6301
2024-10-16,10,sz159941,BUY,1.098,78600,86311.43028
2024-10-16,10,sh513880,BUY,1.338,64500,86309.6301
2024-10-16,10,sh513800,BUY,1.363,63300,86286.52779
2024-10-16,10,sz159866,BUY,1.077,80100,86276.32677
2024-10-16,10,sh518850,BUY,5.902,14600,86177.81692
2024-10-16,10,sz159632,BUY,1.651,52200,86190.81822
2024-10-16,10,sh511860,BUY,100.028,800,80030.40224000001
2024-10-16,10,sh511690,BUY,100.014,800,80019.20112
2024-10-17,11,sz159735,SELL,0.647,126100,81578.54133
2024-10-17,11,sh513770,SELL,0.818,102900,84163.78278
2024-10-17,11,sz159688,SELL,0.871,97700,85088.19033
2024-10-17,11,sh513180,SELL,0.593,144500,85679.93115
2024-10-17,11,sz159747,SELL,1.093,76700,83824.71668999999
2024-10-17,11,sz159740,SELL,0.585,146000,85401.459
2024-10-17,11,sz159792,SELL,0.666,125900,83841.01506
2024-10-17,11,sh513900,SELL,0.832,95300,79281.67103999999
2024-10-17,11,sh512200,SELL,1.479,58600,86660.73306000001
2024-10-17,11,sh513380,SELL,1.078,79100,85261.27302000001
2024-10-17,11,sz159707,BUY,0.665,126400,84064.4056
2024-10-17,11,sz159768,BUY,0.596,141100,84104.00955999999
2024-10-17,11,sh560520,BUY,1.036,81100,84028.00196000001
2024-10-17,11,sz159562,BUY,1.305,64400,84050.4042
2024-10-17,11,sh516210,BUY,1.212,69400,84121.21128
2024-10-17,11,sz159745,BUY,0.586,143500,84099.4091
2024-10-17,11,sz159302,BUY,1.081,77800,84110.21018000001
2024-10-17,11,sz159830,BUY,5.742,14600,83841.58331999999
2024-10-17,11,sz159834,BUY,6.16,13600,83784.37759999999
2024-10-17,11,sz159787,BUY,0.639,131600,84100.80924
2024-10-18,12,sh517400,SELL,0.985,79800,78595.1397
2024-10-18,12,sh516860,SELL,1.203,107800,129670.43166000002
2024-10-18,12,sz159768,SELL,0.612,144200,88241.57496
2024-10-18,12,sz159851,SELL,1.4,91500,128087.18999999999
2024-10-18,12,sh513180,SELL,0.618,144200,89106.68844000001
2024-10-18,12,sz159707,SELL,0.678,129300,87656.63346000001
2024-10-18,12,sh510410,SELL,1.268,63400,80383.16088
2024-10-18,12,sz159880,SELL,1.06,77800,82459.7532
2024-10-18,12,sh560860,SELL,0.821,101400,83241.07505999999
2024-10-18,12,sz159586,BUY,1.16,84300,97797.7788
2024-10-18,12,sz159573,BUY,1.127,86800,97833.38236
2024-10-18,12,sh513290,BUY,1.245,78600,97866.78570000001
2024-10-18,12,sh516770,BUY,1.02,95900,97827.7818
2024-10-18,12,sz159725,BUY,0.719,136100,97865.68559
2024-10-18,12,sz159509,BUY,1.571,62200,97725.97162
2024-10-18,12,sh513850,BUY,1.314,74400,97771.37616
2024-10-18,12,sz159869,BUY,0.992,98600,97820.98112
2024-10-18,12,sh513300,BUY,1.849,52900,97821.88121
2024-10-21,13,sh517400,SELL,1.01,78300,79075.0917
2024-10-21,13,sh510310,SELL,3.859,21200,81802.61892000001
2024-10-21,13,sz159333,SELL,1.17,70900,82944.7047
2024-10-21,13,sz159302,SELL,1.098,70700,77620.83714
2024-10-21,13,sh513750,SELL,1.231,71700,88253.87373
2024-10-21,13,sh515220,SELL,1.199,62900,75409.55829
2024-10-21,13,sh513190,SELL,1.313,61700,81003.99879
2024-10-21,13,sz159788,SELL,1.068,74200,79237.67544
2024-10-21,13,sh517880,SELL,0.878,91200,80065.59264
2024-10-21,13,sh517550,SELL,0.724,110700,80138.78532000001
2024-10-21,13,sz159546,BUY,1.252,64300,80511.65036
2024-10-21,13,sh516350,BUY,0.821,98100,80548.15400999998
2024-10-21,13,sz159665,BUY,1.226,65700,80556.25482
2024-10-21,13,sh588080,BUY,1.024,78700,80596.85888
2024-10-21,13,sh588180,BUY,0.647,124500,80559.55515
2024-10-21,13,sh516100,BUY,1.17,68800,80504.0496
2024-10-21,13,sh588150,BUY,0.704,114500,80616.06079999999
2024-10-21,13,sh560800,BUY,0.735,109600,80564.05559999999
2024-10-21,13,sh588260,BUY,1.273,63300,80588.95809
2024-10-21,13,sz159538,BUY,1.122,71800,80567.65596
2024-10-22,0,sh517660,SELL,0.905,94700,85694.92965
2024-10-22,0,sh513190,SELL,1.308,60300,78864.51276000001
2024-10-22,0,sz159742,SELL,0.618,134700,83236.27554
2024-10-22,0,sh513090,SELL,1.452,71400,103662.43272
2024-10-22,0,sh513380,SELL,1.114,74800,83318.86728
2024-10-22,0,sh513260,SELL,1.164,71400,83101.28903999999
2024-10-22,0,sh516100,SELL,1.13,101800,115022.49659999998
2024-10-22,0,sh513750,SELL,1.226,70200,86056.59348
2024-10-22,0,sz159546,BUY,1.226,77500,95024.5015
2024-10-22,0,sz159995,BUY,1.19,79800,94971.4962
2024-10-22,0,sz159613,BUY,0.818,116200,95061.10515999999
2024-10-22,0,sz159572,BUY,1.172,81100,95058.70491999999
2024-10-22,0,sz159665,BUY,1.207,78700,95000.39909
2024-10-22,0,sh562920,BUY,0.871,109100,95035.60261
2024-10-22,0,sh562560,BUY,1.282,74100,95005.69962
2024-10-22,0,sz159573,BUY,1.165,81500,94956.99475
2024-10-23,1,sh516860,SELL,1.166,99800,116355.16331999999
2024-10-23,1,sh513090,SELL,1.465,73100,107080.79085
2024-10-23,1,sz159851,SELL,1.358,85000,115418.45700000001
2024-10-23,1,sh513750,SELL,1.244,72600,90305.36855999999
2024-10-23,1,sh513190,SELL,1.329,63600,84515.94756
2024-10-23,1,sh517900,SELL,1.242,65300,81094.48974
2024-10-23,1,sh560070,SELL,1.09,75700,82504.7487
2024-10-23,1,sz159619,SELL,0.999,85700,85605.73857
2024-10-23,1,sh561960,SELL,1.125,73200,82341.765
2024-10-23,1,sz159940,SELL,1.153,75100,86581.64097000001
2024-10-23,1,sh588830,BUY,1.288,72300,93131.71224000001
2024-10-23,1,sz159618,BUY,0.684,136200,93170.11608
2024-10-23,1,sz159725,BUY,0.745,125100,93208.81995
2024-10-23,1,sh516190,BUY,0.932,100000,93209.31999999999
2024-10-23,1,sz159327,BUY,1.222,76200,93125.71164
2024-10-23,1,sz159560,BUY,1.112,83800,93194.91856
2024-10-23,1,sz159861,BUY,0.914,101900,93145.91366
2024-10-23,1,sh560800,BUY,0.719,129600,93191.71823999999
2024-10-23,1,sh562820,BUY,1.493,62400,93172.51632000001
2024-10-23,1,sh512980,BUY,0.745,125100,93208.81995
2024-10-24,2,sh513260,SELL,1.16,71500,82931.706
2024-10-24,2,sh515010,SELL,1.291,67300,86875.61157
2024-10-24,2,sh510630,SELL,0.938,80700,75689.03034
2024-10-24,2,sz159931,SELL,1.803,45600,82208.57832
2024-10-24,2,sz159742,SELL,0.616,134100,82597.33944000001
2024-10-24,2,sz159741,SELL,0.602,137500,82766.7225
2024-10-24,2,sz159768,SELL,0.609,129700,78979.40127
2024-10-24,2,sz159740,SELL,0.601,137000,82328.7663
2024-10-24,2,sh512000,SELL,1.087,80500,87494.74965
