date,code,name,theme,qty,value,weight
2024-10-16,sz159959,央企ETF,央企,7600,10921.20,1.1%
2024-10-16,sh513690,港股红利ETF博时,红利,12500,11212.50,1.1%
2024-10-17,sz159717,ESGETF,esg,110400,94171.20,9.7%
2024-10-17,sh588830,科创新能源ETF,新能源,81400,89540.00,9.2%
2024-10-17,sz159529,标普消费ETF,标普,87600,100652.40,10.4%
2024-10-17,sz159930,能源ETF,能源,66500,94430.00,9.7%
2024-10-17,sz159501,纳指ETF嘉实,纳指嘉实,74100,100553.70,10.4%
2024-10-17,sz159918,中创400ETF,中创400,58200,95913.60,9.9%
2024-10-17,sh515360,方正沪深300ETF,300,18500,94405.50,9.7%
2024-10-17,sh510230,金融ETF,金融,78100,100124.20,10.3%
2024-10-17,sh511660,货币ETF建信,货币建信,900,90008.10,9.3%
2024-10-17,sz159954,恒生中国企业ETF南方,恒生中国企业南方,13200,10837.20,1.1%
2024-10-17,sz159699,恒生消费ETF,恒生消费,11700,10565.10,1.1%
2024-10-17,sh510170,大宗商品ETF,大宗商品,12100,10756.90,1.1%
2024-10-17,sh513750,港股通非银ETF,非银,9100,10838.10,1.1%
2024-10-17,sh515680,央企创新ETF嘉实,央企创新嘉实,7400,10789.20,1.1%
2024-10-17,sh560330,沪深300价值ETF申万菱信,300,9600,10905.60,1.1%
2024-10-17,sz159519,港股国企ETF,港股国企,8600,11059.60,1.1%
2024-10-17,sh512800,银行ETF,银行,7900,11304.90,1.2%
2024-10-17,sz159959,央企ETF,央企,7600,10792.00,1.1%
2024-10-17,sh513690,港股红利ETF博时,红利,12500,11012.50,1.1%
2024-10-18,sz159717,ESGETF,esg,110400,97704.00,9.8%
2024-10-18,sh588830,科创新能源ETF,新能源,81400,95400.80,9.6%
2024-10-18,sz159529,标普消费ETF,标普,87600,100039.20,10.1%
2024-10-18,sz159930,能源ETF,能源,66500,96292.00,9.7%
2024-10-18,sz159501,纳指ETF嘉实,纳指嘉实,74100,100257.30,10.1%
2024-10-18,sz159918,中创400ETF,中创400,58200,102781.20,10.3%
2024-10-18,sh515360,方正沪深300ETF,300,18500,97680.00,9.8%
2024-10-18,sh510230,金融ETF,金融,78100,102232.90,10.3%
2024-10-18,sh511660,货币ETF建信,货币建信,900,90003.60,9.1%
2024-10-18,sz159954,恒生中国企业ETF南方,恒生中国企业南方,13200,11114.40,1.1%
2024-10-18,sz159699,恒生消费ETF,恒生消费,11700,10857.60,1.1%
2024-10-18,sh510170,大宗商品ETF,大宗商品,12100,10974.70,1.1%
2024-10-18,sh513750,港股通非银ETF,非银,9100,11284.00,1.1%
2024-10-18,sh515680,央企创新ETF嘉实,央企创新嘉实,7400,11040.80,1.1%
2024-10-18,sh560330,沪深300价值ETF申万菱信,300,9600,11068.80,1.1%
2024-10-18,sz159519,港股国企ETF,港股国企,8600,11274.60,1.1%
2024-10-18,sh512800,银行ETF,银行,7900,11368.10,1.1%
2024-10-18,sz159959,央企ETF,央企,7600,11172.00,1.1%
2024-10-18,sh513690,港股红利ETF博时,红利,12500,11200.00,1.1%
2024-10-21,sz159717,ESGETF,esg,110400,97924.80,9.8%
2024-10-21,sh588830,科创新能源ETF,新能源,81400,98494.00,9.9%
2024-10-21,sz159529,标普消费ETF,标普,87600,100740.00,10.1%
2024-10-21,sz159930,能源ETF,能源,66500,95560.50,9.6%
2024-10-21,sz159501,纳指ETF嘉实,纳指嘉实,74100,100479.60,10.1%
2024-10-21,sz159918,中创400ETF,中创400,58200,104934.60,10.5%
2024-10-21,sh515360,方正沪深300ETF,300,18500,97994.50,9.8%
2024-10-21,sh510230,金融ETF,金融,78100,100827.10,10.1%
2024-10-21,sh511660,货币ETF建信,货币建信,900,90003.60,9.0%
2024-10-21,sz159954,恒生中国企业ETF南方,恒生中国企业南方,13200,11035.20,1.1%
2024-10-21,sz159699,恒生消费ETF,恒生消费,11700,10740.60,1.1%
2024-10-21,sh510170,大宗商品ETF,大宗商品,12100,11095.70,1.1%
2024-10-21,sh513750,港股通非银ETF,非银,9100,11202.10,1.1%
2024-10-21,sh515680,央企创新ETF嘉实,央企创新嘉实,7400,11233.20,1.1%
2024-10-21,sh560330,沪深300价值ETF申万菱信,300,9600,11049.60,1.1%
2024-10-21,sz159519,港股国企ETF,港股国企,8600,11205.80,1.1%
2024-10-21,sh512800,银行ETF,银行,7900,11210.10,1.1%
2024-10-21,sz159959,央企ETF,央企,7600,11270.80,1.1%
2024-10-21,sh513690,港股红利ETF博时,红利,12500,11200.00,1.1%
2024-10-22,sz159717,ESGETF,esg,110400,98808.00,9.9%
2024-10-22,sh588830,科创新能源ETF,新能源,81400,100773.20,10.1%
2024-10-22,sz159529,标普消费ETF,标普,87600,99951.60,10.0%
2024-10-22,sz159930,能源ETF,能源,66500,96092.50,9.6%
2024-10-22,sz159501,纳指ETF嘉实,纳指嘉实,74100,100627.80,10.0%
2024-10-22,sz159918,中创400ETF,中创400,58200,104876.40,10.5%
2024-10-22,sh515360,方正沪深300ETF,300,18500,98586.50,9.8%
2024-10-22,sh510230,金融ETF,金融,78100,101061.40,10.1%
2024-10-22,sh511660,货币ETF建信,货币建信,900,89999.10,9.0%
2024-10-22,sz159954,恒生中国企业ETF南方,恒生中国企业南方,13200,11061.60,1.1%
2024-10-22,sz159699,恒生消费ETF,恒生消费,11700,10834.20,1.1%
2024-10-22,sh510170,大宗商品ETF,大宗商品,12100,11119.90,1.1%
2024-10-22,sh513750,港股通非银ETF,非银,9100,11156.60,1.1%
2024-10-22,sh515680,央企创新ETF嘉实,央企创新嘉实,7400,11248.00,1.1%
2024-10-22,sh560330,沪深300价值ETF申万菱信,300,9600,11088.00,1.1%
2024-10-22,sz159519,港股国企ETF,港股国企,8600,11197.20,1.1%
2024-10-22,sh512800,银行ETF,银行,7900,11186.40,1.1%
2024-10-22,sz159959,央企ETF,央企,7600,11301.20,1.1%
2024-10-22,sh513690,港股红利ETF博时,红利,12500,11200.00,1.1%
2024-10-23,sz159717,ESGETF,esg,110400,98808.00,9.8%
2024-10-23,sh588830,科创新能源ETF,新能源,81400,104843.20,10.4%
2024-10-23,sz159529,标普消费ETF,标普,87600,100039.20,9.9%
2024-10-23,sz159930,能源ETF,能源,66500,96026.00,9.5%
2024-10-23,sz159501,纳指ETF嘉实,纳指嘉实,74100,101146.50,10.0%
2024-10-23,sz159918,中创400ETF,中创400,58200,105051.00,10.4%
2024-10-23,sh515360,方正沪深300ETF,300,18500,98475.50,9.8%
2024-10-23,sh510230,金融ETF,金融,78100,101530.00,10.1%
2024-10-23,sh511660,货币ETF建信,货币建信,900,89999.10,8.9%
2024-10-23,sz159954,恒生中国企业ETF南方,恒生中国企业南方,13200,11246.40,1.1%
2024-10-23,sz159699,恒生消费ETF,恒生消费,11700,10986.30,1.1%
2024-10-23,sh510170,大宗商品ETF,大宗商品,12100,11192.50,1.1%
2024-10-23,sh513750,港股通非银ETF,非银,9100,11320.40,1.1%
2024-10-23,sh515680,央企创新ETF嘉实,央企创新嘉实,7400,11292.40,1.1%
2024-10-23,sh560330,沪深300价值ETF申万菱信,300,9600,11145.60,1.1%
2024-10-23,sz159519,港股国企ETF,港股国企,8600,11291.80,1.1%
2024-10-23,sh512800,银行ETF,银行,7900,11233.80,1.1%
2024-10-23,sz159959,央企ETF,央企,7600,11301.20,1.1%
2024-10-23,sh513690,港股红利ETF博时,红利,12500,11262.50,1.1%
2024-10-24,sz159954,恒生中国企业ETF南方,恒生中国企业南方,13200,11074.80,1.1%
2024-10-24,sz159699,恒生消费ETF,恒生消费,11700,10869.30,1.1%
2024-10-24,sh510170,大宗商品ETF,大宗商品,12100,11059.40,1.1%
2024-10-24,sh513750,港股通非银ETF,非银,9100,11284.00,1.1%
2024-10-24,sh515680,央企创新ETF嘉实,央企创新嘉实,7400,11166.60,1.1%
2024-10-24,sh560330,沪深300价值ETF申万菱信,300,9600,11097.60,1.1%
2024-10-24,sz159519,港股国企ETF,港股国企,8600,11274.60,1.1%
2024-10-24,sh512800,银行ETF,银行,7900,11194.30,1.1%
2024-10-24,sz159959,央企ETF,央企,7600,11179.60,1.1%
2024-10-24,sh513690,港股红利ETF博时,红利,12500,11250.00,1.1%
2024-10-24,sz159864,光伏50ETF,光伏,168400,88578.40,8.9%
2024-10-24,sh512670,国防ETF,国防,121500,88573.50,8.9%
2024-10-24,sz159566,储能电池ETF易方达,储能电池易方达,67100,88504.90,8.9%
2024-10-24,sh561160,锂电池ETF,锂电池,176100,88578.30,8.9%
2024-10-24,sz159752,新能源龙头ETF,新能源,176900,88626.90,8.9%
2024-10-24,sz159638,高端装备ETF,高端装备,109600,88556.80,8.9%
2024-10-24,sh512660,军工ETF,军工,83600,88616.00,8.9%
2024-10-24,sz159861,碳中和50ETF,碳中和,99500,88555.00,8.9%
2024-10-24,sh561910,电池ETF,电池,177200,88600.00,8.9%
2024-10-24,sz159761,新材料50ETF,新材料,171400,88613.80,8.9%
2024-10-25,sz159954,恒生中国企业ETF南方,恒生中国企业南方,13200,11101.20,1.1%
2024-10-25,sz159699,恒生消费ETF,恒生消费,11700,10904.40,1.1%
2024-10-25,sh510170,大宗商品ETF,大宗商品,12100,11132.00,1.1%
2024-10-25,sh513750,港股通非银ETF,非银,9100,11274.90,1.1%
2024-10-25,sh515680,央企创新ETF嘉实,央企创新嘉实,7400,11159.20,1.1%
2024-10-25,sh560330,沪深300价值ETF申万菱信,300,9600,11078.40,1.1%
2024-10-25,sz159519,港股国企ETF,港股国企,8600,11188.60,1.1%
2024-10-25,sh512800,银行ETF,银行,7900,11146.90,1.1%
2024-10-25,sz159959,央企ETF,央企,7600,11172.00,1.1%
2024-10-25,sh513690,港股红利ETF博时,红利,12500,11225.00,1.1%
2024-10-25,sz159864,光伏50ETF,光伏,168400,97166.80,9.4%
2024-10-25,sh512670,国防ETF,国防,121500,89302.50,8.6%
2024-10-25,sz159566,储能电池ETF易方达,储能电池易方达,67100,92195.40,8.9%
2024-10-25,sh561160,锂电池ETF,锂电池,176100,93156.90,9.0%
2024-10-25,sz159752,新能源龙头ETF,新能源,176900,94110.80,9.1%
2024-10-25,sz159638,高端装备ETF,高端装备,109600,89324.00,8.6%
2024-10-25,sh512660,军工ETF,军工,83600,89535.60,8.6%
2024-10-25,sz159861,碳中和50ETF,碳中和,99500,93530.00,9.0%
2024-10-25,sh561910,电池ETF,电池,177200,93916.00,9.1%
2024-10-25,sz159761,新材料50ETF,新材料,171400,92384.60,8.9%
2024-10-28,sz159954,恒生中国企业ETF南方,恒生中国企业南方,13200,11140.80,1.1%
2024-10-28,sz159699,恒生消费ETF,恒生消费,11700,11044.80,1.1%
2024-10-28,sh510170,大宗商品ETF,大宗商品,12100,11313.50,1.1%
2024-10-28,sh513750,港股通非银ETF,非银,9100,11265.80,1.1%
2024-10-28,sh515680,央企创新ETF嘉实,央企创新嘉实,7400,11233.20,1.1%
2024-10-28,sh560330,沪深300价值ETF申万菱信,300,9600,11040.00,1.1%
2024-10-28,sz159519,港股国企ETF,港股国企,8600,11180.00,1.1%
2024-10-28,sh512800,银行ETF,银行,7900,11044.20,1.1%
2024-10-28,sz159959,央企ETF,央企,7600,11232.80,1.1%
2024-10-28,sh513690,港股红利ETF博时,红利,12500,11250.00,1.1%
2024-10-28,sz159864,光伏50ETF,光伏,168400,95988.00,9.3%
2024-10-28,sh512670,国防ETF,国防,121500,90396.00,8.7%
2024-10-28,sz159566,储能电池ETF易方达,储能电池易方达,67100,91927.00,8.9%
2024-10-28,sh561160,锂电池ETF,锂电池,176100,92628.60,8.9%
2024-10-28,sz159752,新能源龙头ETF,新能源,176900,93580.10,9.0%
2024-10-28,sz159638,高端装备ETF,高端装备,109600,90529.60,8.7%
2024-10-28,sh512660,军工ETF,军工,83600,90956.80,8.8%
2024-10-28,sz159861,碳中和50ETF,碳中和,99500,93132.00,9.0%
2024-10-28,sh561910,电池ETF,电池,177200,93030.00,9.0%
2024-10-28,sz159761,新材料50ETF,新材料,171400,92213.20,8.9%
2024-10-29,sz159954,恒生中国企业ETF南方,恒生中国企业南方,13200,11127.60,1.1%
2024-10-29,sz159699,恒生消费ETF,恒生消费,11700,10986.30,1.1%
2024-10-29,sh510170,大宗商品ETF,大宗商品,12100,11071.50,1.1%
2024-10-29,sh513750,港股通非银ETF,非银,9100,11256.70,1.1%
2024-10-29,sh515680,央企创新ETF嘉实,央企创新嘉实,7400,11137.00,1.1%
2024-10-29,sh560330,沪深300价值ETF申万菱信,300,9600,10972.80,1.1%
2024-10-29,sz159519,港股国企ETF,港股国企,8600,11128.40,1.1%
2024-10-29,sh512800,银行ETF,银行,7900,11036.30,1.1%
2024-10-29,sz159959,央企ETF,央企,7600,11149.20,1.1%
2024-10-29,sh513690,港股红利ETF博时,红利,12500,11125.00,1.1%
2024-10-29,sz159864,光伏50ETF,光伏,168400,93125.20,9.1%
2024-10-29,sh512670,国防ETF,国防,121500,89302.50,8.8%
2024-10-29,sz159566,储能电池ETF易方达,储能电池易方达,67100,90383.70,8.9%
2024-10-29,sh561160,锂电池ETF,锂电池,176100,90515.40,8.9%
2024-10-29,sz159752,新能源龙头ETF,新能源,176900,91280.40,9.0%
2024-10-29,sz159638,高端装备ETF,高端装备,109600,89652.80,8.8%
2024-10-29,sh512660,军工ETF,军工,83600,90120.80,8.8%
2024-10-29,sz159861,碳中和50ETF,碳中和,99500,91440.50,9.0%
2024-10-29,sh561910,电池ETF,电池,177200,90726.40,8.9%
2024-10-29,sz159761,新材料50ETF,新材料,171400,91184.80,8.9%
2024-10-30,sz159954,恒生中国企业ETF南方,恒生中国企业南方,13200,10956.00,1.1%
2024-10-30,sz159699,恒生消费ETF,恒生消费,11700,10834.20,1.1%
2024-10-30,sh510170,大宗商品ETF,大宗商品,12100,10950.50,1.1%
2024-10-30,sh513750,港股通非银ETF,非银,9100,11001.90,1.1%
2024-10-30,sh515680,央企创新ETF嘉实,央企创新嘉实,7400,11070.40,1.1%
2024-10-30,sh560330,沪深300价值ETF申万菱信,300,9600,10857.60,1.1%
2024-10-30,sz159519,港股国企ETF,港股国企,8600,10922.00,1.1%
2024-10-30,sh512800,银行ETF,银行,7900,10909.90,1.1%
2024-10-30,sz159959,央企ETF,央企,7600,11050.40,1.1%
2024-10-30,sh513690,港股红利ETF博时,红利,12500,11025.00,1.1%
2024-10-30,sz159864,光伏50ETF,光伏,168400,93798.80,9.2%
2024-10-30,sh512670,国防ETF,国防,121500,89181.00,8.8%
2024-10-30,sz159566,储能电池ETF易方达,储能电池易方达,67100,90048.20,8.9%
2024-10-30,sh561160,锂电池ETF,锂电池,176100,89634.90,8.8%
2024-10-30,sz159752,新能源龙头ETF,新能源,176900,90749.70,8.9%
2024-10-30,sz159638,高端装备ETF,高端装备,109600,90091.20,8.9%
2024-10-30,sh512660,军工ETF,军工,83600,90288.00,8.9%
2024-10-30,sz159861,碳中和50ETF,碳中和,99500,91042.50,9.0%
2024-10-30,sh561910,电池ETF,电池,177200,89840.40,8.8%
2024-10-30,sz159761,新材料50ETF,新材料,171400,90327.80,8.9%
2024-10-31,sz159954,恒生中国企业ETF南方,恒生中国企业南方,13200,10942.80,1.1%
2024-10-31,sz159699,恒生消费ETF,恒生消费,11700,10799.10,1.1%
2024-10-31,sh510170,大宗商品ETF,大宗商品,12100,10950.50,1.1%
2024-10-31,sh513750,港股通非银ETF,非银,9100,11038.30,1.1%
2024-10-31,sh515680,央企创新ETF嘉实,央企创新嘉实,7400,11085.20,1.1%
2024-10-31,sh560330,沪深300价值ETF申万菱信,300,9600,10876.80,1.1%
2024-10-31,sz159519,港股国企ETF,港股国企,8600,10999.40,1.1%
2024-10-31,sh512800,银行ETF,银行,7900,10838.80,1.1%
2024-10-31,sz159959,央企ETF,央企,7600,11050.40,1.1%
2024-10-31,sh513690,港股红利ETF博时,红利,12500,11050.00,1.1%
2024-10-31,sz159864,光伏50ETF,光伏,168400,98008.80,9.5%
2024-10-31,sh512670,国防ETF,国防,121500,89424.00,8.7%
2024-10-31,sz159566,储能电池ETF易方达,储能电池易方达,67100,90987.60,8.9%
2024-10-31,sh561160,锂电池ETF,锂电池,176100,90691.50,8.8%
2024-10-31,sz159752,新能源龙头ETF,新能源,176900,91811.10,8.9%
2024-10-31,sz159638,高端装备ETF,高端装备,109600,90310.40,8.8%
2024-10-31,sh512660,军工ETF,军工,83600,90873.20,8.8%
2024-10-31,sz159861,碳中和50ETF,碳中和,99500,92336.00,9.0%
2024-10-31,sh561910,电池ETF,电池,177200,90726.40,8.8%
2024-10-31,sz159761,新材料50ETF,新材料,171400,91184.80,8.9%
2024-11-01,sz159954,恒生中国企业ETF南方,恒生中国企业南方,13200,10995.60,1.1%
2024-11-01,sz159699,恒生消费ETF,恒生消费,11700,10764.00,1.1%
2024-11-01,sh510170,大宗商品ETF,大宗商品,12100,11228.80,1.1%
2024-11-01,sh513750,港股通非银ETF,非银,9100,11056.50,1.1%
2024-11-01,sh515680,央企创新ETF嘉实,央企创新嘉实,7400,11144.40,1.1%
2024-11-01,sh560330,沪深300价值ETF申万菱信,300,9600,10934.40,1.1%
2024-11-01,sz159519,港股国企ETF,港股国企,8600,11094.00,1.1%
2024-11-01,sh512800,银行ETF,银行,7900,10988.90,1.1%
2024-11-01,sz159959,央企ETF,央企,7600,11156.80,1.1%
2024-11-01,sh513690,港股红利ETF博时,红利,12500,11175.00,1.1%
2024-11-01,sz159864,光伏50ETF,光伏,168400,94304.00,9.4%
2024-11-01,sh512670,国防ETF,国防,121500,86994.00,8.6%
2024-11-01,sz159566,储能电池ETF易方达,储能电池易方达,67100,89041.70,8.8%
2024-11-01,sh561160,锂电池ETF,锂电池,176100,88930.50,8.8%
2024-11-01,sz159752,新能源龙头ETF,新能源,176900,90395.90,9.0%
2024-11-01,sz159638,高端装备ETF,高端装备,109600,87789.60,8.7%
2024-11-01,sh512660,军工ETF,军工,83600,88281.60,8.8%
2024-11-01,sz159861,碳中和50ETF,碳中和,99500,91042.50,9.0%
2024-11-01,sh561910,电池ETF,电池,177200,88777.20,8.8%
2024-11-01,sz159761,新材料50ETF,新材料,171400,90156.40,9.0%
2024-11-04,sz159954,恒生中国企业ETF南方,恒生中国企业南方,13200,11022.00,1.1%
2024-11-04,sz159699,恒生消费ETF,恒生消费,11700,10927.80,1.1%
2024-11-04,sh510170,大宗商品ETF,大宗商品,12100,11253.00,1.1%
2024-11-04,sh513750,港股通非银ETF,非银,9100,11147.50,1.1%
2024-11-04,sh515680,央企创新ETF嘉实,央企创新嘉实,7400,11233.20,1.1%
2024-11-04,sh560330,沪深300价值ETF申万菱信,300,9600,10992.00,1.1%
2024-11-04,sz159519,港股国企ETF,港股国企,8600,11042.40,1.1%
2024-11-04,sh512800,银行ETF,银行,7900,11044.20,1.1%
2024-11-04,sz159959,央企ETF,央企,7600,11194.80,1.1%
2024-11-04,sh513690,港股红利ETF博时,红利,12500,11137.50,1.1%
2024-11-04,sz159864,光伏50ETF,光伏,168400,94640.80,9.3%
2024-11-04,sh512670,国防ETF,国防,121500,89302.50,8.7%
2024-11-04,sz159566,储能电池ETF易方达,储能电池易方达,67100,91188.90,8.9%
2024-11-04,sh561160,锂电池ETF,锂电池,176100,90339.30,8.8%
2024-11-04,sz159752,新能源龙头ETF,新能源,176900,91280.40,8.9%
2024-11-04,sz159638,高端装备ETF,高端装备,109600,89872.00,8.8%
2024-11-04,sh512660,军工ETF,军工,83600,90204.40,8.8%
2024-11-04,sz159861,碳中和50ETF,碳中和,99500,91440.50,8.9%
2024-11-04,sh561910,电池ETF,电池,177200,90549.20,8.9%
2024-11-04,sz159761,新材料50ETF,新材料,171400,91356.20,8.9%
2024-11-05,sz159954,恒生中国企业ETF南方,恒生中国企业南方,13200,11246.40,1.1%
2024-11-05,sz159699,恒生消费ETF,恒生消费,11700,11115.00,1.0%
2024-11-05,sh510170,大宗商品ETF,大宗商品,12100,11519.20,1.1%
2024-11-05,sh513750,港股通非银ETF,非银,9100,11566.10,1.1%
2024-11-05,sh515680,央企创新ETF嘉实,央企创新嘉实,7400,11462.60,1.1%
2024-11-05,sh560330,沪深300价值ETF申万菱信,300,9600,11164.80,1.0%
2024-11-05,sz159519,港股国企ETF,港股国企,8600,11171.40,1.0%
2024-11-05,sh512800,银行ETF,银行,7900,11131.10,1.0%
2024-11-05,sz159959,央企ETF,央企,7600,11430.40,1.1%
2024-11-05,sh513690,港股红利ETF博时,红利,12500,11300.00,1.1%
2024-11-05,sz159864,光伏50ETF,光伏,168400,96998.40,9.1%
2024-11-05,sh512670,国防ETF,国防,121500,96349.50,9.0%
2024-11-05,sz159566,储能电池ETF易方达,储能电池易方达,67100,93940.00,8.8%
2024-11-05,sh561160,锂电池ETF,锂电池,176100,94565.70,8.9%
2024-11-05,sz159752,新能源龙头ETF,新能源,176900,94641.50,8.9%
2024-11-05,sz159638,高端装备ETF,高端装备,109600,96338.40,9.0%
2024-11-05,sh512660,军工ETF,军工,83600,96223.60,9.0%
2024-11-05,sz159861,碳中和50ETF,碳中和,99500,93928.00,8.8%
2024-11-05,sh561910,电池ETF,电池,177200,94802.00,8.9%
2024-11-05,sz159761,新材料50ETF,新材料,171400,94270.00,8.8%
2024-11-06,sz159954,恒生中国企业ETF南方,恒生中国企业南方,13200,11088.00,1.0%
2024-11-06,sz159699,恒生消费ETF,恒生消费,11700,10986.30,1.0%
