date,code,action,price,qty,amt,cash
2024-11-29,sh516000,SELL,0.935,1489800,1392823.7037,11177070.670459999
2024-11-29,sz159890,SELL,1.155,1201500,1387593.72675,12564664.397209998
2024-11-29,sh512720,SELL,1.106,1294000,1431020.8836000003,13995685.280809999
2024-11-29,sh513730,BUY,1.426,981300,1399473.73338,12596211.547429997
2024-11-29,sz159529,BUY,1.48,945500,1399479.934,11196731.613429997
2024-11-29,sh516620,BUY,0.983,1423600,1399538.73988,9797192.873549998
2024-11-29,sz159707,BUY,0.699,2002000,1399537.9398,8397654.933749998
2024-11-29,sh588070,BUY,0.953,1468400,1399525.13852,6998129.7952299975
2024-11-29,sh512200,BUY,1.64,853300,1399551.9412,5598577.854029997
2024-11-29,sz159555,BUY,1.128,1240600,1399536.7396799999,4199041.114349998
2024-11-29,sh513400,BUY,1.198,1168100,1399523.73838,2799517.3759699976
2024-11-29,sh513850,BUY,1.394,1003800,1399437.1297199999,1400080.2462499978
2024-11-29,sz159537,BUY,1.177,1188900,1399475.23353,605.0127199976705
2024-12-19,sh513730,SELL,1.365,981300,1339340.55255,1339945.5652699976
2024-12-19,sh516620,SELL,1.038,1423600,1477549.0303200001,2817494.5955899977
2024-12-19,sz159707,SELL,0.657,2002000,1315182.4686,4132677.0641899975
2024-12-19,sh588070,SELL,0.964,1468400,1415396.0462399998,5548073.110429998
2024-12-19,sh512200,SELL,1.565,853300,1335280.95855,6883354.068979997
2024-12-19,sz159555,SELL,1.152,1240600,1429028.28288,8312382.351859997
2024-12-19,sz159537,SELL,1.188,1188900,1412271.95868,9724654.310539996
2024-12-19,sh516210,BUY,1.213,1145500,1389630.44915,8335023.8613899965
2024-12-19,sh513910,BUY,1.301,1068100,1389737.0598099998,6945286.801579997
2024-12-19,sh513300,BUY,2.104,660400,1389620.54816,5555666.253419997
2024-12-19,sz159546,BUY,1.279,1086400,1389644.55056,4166021.7028599973
2024-12-19,sh513310,BUY,1.412,984100,1389688.15492,2776333.547939997
2024-12-19,sh515220,BUY,1.209,1149300,1389642.6503700002,1386690.897569997
2024-12-19,sz159941,BUY,1.234,1126000,1389622.9483999999,-2932.050830002874
2025-01-09,sz159529,SELL,1.899,945500,1795324.94955,1792392.8987199971
2025-01-09,sh513400,SELL,1.171,1168100,1367708.3154900002,3160101.214209997
2025-01-09,sh513850,SELL,1.462,1003800,1467408.84444,4627510.058649997
2025-01-09,sh516210,SELL,1.243,1145500,1423714.1143500002,6051224.172999998
2025-01-09,sh513910,SELL,1.288,1068100,1375575.22872,7426799.401719998
2025-01-09,sh513300,SELL,2.104,660400,1389342.6518400002,8816142.053559998
2025-01-09,sz159546,SELL,1.248,1086400,1355691.61728,10171833.670839999
2025-01-09,sh515220,SELL,1.066,1149300,1225031.28462,11396864.955459999
2025-01-09,sz159941,SELL,1.252,1126000,1409611.0248,12806475.98026
2025-01-09,sh520830,BUY,1.144,1249100,1429113.2970399999,11377362.68322
2025-01-09,sh513030,BUY,1.551,921300,1429079.19363,9948283.489589998
2025-01-09,sz159612,BUY,1.87,764100,1429009.8867,8519273.602889998
2025-01-09,sz159687,BUY,1.433,997200,1429130.49876,7090143.104129998
2025-01-09,sz159329,BUY,1.241,1151400,1429030.2887400002,5661112.815389998
2025-01-09,sz159730,BUY,1.022,1398200,1429103.2960400002,4232009.519349998
2025-01-09,sz159328,BUY,1.012,1412000,1429086.8943999999,2802922.624949998
2025-01-09,sh560880,BUY,1.422,1004900,1429110.69678,1373811.928169998
2025-01-09,sz159996,BUY,1.376,1038500,1429118.8976,-55306.96943000192
2025-02-06,sh513310,SELL,1.522,984100,1497650.41998,1442343.450549998
2025-02-06,sh520830,SELL,1.149,1249100,1435072.3784100001,2877415.828959998
2025-02-06,sh513030,SELL,1.649,921300,1519071.77763,4396487.606589998
2025-02-06,sz159612,SELL,1.789,764100,1366838.20251,5763325.809099998
2025-02-06,sz159687,SELL,1.489,997200,1484682.3169200001,7248008.126019998
2025-02-06,sz159329,SELL,1.182,1151400,1360818.7045200001,8608826.830539998
2025-02-06,sz159730,SELL,1.004,1398200,1403652.42072,10012479.251259997
2025-02-06,sz159328,SELL,1.006,1412000,1420329.9528,11432809.204059998
2025-02-06,sh560880,SELL,1.417,1004900,1423800.90567,12856610.109729998
2025-02-06,sz159996,SELL,1.364,1038500,1416372.3486,14272982.458329998
2025-02-06,sz159590,BUY,1.109,1286800,1427203.90612,12845778.552209998
2025-02-06,sz159729,BUY,0.807,1768400,1427241.50988,11418537.042329997
2025-02-06,sh513020,BUY,0.963,1481900,1427212.40697,9991324.635359997
2025-02-06,sh513560,BUY,1.221,1168800,1427247.51048,8564077.124879997
2025-02-06,sh513580,BUY,0.689,2071300,1427268.41257,7136808.7123099975
2025-02-06,sh513330,BUY,0.459,3109200,1427265.5122800001,5709543.200029997
2025-02-06,sh517050,BUY,0.763,1870400,1427257.9115199998,4282285.288509998
2025-02-06,sh513860,BUY,0.619,2305500,1427247.21045,2855038.0780599974
2025-02-06,sz159742,BUY,0.696,2050500,1427290.7148,1427747.3632599975
2025-02-06,sz159869,BUY,1.116,1278800,1427283.51408,463.8491799973417
2025-02-26,sz159590,SELL,1.235,1286800,1589039.0802000002,1589502.9293799975
2025-02-26,sz159729,SELL,0.949,1768400,1678043.7788399998,3267546.7082199976
2025-02-26,sh513020,SELL,1.198,1481900,1775138.66838,5042685.376599997
2025-02-26,sh513560,SELL,1.418,1168800,1657192.66416,6699878.040759997
2025-02-26,sh513580,SELL,0.821,2071300,1700367.2462699998,8400245.287029997
2025-02-26,sh513330,SELL,0.535,3109200,1663255.6578,10063500.944829997
2025-02-26,sh517050,SELL,0.901,1870400,1685061.8769600003,11748562.821789997
2025-02-26,sh513860,SELL,0.77,2305500,1775057.4765,13523620.298289998
2025-02-26,sz159742,SELL,0.827,2050500,1695593.92365,15219214.221939998
2025-02-26,sz159869,SELL,1.236,1278800,1580438.74032,16799652.962259997
2025-02-26,sh562500,BUY,1.028,1634000,1679919.9752,15119732.987059997
2025-02-26,sh588780,BUY,1.167,1439400,1679947.77798,13439785.209079998
2025-02-26,sh588010,BUY,0.629,2670500,1679912.47445,11759872.734629998
2025-02-26,sh588160,BUY,0.639,2628700,1679907.2739300001,10079965.460699998
2025-02-26,sz159325,BUY,1.211,1387100,1679946.0778100002,8400019.382889997
2025-02-26,sh588930,BUY,1.33,1263000,1679957.979,6720061.403889997
2025-02-26,sh588790,BUY,1.355,1239700,1679961.47935,5040099.924539997
2025-02-26,sh588870,BUY,1.157,1451800,1679900.57326,3360199.3512799973
2025-02-26,sh588070,BUY,1.097,1531200,1679894.37264,1680304.9786399973
2025-02-26,sh588950,BUY,1.158,1450600,1679962.7794799998,342.1991599975154
2025-03-18,sh562500,SELL,0.986,1634000,1610962.8876,1611305.0867599975
2025-03-18,sh588780,SELL,1.141,1439400,1642191.1644599999,3253496.251219997
2025-03-18,sh588010,SELL,0.636,2670500,1698268.1562,4951764.407419997
2025-03-18,sh588160,SELL,0.646,2628700,1697970.38598,6649734.793399997
2025-03-18,sz159325,SELL,1.162,1387100,1611649.01898,8261383.812379997
2025-03-18,sh588930,SELL,1.279,1263000,1615215.4623,9876599.274679998
2025-03-18,sh588790,SELL,1.301,1239700,1612688.41503,11489287.689709999
2025-03-18,sh588870,SELL,1.118,1451800,1622950.0887600002,13112237.778469998
2025-03-18,sh588070,SELL,1.073,1531200,1642813.3022399999,14755051.080709998
2025-03-18,sh588950,SELL,1.122,1450600,1627410.44268,16382461.523389997
2025-03-18,sz159735,BUY,0.912,1796100,1638207.0043199998,14744254.519069998
2025-03-18,sz159787,BUY,0.664,2466900,1638185.40216,13106069.116909998
2025-03-18,sz159533,BUY,1.395,1174200,1638172.8009,11467896.316009998
2025-03-18,sz159726,BUY,1.176,1392900,1638214.20504,9829682.110969998
2025-03-18,sh513590,BUY,1.034,1584200,1638226.60628,8191455.504689998
2025-03-18,sh513750,BUY,1.339,1223300,1638162.49987,6553293.0048199985
2025-03-18,sz159697,BUY,0.997,1643000,1638234.8071,4915058.197719999
2025-03-18,sz159529,BUY,1.607,1019300,1638178.90151,3276879.2962099984
2025-03-18,sz159954,BUY,1.059,1546800,1638225.00612,1638654.2900899984
2025-03-18,sh561760,BUY,0.924,1772800,1638231.0067200002,423.28336999821477
2025-04-08,sz159735,SELL,0.706,1796100,1267919.79534,1268343.0787099982
2025-04-08,sz159787,SELL,0.617,2466900,1521925.0922700001,2790268.170979998
2025-04-08,sz159533,SELL,1.139,1174200,1337280.05862,4127548.2295999983
2025-04-08,sz159726,SELL,1.044,1392900,1454042.18124,5581590.410839998
2025-04-08,sh513590,SELL,0.811,1584200,1284657.7213800002,6866248.132219998
2025-04-08,sh513750,SELL,1.105,1223300,1351611.32535,8217859.457569998
2025-04-08,sz159697,SELL,0.921,1643000,1513051.6797,9730911.137269998
2025-04-08,sz159529,SELL,1.374,1019300,1400378.1481800003,11131289.285449998
2025-04-08,sz159954,SELL,0.866,1546800,1339394.84712,12470684.132569999
2025-04-08,sh561760,SELL,0.855,1772800,1515592.4256,13986276.558169998
2025-04-08,sh511060,BUY,106.677,13100,1397608.44687,12588668.111299999
2025-04-08,sh511690,BUY,100.002,13900,1390166.80278,11198501.308519999
2025-04-08,sz159834,BUY,7.198,194200,1397991.38516,9800509.923359998
2025-04-08,sz159001,BUY,100.001,13900,1390152.90139,8410357.021969998
2025-04-08,sh511360,BUY,111.555,12500,1394576.94375,7015780.078219999
2025-04-08,sz159397,BUY,100.369,13900,1395268.6129100001,5620511.465309998
2025-04-08,sh511620,BUY,100.005,13900,1390208.50695,4230302.958359998
2025-04-08,sz159398,BUY,100.45,13900,1396394.6255,2833908.3328599976
2025-04-08,sh511900,BUY,100.002,13900,1390166.80278,1443741.5300799976
2025-04-08,sz159395,BUY,100.477,13900,1396769.96303,46971.567049997626
2025-04-28,sh511060,SELL,106.939,13100,1400760.8099099998,1447732.3769599975
2025-04-28,sh511690,SELL,100.003,13900,1389902.6958299999,2837635.0727899973
2025-04-28,sz159834,SELL,7.792,194200,1513055.0793599999,4350690.152149998
2025-04-28,sz159001,SELL,100.0,13900,1389861.0,5740551.152149998
2025-04-28,sh511360,SELL,111.647,12500,1395447.94125,7135999.093399998
2025-04-28,sz159397,SELL,100.246,13900,1393280.05806,8529279.151459998
2025-04-28,sh511620,SELL,99.996,13900,1389805.4055599999,9919084.557019997
2025-04-28,sz159398,SELL,100.326,13900,1394391.94686,11313476.503879998
2025-04-28,sh511900,SELL,99.997,13900,1389819.3041700001,12703295.808049997
2025-04-28,sz159395,SELL,100.418,13900,1395670.6189800003,14098966.427029997
2025-04-28,sh560520,BUY,1.07,1317500,1409865.9725,12689100.454529997
2025-04-28,sz159561,BUY,1.263,1116100,1409775.2634299998,11279325.191099998
2025-04-28,sh513980,BUY,0.679,2076200,1409880.77398,9869444.417119998
2025-04-28,sh513050,BUY,1.345,1048100,1409835.46945,8459608.947669998
2025-04-28,sh513230,BUY,1.014,1390200,1409803.76628,7049805.181389998
2025-04-28,sz159607,BUY,1.018,1384800,1409867.37264,5639937.808749998
2025-04-28,sh513590,BUY,0.898,1569800,1409821.36804,4230116.440709998
2025-04-28,sz159605,BUY,1.013,1391600,1409831.7690799998,2820284.671629998
2025-04-28,sz159660,BUY,1.566,900200,1409854.17132,1410430.500309998
2025-04-28,sz159735,BUY,0.783,1800400,1409854.17132,576.3289899979718
2025-05-21,sh560520,SELL,1.085,1317500,1429344.55125,1429920.880239998
2025-05-21,sz159561,SELL,1.331,1116100,1485380.5470899998,2915301.4273299975
2025-05-21,sh513980,SELL,0.72,2076200,1494714.5136,4410015.940929998
2025-05-21,sh513050,SELL,1.427,1048100,1495489.13613,5905505.077059997
2025-05-21,sh513230,SELL,1.08,1390200,1501265.8584,7406770.9354599975
2025-05-21,sz159607,SELL,1.078,1384800,1492665.11856,8899436.054019997
2025-05-21,sh513590,SELL,0.955,1569800,1499009.0841,10398445.138119997
2025-05-21,sz159605,SELL,1.083,1391600,1506952.08972,11905397.227839997
2025-05-21,sz159660,SELL,1.669,900200,1502283.5566200002,13407680.784459997
2025-05-21,sz159735,SELL,0.838,1800400,1508584.32648,14916265.110939996
2025-05-21,sz159552,BUY,1.586,940400,1491623.54744,13424641.563499996
2025-05-21,sz159569,BUY,1.261,1182700,1491533.8384699998,11933107.725029998
2025-05-21,sh516560,BUY,0.838,1779800,1491621.54724,10441486.177789997
2025-05-21,sh513700,BUY,0.528,2824700,1491590.74416,8949895.433629997
2025-05-21,sh513280,BUY,0.914,1631800,1491614.34652,7458281.087109997
2025-05-21,sh520500,BUY,1.369,1089400,1491537.7388600002,5966743.348249997
2025-05-21,sz159303,BUY,1.4,1065300,1491569.142,4475174.206249997
2025-05-21,sh520700,BUY,1.204,1238700,1491543.93948,2983630.266769997
2025-05-21,sh513150,BUY,1.139,1309400,1491555.7406600001,1492074.5261099967
2025-05-21,sz159750,BUY,1.022,1459300,1491553.74046,520.7856499967165
2025-06-11,sz159552,SELL,1.624,940400,1527056.87904,1527577.6646899967
2025-06-11,sz159569,SELL,1.3,1182700,1537356.249,3064933.913689997
2025-06-11,sh516560,SELL,0.859,1779800,1528695.31518,4593629.228869997
2025-06-11,sh513700,SELL,0.602,2824700,1700299.3530599999,6293928.581929997
2025-06-11,sz159303,SELL,1.594,1065300,1697918.3911800003,7991846.973109997
2025-06-11,sh513150,SELL,1.161,1309400,1520061.3786600002,9511908.351769997
2025-06-11,sz159750,SELL,1.038,1459300,1514601.9246600003,11026510.276429998
2025-06-11,sh513120,BUY,1.168,1392500,1626602.644,9399907.632429998
2025-06-11,sz159718,BUY,0.848,1918000,1626626.6464,7773280.986029998
2025-06-11,sh517380,BUY,0.671,2423900,1626599.5436900002,6146681.442339998
2025-06-11,sh517110,BUY,0.66,2464300,1626600.6438,4520080.798539998
2025-06-11,sh517120,BUY,0.626,2598200,1626635.84732,2893444.9512199983
2025-06-11,sz159217,BUY,1.267,1283700,1626610.54479,1266834.4064299983
2025-06-11,sz159570,BUY,1.562,1041200,1626517.03544,-359682.62901000166
2025-07-01,sh513280,SELL,1.043,1631800,1701797.2032599999,1342114.5742499982
2025-07-01,sh520500,SELL,1.595,1089400,1737419.2407,3079533.814949998
2025-07-01,sh520700,SELL,1.437,1238700,1779833.8988100002,4859367.713759998
2025-07-01,sh513120,SELL,1.169,1392500,1627669.71675,6487037.4305099975
2025-07-01,sz159718,SELL,0.85,1918000,1630136.97,8117174.400509997
2025-07-01,sh517380,SELL,0.665,2423900,1611732.31065,9728906.711159997
2025-07-01,sh517110,SELL,0.666,2464300,1641059.67762,11369966.388779996
2025-07-01,sh517120,SELL,0.619,2598200,1608124.97142,12978091.360199995
2025-07-01,sz159217,SELL,1.276,1283700,1637837.39988,14615928.760079995
2025-07-01,sz159570,SELL,1.599,1041200,1664712.3121200001,16280641.072199995
2025-07-01,sz159363,BUY,1.06,1535700,1628004.7841999999,14652636.287999995
2025-07-01,sh512710,BUY,0.688,2366100,1628039.5876799999,13024596.700319994
2025-07-01,sz159208,BUY,1.157,1407000,1628061.7899,11396534.910419995
2025-07-01,sh512220,BUY,1.787,910900,1627941.0778299998,9768593.832589995
2025-07-01,sh515050,BUY,1.182,1377200,1628013.18504,8140580.647549995
2025-07-01,sz159695,BUY,1.295,1257000,1627977.7815,6512602.866049996
2025-07-01,sz159218,BUY,1.086,1498900,1627968.18054,4884634.685509996
2025-07-01,sz159638,BUY,0.852,1910600,1627993.98312,3256640.7023899956
2025-07-01,sz159241,BUY,1.135,1434200,1627979.7817,1628660.9206899956
2025-07-01,sz159511,BUY,1.14,1427900,1627968.7805999997,692.1400899959262
2025-07-21,sz159363,SELL,0.594,1535700,912114.57942,912806.7195099959
2025-07-21,sh512710,SELL,0.703,2366100,1663201.96317,2576008.682679996
2025-07-21,sz159208,SELL,1.167,1407000,1641804.8031,4217813.485779996
2025-07-21,sh512220,SELL,1.888,910900,1719607.22208,5937420.707859996
2025-07-21,sh515050,SELL,1.329,1377200,1830115.77012,7767536.477979995
2025-07-21,sz159695,SELL,1.393,1257000,1750825.8999,9518362.377879996
2025-07-21,sz159218,SELL,1.079,1498900,1617151.36869,11135513.746569995
2025-07-21,sz159638,SELL,0.874,1910600,1669697.41356,12805211.160129994
2025-07-21,sz159241,SELL,1.156,1434200,1657769.40648,14462980.566609994
2025-07-21,sz159511,SELL,1.228,1427900,1753285.85388,16216266.420489993
2025-07-21,sh588130,BUY,1.187,1366000,1621604.1442,14594662.276289992
2025-07-21,sh515120,BUY,0.654,2479300,1621624.34622,12973037.930069992
2025-07-21,sh516060,BUY,0.601,2697900,1621600.0437899998,11351437.886279993
2025-07-21,sh588270,BUY,1.127,1438700,1621577.04149,9729860.844789993
2025-07-21,sh560900,BUY,0.943,1719400,1621556.3394199999,8108304.505369993
2025-07-21,sz159636,BUY,1.371,1182600,1621506.7344600002,6486797.770909993
2025-07-21,sz159792,BUY,0.935,1734100,1621545.63835,4865252.132559993
2025-07-21,sh513860,BUY,0.763,2125100,1621613.4451300001,3243638.6874299934
2025-07-21,sh588670,BUY,1.098,1476700,1621578.74166,1622059.9457699934
2025-07-21,sz159202,BUY,1.126,1440000,1621602.1439999999,457.8017699935008
2025-08-08,sh588130,SELL,1.203,1366000,1643133.6702,1643591.4719699936
2025-08-08,sh515120,SELL,0.676,2479300,1675839.1993200001,3319430.6712899935
2025-08-08,sh516060,SELL,0.621,2697900,1675228.36041,4994659.031699994
2025-08-08,sh588270,SELL,1.222,1438700,1757915.5908599999,6752574.6225599935
2025-08-08,sh560900,SELL,0.972,1719400,1671089.67432,8423664.296879994
2025-08-08,sz159636,SELL,1.347,1182600,1592802.90378,10016467.200659994
2025-08-08,sz159792,SELL,0.923,1734100,1600414.24257,11616881.443229994
2025-08-08,sh513860,SELL,0.758,2125100,1610664.7174200001,13227546.160649994
2025-08-08,sh588670,SELL,1.175,1476700,1734948.98775,14962495.148399994
2025-08-08,sz159202,SELL,1.131,1440000,1628477.136,16590972.284399994
2025-08-08,sh588850,BUY,1.183,1402300,1659086.7920900001,14931885.492309993
2025-08-08,sz159206,BUY,1.096,1513600,1659071.49056,13272814.001749992
2025-08-08,sh561370,BUY,1.264,1312400,1659039.4873600001,11613774.514389992
2025-08-08,sh561330,BUY,1.258,1318700,1659090.49246,9954684.021929992
2025-08-08,sh560860,BUY,1.047,1584400,1659032.6866799998,8295651.335249992
2025-08-08,sh512400,BUY,1.297,1279000,1659028.8863,6636622.448949993
2025-08-08,sh516780,BUY,1.392,1191700,1659012.28464,4977610.164309992
2025-08-08,sh516150,BUY,1.444,1148800,1659033.08672,3318577.0775899924
2025-08-08,sz159690,BUY,1.293,1283000,1659084.8919,1659492.1856899925
2025-08-08,sz159715,BUY,0.944,1757300,1659057.08912,435.09656999260187
2025-08-28,sh588850,SELL,1.299,1402300,1821405.54123,1821840.6377999927
2025-08-28,sz159206,SELL,1.24,1513600,1876676.3136,3698516.9513999927
2025-08-28,sh561370,SELL,1.354,1312400,1776811.9010400001,5475328.852439993
2025-08-28,sh561330,SELL,1.394,1318700,1838083.9732199998,7313412.825659993
2025-08-28,sh560860,SELL,1.206,1584400,1910595.32136,9224008.147019994
2025-08-28,sh512400,SELL,1.443,1279000,1845412.4403000001,11069420.587319994
2025-08-28,sh516780,SELL,1.736,1191700,2068584.32088,13138004.908199994
2025-08-28,sh516150,SELL,1.789,1148800,2054997.67968,15193002.587879993
2025-08-28,sz159690,SELL,1.423,1283000,1825526.4291,17018529.016979992
2025-08-28,sz159715,SELL,1.17,1757300,2055835.3959,19074364.412879992
2025-08-28,sz159507,BUY,1.783,1069600,1907287.50968,17167076.903199993
2025-08-28,sh588760,BUY,0.82,2325900,1907428.7238,15259648.179399993
2025-08-28,sz159325,BUY,1.468,1299200,1907416.3225599998,13352231.856839994
2025-08-28,sh512220,BUY,2.586,737500,1907365.7175,11444866.139339995
2025-08-28,sh515050,BUY,1.912,997500,1907410.722,9537455.417339996
2025-08-28,sz159709,BUY,1.289,1479600,1907395.12044,7630060.296899996
2025-08-28,sh561100,BUY,1.25,1525700,1907315.7125,5722744.584399996
2025-08-28,sh588070,BUY,1.588,1201000,1907378.7188,3815365.8655999964
2025-08-28,sh588310,BUY,0.889,2145300,1907362.41717,1908003.4484299964
2025-08-28,sh589700,BUY,1.55,1230400,1907310.712,692.7364299963228
2025-09-17,sz159507,SELL,1.767,1069600,1889794.20168,1890486.9381099963
2025-09-17,sz159325,SELL,1.451,1299200,1884950.6860800001,3775437.624189996
2025-09-17,sh512220,SELL,2.663,737500,1963766.1037499998,5739203.727939996
2025-09-17,sh515050,SELL,2.019,997500,2013751.1047500002,7752954.832689996
2025-09-17,sz159709,SELL,1.31,1479600,1938082.1724,9691037.005089996
2025-09-17,sh561100,SELL,1.291,1525700,1969481.73213,11660518.737219997
2025-09-17,sh588070,SELL,1.569,1201000,1884180.5631,13544699.300319996
2025-09-17,sh588310,SELL,0.96,2145300,2059282.0512,15603981.351519996
2025-09-17,sh589700,SELL,1.533,1230400,1886014.57968,17489995.931199998
2025-09-17,sh513310,BUY,2.13,907300,1932742.2549,15557253.676299997
2025-09-17,sh512330,BUY,1.411,1369600,1932698.8505600002,13624554.825739997
2025-09-17,sh588780,BUY,1.57,1230900,1932706.2513,11691848.574439997
2025-09-17,sh588770,BUY,1.353,1428300,1932683.14899,9759165.425449997
2025-09-17,sh588260,BUY,1.859,1039500,1932623.74305,7826541.6823999975
2025-09-17,sh588100,BUY,1.88,1027900,1932645.2452,5893896.437199998
2025-09-17,sh588840,BUY,1.259,1534900,1932632.3439099998,3961264.093289998
2025-09-17,sz159539,BUY,1.522,1269700,1932676.64834,2028587.4449499978
2025-09-17,sh512720,BUY,1.29,1498100,1932742.2549,95845.19004999776
2025-10-15,sh588760,SELL,0.773,2325900,1797740.90793,1893586.0979799978
2025-10-15,sh513310,SELL,2.382,907300,2160972.4811400003,4054558.579119998
2025-10-15,sh512330,SELL,1.413,1369600,1935051.2755200001,5989609.854639998
2025-10-15,sh588780,SELL,1.585,1230900,1950781.40235,7940391.256989998
2025-10-15,sh588770,SELL,1.434,1428300,2047977.38178,9988368.638769997
2025-10-15,sh588260,SELL,1.969,1039500,2046570.82245,12034939.461219998
2025-10-15,sh588100,SELL,1.991,1027900,2046344.2451100003,14081283.706329998
2025-10-15,sh588840,SELL,1.313,1534900,2015122.16763,16096405.873959998
2025-10-15,sz159539,SELL,1.571,1269700,1994499.23013,18090905.104089998
2025-10-15,sh512720,SELL,1.283,1498100,1921870.09377,20012775.19786
2025-10-15,sh518860,BUY,9.19,217700,2000863.0663,18011912.131559998
2025-10-15,sz159812,BUY,9.143,218800,2000688.4488400002,16011223.682719998
2025-10-15,sh518600,BUY,9.556,209400,2001226.5026399998,14009997.180079998
2025-10-15,sh518680,BUY,9.578,208900,2001044.28442,12008952.895659998
2025-10-15,sz159834,BUY,9.58,208800,2000504.0304,10008448.865259998
2025-10-15,sh518890,BUY,9.19,217700,2000863.0663,8007585.7989599975
2025-10-15,sz159831,BUY,9.268,215900,2001161.29612,6006424.502839997
2025-10-15,sh530880,BUY,1.031,1940900,2001268.0067899998,4005156.4960499974
2025-10-15,sh510040,BUY,1.19,1681500,2001185.0985,2003971.3975499973
2025-10-15,sz159223,BUY,1.133,1766100,2001191.39913,2779.9984199972823
2025-11-04,sh518860,SELL,8.749,217700,1904466.83427,1907246.8326899973
2025-11-04,sz159812,SELL,8.704,218800,1904244.7564800002,3811491.5891699977
2025-11-04,sh518600,SELL,9.11,209400,1907443.2365999997,5718934.825769997
2025-11-04,sh518680,SELL,9.126,208900,1906230.75786,7625165.583629997
2025-11-04,sz159834,SELL,9.115,208800,1903021.6788,9528187.262429997
