Date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,AVGO,AMD,INTC,QCOM,MU,AMAT,CRM,ADBE,ORCL,CSCO,INTU,NOW,COST,NFLX,CMCSA,PEP,TMUS,PYPL,ADP,ISRG,AMGN,GILD,REGN,VRTX,MRNA,HON,SBUX,LRCX,ADI,KLAC,SNPS,CDNS,MRVL,ASML,PANW,ABNB,COIN,DDOG,ZS
2024-04-18 00:00:00-04:00,165.68838500976562,399.06756591796875,154.84007263183594,179.22000122070312,498.8477783203125,84.62782287597656,149.92999267578125,123.63758850097656,155.0800018310547,34.67826843261719,155.63815307617188,111.19705963134766,191.22694396972656,269.0067138671875,473.17999267578125,113.9759750366211,45.903812408447266,601.4326171875,146.27200317382812,704.483642578125,61.055999755859375,34.81770706176758,161.73524475097656,156.69830322265625,61.95677185058594,232.99490356445312,372.6300048828125,248.93450927734375,62.46725082397461,889.0592041015625,393.4800109863281,102.0,173.50982666015625,83.23580932617188,87.3859634399414,182.3135986328125,634.5385131835938,519.7100219726562,285.8999938964844,64.88206481933594,875.1310424804688,140.57000732421875,160.10000610351562,218.0800018310547,125.0199966430664,172.97000122070312
2024-04-19 00:00:00-04:00,163.66490173339844,393.98382568359375,152.93447875976562,174.6300048828125,478.2397766113281,76.16114807128906,147.0500030517578,118.30708312988281,146.63999938964844,33.84693908691406,151.96507263183594,106.07083129882812,186.74935913085938,267.4732971191406,465.0199890136719,112.87550354003906,46.104183197021484,598.25927734375,142.78199768066406,702.7603149414062,55.50400161743164,35.362552642822266,163.48150634765625,158.14012145996094,62.166290283203125,234.2658233642578,366.3399963378906,254.78956604003906,63.033756256103516,891.8735961914062,394.2799987792969,101.41000366210938,176.3974151611328,83.6751480102539,85.55059051513672,178.2120819091797,618.719970703125,510.7099914550781,280.25,61.789127349853516,846.1021118164062,138.85499572753906,155.00999450683594,211.00999450683594,120.08999633789062,169.2100067138672
2024-04-22 00:00:00-04:00,164.49807739257812,395.80010986328125,155.10804748535156,177.22999572753906,478.8959045410156,79.47745513916016,142.0500030517578,120.2466049194336,148.63999938964844,34.054771423339844,154.4234619140625,108.40544891357422,186.44430541992188,270.8764343261719,466.8900146484375,112.5316162109375,45.93243408203125,602.8068237304688,144.38999938964844,708.6536865234375,55.459999084472656,35.65255355834961,165.66903686523438,158.16934204101562,63.04425811767578,237.15431213378906,368.92999267578125,257.6129150390625,63.2131462097168,895.195068359375,399.9200134277344,104.45999908447266,177.5960235595703,84.21955108642578,85.3362808227539,181.07925415039062,624.1176147460938,515.489990234375,285.0199890136719,62.53500747680664,858.41650390625,140.83999633789062,156.61000061035156,225.86000061035156,122.06999969482422,170.97000122070312
2024-04-23 00:00:00-04:00,165.5495147705078,402.32513427734375,157.0731964111328,179.5399932861328,493.18133544921875,82.38097381591797,144.67999267578125,122.67517852783203,152.27000427246094,33.92611312866211,155.55142211914062,111.72357940673828,190.1641387939453,273.7157287597656,472.8999938964844,113.08183288574219,46.104183197021484,623.6757202148438,148.19000244140625,715.8048706054688,57.775001525878906,35.468013763427734,160.74945068359375,159.036376953125,64.28140258789062,237.66461181640625,377.0799865722656,259.1572265625,63.28868103027344,902.3156127929688,404.9100036621094,107.88999938964844,178.12269592285156,83.92347717285156,87.2385025024414,184.59759521484375,638.4686889648438,527.5,281.760009765625,63.5096321105957,887.4749755859375,146.7449951171875,160.9499969482422,236.42999267578125,126.44000244140625,176.9199981689453
2024-04-24 00:00:00-04:00,167.6523895263672,403.7958984375,157.93670654296875,176.58999633789062,490.59661865234375,79.6363754272461,162.1300048828125,123.42447662353516,151.74000549316406,34.14384078979492,157.7494659423828,111.04802703857422,192.9392547607422,273.23095703125,477.1199951171875,113.32748413085938,46.1328125,628.233154296875,149.25799560546875,717.0034790039062,55.512001037597656,35.33618927001953,166.56092834472656,159.94235229492188,64.6904525756836,237.4431915283203,375.010009765625,258.65509033203125,63.33589172363281,901.5399780273438,400.760009765625,108.8499984741211,176.87869262695312,84.7639389038086,86.98978424072266,190.98318481445312,646.6734619140625,527.52001953125,277.6600036621094,64.49420166015625,878.3696899414062,146.91000366210938,162.83999633789062,224.3699951171875,127.06999969482422,177.4600067138672
2024-04-25 00:00:00-04:00,168.51535034179688,393.9048767089844,154.8301544189453,173.6699981689453,438.7832946777344,82.58987426757812,170.17999267578125,127.116943359375,153.75999450683594,34.74754333496094,157.4313201904297,110.84933471679688,194.3563232421875,270.2136535644531,473.44000244140625,112.88533020019531,45.89427185058594,619.237060546875,143.25,716.1402587890625,56.47999954223633,33.279815673828125,165.87554931640625,159.8157196044922,63.9521598815918,237.18319702148438,373.1199951171875,255.2158966064453,61.62690353393555,885.767333984375,397.70001220703125,106.18000030517578,175.27142333984375,83.89480590820312,88.61970520019531,192.38275146484375,662.8368530273438,530.1099853515625,277.0799865722656,67.10977935791016,888.4002685546875,144.39500427246094,163.00999450683594,223.61000061035156,125.25,174.80999755859375
2024-04-26 00:00:00-04:00,167.93011474609375,401.0911865234375,170.66055297851562,179.6199951171875,440.6820983886719,87.69026947021484,168.2899932861328,131.9927520751953,157.39999389648438,31.55088996887207,159.7064971923828,114.08798217773438,200.14273071289062,271.3512878417969,477.55999755859375,115.16486358642578,45.66527557373047,629.281005859375,144.7100067138672,723.4022827148438,56.12300109863281,33.89497375488281,164.84283447265625,159.72802734375,65.80786895751953,234.03475952148438,375.3299865722656,255.78439331054688,61.76853942871094,878.3286743164062,397.4800109863281,107.97000122070312,175.66188049316406,84.28640747070312,90.96922302246094,196.29957580566406,695.646240234375,543.6599731445312,282.4100036621094,69.238037109375,906.4841918945312,145.7100067138672,164.22999572753906,236.32000732421875,131.4499969482422,177.0500030517578
2024-04-29 00:00:00-04:00,172.0961151123047,397.07354736328125,164.90402221679688,180.9600067138672,430.07476806640625,87.7122573852539,194.0500030517578,131.45755004882812,160.1999969482422,31.036258697509766,163.11929321289062,113.61112976074219,201.99281311035156,272.7857971191406,473.07000732421875,114.45741271972656,45.588951110839844,631.0999755859375,144.23199462890625,720.5748901367188,55.94900131225586,34.141029357910156,165.3685760498047,160.01052856445312,66.83549499511719,234.88206481933594,374.1400146484375,261.84783935546875,62.259521484375,887.5575561523438,396.20001220703125,111.62000274658203,175.95245361328125,84.36280059814453,91.30738830566406,198.17539978027344,703.2009887695312,544.760009765625,282.489990234375,68.372802734375,897.4091186523438,146.7050018310547,162.25,218.16000366210938,129.07000732421875,179.0399932861328
2024-04-30 00:00:00-04:00,168.95176696777344,384.31982421875,161.55931091308594,175.0,427.6392822265625,86.35794830322266,183.27999877929688,127.69141387939453,158.3800048828125,30.155445098876953,159.88967895507812,112.22030639648438,195.48800659179688,266.05859375,462.8299865722656,111.76522827148438,44.825626373291016,618.475830078125,138.66600036621094,717.1720581054688,55.06399917602539,33.4907341003418,165.1526641845703,159.9326171875,67.76334381103516,232.8986358642578,370.6199951171875,259.5361633300781,61.56082534790039,885.74755859375,392.80999755859375,110.30999755859375,175.0081024169922,84.515625,87.92567443847656,194.977783203125,678.9312744140625,530.5900268554688,275.6300048828125,65.54839324951172,860.6159057617188,145.44500732421875,158.57000732421875,203.92999267578125,125.5,172.94000244140625
2024-05-01 00:00:00-04:00,167.93011474609375,389.8576354980469,162.63119506835938,179.0,436.6061706542969,82.99864959716797,179.99000549316406,122.05355834960938,144.27000427246094,30.05647850036621,158.2122039794922,108.98163604736328,190.90219116210938,265.8113098144531,469.3900146484375,112.62987518310547,44.69205093383789,608.1747436523438,137.1219940185547,716.4974975585938,55.17100143432617,33.569820404052734,164.43910217285156,161.1990509033203,65.98745727539062,238.1363983154297,371.70001220703125,262.78582763671875,61.85352325439453,898.496826171875,402.1400146484375,111.45999908447266,177.34178161621094,71.09664916992188,85.33924102783203,188.4464569091797,656.0306396484375,522.1799926757812,274.54998779296875,63.46985626220703,841.252685546875,143.6699981689453,156.16000366210938,210.08999633789062,126.41999816894531,172.30999755859375
