开盘,收盘,日期
0.988,0.986,2023-09-15
0.983,0.986,2023-09-18
0.987,0.978,2023-09-19
0.973,0.966,2023-09-20
0.963,0.956,2023-09-21
0.952,0.979,2023-09-22
0.979,0.98,2023-09-25
0.98,0.979,2023-09-26
0.979,0.995,2023-09-27
0.994,0.999,2023-09-28
0.999,0.989,2023-10-09
0.989,0.981,2023-10-10
0.985,0.998,2023-10-11
1.003,1.003,2023-10-12
1.001,1.003,2023-10-13
1.0,0.985,2023-10-16
0.98,0.987,2023-10-17
0.983,0.97,2023-10-18
0.966,0.967,2023-10-19
0.964,0.956,2023-10-20
0.952,0.932,2023-10-23
0.93,0.946,2023-10-24
0.957,0.947,2023-10-25
0.941,0.949,2023-10-26
0.946,0.98,2023-10-27
0.979,1.006,2023-10-30
1.0,0.999,2023-10-31
0.992,0.991,2023-11-01
0.995,0.974,2023-11-02
0.975,0.996,2023-11-03
1.007,1.029,2023-11-06
1.029,1.03,2023-11-07
1.03,1.043,2023-11-08
1.043,1.041,2023-11-09
1.036,1.045,2023-11-10
1.047,1.047,2023-11-13
1.047,1.056,2023-11-14
1.07,1.052,2023-11-15
1.048,1.033,2023-11-16
1.034,1.038,2023-11-17
1.039,1.044,2023-11-20
1.041,1.036,2023-11-21
1.033,1.015,2023-11-22
1.015,1.029,2023-11-23
1.025,1.015,2023-11-24
1.013,1.023,2023-11-27
1.02,1.033,2023-11-28
1.032,1.032,2023-11-29
1.03,1.029,2023-11-30
1.029,1.032,2023-12-01
1.031,1.02,2023-12-04
1.014,1.004,2023-12-05
1.002,1.006,2023-12-06
1.002,1.0,2023-12-07
1.0,1.001,2023-12-08
0.996,1.015,2023-12-11
1.014,1.007,2023-12-12
1.008,1.001,2023-12-13
1.003,0.997,2023-12-14
0.998,0.984,2023-12-15
0.977,0.964,2023-12-18
0.962,0.964,2023-12-19
0.966,0.949,2023-12-20
0.944,0.951,2023-12-21
0.949,0.944,2023-12-22
0.937,0.941,2023-12-25
0.941,0.925,2023-12-26
0.925,0.935,2023-12-27
0.932,0.96,2023-12-28
0.958,0.977,2023-12-29
0.971,0.952,2024-01-02
0.95,0.938,2024-01-03
0.936,0.926,2024-01-04
0.925,0.901,2024-01-05
0.896,0.877,2024-01-08
0.879,0.881,2024-01-09
0.876,0.88,2024-01-10
0.876,0.897,2024-01-11
0.899,0.883,2024-01-12
0.876,0.877,2024-01-15
0.875,0.877,2024-01-16
0.873,0.842,2024-01-17
0.837,0.847,2024-01-18
0.846,0.835,2024-01-19
0.833,0.785,2024-01-22
0.78,0.8,2024-01-23
0.805,0.796,2024-01-24
0.794,0.819,2024-01-25
0.816,0.794,2024-01-26
0.801,0.77,2024-01-29
0.765,0.748,2024-01-30
0.744,0.72,2024-01-31
0.715,0.724,2024-02-01
0.725,0.697,2024-02-02
0.688,0.664,2024-02-05
0.653,0.726,2024-02-06
0.726,0.77,2024-02-07
0.785,0.796,2024-02-08
0.804,0.782,2024-02-19
0.778,0.783,2024-02-20
0.775,0.785,2024-02-21
0.78,0.793,2024-02-22
0.793,0.81,2024-02-23
0.808,0.818,2024-02-26
0.812,0.842,2024-02-27
0.848,0.796,2024-02-28
0.791,0.834,2024-02-29
0.836,0.843,2024-03-01
0.842,0.844,2024-03-04
0.836,0.831,2024-03-05
0.825,0.829,2024-03-06
0.828,0.806,2024-03-07
0.807,0.821,2024-03-08
0.818,0.844,2024-03-11
0.844,0.848,2024-03-12
0.847,0.852,2024-03-13
0.855,0.848,2024-03-14
0.841,0.857,2024-03-15
0.858,0.877,2024-03-18
0.878,0.866,2024-03-19
0.864,0.872,2024-03-20
0.873,0.861,2024-03-21
0.857,0.842,2024-03-22
0.84,0.821,2024-03-25
0.822,0.813,2024-03-26
0.814,0.786,2024-03-27
0.786,0.8,2024-03-28
0.797,0.804,2024-03-29
0.807,0.82,2024-04-01
0.82,0.814,2024-04-02
0.812,0.803,2024-04-03
0.8,0.781,2024-04-08
0.781,0.801,2024-04-09
0.799,0.786,2024-04-10
0.781,0.782,2024-04-11
0.782,0.773,2024-04-12
0.771,0.773,2024-04-15
0.767,0.741,2024-04-16
0.745,0.765,2024-04-17
0.764,0.77,2024-04-18
0.763,0.753,2024-04-19
0.747,0.761,2024-04-22
0.762,0.768,2024-04-23
0.771,0.776,2024-04-24
0.776,0.781,2024-04-25
0.779,0.804,2024-04-26
0.808,0.83,2024-04-29
0.827,0.827,2024-04-30
0.838,0.844,2024-05-06
0.844,0.845,2024-05-07
0.844,0.831,2024-05-08
0.828,0.848,2024-05-09
0.853,0.833,2024-05-10
0.827,0.82,2024-05-13
0.82,0.822,2024-05-14
0.82,0.811,2024-05-15
0.814,0.807,2024-05-16
0.805,0.819,2024-05-17
0.819,0.819,2024-05-20
0.819,0.81,2024-05-21
0.811,0.815,2024-05-22
0.815,0.797,2024-05-23
0.797,0.779,2024-05-24
0.779,0.789,2024-05-27
0.789,0.782,2024-05-28
0.78,0.779,2024-05-29
0.777,0.786,2024-05-30
0.789,0.789,2024-05-31
0.789,0.784,2024-06-03
0.783,0.789,2024-06-04
0.787,0.787,2024-06-05
0.787,0.77,2024-06-06
0.774,0.77,2024-06-07
0.762,0.785,2024-06-11
0.785,0.782,2024-06-12
0.782,0.793,2024-06-13
0.79,0.787,2024-06-14
0.784,0.792,2024-06-17
0.792,0.79,2024-06-18
0.791,0.776,2024-06-19
0.776,0.778,2024-06-20
0.772,0.777,2024-06-21
0.773,0.751,2024-06-24
0.75,0.737,2024-06-25
0.735,0.754,2024-06-26
0.754,0.735,2024-06-27
0.734,0.733,2024-06-28
0.731,0.725,2024-07-01
0.724,0.716,2024-07-02
0.715,0.713,2024-07-03
0.716,0.697,2024-07-04
0.697,0.709,2024-07-05
0.707,0.69,2024-07-08
0.69,0.702,2024-07-09
0.7,0.696,2024-07-10
0.707,0.714,2024-07-11
0.712,0.719,2024-07-12
0.717,0.708,2024-07-15
0.705,0.715,2024-07-16
0.714,0.716,2024-07-17
0.711,0.722,2024-07-18
0.718,0.733,2024-07-19
0.733,0.738,2024-07-22
0.738,0.706,2024-07-23
0.704,0.69,2024-07-24
0.686,0.693,2024-07-25
0.694,0.696,2024-07-26
0.698,0.687,2024-07-29
0.685,0.69,2024-07-30
0.692,0.73,2024-07-31
0.728,0.726,2024-08-01
0.718,0.712,2024-08-02
0.708,0.694,2024-08-05
0.7,0.71,2024-08-06
0.71,0.708,2024-08-07
0.707,0.707,2024-08-08
0.712,0.701,2024-08-09
0.699,0.698,2024-08-12
0.697,0.7,2024-08-13
0.7,0.688,2024-08-14
0.687,0.694,2024-08-15
0.694,0.689,2024-08-16
0.689,0.687,2024-08-19
0.688,0.673,2024-08-20
0.67,0.673,2024-08-21
0.673,0.668,2024-08-22
0.667,0.663,2024-08-23
0.664,0.666,2024-08-26
0.664,0.66,2024-08-27
0.66,0.659,2024-08-28
0.657,0.674,2024-08-29
0.673,0.684,2024-08-30
0.68,0.66,2024-09-02
0.66,0.667,2024-09-03
0.663,0.67,2024-09-04
0.669,0.676,2024-09-05
0.676,0.659,2024-09-06
0.656,0.653,2024-09-09
0.655,0.659,2024-09-10
0.655,0.665,2024-09-11
0.665,0.661,2024-09-12
0.661,0.65,2024-09-13
0.65,0.649,2024-09-18
0.651,0.653,2024-09-19
0.651,0.642,2024-09-20
0.642,0.635,2024-09-23
