收盘,日期
1.595,2025-09-26
1.604,2025-09-29
1.594,2025-09-30
1.552,2025-10-09
1.502,2025-10-10
1.474,2025-10-13
1.454,2025-10-14
1.456,2025-10-15
1.432,2025-10-16
1.389,2025-10-17
1.406,2025-10-20
1.442,2025-10-21
1.441,2025-10-22
1.444,2025-10-23
1.46,2025-10-24
1.438,2025-10-27
1.42,2025-10-28
1.46,2025-10-29
1.406,2025-10-30
1.416,2025-10-31
1.47,2025-11-03
1.441,2025-11-04
1.434,2025-11-05
1.434,2025-11-06
1.411,2025-11-07
1.404,2025-11-10
1.397,2025-11-11
1.39,2025-11-12
1.396,2025-11-13
1.372,2025-11-14
1.367,2025-11-17
1.382,2025-11-18
1.359,2025-11-19
1.34,2025-11-20
1.335,2025-11-21
1.377,2025-11-24
1.434,2025-11-25
1.42,2025-11-26
1.402,2025-11-27
1.399,2025-11-28
1.422,2025-12-01
1.395,2025-12-02
1.361,2025-12-03
1.365,2025-12-04
1.375,2025-12-05
1.394,2025-12-08
1.389,2025-12-09
1.407,2025-12-10
1.387,2025-12-11
1.395,2025-12-12
1.387,2025-12-15
1.355,2025-12-16
1.395,2025-12-17
1.407,2025-12-18
1.427,2025-12-19
1.423,2025-12-22
1.435,2025-12-23
1.432,2025-12-24
1.434,2025-12-25
1.436,2025-12-26
1.419,2025-12-29
1.426,2025-12-30
1.429,2025-12-31
1.494,2026-01-05
1.51,2026-01-06
1.508,2026-01-07
1.522,2026-01-08
1.57,2026-01-09
1.688,2026-01-12
1.674,2026-01-13
1.68,2026-01-14
1.649,2026-01-15
1.601,2026-01-16
1.617,2026-01-19
1.596,2026-01-20
1.596,2026-01-21
1.592,2026-01-22
1.612,2026-01-23
