收盘,日期
2.295,2025-09-26
2.333,2025-09-29
2.351,2025-09-30
2.39,2025-10-09
2.348,2025-10-10
2.339,2025-10-13
2.28,2025-10-14
2.31,2025-10-15
2.294,2025-10-16
2.23,2025-10-17
2.242,2025-10-20
2.278,2025-10-21
2.261,2025-10-22
2.276,2025-10-23
2.305,2025-10-24
2.339,2025-10-27
2.328,2025-10-28
2.376,2025-10-29
2.348,2025-10-30
2.328,2025-10-31
2.331,2025-11-03
2.29,2025-11-04
2.292,2025-11-05
2.329,2025-11-06
2.325,2025-11-07
2.33,2025-11-10
2.312,2025-11-11
2.302,2025-11-12
2.335,2025-11-13
2.297,2025-11-14
2.295,2025-11-17
2.272,2025-11-18
2.263,2025-11-19
2.245,2025-11-20
2.169,2025-11-21
2.182,2025-11-24
2.208,2025-11-25
2.214,2025-11-26
2.208,2025-11-27
2.23,2025-11-28
2.255,2025-12-01
2.234,2025-12-02
2.222,2025-12-03
2.228,2025-12-04
2.256,2025-12-05
2.278,2025-12-08
2.261,2025-12-09
2.27,2025-12-10
2.256,2025-12-11
2.28,2025-12-12
2.266,2025-12-15
2.234,2025-12-16
2.277,2025-12-17
2.265,2025-12-18
2.287,2025-12-19
2.308,2025-12-22
2.309,2025-12-23
2.341,2025-12-24
2.363,2025-12-25
2.374,2025-12-26
2.365,2025-12-29
2.375,2025-12-30
2.375,2025-12-31
2.439,2026-01-05
2.494,2026-01-06
2.508,2026-01-07
2.513,2026-01-08
2.572,2026-01-09
2.638,2026-01-12
2.596,2026-01-13
2.619,2026-01-14
2.619,2026-01-15
2.625,2026-01-16
2.642,2026-01-19
2.63,2026-01-20
2.662,2026-01-21
2.676,2026-01-22
2.745,2026-01-23
