收盘,日期
0.5685,2025-09-26
0.571,2025-09-29
0.572,2025-09-30
0.5835,2025-10-09
0.58,2025-10-10
0.5775,2025-10-13
0.5785,2025-10-14
0.58,2025-10-15
0.5815,2025-10-16
0.575,2025-10-17
0.577,2025-10-20
0.5805,2025-10-21
0.583,2025-10-22
0.588,2025-10-23
0.589,2025-10-24
0.595,2025-10-27
0.589,2025-10-28
0.594,2025-10-29
0.5955,2025-10-30
0.594,2025-10-31
0.601,2025-11-03
0.5945,2025-11-04
0.5955,2025-11-05
0.605,2025-11-06
0.608,2025-11-07
0.615,2025-11-10
0.613,2025-11-11
0.617,2025-11-12
0.621,2025-11-13
0.614,2025-11-14
0.608,2025-11-17
0.603,2025-11-18
0.611,2025-11-19
0.607,2025-11-20
0.599,2025-11-21
0.596,2025-11-24
0.598,2025-11-25
0.596,2025-11-26
0.598,2025-11-27
0.597,2025-11-28
0.604,2025-12-01
0.606,2025-12-02
0.604,2025-12-03
0.606,2025-12-04
0.609,2025-12-05
0.605,2025-12-08
0.597,2025-12-09
0.596,2025-12-10
0.596,2025-12-11
0.598,2025-12-12
0.597,2025-12-15
0.594,2025-12-16
0.599,2025-12-17
0.6,2025-12-18
0.601,2025-12-19
0.602,2025-12-22
0.602,2025-12-23
0.602,2025-12-24
0.601,2025-12-25
0.605,2025-12-26
0.605,2025-12-29
0.61,2025-12-30
0.613,2025-12-31
0.613,2026-01-05
0.625,2026-01-06
0.618,2026-01-07
0.614,2026-01-08
0.62,2026-01-09
0.621,2026-01-12
0.623,2026-01-13
0.62,2026-01-14
0.624,2026-01-15
0.619,2026-01-16
0.621,2026-01-19
0.628,2026-01-20
0.628,2026-01-21
0.631,2026-01-22
0.628,2026-01-23
