收盘,日期
1.29,2025-09-26
1.305,2025-09-29
1.315,2025-09-30
1.31,2025-10-09
1.291,2025-10-10
1.262,2025-10-13
1.248,2025-10-14
1.273,2025-10-15
1.269,2025-10-16
1.243,2025-10-17
1.27,2025-10-20
1.282,2025-10-21
1.264,2025-10-22
1.276,2025-10-23
1.282,2025-10-24
1.298,2025-10-27
1.295,2025-10-28
1.295,2025-10-29
1.277,2025-10-30
1.27,2025-10-31
1.28,2025-11-03
1.27,2025-11-04
1.266,2025-11-05
1.293,2025-11-06
1.282,2025-11-07
1.301,2025-11-10
1.299,2025-11-11
1.314,2025-11-12
1.321,2025-11-13
1.298,2025-11-14
1.285,2025-11-17
1.263,2025-11-18
1.259,2025-11-19
1.257,2025-11-20
1.238,2025-11-21
1.252,2025-11-24
1.26,2025-11-25
1.264,2025-11-26
1.261,2025-11-27
1.257,2025-11-28
1.265,2025-12-01
1.265,2025-12-02
1.251,2025-12-03
1.259,2025-12-04
1.269,2025-12-05
1.257,2025-12-08
1.241,2025-12-09
1.238,2025-12-10
1.243,2025-12-11
1.258,2025-12-12
1.243,2025-12-15
1.222,2025-12-16
1.233,2025-12-17
1.229,2025-12-18
1.243,2025-12-19
1.246,2025-12-22
1.253,2025-12-23
1.3,2025-12-24
1.364,2025-12-25
1.462,2025-12-26
1.316,2025-12-29
1.239,2025-12-30
1.22,2025-12-31
1.251,2026-01-05
1.267,2026-01-06
1.253,2026-01-07
1.24,2026-01-08
1.246,2026-01-09
1.261,2026-01-12
1.268,2026-01-13
1.279,2026-01-14
1.279,2026-01-15
1.273,2026-01-16
1.26,2026-01-19
1.257,2026-01-20
1.259,2026-01-21
1.263,2026-01-22
1.269,2026-01-23
