收盘,日期
1.155,2025-09-26
1.179,2025-09-29
1.192,2025-09-30
1.193,2025-10-09
1.16,2025-10-10
1.126,2025-10-13
1.079,2025-10-14
1.109,2025-10-15
1.083,2025-10-16
1.045,2025-10-17
1.064,2025-10-20
1.082,2025-10-21
1.088,2025-10-22
1.072,2025-10-23
1.09,2025-10-24
1.104,2025-10-27
1.103,2025-10-28
1.113,2025-10-29
1.1,2025-10-30
1.105,2025-10-31
1.099,2025-11-03
1.069,2025-11-04
1.065,2025-11-05
1.087,2025-11-06
1.069,2025-11-07
1.056,2025-11-10
1.046,2025-11-11
1.037,2025-11-12
1.045,2025-11-13
1.027,2025-11-14
1.03,2025-11-17
1.02,2025-11-18
1.01,2025-11-19
1.001,2025-11-20
0.987,2025-11-21
0.993,2025-11-24
0.999,2025-11-25
1.001,2025-11-26
1.0,2025-11-27
1.012,2025-11-28
1.025,2025-12-01
1.005,2025-12-02
0.999,2025-12-03
1.025,2025-12-04
1.045,2025-12-05
1.057,2025-12-08
1.04,2025-12-09
1.046,2025-12-10
1.025,2025-12-11
1.031,2025-12-12
1.016,2025-12-15
0.994,2025-12-16
1.005,2025-12-17
0.999,2025-12-18
1.009,2025-12-19
1.029,2025-12-22
1.016,2025-12-23
1.027,2025-12-24
1.068,2025-12-25
1.066,2025-12-26
1.079,2025-12-29
1.128,2025-12-30
1.121,2025-12-31
1.132,2026-01-05
1.141,2026-01-06
1.128,2026-01-07
1.142,2026-01-08
1.166,2026-01-09
1.198,2026-01-12
1.172,2026-01-13
1.16,2026-01-14
1.149,2026-01-15
1.186,2026-01-16
1.193,2026-01-19
1.174,2026-01-20
1.184,2026-01-21
1.18,2026-01-22
1.198,2026-01-23
