收盘,日期
1.975,2025-09-26
1.995,2025-09-29
2.032,2025-09-30
2.023,2025-10-09
1.97,2025-10-10
1.906,2025-10-13
1.846,2025-10-14
1.888,2025-10-15
1.908,2025-10-16
1.858,2025-10-17
1.868,2025-10-20
1.891,2025-10-21
1.85,2025-10-22
1.819,2025-10-23
1.831,2025-10-24
1.847,2025-10-27
1.818,2025-10-28
1.834,2025-10-29
1.784,2025-10-30
1.847,2025-10-31
1.862,2025-11-03
1.815,2025-11-04
1.81,2025-11-05
1.82,2025-11-06
1.792,2025-11-07
1.81,2025-11-10
1.8,2025-11-11
1.845,2025-11-12
1.91,2025-11-13
1.886,2025-11-14
1.86,2025-11-17
1.835,2025-11-18
1.821,2025-11-19
1.835,2025-11-20
1.77,2025-11-21
1.808,2025-11-24
1.817,2025-11-25
1.843,2025-11-26
1.824,2025-11-27
1.811,2025-11-28
1.811,2025-12-01
1.795,2025-12-02
1.769,2025-12-03
1.795,2025-12-04
1.794,2025-12-05
1.773,2025-12-08
1.752,2025-12-09
1.747,2025-12-10
1.732,2025-12-11
1.746,2025-12-12
1.695,2025-12-15
1.668,2025-12-16
1.683,2025-12-17
1.689,2025-12-18
1.719,2025-12-19
1.704,2025-12-22
1.701,2025-12-23
1.692,2025-12-24
1.692,2025-12-25
1.693,2025-12-26
1.668,2025-12-29
1.649,2025-12-30
1.623,2025-12-31
1.708,2026-01-05
1.734,2026-01-06
1.779,2026-01-07
1.791,2026-01-08
1.814,2026-01-09
1.828,2026-01-12
1.851,2026-01-13
1.88,2026-01-14
1.861,2026-01-15
1.845,2026-01-16
1.797,2026-01-19
1.785,2026-01-20
1.795,2026-01-21
1.78,2026-01-22
1.801,2026-01-23
