收盘,日期
1.91,2025-09-26
1.932,2025-09-29
1.954,2025-09-30
2.012,2025-10-09
1.91,2025-10-10
1.906,2025-10-13
1.82,2025-10-14
1.86,2025-10-15
1.844,2025-10-16
1.778,2025-10-17
1.795,2025-10-20
1.851,2025-10-21
1.84,2025-10-22
1.826,2025-10-23
1.904,2025-10-24
1.964,2025-10-27
1.955,2025-10-28
1.982,2025-10-29
1.941,2025-10-30
1.888,2025-10-31
1.879,2025-11-03
1.855,2025-11-04
1.848,2025-11-05
1.896,2025-11-06
1.867,2025-11-07
1.858,2025-11-10
1.821,2025-11-11
1.809,2025-11-12
1.827,2025-11-13
1.797,2025-11-14
1.776,2025-11-17
1.775,2025-11-18
1.767,2025-11-19
1.749,2025-11-20
1.683,2025-11-21
1.69,2025-11-24
1.719,2025-11-25
1.745,2025-11-26
1.737,2025-11-27
1.757,2025-11-28
1.781,2025-12-01
1.767,2025-12-02
1.755,2025-12-03
1.766,2025-12-04
1.775,2025-12-05
1.817,2025-12-08
1.815,2025-12-09
1.805,2025-12-10
1.777,2025-12-11
1.804,2025-12-12
1.76,2025-12-15
1.738,2025-12-16
1.783,2025-12-17
1.752,2025-12-18
1.749,2025-12-19
1.797,2025-12-22
1.797,2025-12-23
1.828,2025-12-24
1.835,2025-12-25
1.828,2025-12-26
1.835,2025-12-29
1.846,2025-12-30
1.835,2025-12-31
1.899,2026-01-05
1.934,2026-01-06
1.958,2026-01-07
1.944,2026-01-08
1.966,2026-01-09
2.003,2026-01-12
1.95,2026-01-13
1.983,2026-01-14
2.01,2026-01-15
2.061,2026-01-16
2.025,2026-01-19
2.001,2026-01-20
2.05,2026-01-21
2.052,2026-01-22
2.061,2026-01-23
