开盘,收盘,日期
0.5105,0.5135,2025-01-09
0.514,0.5075,2025-01-10
0.4915,0.5025,2025-01-13
0.504,0.5265,2025-01-14
0.5255,0.5285,2025-01-15
0.53,0.515,2025-01-16
0.514,0.5245,2025-01-17
0.53,0.527,2025-01-20
0.532,0.5505,2025-01-21
0.5475,0.55,2025-01-22
0.563,0.5415,2025-01-23
0.5415,0.5575,2025-01-24
0.5685,0.5465,2025-01-27
0.561,0.5725,2025-02-05
0.5665,0.5945,2025-02-06
0.6,0.606,2025-02-07
0.6115,0.629,2025-02-10
0.63,0.6155,2025-02-11
0.612,0.6235,2025-02-12
0.6235,0.606,2025-02-13
0.6025,0.6145,2025-02-14
0.6175,0.6165,2025-02-17
0.6115,0.5965,2025-02-18
0.5945,0.616,2025-02-19
0.6175,0.619,2025-02-20
0.623,0.6555,2025-02-21
0.6555,0.654,2025-02-24
0.64,0.6665,2025-02-25
0.666,0.6775,2025-02-26
0.675,0.6815,2025-02-27
0.6735,0.6365,2025-02-28
0.6365,0.621,2025-03-03
0.613,0.6445,2025-03-04
0.645,0.654,2025-03-05
0.67,0.68,2025-03-06
0.68,0.6665,2025-03-07
0.6605,0.666,2025-03-10
0.65,0.6635,2025-03-11
0.666,0.6595,2025-03-12
0.656,0.634,2025-03-13
0.634,0.647,2025-03-14
0.6445,0.644,2025-03-17
0.6485,0.6505,2025-03-18
0.647,0.641,2025-03-19
0.638,0.637,2025-03-20
0.634,0.615,2025-03-21
0.614,0.622,2025-03-24
0.619,0.604,2025-03-25
0.601,0.606,2025-03-26
0.606,0.616,2025-03-27
0.614,0.608,2025-03-28
0.602,0.616,2025-03-31
0.618,0.608,2025-04-01
0.604,0.608,2025-04-02
0.6,0.59,2025-04-03
0.54,0.51,2025-04-07
0.512,0.513,2025-04-08
0.498,0.532,2025-04-09
0.547,0.547,2025-04-10
0.54,0.567,2025-04-11
0.576,0.569,2025-04-14
0.566,0.563,2025-04-15
0.563,0.561,2025-04-16
0.557,0.568,2025-04-17
0.565,0.563,2025-04-18
0.565,0.573,2025-04-21
0.57,0.566,2025-04-22
0.57,0.574,2025-04-23
0.576,0.565,2025-04-24
0.565,0.566,2025-04-25
0.568,0.566,2025-04-28
0.565,0.572,2025-04-29
0.574,0.595,2025-04-30
0.601,0.604,2025-05-06
0.615,0.603,2025-05-07
0.599,0.6,2025-05-08
0.598,0.585,2025-05-09
0.588,0.595,2025-05-12
0.602,0.592,2025-05-13
0.593,0.594,2025-05-14
0.594,0.583,2025-05-15
0.58,0.581,2025-05-16
0.582,0.578,2025-05-19
0.579,0.586,2025-05-20
0.585,0.583,2025-05-21
0.58,0.585,2025-05-22
0.583,0.572,2025-05-23
0.572,0.573,2025-05-26
0.573,0.563,2025-05-27
0.565,0.564,2025-05-28
0.566,0.575,2025-05-29
0.57,0.563,2025-05-30
0.559,0.567,2025-06-03
0.568,0.568,2025-06-04
0.569,0.583,2025-06-05
0.581,0.584,2025-06-06
0.583,0.587,2025-06-09
0.586,0.573,2025-06-10
0.573,0.574,2025-06-11
0.572,0.568,2025-06-12
0.566,0.558,2025-06-13
0.555,0.563,2025-06-16
0.563,0.559,2025-06-17
0.558,0.565,2025-06-18
0.565,0.564,2025-06-19
0.564,0.555,2025-06-20
0.551,0.551,2025-06-23
0.553,0.565,2025-06-24
0.568,0.583,2025-06-25
0.583,0.576,2025-06-26
0.58,0.574,2025-06-27
0.575,0.585,2025-06-30
0.586,0.577,2025-07-01
0.577,0.569,2025-07-02
0.568,0.569,2025-07-03
0.568,0.565,2025-07-04
0.563,0.56,2025-07-07
0.561,0.572,2025-07-08
0.574,0.564,2025-07-09
0.561,0.561,2025-07-10
0.562,0.572,2025-07-11
0.573,0.574,2025-07-14
0.573,0.583,2025-07-15
0.585,0.586,2025-07-16
0.584,0.591,2025-07-17
0.593,0.593,2025-07-18
0.594,0.594,2025-07-21
0.593,0.589,2025-07-22
0.587,0.591,2025-07-23
0.59,0.596,2025-07-24
0.598,0.624,2025-07-25
0.623,0.623,2025-07-28
0.62,0.636,2025-07-29
0.636,0.63,2025-07-30
0.628,0.634,2025-07-31
0.635,0.626,2025-08-01
0.62,0.639,2025-08-04
0.641,0.639,2025-08-05
0.639,0.651,2025-08-06
0.652,0.648,2025-08-07
0.647,0.63,2025-08-08
0.629,0.64,2025-08-11
0.64,0.657,2025-08-12
0.655,0.664,2025-08-13
0.664,0.66,2025-08-14
0.657,0.67,2025-08-15
0.678,0.695,2025-08-18
0.694,0.701,2025-08-19
0.696,0.731,2025-08-20
0.731,0.725,2025-08-21
0.731,0.787,2025-08-22
0.806,0.813,2025-08-25
0.798,0.795,2025-08-26
0.81,0.819,2025-08-27
0.818,0.867,2025-08-28
0.851,0.856,2025-08-29
0.859,0.851,2025-09-01
0.85,0.824,2025-09-02
0.817,0.805,2025-09-03
0.803,0.749,2025-09-04
0.748,0.776,2025-09-05
0.776,0.775,2025-09-08
0.769,0.763,2025-09-09
0.762,0.772,2025-09-10
0.771,0.807,2025-09-11
0.812,0.833,2025-09-12
0.837,0.822,2025-09-15
0.824,0.838,2025-09-16
0.83,0.835,2025-09-17
0.84,0.835,2025-09-18
0.831,0.817,2025-09-19
0.819,0.852,2025-09-22
0.853,0.839,2025-09-23
0.831,0.858,2025-09-24
0.859,0.87,2025-09-25
0.861,0.844,2025-09-26
0.843,0.853,2025-09-29
0.865,0.88,2025-09-30
0.894,0.899,2025-10-09
0.886,0.846,2025-10-10
0.808,0.843,2025-10-13
0.852,0.809,2025-10-14
0.813,0.816,2025-10-15
0.814,0.806,2025-10-16
0.8,0.774,2025-10-17
0.788,0.778,2025-10-20
0.781,0.801,2025-10-21
0.795,0.804,2025-10-22
0.8,0.801,2025-10-23
0.811,0.835,2025-10-24
0.85,0.843,2025-10-27
0.838,0.84,2025-10-28
0.836,0.841,2025-10-29
0.839,0.826,2025-10-30
0.82,0.812,2025-10-31
0.807,0.804,2025-11-03
0.805,0.787,2025-11-04
0.772,0.779,2025-11-05
0.781,0.799,2025-11-06
0.79,0.781,2025-11-07
0.782,0.772,2025-11-10
0.776,0.76,2025-11-11
0.755,0.755,2025-11-12
0.753,0.767,2025-11-13
0.759,0.745,2025-11-14
0.745,0.75,2025-11-17
0.748,0.759,2025-11-18
0.758,0.751,2025-11-19
0.758,0.744,2025-11-20
0.735,0.726,2025-11-21
0.732,0.737,2025-11-24
0.749,0.752,2025-11-25
0.746,0.759,2025-11-26
0.762,0.757,2025-11-27
0.753,0.762,2025-11-28
0.764,0.775,2025-12-01
0.774,0.761,2025-12-02
0.761,0.75,2025-12-03
0.75,0.756,2025-12-04
0.755,0.758,2025-12-05
0.761,0.768,2025-12-08
0.764,0.763,2025-12-09
0.758,0.767,2025-12-10
0.767,0.749,2025-12-11
0.749,0.767,2025-12-12
0.76,0.748,2025-12-15
0.745,0.733,2025-12-16
0.732,0.752,2025-12-17
0.745,0.749,2025-12-18
0.755,0.746,2025-12-19
0.749,0.75,2025-12-22
0.75,0.751,2025-12-23
0.751,0.761,2025-12-24
0.762,0.768,2025-12-25
0.765,0.772,2025-12-26
0.771,0.778,2025-12-29
0.776,0.786,2025-12-30
0.789,0.785,2025-12-31
0.79,0.822,2026-01-05
0.826,0.836,2026-01-06
0.841,0.834,2026-01-07
0.832,0.843,2026-01-08
0.844,0.877,2026-01-09
0.898,0.943,2026-01-12
0.96,0.905,2026-01-13
0.9,0.929,2026-01-14
0.916,0.907,2026-01-15
0.907,0.912,2026-01-16
0.907,0.899,2026-01-19
0.899,0.888,2026-01-20
0.879,0.911,2026-01-21
0.916,0.923,2026-01-22
0.923,0.938,2026-01-23
