收盘,日期
1.317,2025-09-26
1.348,2025-09-29
1.363,2025-09-30
1.38,2025-10-09
1.357,2025-10-10
1.351,2025-10-13
1.347,2025-10-14
1.381,2025-10-15
1.377,2025-10-16
1.313,2025-10-17
1.322,2025-10-20
1.358,2025-10-21
1.365,2025-10-22
1.348,2025-10-23
1.35,2025-10-24
1.352,2025-10-27
1.327,2025-10-28
1.347,2025-10-29
1.343,2025-10-30
1.355,2025-10-31
1.351,2025-11-03
1.346,2025-11-04
1.359,2025-11-05
1.398,2025-11-06
1.397,2025-11-07
1.371,2025-11-10
1.361,2025-11-11
1.35,2025-11-12
1.356,2025-11-13
1.335,2025-11-14
1.339,2025-11-17
1.33,2025-11-18
1.325,2025-11-19
1.323,2025-11-20
1.297,2025-11-21
1.309,2025-11-24
1.318,2025-11-25
1.339,2025-11-26
1.333,2025-11-27
1.343,2025-11-28
1.345,2025-12-01
1.347,2025-12-02
1.352,2025-12-03
1.378,2025-12-04
1.412,2025-12-05
1.404,2025-12-08
1.388,2025-12-09
1.419,2025-12-10
1.401,2025-12-11
1.417,2025-12-12
1.406,2025-12-15
1.374,2025-12-16
1.387,2025-12-17
1.372,2025-12-18
1.392,2025-12-19
1.391,2025-12-22
1.381,2025-12-23
1.383,2025-12-24
1.393,2025-12-25
1.417,2025-12-26
1.404,2025-12-29
1.418,2025-12-30
1.412,2025-12-31
1.422,2026-01-05
1.439,2026-01-06
1.447,2026-01-07
1.437,2026-01-08
1.471,2026-01-09
1.49,2026-01-12
1.469,2026-01-13
1.463,2026-01-14
1.468,2026-01-15
1.488,2026-01-16
1.523,2026-01-19
1.509,2026-01-20
1.531,2026-01-21
1.517,2026-01-22
1.539,2026-01-23
