收盘,日期
1.633,2025-09-26
1.69,2025-09-29
1.718,2025-09-30
1.744,2025-10-09
1.634,2025-10-10
1.626,2025-10-13
1.565,2025-10-14
1.611,2025-10-15
1.629,2025-10-16
1.536,2025-10-17
1.559,2025-10-20
1.588,2025-10-21
1.57,2025-10-22
1.587,2025-10-23
1.635,2025-10-24
1.638,2025-10-27
1.633,2025-10-28
1.735,2025-10-29
1.74,2025-10-30
1.719,2025-10-31
1.725,2025-11-03
1.665,2025-11-04
1.723,2025-11-05
1.75,2025-11-06
1.764,2025-11-07
1.729,2025-11-10
1.73,2025-11-11
1.696,2025-11-12
1.777,2025-11-13
1.734,2025-11-14
1.73,2025-11-17
1.669,2025-11-18
1.666,2025-11-19
1.64,2025-11-20
1.557,2025-11-21
1.559,2025-11-24
1.591,2025-11-25
1.599,2025-11-26
1.602,2025-11-27
1.626,2025-11-28
1.626,2025-12-01
1.606,2025-12-02
1.588,2025-12-03
1.597,2025-12-04
1.62,2025-12-05
1.658,2025-12-08
1.641,2025-12-09
1.633,2025-12-10
1.619,2025-12-11
1.621,2025-12-12
1.588,2025-12-15
1.55,2025-12-16
1.594,2025-12-17
1.554,2025-12-18
1.563,2025-12-19
1.585,2025-12-22
1.613,2025-12-23
1.621,2025-12-24
1.631,2025-12-25
1.659,2025-12-26
1.634,2025-12-29
1.644,2025-12-30
1.62,2025-12-31
1.663,2026-01-05
1.68,2026-01-06
1.683,2026-01-07
1.681,2026-01-08
1.693,2026-01-09
1.701,2026-01-12
1.673,2026-01-13
1.682,2026-01-14
1.699,2026-01-15
1.718,2026-01-16
1.726,2026-01-19
1.68,2026-01-20
1.7,2026-01-21
1.692,2026-01-22
1.774,2026-01-23
