收盘,日期
1.179,2025-09-26
1.229,2025-09-29
1.27,2025-09-30
1.296,2025-10-09
1.22,2025-10-10
1.225,2025-10-13
1.176,2025-10-14
1.199,2025-10-15
1.2,2025-10-16
1.154,2025-10-17
1.168,2025-10-20
1.185,2025-10-21
1.172,2025-10-22
1.185,2025-10-23
1.205,2025-10-24
1.211,2025-10-27
1.213,2025-10-28
1.26,2025-10-29
1.264,2025-10-30
1.267,2025-10-31
1.243,2025-11-03
1.205,2025-11-04
1.229,2025-11-05
1.253,2025-11-06
1.275,2025-11-07
1.26,2025-11-10
1.249,2025-11-11
1.234,2025-11-12
1.309,2025-11-13
1.283,2025-11-14
1.312,2025-11-17
1.261,2025-11-18
1.27,2025-11-19
1.25,2025-11-20
1.177,2025-11-21
1.162,2025-11-24
1.181,2025-11-25
1.18,2025-11-26
1.181,2025-11-27
1.202,2025-11-28
1.208,2025-12-01
1.191,2025-12-02
1.169,2025-12-03
1.182,2025-12-04
1.188,2025-12-05
1.212,2025-12-08
1.195,2025-12-09
1.203,2025-12-10
1.193,2025-12-11
1.186,2025-12-12
1.163,2025-12-15
1.144,2025-12-16
1.18,2025-12-17
1.16,2025-12-18
1.171,2025-12-19
1.189,2025-12-22
1.212,2025-12-23
1.222,2025-12-24
1.227,2025-12-25
1.255,2025-12-26
1.231,2025-12-29
1.252,2025-12-30
1.247,2025-12-31
1.277,2026-01-05
1.298,2026-01-06
1.294,2026-01-07
1.276,2026-01-08
1.286,2026-01-09
1.29,2026-01-12
1.29,2026-01-13
1.273,2026-01-14
1.293,2026-01-15
1.292,2026-01-16
1.294,2026-01-19
1.275,2026-01-20
1.294,2026-01-21
1.28,2026-01-22
1.313,2026-01-23
