收盘,日期
1.383,2025-09-26
1.399,2025-09-29
1.416,2025-09-30
1.445,2025-10-09
1.431,2025-10-10
1.438,2025-10-13
1.426,2025-10-14
1.433,2025-10-15
1.434,2025-10-16
1.406,2025-10-17
1.404,2025-10-20
1.418,2025-10-21
1.415,2025-10-22
1.42,2025-10-23
1.435,2025-10-24
1.452,2025-10-27
1.44,2025-10-28
1.451,2025-10-29
1.448,2025-10-30
1.42,2025-10-31
1.424,2025-11-03
1.416,2025-11-04
1.418,2025-11-05
1.436,2025-11-06
1.434,2025-11-07
1.441,2025-11-10
1.435,2025-11-11
1.43,2025-11-12
1.437,2025-11-13
1.419,2025-11-14
1.41,2025-11-17
1.399,2025-11-18
1.401,2025-11-19
1.397,2025-11-20
1.37,2025-11-21
1.368,2025-11-24
1.375,2025-11-25
1.371,2025-11-26
1.367,2025-11-27
1.374,2025-11-28
1.387,2025-12-01
1.382,2025-12-02
1.378,2025-12-03
1.38,2025-12-04
1.386,2025-12-05
1.39,2025-12-08
1.376,2025-12-09
1.378,2025-12-10
1.368,2025-12-11
1.375,2025-12-12
1.371,2025-12-15
1.362,2025-12-16
1.373,2025-12-17
1.378,2025-12-18
1.383,2025-12-19
1.394,2025-12-22
1.39,2025-12-23
1.399,2025-12-24
1.403,2025-12-25
1.408,2025-12-26
1.407,2025-12-29
1.411,2025-12-30
1.416,2025-12-31
1.438,2026-01-05
1.465,2026-01-06
1.459,2026-01-07
1.469,2026-01-08
1.485,2026-01-09
1.502,2026-01-12
1.484,2026-01-13
1.473,2026-01-14
1.474,2026-01-15
1.466,2026-01-16
1.478,2026-01-19
1.486,2026-01-20
1.491,2026-01-21
1.503,2026-01-22
1.505,2026-01-23
