收盘,日期
1.744,2025-09-26
1.74,2025-09-29
1.747,2025-09-30
1.808,2025-10-09
1.795,2025-10-10
1.784,2025-10-13
1.768,2025-10-14
1.785,2025-10-15
1.778,2025-10-16
1.767,2025-10-17
1.779,2025-10-20
1.781,2025-10-21
1.783,2025-10-22
1.796,2025-10-23
1.818,2025-10-24
1.831,2025-10-27
1.804,2025-10-28
1.833,2025-10-29
1.818,2025-10-30
1.807,2025-10-31
1.819,2025-11-03
1.799,2025-11-04
1.793,2025-11-05
1.803,2025-11-06
1.798,2025-11-07
1.811,2025-11-10
1.812,2025-11-11
1.821,2025-11-12
1.835,2025-11-13
1.815,2025-11-14
1.807,2025-11-17
1.788,2025-11-18
1.801,2025-11-19
1.797,2025-11-20
1.786,2025-11-21
1.796,2025-11-24
1.804,2025-11-25
1.805,2025-11-26
1.812,2025-11-27
1.822,2025-11-28
1.849,2025-12-01
1.851,2025-12-02
1.858,2025-12-03
1.88,2025-12-04
1.912,2025-12-05
1.919,2025-12-08
1.877,2025-12-09
1.892,2025-12-10
1.892,2025-12-11
1.932,2025-12-12
1.906,2025-12-15
1.878,2025-12-16
1.896,2025-12-17
1.899,2025-12-18
1.918,2025-12-19
1.934,2025-12-22
1.932,2025-12-23
1.975,2025-12-24
1.964,2025-12-25
1.994,2025-12-26
1.996,2025-12-29
1.993,2025-12-30
1.996,2025-12-31
2.055,2026-01-05
2.13,2026-01-06
2.126,2026-01-07
2.073,2026-01-08
2.086,2026-01-09
2.143,2026-01-12
2.119,2026-01-13
2.176,2026-01-14
2.179,2026-01-15
2.112,2026-01-16
2.103,2026-01-19
2.11,2026-01-20
2.133,2026-01-21
2.11,2026-01-22
2.144,2026-01-23
