收盘,日期
1.433,2025-09-26
1.445,2025-09-29
1.461,2025-09-30
1.455,2025-10-09
1.429,2025-10-10
1.396,2025-10-13
1.384,2025-10-14
1.412,2025-10-15
1.407,2025-10-16
1.379,2025-10-17
1.409,2025-10-20
1.421,2025-10-21
1.402,2025-10-22
1.412,2025-10-23
1.423,2025-10-24
1.441,2025-10-27
1.436,2025-10-28
1.433,2025-10-29
1.413,2025-10-30
1.408,2025-10-31
1.418,2025-11-03
1.411,2025-11-04
1.404,2025-11-05
1.432,2025-11-06
1.419,2025-11-07
1.445,2025-11-10
1.44,2025-11-11
1.454,2025-11-12
1.468,2025-11-13
1.44,2025-11-14
1.426,2025-11-17
1.403,2025-11-18
1.401,2025-11-19
1.401,2025-11-20
1.377,2025-11-21
1.394,2025-11-24
1.399,2025-11-25
1.404,2025-11-26
1.403,2025-11-27
1.398,2025-11-28
1.403,2025-12-01
1.402,2025-12-02
1.39,2025-12-03
1.399,2025-12-04
1.411,2025-12-05
1.394,2025-12-08
1.378,2025-12-09
1.375,2025-12-10
1.376,2025-12-11
1.399,2025-12-12
1.38,2025-12-15
1.357,2025-12-16
1.37,2025-12-17
1.367,2025-12-18
1.381,2025-12-19
1.386,2025-12-22
1.391,2025-12-23
1.42,2025-12-24
1.431,2025-12-25
1.412,2025-12-26
1.378,2025-12-29
1.392,2025-12-30
1.363,2025-12-31
1.396,2026-01-05
1.414,2026-01-06
1.397,2026-01-07
1.386,2026-01-08
1.388,2026-01-09
1.405,2026-01-12
1.412,2026-01-13
1.424,2026-01-14
1.423,2026-01-15
1.418,2026-01-16
1.403,2026-01-19
1.399,2026-01-20
1.4,2026-01-21
1.407,2026-01-22
1.414,2026-01-23
