收盘,日期
107.505,2025-09-26
107.363,2025-09-29
107.516,2025-09-30
107.693,2025-10-09
107.588,2025-10-10
107.861,2025-10-13
107.89,2025-10-14
107.77,2025-10-15
107.905,2025-10-16
108.154,2025-10-17
107.937,2025-10-20
108.025,2025-10-21
108.032,2025-10-22
107.936,2025-10-23
107.918,2025-10-24
108.011,2025-10-27
108.208,2025-10-28
108.116,2025-10-29
108.17,2025-10-30
108.38,2025-10-31
108.407,2025-11-03
108.459,2025-11-04
108.512,2025-11-05
108.397,2025-11-06
108.334,2025-11-07
108.35,2025-11-10
108.36,2025-11-11
108.431,2025-11-12
108.329,2025-11-13
108.355,2025-11-14
108.485,2025-11-17
108.479,2025-11-18
108.41,2025-11-19
108.351,2025-11-20
108.3,2025-11-21
108.29,2025-11-24
108.176,2025-11-25
107.924,2025-11-26
107.933,2025-11-27
107.948,2025-11-28
108.053,2025-12-01
107.855,2025-12-02
107.806,2025-12-03
107.336,2025-12-04
107.437,2025-12-05
107.246,2025-12-08
107.456,2025-12-09
107.486,2025-12-10
107.65,2025-12-11
107.529,2025-12-12
107.264,2025-12-15
107.161,2025-12-16
107.384,2025-12-17
107.537,2025-12-18
107.504,2025-12-19
107.366,2025-12-22
107.618,2025-12-23
107.636,2025-12-24
107.606,2025-12-25
107.645,2025-12-26
107.297,2025-12-29
107.317,2025-12-30
107.248,2025-12-31
107.101,2026-01-05
106.895,2026-01-06
106.789,2026-01-07
106.882,2026-01-08
106.925,2026-01-09
107.014,2026-01-12
107.177,2026-01-13
107.179,2026-01-14
107.201,2026-01-15
107.199,2026-01-16
107.116,2026-01-19
107.349,2026-01-20
107.623,2026-01-21
107.6,2026-01-22
107.701,2026-01-23
