收盘,日期
3.788,2022-09-05
3.808,2022-09-06
3.782,2022-09-07
3.813,2022-09-08
3.811,2022-09-09
3.817,2022-09-13
3.791,2022-09-14
3.776,2022-09-15
3.767,2022-09-16
3.772,2022-09-19
3.784,2022-09-20
3.791,2022-09-21
3.786,2022-09-22
3.803,2022-09-23
3.77,2022-09-26
3.783,2022-09-27
3.785,2022-09-28
3.817,2022-09-29
3.823,2022-09-30
3.858,2022-10-10
3.844,2022-10-11
3.845,2022-10-12
3.844,2022-10-13
3.837,2022-10-14
3.816,2022-10-17
3.828,2022-10-18
3.821,2022-10-19
3.804,2022-10-20
3.797,2022-10-21
3.845,2022-10-24
3.861,2022-10-25
3.861,2022-10-26
3.847,2022-10-27
3.85,2022-10-28
3.832,2022-10-31
3.834,2022-11-01
3.843,2022-11-02
3.835,2022-11-03
3.832,2022-11-04
3.861,2022-11-07
3.872,2022-11-08
3.95,2022-11-09
3.953,2022-11-10
3.99,2022-11-11
3.954,2022-11-14
3.966,2022-11-15
3.986,2022-11-16
3.989,2022-11-17
3.987,2022-11-18
3.964,2022-11-21
3.962,2022-11-22
3.96,2022-11-23
3.976,2022-11-24
3.986,2022-11-25
3.993,2022-11-28
3.978,2022-11-29
3.974,2022-11-30
3.981,2022-12-01
4.009,2022-12-02
3.975,2022-12-05
3.931,2022-12-06
3.925,2022-12-07
3.939,2022-12-08
3.955,2022-12-09
3.948,2022-12-12
3.948,2022-12-13
3.992,2022-12-14
3.962,2022-12-15
3.941,2022-12-16
3.97,2022-12-19
3.968,2022-12-20
4.005,2022-12-21
4.01,2022-12-22
3.979,2022-12-23
3.984,2022-12-26
3.986,2022-12-27
4.001,2022-12-28
3.995,2022-12-29
4.011,2022-12-30
4.015,2023-01-03
4.032,2023-01-04
4.036,2023-01-05
3.996,2023-01-06
4.042,2023-01-09
4.039,2023-01-10
4.049,2023-01-11
4.045,2023-01-12
4.052,2023-01-13
4.075,2023-01-16
4.094,2023-01-17
4.081,2023-01-18
4.096,2023-01-19
4.128,2023-01-20
4.123,2023-01-30
4.106,2023-01-31
4.109,2023-02-01
4.145,2023-02-02
4.088,2023-02-03
4.037,2023-02-06
4.029,2023-02-07
4.026,2023-02-08
4.033,2023-02-09
4.005,2023-02-10
4.026,2023-02-13
4.031,2023-02-14
4.018,2023-02-15
4.016,2023-02-16
4.004,2023-02-17
4.028,2023-02-20
4.022,2023-02-21
4.034,2023-02-22
4.026,2023-02-23
4.036,2023-02-24
4.032,2023-02-27
4.032,2023-02-28
4.046,2023-03-01
4.039,2023-03-02
4.059,2023-03-03
4.087,2023-03-06
4.095,2023-03-07
4.046,2023-03-08
4.05,2023-03-09
4.072,2023-03-10
4.113,2023-03-13
4.164,2023-03-14
4.163,2023-03-15
4.202,2023-03-16
4.22,2023-03-17
4.339,2023-03-20
4.312,2023-03-21
4.246,2023-03-22
4.278,2023-03-23
4.298,2023-03-24
4.275,2023-03-27
4.251,2023-03-28
4.264,2023-03-29
4.265,2023-03-30
4.293,2023-03-31
4.246,2023-04-03
4.291,2023-04-04
4.36,2023-04-06
4.352,2023-04-07
4.307,2023-04-10
4.328,2023-04-11
4.367,2023-04-12
4.368,2023-04-13
4.382,2023-04-14
4.337,2023-04-17
4.32,2023-04-18
4.32,2023-04-19
4.317,2023-04-20
4.3,2023-04-21
4.283,2023-04-24
4.321,2023-04-25
4.331,2023-04-26
4.347,2023-04-27
4.31,2023-04-28
4.415,2023-05-04
4.43,2023-05-05
4.372,2023-05-08
4.389,2023-05-09
4.401,2023-05-10
4.4,2023-05-11
4.372,2023-05-12
4.401,2023-05-15
4.405,2023-05-16
4.354,2023-05-17
4.352,2023-05-18
4.328,2023-05-19
4.333,2023-05-22
4.315,2023-05-23
4.344,2023-05-24
4.323,2023-05-25
4.302,2023-05-26
4.29,2023-05-29
