开盘,收盘,日期
0.987,0.986,2023-11-01
0.984,0.983,2023-11-02
0.983,0.976,2023-11-03
0.976,0.973,2023-11-06
0.969,0.967,2023-11-07
0.965,0.955,2023-11-08
0.951,0.956,2023-11-09
0.957,0.953,2023-11-10
0.952,0.964,2023-11-13
0.965,0.957,2023-11-14
0.96,0.974,2023-11-15
0.975,0.965,2023-11-16
0.975,0.977,2023-11-17
0.975,0.972,2023-11-20
0.971,0.98,2023-11-21
0.983,0.976,2023-11-22
0.976,0.976,2023-11-23
0.973,0.965,2023-11-24
0.965,0.974,2023-11-27
0.974,0.971,2023-11-28
0.988,0.99,2023-11-29
0.991,0.989,2023-11-30
0.989,0.987,2023-12-01
0.993,1.016,2023-12-04
1.012,0.984,2023-12-05
0.983,0.99,2023-12-06
0.99,0.984,2023-12-07
0.983,0.974,2023-12-08
0.968,0.961,2023-12-11
0.957,0.968,2023-12-12
0.966,0.95,2023-12-13
0.977,0.961,2023-12-14
0.961,0.96,2023-12-15
0.955,0.951,2023-12-18
0.951,0.952,2023-12-19
0.953,0.961,2023-12-20
0.954,0.961,2023-12-21
0.961,0.96,2023-12-22
0.961,0.973,2023-12-25
0.973,0.974,2023-12-26
0.972,0.985,2023-12-27
0.987,0.987,2023-12-28
0.98,0.985,2023-12-29
0.98,0.996,2024-01-02
0.991,0.991,2024-01-03
0.992,0.99,2024-01-04
0.989,0.985,2024-01-05
0.98,0.967,2024-01-08
0.965,0.976,2024-01-09
0.977,0.964,2024-01-10
0.954,0.96,2024-01-11
0.96,0.969,2024-01-12
0.966,0.969,2024-01-15
0.969,0.959,2024-01-16
0.954,0.93,2024-01-17
0.923,0.92,2024-01-18
0.918,0.92,2024-01-19
0.911,0.873,2024-01-22
0.873,0.889,2024-01-23
0.888,0.904,2024-01-24
0.898,0.928,2024-01-25
0.93,0.934,2024-01-26
0.934,0.93,2024-01-29
0.932,0.915,2024-01-30
0.917,0.904,2024-01-31
0.908,0.901,2024-02-01
0.9,0.905,2024-02-02
0.9,0.882,2024-02-05
0.875,0.913,2024-02-06
0.913,0.933,2024-02-07
0.926,0.939,2024-02-08
0.939,0.945,2024-02-19
0.944,0.954,2024-02-20
0.954,0.962,2024-02-21
0.963,0.972,2024-02-22
0.972,0.982,2024-02-23
0.982,0.969,2024-02-26
0.96,0.976,2024-02-27
0.977,0.963,2024-02-28
0.963,0.972,2024-02-29
0.97,0.993,2024-03-01
1.02,1.007,2024-03-04
1.022,1.034,2024-03-05
1.038,1.048,2024-03-06
