收盘,日期
1.803,2025-09-26
1.848,2025-09-29
1.85,2025-09-30
1.898,2025-10-09
1.829,2025-10-10
1.895,2025-10-13
1.775,2025-10-14
1.76,2025-10-15
1.74,2025-10-16
1.671,2025-10-17
1.672,2025-10-20
1.699,2025-10-21
1.689,2025-10-22
1.678,2025-10-23
1.759,2025-10-24
1.821,2025-10-27
1.817,2025-10-28
1.822,2025-10-29
1.796,2025-10-30
1.718,2025-10-31
1.7,2025-11-03
1.715,2025-11-04
1.7,2025-11-05
1.762,2025-11-06
1.764,2025-11-07
1.793,2025-11-10
1.768,2025-11-11
1.75,2025-11-12
1.757,2025-11-13
1.711,2025-11-14
1.694,2025-11-17
1.728,2025-11-18
1.72,2025-11-19
1.679,2025-11-20
1.61,2025-11-21
1.643,2025-11-24
1.644,2025-11-25
1.646,2025-11-26
1.634,2025-11-27
1.671,2025-11-28
1.695,2025-12-01
1.675,2025-12-02
1.674,2025-12-03
1.718,2025-12-04
1.721,2025-12-05
1.753,2025-12-08
1.743,2025-12-09
1.75,2025-12-10
1.747,2025-12-11
1.809,2025-12-12
1.794,2025-12-15
1.776,2025-12-16
1.798,2025-12-17
1.771,2025-12-18
1.764,2025-12-19
1.849,2025-12-22
1.876,2025-12-23
1.881,2025-12-24
1.886,2025-12-25
1.859,2025-12-26
1.837,2025-12-29
1.841,2025-12-30
1.837,2025-12-31
1.944,2026-01-05
2.02,2026-01-06
2.172,2026-01-07
2.147,2026-01-08
2.144,2026-01-09
2.167,2026-01-12
2.11,2026-01-13
2.151,2026-01-14
2.26,2026-01-15
2.339,2026-01-16
2.323,2026-01-19
2.31,2026-01-20
2.316,2026-01-21
2.26,2026-01-22
2.306,2026-01-23
