收盘,日期
0.966,2025-09-26
0.994,2025-09-29
1.01,2025-09-30
1.051,2025-10-09
1.013,2025-10-10
1.011,2025-10-13
0.989,2025-10-14
1.009,2025-10-15
1.007,2025-10-16
0.98,2025-10-17
0.982,2025-10-20
0.991,2025-10-21
0.984,2025-10-22
0.993,2025-10-23
1.002,2025-10-24
1.017,2025-10-27
1.01,2025-10-28
1.049,2025-10-29
1.049,2025-10-30
1.036,2025-10-31
1.036,2025-11-03
1.017,2025-11-04
1.029,2025-11-05
1.048,2025-11-06
1.06,2025-11-07
1.056,2025-11-10
1.048,2025-11-11
1.036,2025-11-12
1.066,2025-11-13
1.052,2025-11-14
1.04,2025-11-17
1.017,2025-11-18
1.029,2025-11-19
1.016,2025-11-20
0.981,2025-11-21
0.975,2025-11-24
0.986,2025-11-25
0.986,2025-11-26
0.992,2025-11-27
0.997,2025-11-28
1.01,2025-12-01
1.001,2025-12-02
0.998,2025-12-03
1.004,2025-12-04
1.021,2025-12-05
1.029,2025-12-08
1.013,2025-12-09
1.016,2025-12-10
1.01,2025-12-11
1.019,2025-12-12
1.011,2025-12-15
0.994,2025-12-16
1.013,2025-12-17
1.004,2025-12-18
1.012,2025-12-19
1.024,2025-12-22
1.028,2025-12-23
1.034,2025-12-24
1.036,2025-12-25
1.059,2025-12-26
1.045,2025-12-29
1.053,2025-12-30
1.053,2025-12-31
1.069,2026-01-05
1.094,2026-01-06
1.09,2026-01-07
1.082,2026-01-08
1.094,2026-01-09
1.09,2026-01-12
1.085,2026-01-13
1.089,2026-01-14
1.099,2026-01-15
1.096,2026-01-16
1.106,2026-01-19
1.103,2026-01-20
1.106,2026-01-21
1.1,2026-01-22
1.117,2026-01-23
