收盘,日期
1.701,2025-09-26
1.732,2025-09-29
1.755,2025-09-30
1.742,2025-10-09
1.687,2025-10-10
1.636,2025-10-13
1.599,2025-10-14
1.639,2025-10-15
1.617,2025-10-16
1.573,2025-10-17
1.621,2025-10-20
1.65,2025-10-21
1.62,2025-10-22
1.646,2025-10-23
1.656,2025-10-24
1.694,2025-10-27
1.668,2025-10-28
1.689,2025-10-29
1.661,2025-10-30
1.636,2025-10-31
1.638,2025-11-03
1.614,2025-11-04
1.605,2025-11-05
1.639,2025-11-06
1.61,2025-11-07
1.639,2025-11-10
1.628,2025-11-11
1.634,2025-11-12
1.652,2025-11-13
1.604,2025-11-14
1.58,2025-11-17
1.559,2025-11-18
1.55,2025-11-19
1.537,2025-11-20
1.503,2025-11-21
1.54,2025-11-24
1.543,2025-11-25
1.547,2025-11-26
1.53,2025-11-27
1.535,2025-11-28
1.545,2025-12-01
1.544,2025-12-02
1.526,2025-12-03
1.533,2025-12-04
1.546,2025-12-05
1.538,2025-12-08
1.518,2025-12-09
1.523,2025-12-10
1.512,2025-12-11
1.531,2025-12-12
1.507,2025-12-15
1.472,2025-12-16
1.486,2025-12-17
1.471,2025-12-18
1.491,2025-12-19
1.492,2025-12-22
1.486,2025-12-23
1.483,2025-12-24
1.485,2025-12-25
1.491,2025-12-26
1.471,2025-12-29
1.483,2025-12-30
1.467,2025-12-31
1.528,2026-01-05
1.543,2026-01-06
1.519,2026-01-07
1.492,2026-01-08
1.502,2026-01-09
1.539,2026-01-12
1.547,2026-01-13
1.571,2026-01-14
1.539,2026-01-15
1.525,2026-01-16
1.513,2026-01-19
1.496,2026-01-20
1.502,2026-01-21
1.505,2026-01-22
1.52,2026-01-23
