收盘,日期
1.378,2025-09-26
1.374,2025-09-29
1.408,2025-09-30
1.414,2025-10-09
1.366,2025-10-10
1.371,2025-10-13
1.325,2025-10-14
1.352,2025-10-15
1.33,2025-10-16
1.276,2025-10-17
1.291,2025-10-20
1.322,2025-10-21
1.325,2025-10-22
1.31,2025-10-23
1.35,2025-10-24
1.37,2025-10-27
1.368,2025-10-28
1.373,2025-10-29
1.361,2025-10-30
1.352,2025-10-31
1.345,2025-11-03
1.319,2025-11-04
1.322,2025-11-05
1.333,2025-11-06
1.342,2025-11-07
1.338,2025-11-10
1.327,2025-11-11
1.327,2025-11-12
1.345,2025-11-13
1.322,2025-11-14
1.322,2025-11-17
1.317,2025-11-18
1.297,2025-11-19
1.285,2025-11-20
1.227,2025-11-21
1.259,2025-11-24
1.296,2025-11-25
1.295,2025-11-26
1.301,2025-11-27
1.32,2025-11-28
1.318,2025-12-01
1.303,2025-12-02
1.285,2025-12-03
1.291,2025-12-04
1.321,2025-12-05
1.353,2025-12-08
1.355,2025-12-09
1.36,2025-12-10
1.346,2025-12-11
1.377,2025-12-12
1.359,2025-12-15
1.337,2025-12-16
1.362,2025-12-17
1.355,2025-12-18
1.353,2025-12-19
1.38,2025-12-22
1.378,2025-12-23
1.401,2025-12-24
1.425,2025-12-25
1.419,2025-12-26
1.418,2025-12-29
1.413,2025-12-30
1.413,2025-12-31
1.469,2026-01-05
1.488,2026-01-06
1.519,2026-01-07
1.544,2026-01-08
1.596,2026-01-09
1.653,2026-01-12
1.611,2026-01-13
1.624,2026-01-14
1.607,2026-01-15
1.649,2026-01-16
1.647,2026-01-19
1.619,2026-01-20
1.644,2026-01-21
1.658,2026-01-22
1.703,2026-01-23
