开盘,收盘,日期
0.8746092,0.8632846,2022-09-26
0.8615424,0.8711247,2022-09-27
0.8685113,0.8606712,2022-09-28
0.8667691,0.858929,2022-09-29
0.8580579,0.8545734,2022-09-30
0.8537022,0.8397642,2022-10-10
0.8397642,0.8441198,2022-10-11
0.844991,0.8571868,2022-10-12
0.8537022,0.8563156,2022-10-13
0.8571868,0.8719959,2022-10-14
0.8711247,0.8772226,2022-10-17
0.879836,0.8780938,2022-10-18
0.8772226,0.8702536,2022-10-19
0.865898,0.8685113,2022-10-20
0.8685113,0.8719959,2022-10-21
0.8711247,0.8598001,2022-10-24
0.8598001,0.858929,2022-10-25
0.8598001,0.8598001,2022-10-26
0.8606712,0.8580579,2022-10-27
0.8537022,0.8415065,2022-10-28
0.838022,0.8336664,2022-10-31
0.8354086,0.8554445,2022-11-01
0.8537022,0.8571868,2022-11-02
0.85196,0.8580579,2022-11-03
0.8580579,0.8746092,2022-11-04
0.8711247,0.8772226,2022-11-07
0.8746092,0.8737381,2022-11-08
0.8746092,0.8719959,2022-11-09
0.8693825,0.872867,2022-11-10
0.8859338,0.8894184,2022-11-11
0.8902894,0.8876762,2022-11-14
0.8833205,0.900743,2022-11-15
0.8981296,0.8972585,2022-11-16
0.893774,0.8972585,2022-11-17
0.8963874,0.8920318,2022-11-18
0.8920318,0.8894184,2022-11-21
0.886805,0.8911606,2022-11-22
0.8911606,0.893774,2022-11-23
0.8955162,0.8920318,2022-11-24
0.8911606,0.8981296,2022-11-25
0.8929029,0.894645,2022-11-28
0.894645,0.9103253,2022-11-29
0.9094542,0.9103253,2022-11-30
0.9207789,0.9138099,2022-12-01
0.9129387,0.9111965,2022-12-02
0.9164233,0.928619,2022-12-05
0.9260055,0.9312323,2022-12-06
0.9312323,0.9277479,2022-12-07
0.928619,0.9294901,2022-12-08
0.928619,0.9303612,2022-12-09
0.9268767,0.9216499,2022-12-12
0.9207789,0.9216499,2022-12-13
0.9233922,0.9225211,2022-12-14
0.9225211,0.9207789,2022-12-15
0.9172943,0.9199077,2022-12-16
0.9199077,0.9024853,2022-12-19
0.8998718,0.8963874,2022-12-20
0.8963874,0.894645,2022-12-21
0.8972585,0.8902894,2022-12-22
0.8859338,0.8876762,2022-12-23
0.8876762,0.8876762,2022-12-26
0.8911606,0.8972585,2022-12-27
0.8955162,0.8920318,2022-12-28
0.886805,0.8911606,2022-12-29
0.8911606,0.894645,2022-12-30
0.893774,0.900743,2023-01-03
0.8998718,0.9050986,2023-01-04
0.9059697,0.9129387,2023-01-05
0.9120677,0.9094542,2023-01-06
0.9094542,0.9129387,2023-01-09
0.9120677,0.9094542,2023-01-10
0.907712,0.9050986,2023-01-11
0.9050986,0.9059697,2023-01-12
0.9068409,0.9172943,2023-01-13
0.9181655,0.9233922,2023-01-16
0.9216499,0.9225211,2023-01-17
0.9225211,0.9225211,2023-01-18
0.9190366,0.9268767,2023-01-19
0.9260055,0.9355879,2023-01-20
0.942557,0.9390724,2023-01-30
0.9390724,0.9390724,2023-01-31
0.9382014,0.9460415,2023-02-01
0.9442992,0.9451704,2023-02-02
0.942557,0.9408147,2023-02-03
0.9373302,0.9364591,2023-02-06
0.9347168,0.9408147,2023-02-07
0.9408147,0.9355879,2023-02-08
0.9321035,0.9451704,2023-02-09
0.9442992,0.9442992,2023-02-10
0.9390724,0.9512682,2023-02-13
0.9538816,0.9530104,2023-02-14
0.9521394,0.9486548,2023-02-15
0.9486548,0.9382014,2023-02-16
0.9373302,0.9321035,2023-02-17
0.9329746,0.9521394,2023-02-20
0.949526,0.9530104,2023-02-21
0.949526,0.9512682,2023-02-22
0.9503971,0.9538816,2023-02-23
0.9521394,0.9460415,2023-02-24
0.942557,0.942557,2023-02-27
0.943428,0.9486548,2023-02-28
0.9469126,0.9512682,2023-03-01
0.9486548,0.9486548,2023-03-02
0.949526,0.9530104,2023-03-03
0.9521394,0.9503971,2023-03-06
0.9477838,0.943428,2023-03-07
0.9373302,0.9416858,2023-03-08
0.9416858,0.9408147,2023-03-09
0.9373302,0.9294901,2023-03-10
0.9268767,0.9355879,2023-03-13
0.9355879,0.9277479,2023-03-14
0.9277479,0.9303612,2023-03-15
0.9277479,0.9207789,2023-03-16
0.9233922,0.9260055,2023-03-17
0.9242634,0.9233922,2023-03-20
0.9233922,0.9303612,2023-03-21
0.9321035,0.9364591,2023-03-22
0.9347168,0.9399436,2023-03-23
0.9399436,0.9364591,2023-03-24
0.9364591,0.9347168,2023-03-27
0.9312323,0.928619,2023-03-28
0.9277479,0.9251345,2023-03-29
0.9260055,0.9338458,2023-03-30
0.9321035,0.9347168,2023-03-31
0.9355879,0.9399436,2023-04-03
0.9408147,0.9364591,2023-04-04
0.9347168,0.9364591,2023-04-06
0.9355879,0.9390724,2023-04-07
0.9373302,0.9382014,2023-04-10
0.9382014,0.9364591,2023-04-11
0.9355879,0.9382014,2023-04-12
0.9355879,0.9382014,2023-04-13
0.9382014,0.943428,2023-04-14
0.942557,0.9547527,2023-04-17
0.9538816,0.9608506,2023-04-18
0.9608506,0.9521394,2023-04-19
0.949526,0.9477838,2023-04-20
0.9469126,0.9338458,2023-04-21
0.9294901,0.9242634,2023-04-24
0.9233922,0.9190366,2023-04-25
