开盘,收盘,日期
1.07,1.063,2020-01-02
1.057,1.09,2020-01-03
1.07,1.118,2020-01-06
1.125,1.15,2020-01-07
1.126,1.081,2020-01-08
1.118,1.119,2020-01-09
1.148,1.115,2020-01-10
1.104,1.147,2020-01-13
1.148,1.12,2020-01-14
1.109,1.106,2020-01-15
1.106,1.089,2020-01-16
1.094,1.092,2020-01-17
1.087,1.122,2020-01-20
1.114,1.09,2020-01-21
1.069,1.107,2020-01-22
1.074,1.005,2020-01-23
0.905,0.905,2020-02-03
0.815,0.852,2020-02-04
0.855,0.872,2020-02-05
0.864,0.898,2020-02-06
0.885,0.891,2020-02-07
0.883,0.903,2020-02-10
0.914,0.899,2020-02-11
0.887,0.921,2020-02-12
0.919,0.887,2020-02-13
0.881,0.912,2020-02-14
0.95,1.003,2020-02-17
0.993,0.996,2020-02-18
0.988,1.003,2020-02-19
1.006,1.103,2020-02-20
1.101,1.113,2020-02-21
1.1,1.116,2020-02-24
1.078,1.119,2020-02-25
1.088,1.079,2020-02-26
1.089,1.079,2020-02-27
1.021,0.971,2020-02-28
0.998,1.033,2020-03-02
1.066,1.047,2020-03-03
1.029,1.085,2020-03-04
1.121,1.133,2020-03-05
1.11,1.068,2020-03-06
1.022,1.001,2020-03-09
1.017,1.059,2020-03-10
1.056,1.003,2020-03-11
0.975,0.979,2020-03-12
0.9,0.978,2020-03-13
0.98,0.889,2020-03-16
0.915,0.901,2020-03-17
0.915,0.855,2020-03-18
0.855,0.88,2020-03-19
0.898,0.891,2020-03-20
0.849,0.831,2020-03-23
0.857,0.861,2020-03-24
0.889,0.89,2020-03-25
0.88,0.865,2020-03-26
0.88,0.87,2020-03-27
0.853,0.844,2020-03-30
0.86,0.838,2020-03-31
0.837,0.832,2020-04-01
0.827,0.861,2020-04-02
0.855,0.841,2020-04-03
0.866,0.87,2020-04-07
0.86,0.861,2020-04-08
0.87,0.871,2020-04-09
0.875,0.846,2020-04-10
0.838,0.828,2020-04-13
0.836,0.855,2020-04-14
0.851,0.835,2020-04-15
0.831,0.843,2020-04-16
0.857,0.846,2020-04-17
0.853,0.851,2020-04-20
0.845,0.828,2020-04-21
0.819,0.833,2020-04-22
0.834,0.825,2020-04-23
0.823,0.798,2020-04-24
0.799,0.785,2020-04-27
0.803,0.789,2020-04-28
0.78,0.793,2020-04-29
0.805,0.841,2020-04-30
0.818,0.854,2020-05-06
0.852,0.844,2020-05-07
0.858,0.873,2020-05-08
0.878,0.858,2020-05-11
0.861,0.853,2020-05-12
0.842,0.853,2020-05-13
0.848,0.837,2020-05-14
0.844,0.839,2020-05-15
0.838,0.837,2020-05-18
0.853,0.848,2020-05-19
0.846,0.839,2020-05-20
0.842,0.814,2020-05-21
0.809,0.776,2020-05-22
0.772,0.771,2020-05-25
0.776,0.791,2020-05-26
0.789,0.764,2020-05-27
0.767,0.787,2020-05-28
0.777,0.779,2020-05-29
0.812,0.856,2020-06-01
0.852,0.848,2020-06-02
0.855,0.832,2020-06-03
0.841,0.827,2020-06-04
0.831,0.846,2020-06-05
0.854,0.839,2020-06-08
0.842,0.849,2020-06-09
0.846,0.84,2020-06-10
0.84,0.835,2020-06-11
0.811,0.823,2020-06-12
0.828,0.813,2020-06-15
0.828,0.834,2020-06-16
0.835,0.837,2020-06-17
0.835,0.852,2020-06-18
0.854,0.899,2020-06-19
0.911,0.937,2020-06-22
0.935,0.949,2020-06-23
0.95,0.951,2020-06-24
0.927,0.893,2020-06-29
0.901,0.937,2020-06-30
0.941,0.961,2020-07-01
0.959,1.057,2020-07-02
1.12,1.163,2020-07-03
1.279,1.279,2020-07-06
1.407,1.33,2020-07-07
1.328,1.463,2020-07-08
1.45,1.491,2020-07-09
1.445,1.409,2020-07-10
1.383,1.467,2020-07-13
1.433,1.466,2020-07-14
1.5,1.423,2020-07-15
1.423,1.281,2020-07-16
1.306,1.248,2020-07-17
1.291,1.369,2020-07-20
1.366,1.335,2020-07-21
1.339,1.348,2020-07-22
1.324,1.366,2020-07-23
1.352,1.241,2020-07-24
1.252,1.247,2020-07-27
1.265,1.255,2020-07-28
1.25,1.341,2020-07-29
1.351,1.311,2020-07-30
1.305,1.352,2020-07-31
1.396,1.4,2020-08-03
1.404,1.378,2020-08-04
1.376,1.355,2020-08-05
1.363,1.44,2020-08-06
1.393,1.353,2020-08-07
1.334,1.37,2020-08-10
1.363,1.295,2020-08-11
1.289,1.286,2020-08-12
1.293,1.292,2020-08-13
1.281,1.322,2020-08-14
1.357,1.436,2020-08-17
1.429,1.416,2020-08-18
1.415,1.378,2020-08-19
1.36,1.343,2020-08-20
1.36,1.376,2020-08-21
1.384,1.367,2020-08-24
1.371,1.361,2020-08-25
1.356,1.296,2020-08-26
1.293,1.307,2020-08-27
1.306,1.375,2020-08-28
1.399,1.366,2020-08-31
1.355,1.39,2020-09-01
1.39,1.387,2020-09-02
1.385,1.367,2020-09-03
1.327,1.354,2020-09-04
1.351,1.289,2020-09-07
1.289,1.33,2020-09-08
1.305,1.28,2020-09-09
1.298,1.247,2020-09-10
1.237,1.243,2020-09-11
1.254,1.25,2020-09-14
1.251,1.244,2020-09-15
1.246,1.216,2020-09-16
1.208,1.193,2020-09-17
1.188,1.293,2020-09-18
1.333,1.286,2020-09-21
1.266,1.282,2020-09-22
1.289,1.273,2020-09-23
1.257,1.247,2020-09-24
1.251,1.272,2020-09-25
1.266,1.275,2020-09-28
1.281,1.293,2020-09-29
1.297,1.256,2020-09-30
1.289,1.286,2020-10-09
1.307,1.365,2020-10-12
1.34,1.342,2020-10-13
1.335,1.321,2020-10-14
1.323,1.315,2020-10-15
1.323,1.328,2020-10-16
1.332,1.303,2020-10-19
1.302,1.303,2020-10-20
1.304,1.278,2020-10-21
1.275,1.292,2020-10-22
1.291,1.258,2020-10-23
1.248,1.19,2020-10-26
1.181,1.191,2020-10-27
1.175,1.221,2020-10-29
1.218,1.153,2020-10-30
1.156,1.143,2020-11-02
1.144,1.191,2020-11-03
1.194,1.18,2020-11-04
1.209,1.212,2020-11-05
1.22,1.217,2020-11-06
1.233,1.296,2020-11-09
1.308,1.264,2020-11-10
1.26,1.22,2020-11-11
1.221,1.21,2020-11-12
1.204,1.191,2020-11-13
1.21,1.209,2020-11-16
1.208,1.209,2020-11-17
1.209,1.218,2020-11-18
1.208,1.223,2020-11-19
1.219,1.221,2020-11-20
1.219,1.257,2020-11-23
1.251,1.241,2020-11-24
1.256,1.216,2020-11-25
1.214,1.227,2020-11-26
1.22,1.26,2020-11-27
1.276,1.278,2020-11-30
1.275,1.346,2020-12-01
1.345,1.346,2020-12-02
1.323,1.344,2020-12-03
1.331,1.306,2020-12-04
1.305,1.264,2020-12-07
1.262,1.268,2020-12-08
1.271,1.203,2020-12-09
1.195,1.196,2020-12-10
1.195,1.17,2020-12-11
1.168,1.162,2020-12-14
1.159,1.164,2020-12-15
1.16,1.14,2020-12-16
1.142,1.196,2020-12-17
1.191,1.175,2020-12-18
1.173,1.196,2020-12-21
1.186,1.102,2020-12-22
1.113,1.122,2020-12-23
1.12,1.104,2020-12-24
1.093,1.105,2020-12-25
1.103,1.103,2020-12-28
1.105,1.116,2020-12-29
1.114,1.139,2020-12-30
1.151,1.233,2020-12-31
