收盘,日期
1.062,2025-09-26
1.08,2025-09-29
1.083,2025-09-30
1.09,2025-10-09
1.059,2025-10-10
1.044,2025-10-13
1.016,2025-10-14
1.042,2025-10-15
1.043,2025-10-16
1.0,2025-10-17
1.011,2025-10-20
1.028,2025-10-21
1.017,2025-10-22
1.024,2025-10-23
1.042,2025-10-24
1.057,2025-10-27
1.048,2025-10-28
1.078,2025-10-29
1.065,2025-10-30
1.058,2025-10-31
1.056,2025-11-03
1.038,2025-11-04
1.047,2025-11-05
1.062,2025-11-06
1.057,2025-11-07
1.056,2025-11-10
1.044,2025-11-11
1.038,2025-11-12
1.051,2025-11-13
1.037,2025-11-14
1.023,2025-11-17
1.016,2025-11-18
1.013,2025-11-19
1.007,2025-11-20
0.981,2025-11-21
0.989,2025-11-24
0.995,2025-11-25
1.004,2025-11-26
1.006,2025-11-27
1.012,2025-11-28
1.016,2025-12-01
1.01,2025-12-02
1.006,2025-12-03
1.011,2025-12-04
1.034,2025-12-05
1.043,2025-12-08
1.042,2025-12-09
1.04,2025-12-10
1.022,2025-12-11
1.03,2025-12-12
1.023,2025-12-15
1.01,2025-12-16
1.034,2025-12-17
1.022,2025-12-18
1.03,2025-12-19
1.042,2025-12-22
1.038,2025-12-23
1.042,2025-12-24
1.05,2025-12-25
1.06,2025-12-26
1.049,2025-12-29
1.054,2025-12-30
1.046,2025-12-31
1.068,2026-01-05
1.089,2026-01-06
1.082,2026-01-07
1.076,2026-01-08
1.084,2026-01-09
1.1,2026-01-12
1.085,2026-01-13
1.087,2026-01-14
1.08,2026-01-15
1.083,2026-01-16
1.088,2026-01-19
1.082,2026-01-20
1.08,2026-01-21
1.086,2026-01-22
1.084,2026-01-23
