收盘,日期
1.023,2025-09-26
1.029,2025-09-29
1.032,2025-09-30
1.016,2025-10-09
1.018,2025-10-10
1.009,2025-10-13
0.999,2025-10-14
1.027,2025-10-15
1.023,2025-10-16
1.01,2025-10-17
1.018,2025-10-20
1.019,2025-10-21
1.008,2025-10-22
1.006,2025-10-23
1.005,2025-10-24
1.005,2025-10-27
0.984,2025-10-28
0.985,2025-10-29
0.97,2025-10-30
0.972,2025-10-31
0.971,2025-11-03
0.963,2025-11-04
0.963,2025-11-05
0.969,2025-11-06
0.965,2025-11-07
1.004,2025-11-10
1.0,2025-11-11
1.018,2025-11-12
1.018,2025-11-13
1.001,2025-11-14
0.997,2025-11-17
0.984,2025-11-18
0.982,2025-11-19
0.985,2025-11-20
0.975,2025-11-21
0.978,2025-11-24
0.975,2025-11-25
0.983,2025-11-26
0.988,2025-11-27
0.984,2025-11-28
0.987,2025-12-01
0.99,2025-12-02
0.978,2025-12-03
0.976,2025-12-04
0.975,2025-12-05
0.962,2025-12-08
0.946,2025-12-09
0.942,2025-12-10
0.945,2025-12-11
0.955,2025-12-12
0.955,2025-12-15
0.943,2025-12-16
0.959,2025-12-17
0.95,2025-12-18
0.962,2025-12-19
0.964,2025-12-22
0.969,2025-12-23
0.962,2025-12-24
0.962,2025-12-25
0.963,2025-12-26
0.949,2025-12-29
0.935,2025-12-30
0.927,2025-12-31
0.936,2026-01-05
0.945,2026-01-06
0.945,2026-01-07
0.937,2026-01-08
0.94,2026-01-09
0.943,2026-01-12
0.937,2026-01-13
0.946,2026-01-14
0.945,2026-01-15
0.942,2026-01-16
0.94,2026-01-19
0.96,2026-01-20
0.953,2026-01-21
0.966,2026-01-22
0.972,2026-01-23
