收盘,日期
1.282,2025-09-26
1.284,2025-09-29
1.283,2025-09-30
1.283,2025-10-09
1.287,2025-10-10
1.275,2025-10-13
1.289,2025-10-14
1.31,2025-10-15
1.327,2025-10-16
1.312,2025-10-17
1.324,2025-10-20
1.326,2025-10-21
1.322,2025-10-22
1.335,2025-10-23
1.339,2025-10-24
1.347,2025-10-27
1.345,2025-10-28
1.345,2025-10-29
1.345,2025-10-30
1.335,2025-10-31
1.365,2025-11-03
1.361,2025-11-04
1.366,2025-11-05
1.385,2025-11-06
1.39,2025-11-07
1.406,2025-11-10
1.405,2025-11-11
1.431,2025-11-12
1.422,2025-11-13
1.402,2025-11-14
1.386,2025-11-17
1.364,2025-11-18
1.372,2025-11-19
1.367,2025-11-20
1.342,2025-11-21
1.339,2025-11-24
1.349,2025-11-25
1.349,2025-11-26
1.347,2025-11-27
1.338,2025-11-28
1.35,2025-12-01
1.359,2025-12-02
1.35,2025-12-03
1.36,2025-12-04
1.36,2025-12-05
1.351,2025-12-08
1.329,2025-12-09
1.311,2025-12-10
1.309,2025-12-11
1.319,2025-12-12
1.324,2025-12-15
1.291,2025-12-16
1.291,2025-12-17
1.294,2025-12-18
1.293,2025-12-19
1.288,2025-12-22
1.291,2025-12-23
1.286,2025-12-24
1.286,2025-12-25
1.286,2025-12-26
1.278,2025-12-29
1.281,2025-12-30
1.27,2025-12-31
1.269,2026-01-05
1.279,2026-01-06
1.275,2026-01-07
1.268,2026-01-08
1.274,2026-01-09
1.271,2026-01-12
1.281,2026-01-13
1.277,2026-01-14
1.283,2026-01-15
1.268,2026-01-16
1.259,2026-01-19
1.265,2026-01-20
1.263,2026-01-21
1.28,2026-01-22
1.274,2026-01-23
