收盘,日期
1.292,2025-09-26
1.318,2025-09-29
1.338,2025-09-30
1.368,2025-10-09
1.295,2025-10-10
1.279,2025-10-13
1.221,2025-10-14
1.255,2025-10-15
1.255,2025-10-16
1.197,2025-10-17
1.216,2025-10-20
1.267,2025-10-21
1.261,2025-10-22
1.252,2025-10-23
1.303,2025-10-24
1.343,2025-10-27
1.341,2025-10-28
1.369,2025-10-29
1.337,2025-10-30
1.292,2025-10-31
1.289,2025-11-03
1.265,2025-11-04
1.265,2025-11-05
1.301,2025-11-06
1.272,2025-11-07
1.256,2025-11-10
1.229,2025-11-11
1.226,2025-11-12
1.239,2025-11-13
1.196,2025-11-14
1.194,2025-11-17
1.193,2025-11-18
1.185,2025-11-19
1.175,2025-11-20
1.122,2025-11-21
1.12,2025-11-24
1.142,2025-11-25
1.167,2025-11-26
1.169,2025-11-27
1.183,2025-11-28
1.203,2025-12-01
1.198,2025-12-02
1.186,2025-12-03
1.195,2025-12-04
1.198,2025-12-05
1.229,2025-12-08
1.24,2025-12-09
1.231,2025-12-10
1.208,2025-12-11
1.223,2025-12-12
1.188,2025-12-15
1.17,2025-12-16
1.204,2025-12-17
1.182,2025-12-18
1.182,2025-12-19
1.212,2025-12-22
1.22,2025-12-23
1.251,2025-12-24
1.255,2025-12-25
1.246,2025-12-26
1.249,2025-12-29
1.261,2025-12-30
1.241,2025-12-31
1.286,2026-01-05
1.302,2026-01-06
1.304,2026-01-07
1.298,2026-01-08
1.313,2026-01-09
1.326,2026-01-12
1.286,2026-01-13
1.29,2026-01-14
1.309,2026-01-15
1.34,2026-01-16
1.333,2026-01-19
1.312,2026-01-20
1.345,2026-01-21
1.351,2026-01-22
1.347,2026-01-23
