收盘,日期
1.484,2025-09-26
1.497,2025-09-29
1.545,2025-09-30
1.571,2025-10-09
1.486,2025-10-10
1.482,2025-10-13
1.423,2025-10-14
1.433,2025-10-15
1.417,2025-10-16
1.358,2025-10-17
1.37,2025-10-20
1.409,2025-10-21
1.414,2025-10-22
1.409,2025-10-23
1.467,2025-10-24
1.483,2025-10-27
1.474,2025-10-28
1.477,2025-10-29
1.457,2025-10-30
1.432,2025-10-31
1.415,2025-11-03
1.387,2025-11-04
1.372,2025-11-05
1.408,2025-11-06
1.378,2025-11-07
1.361,2025-11-10
1.34,2025-11-11
1.329,2025-11-12
1.35,2025-11-13
1.315,2025-11-14
1.322,2025-11-17
1.34,2025-11-18
1.329,2025-11-19
1.315,2025-11-20
1.285,2025-11-21
1.3,2025-11-24
1.327,2025-11-25
1.34,2025-11-26
1.333,2025-11-27
1.345,2025-11-28
1.367,2025-12-01
1.341,2025-12-02
1.326,2025-12-03
1.335,2025-12-04
1.336,2025-12-05
1.356,2025-12-08
1.347,2025-12-09
1.351,2025-12-10
1.322,2025-12-11
1.351,2025-12-12
1.317,2025-12-15
1.293,2025-12-16
1.325,2025-12-17
1.321,2025-12-18
1.316,2025-12-19
1.325,2025-12-22
1.325,2025-12-23
1.344,2025-12-24
1.352,2025-12-25
1.358,2025-12-26
1.371,2025-12-29
1.384,2025-12-30
1.385,2025-12-31
1.452,2026-01-05
1.476,2026-01-06
1.471,2026-01-07
1.49,2026-01-08
1.545,2026-01-09
1.666,2026-01-12
1.593,2026-01-13
1.653,2026-01-14
1.599,2026-01-15
1.613,2026-01-16
1.589,2026-01-19
1.567,2026-01-20
1.606,2026-01-21
1.623,2026-01-22
1.654,2026-01-23
