收盘,日期
1.296,2025-09-26
1.311,2025-09-29
1.321,2025-09-30
1.328,2025-10-09
1.31,2025-10-10
1.302,2025-10-13
1.275,2025-10-14
1.3,2025-10-15
1.288,2025-10-16
1.247,2025-10-17
1.254,2025-10-20
1.274,2025-10-21
1.274,2025-10-22
1.276,2025-10-23
1.295,2025-10-24
1.317,2025-10-27
1.309,2025-10-28
1.33,2025-10-29
1.309,2025-10-30
1.304,2025-10-31
1.303,2025-11-03
1.286,2025-11-04
1.29,2025-11-05
1.305,2025-11-06
1.296,2025-11-07
1.293,2025-11-10
1.282,2025-11-11
1.275,2025-11-12
1.283,2025-11-13
1.269,2025-11-14
1.262,2025-11-17
1.251,2025-11-18
1.241,2025-11-19
1.235,2025-11-20
1.194,2025-11-21
1.213,2025-11-24
1.238,2025-11-25
1.235,2025-11-26
1.238,2025-11-27
1.252,2025-11-28
1.258,2025-12-01
1.244,2025-12-02
1.243,2025-12-03
1.246,2025-12-04
1.263,2025-12-05
1.28,2025-12-08
1.276,2025-12-09
1.283,2025-12-10
1.269,2025-12-11
1.286,2025-12-12
1.271,2025-12-15
1.255,2025-12-16
1.272,2025-12-17
1.274,2025-12-18
1.279,2025-12-19
1.296,2025-12-22
1.296,2025-12-23
1.317,2025-12-24
1.336,2025-12-25
1.328,2025-12-26
1.327,2025-12-29
1.326,2025-12-30
1.326,2025-12-31
1.36,2026-01-05
1.378,2026-01-06
1.382,2026-01-07
1.395,2026-01-08
1.432,2026-01-09
1.48,2026-01-12
1.43,2026-01-13
1.464,2026-01-14
1.448,2026-01-15
1.461,2026-01-16
1.463,2026-01-19
1.458,2026-01-20
1.472,2026-01-21
1.476,2026-01-22
1.504,2026-01-23
