收盘,日期
1.492,2025-09-26
1.508,2025-09-29
1.534,2025-09-30
1.585,2025-10-09
1.496,2025-10-10
1.51,2025-10-13
1.449,2025-10-14
1.468,2025-10-15
1.454,2025-10-16
1.401,2025-10-17
1.404,2025-10-20
1.442,2025-10-21
1.442,2025-10-22
1.439,2025-10-23
1.5,2025-10-24
1.523,2025-10-27
1.508,2025-10-28
1.529,2025-10-29
1.501,2025-10-30
1.456,2025-10-31
1.438,2025-11-03
1.425,2025-11-04
1.426,2025-11-05
1.474,2025-11-06
1.454,2025-11-07
1.446,2025-11-10
1.425,2025-11-11
1.417,2025-11-12
1.436,2025-11-13
1.4,2025-11-14
1.39,2025-11-17
1.395,2025-11-18
1.381,2025-11-19
1.365,2025-11-20
1.321,2025-11-21
1.328,2025-11-24
1.337,2025-11-25
1.35,2025-11-26
1.346,2025-11-27
1.362,2025-11-28
1.37,2025-12-01
1.354,2025-12-02
1.343,2025-12-03
1.362,2025-12-04
1.362,2025-12-05
1.388,2025-12-08
1.384,2025-12-09
1.382,2025-12-10
1.361,2025-12-11
1.383,2025-12-12
1.357,2025-12-15
1.331,2025-12-16
1.364,2025-12-17
1.344,2025-12-18
1.347,2025-12-19
1.372,2025-12-22
1.378,2025-12-23
1.39,2025-12-24
1.387,2025-12-25
1.384,2025-12-26
1.385,2025-12-29
1.399,2025-12-30
1.384,2025-12-31
1.444,2026-01-05
1.47,2026-01-06
1.483,2026-01-07
1.497,2026-01-08
1.518,2026-01-09
1.557,2026-01-12
1.512,2026-01-13
1.543,2026-01-14
1.535,2026-01-15
1.56,2026-01-16
1.549,2026-01-19
1.524,2026-01-20
1.578,2026-01-21
1.585,2026-01-22
1.595,2026-01-23
