收盘,日期
1.199,2025-09-26
1.214,2025-09-29
1.225,2025-09-30
1.25,2025-10-09
1.213,2025-10-10
1.21,2025-10-13
1.191,2025-10-14
1.21,2025-10-15
1.215,2025-10-16
1.188,2025-10-17
1.19,2025-10-20
1.212,2025-10-21
1.205,2025-10-22
1.212,2025-10-23
1.231,2025-10-24
1.243,2025-10-27
1.234,2025-10-28
1.25,2025-10-29
1.242,2025-10-30
1.224,2025-10-31
1.226,2025-11-03
1.217,2025-11-04
1.218,2025-11-05
1.237,2025-11-06
1.237,2025-11-07
1.238,2025-11-10
1.228,2025-11-11
1.229,2025-11-12
1.246,2025-11-13
1.224,2025-11-14
1.218,2025-11-17
1.21,2025-11-18
1.218,2025-11-19
1.209,2025-11-20
1.181,2025-11-21
1.179,2025-11-24
1.191,2025-11-25
1.202,2025-11-26
1.197,2025-11-27
1.201,2025-11-28
1.214,2025-12-01
1.208,2025-12-02
1.202,2025-12-03
1.209,2025-12-04
1.219,2025-12-05
1.227,2025-12-08
1.221,2025-12-09
1.22,2025-12-10
1.208,2025-12-11
1.216,2025-12-12
1.209,2025-12-15
1.192,2025-12-16
1.213,2025-12-17
1.206,2025-12-18
1.211,2025-12-19
1.224,2025-12-22
1.227,2025-12-23
1.233,2025-12-24
1.234,2025-12-25
1.24,2025-12-26
1.231,2025-12-29
1.238,2025-12-30
1.232,2025-12-31
1.259,2026-01-05
1.28,2026-01-06
1.278,2026-01-07
1.267,2026-01-08
1.273,2026-01-09
1.274,2026-01-12
1.269,2026-01-13
1.274,2026-01-14
1.272,2026-01-15
1.267,2026-01-16
1.271,2026-01-19
1.264,2026-01-20
1.268,2026-01-21
1.266,2026-01-22
1.261,2026-01-23
