收盘,日期
1.288,2025-09-26
1.29,2025-09-29
1.3,2025-09-30
1.31,2025-10-09
1.291,2025-10-10
1.293,2025-10-13
1.267,2025-10-14
1.293,2025-10-15
1.272,2025-10-16
1.245,2025-10-17
1.25,2025-10-20
1.28,2025-10-21
1.267,2025-10-22
1.33,2025-10-23
1.3,2025-10-24
1.301,2025-10-27
1.304,2025-10-28
1.305,2025-10-29
1.3,2025-10-30
1.306,2025-10-31
1.302,2025-11-03
1.284,2025-11-04
1.302,2025-11-05
1.309,2025-11-06
1.311,2025-11-07
1.307,2025-11-10
1.307,2025-11-11
1.302,2025-11-12
1.312,2025-11-13
1.321,2025-11-14
1.314,2025-11-17
1.292,2025-11-18
1.276,2025-11-19
1.263,2025-11-20
1.231,2025-11-21
1.245,2025-11-24
1.27,2025-11-25
1.266,2025-11-26
1.271,2025-11-27
1.285,2025-11-28
1.29,2025-12-01
1.281,2025-12-02
1.268,2025-12-03
1.269,2025-12-04
1.287,2025-12-05
1.297,2025-12-08
1.291,2025-12-09
1.291,2025-12-10
1.279,2025-12-11
1.285,2025-12-12
1.291,2025-12-15
1.265,2025-12-16
1.284,2025-12-17
1.288,2025-12-18
1.303,2025-12-19
1.311,2025-12-22
1.31,2025-12-23
1.328,2025-12-24
1.355,2025-12-25
1.351,2025-12-26
1.351,2025-12-29
1.364,2025-12-30
1.354,2025-12-31
1.389,2026-01-05
1.403,2026-01-06
1.414,2026-01-07
1.428,2026-01-08
1.454,2026-01-09
1.502,2026-01-12
1.5,2026-01-13
1.5,2026-01-14
1.507,2026-01-15
1.507,2026-01-16
1.523,2026-01-19
1.511,2026-01-20
1.537,2026-01-21
1.549,2026-01-22
1.614,2026-01-23
