收盘,日期
1.232,2025-09-26
1.265,2025-09-29
1.3,2025-09-30
1.377,2025-10-09
1.35,2025-10-10
1.373,2025-10-13
1.332,2025-10-14
1.35,2025-10-15
1.316,2025-10-16
1.29,2025-10-17
1.282,2025-10-20
1.298,2025-10-21
1.287,2025-10-22
1.302,2025-10-23
1.31,2025-10-24
1.341,2025-10-27
1.315,2025-10-28
1.363,2025-10-29
1.363,2025-10-30
1.347,2025-10-31
1.336,2025-11-03
1.302,2025-11-04
1.311,2025-11-05
1.347,2025-11-06
1.364,2025-11-07
1.376,2025-11-10
1.363,2025-11-11
1.364,2025-11-12
1.411,2025-11-13
1.385,2025-11-14
1.382,2025-11-17
1.352,2025-11-18
1.37,2025-11-19
1.36,2025-11-20
1.297,2025-11-21
1.316,2025-11-24
1.314,2025-11-25
1.312,2025-11-26
1.315,2025-11-27
1.336,2025-11-28
1.363,2025-12-01
1.344,2025-12-02
1.355,2025-12-03
1.352,2025-12-04
1.377,2025-12-05
1.382,2025-12-08
1.35,2025-12-09
1.358,2025-12-10
1.35,2025-12-11
1.357,2025-12-12
1.359,2025-12-15
1.329,2025-12-16
1.365,2025-12-17
1.376,2025-12-18
1.394,2025-12-19
1.423,2025-12-22
1.428,2025-12-23
1.443,2025-12-24
1.439,2025-12-25
1.474,2025-12-26
1.453,2025-12-29
1.472,2025-12-30
1.481,2025-12-31
1.512,2026-01-05
1.569,2026-01-06
1.571,2026-01-07
1.552,2026-01-08
1.582,2026-01-09
1.6,2026-01-12
1.602,2026-01-13
1.611,2026-01-14
1.637,2026-01-15
1.612,2026-01-16
1.639,2026-01-19
1.645,2026-01-20
1.679,2026-01-21
1.686,2026-01-22
1.723,2026-01-23
