开盘,收盘,日期
1.158,1.22,2020-01-02
1.201,1.202,2020-01-03
1.2,1.269,2020-01-06
1.195,1.229,2020-01-07
1.22,1.222,2020-01-08
1.201,1.235,2020-01-09
1.218,1.233,2020-01-10
1.203,1.235,2020-01-13
1.239,1.25,2020-01-14
1.219,1.243,2020-01-15
1.24,1.238,2020-01-16
1.255,1.233,2020-01-17
1.227,1.297,2020-01-20
1.22,1.225,2020-01-21
1.225,1.296,2020-01-22
1.23,1.259,2020-01-23
1.133,1.133,2020-02-03
1.099,1.109,2020-02-04
1.219,1.083,2020-02-05
1.051,1.129,2020-02-06
1.118,1.231,2020-02-10
1.15,1.151,2020-02-11
1.17,1.172,2020-02-12
1.161,1.185,2020-02-13
1.197,1.2,2020-02-14
1.202,1.231,2020-02-17
1.22,1.239,2020-02-18
1.239,1.242,2020-02-19
1.242,1.278,2020-02-20
1.286,1.314,2020-02-21
1.271,1.3,2020-02-24
1.3,1.3,2020-02-25
1.271,1.376,2020-02-26
1.252,1.273,2020-02-27
1.193,1.195,2020-02-28
1.259,1.251,2020-03-02
1.287,1.287,2020-03-03
1.25,1.263,2020-03-04
1.283,1.321,2020-03-05
1.243,1.279,2020-03-06
1.21,1.214,2020-03-09
1.171,1.255,2020-03-10
1.162,1.38,2020-03-12
1.242,1.242,2020-03-13
1.135,1.359,2020-03-16
1.223,1.223,2020-03-17
1.13,1.216,2020-03-18
1.218,1.258,2020-03-19
1.141,1.27,2020-03-20
1.143,1.153,2020-03-23
1.268,1.198,2020-03-24
1.196,1.196,2020-03-25
1.128,1.193,2020-03-26
1.31,1.186,2020-03-27
1.068,1.206,2020-03-30
1.327,1.266,2020-03-31
1.391,1.146,2020-04-01
1.26,1.245,2020-04-02
1.37,1.121,2020-04-03
1.233,1.208,2020-04-07
1.28,1.2,2020-04-08
1.32,1.243,2020-04-09
1.299,1.268,2020-04-10
1.377,1.259,2020-04-13
1.382,1.253,2020-04-14
1.293,1.259,2020-04-15
1.248,1.237,2020-04-17
1.113,1.18,2020-04-20
1.298,1.085,2020-04-21
1.194,1.109,2020-04-22
1.082,1.136,2020-04-23
1.2,1.067,2020-04-24
1.035,1.081,2020-04-27
1.064,1.081,2020-04-28
1.082,1.09,2020-04-29
1.11,1.138,2020-04-30
1.115,1.138,2020-05-06
1.139,1.14,2020-05-07
1.141,1.159,2020-05-08
1.197,1.149,2020-05-11
1.138,1.151,2020-05-12
1.151,1.151,2020-05-13
1.116,1.12,2020-05-14
1.122,1.123,2020-05-15
1.016,1.132,2020-05-18
1.109,1.107,2020-05-19
1.13,1.135,2020-05-20
