收盘,日期
0.823,2025-09-26
0.863,2025-09-29
0.893,2025-09-30
0.911,2025-10-09
0.848,2025-10-10
0.86,2025-10-13
0.819,2025-10-14
0.834,2025-10-15
0.833,2025-10-16
0.799,2025-10-17
0.81,2025-10-20
0.824,2025-10-21
0.814,2025-10-22
0.824,2025-10-23
0.838,2025-10-24
0.845,2025-10-27
0.851,2025-10-28
0.884,2025-10-29
0.892,2025-10-30
0.886,2025-10-31
0.872,2025-11-03
0.845,2025-11-04
0.862,2025-11-05
0.88,2025-11-06
0.896,2025-11-07
0.882,2025-11-10
0.875,2025-11-11
0.864,2025-11-12
0.924,2025-11-13
0.898,2025-11-14
0.914,2025-11-17
0.875,2025-11-18
0.882,2025-11-19
0.864,2025-11-20
0.812,2025-11-21
0.803,2025-11-24
0.82,2025-11-25
0.819,2025-11-26
0.82,2025-11-27
0.834,2025-11-28
0.841,2025-12-01
0.829,2025-12-02
0.816,2025-12-03
0.826,2025-12-04
0.83,2025-12-05
0.847,2025-12-08
0.836,2025-12-09
0.838,2025-12-10
0.832,2025-12-11
0.829,2025-12-12
0.812,2025-12-15
0.797,2025-12-16
0.822,2025-12-17
0.807,2025-12-18
0.816,2025-12-19
0.827,2025-12-22
0.846,2025-12-23
0.849,2025-12-24
0.849,2025-12-25
0.869,2025-12-26
0.851,2025-12-29
0.864,2025-12-30
0.855,2025-12-31
0.874,2026-01-05
0.887,2026-01-06
0.886,2026-01-07
0.875,2026-01-08
0.886,2026-01-09
0.88,2026-01-12
0.875,2026-01-13
0.868,2026-01-14
0.888,2026-01-15
0.891,2026-01-16
0.89,2026-01-19
0.874,2026-01-20
0.887,2026-01-21
0.878,2026-01-22
0.897,2026-01-23
