收盘,日期
1.711,2025-09-26
1.734,2025-09-29
1.706,2025-09-30
1.698,2025-10-09
1.665,2025-10-10
1.652,2025-10-13
1.58,2025-10-14
1.599,2025-10-15
1.61,2025-10-16
1.574,2025-10-17
1.614,2025-10-20
1.689,2025-10-21
1.688,2025-10-22
1.666,2025-10-23
1.737,2025-10-24
1.787,2025-10-27
1.792,2025-10-28
1.798,2025-10-29
1.752,2025-10-30
1.691,2025-10-31
1.703,2025-11-03
1.69,2025-11-04
1.679,2025-11-05
1.707,2025-11-06
1.7,2025-11-07
1.695,2025-11-10
1.657,2025-11-11
1.668,2025-11-12
1.663,2025-11-13
1.617,2025-11-14
1.633,2025-11-17
1.638,2025-11-18
1.645,2025-11-19
1.643,2025-11-20
1.582,2025-11-21
1.592,2025-11-24
1.634,2025-11-25
1.703,2025-11-26
1.692,2025-11-27
1.699,2025-11-28
1.748,2025-12-01
1.738,2025-12-02
1.719,2025-12-03
1.732,2025-12-04
1.74,2025-12-05
1.809,2025-12-08
1.848,2025-12-09
1.866,2025-12-10
1.812,2025-12-11
1.821,2025-12-12
1.798,2025-12-15
1.75,2025-12-16
1.832,2025-12-17
1.804,2025-12-18
1.822,2025-12-19
1.874,2025-12-22
1.871,2025-12-23
1.88,2025-12-24
1.877,2025-12-25
1.866,2025-12-26
1.864,2025-12-29
1.871,2025-12-30
1.868,2025-12-31
1.915,2026-01-05
1.924,2026-01-06
1.938,2026-01-07
1.935,2026-01-08
1.977,2026-01-09
2.132,2026-01-12
2.041,2026-01-13
2.077,2026-01-14
2.048,2026-01-15
2.0,2026-01-16
1.992,2026-01-19
1.948,2026-01-20
1.953,2026-01-21
1.989,2026-01-22
1.987,2026-01-23
