收盘,日期
1.146,2025-09-26
1.157,2025-09-29
1.163,2025-09-30
1.191,2025-10-09
1.19,2025-10-10
1.184,2025-10-13
1.187,2025-10-14
1.19,2025-10-15
1.189,2025-10-16
1.174,2025-10-17
1.177,2025-10-20
1.183,2025-10-21
1.185,2025-10-22
1.197,2025-10-23
1.197,2025-10-24
1.212,2025-10-27
1.202,2025-10-28
1.214,2025-10-29
1.219,2025-10-30
1.213,2025-10-31
1.225,2025-11-03
1.211,2025-11-04
1.21,2025-11-05
1.239,2025-11-06
1.245,2025-11-07
1.265,2025-11-10
1.258,2025-11-11
1.268,2025-11-12
1.278,2025-11-13
1.265,2025-11-14
1.249,2025-11-17
1.233,2025-11-18
1.242,2025-11-19
1.235,2025-11-20
1.211,2025-11-21
1.204,2025-11-24
1.213,2025-11-25
1.212,2025-11-26
1.213,2025-11-27
1.217,2025-11-28
1.243,2025-12-01
1.234,2025-12-02
1.244,2025-12-03
1.243,2025-12-04
1.252,2025-12-05
1.247,2025-12-08
1.224,2025-12-09
1.229,2025-12-10
1.221,2025-12-11
1.229,2025-12-12
1.231,2025-12-15
1.22,2025-12-16
1.232,2025-12-17
1.233,2025-12-18
1.241,2025-12-19
1.244,2025-12-22
1.242,2025-12-23
1.246,2025-12-24
1.244,2025-12-25
1.255,2025-12-26
1.254,2025-12-29
1.264,2025-12-30
1.265,2025-12-31
1.27,2026-01-05
1.297,2026-01-06
1.286,2026-01-07
1.28,2026-01-08
1.286,2026-01-09
1.285,2026-01-12
1.295,2026-01-13
1.294,2026-01-14
1.292,2026-01-15
1.288,2026-01-16
1.302,2026-01-19
1.318,2026-01-20
1.323,2026-01-21
1.337,2026-01-22
1.348,2026-01-23
