开盘,收盘,日期
0.993,0.99,2025-05-16
0.99,0.997,2025-05-19
0.997,0.991,2025-05-20
0.991,0.99,2025-05-21
0.991,0.995,2025-05-22
0.988,0.986,2025-05-23
0.985,0.989,2025-05-26
0.994,0.99,2025-05-27
0.989,0.985,2025-05-28
0.982,1.006,2025-05-29
1.006,1.013,2025-05-30
1.016,1.009,2025-06-03
1.005,1.007,2025-06-04
1.007,1.008,2025-06-05
1.008,1.006,2025-06-06
1.015,1.024,2025-06-09
1.025,1.009,2025-06-10
1.009,1.015,2025-06-11
1.015,1.006,2025-06-12
1.013,1.025,2025-06-13
1.029,1.026,2025-06-16
1.026,1.026,2025-06-17
1.03,1.038,2025-06-18
1.037,1.022,2025-06-19
1.015,1.006,2025-06-20
1.007,1.02,2025-06-23
1.006,1.021,2025-06-24
1.022,1.056,2025-06-25
1.057,1.064,2025-06-26
1.067,1.077,2025-06-27
1.079,1.133,2025-06-30
1.136,1.123,2025-07-01
1.12,1.097,2025-07-02
1.093,1.099,2025-07-03
1.099,1.094,2025-07-04
1.09,1.095,2025-07-07
1.094,1.102,2025-07-08
1.102,1.096,2025-07-09
1.091,1.093,2025-07-10
1.09,1.1,2025-07-11
1.101,1.1,2025-07-14
1.099,1.091,2025-07-15
1.09,1.087,2025-07-16
1.086,1.124,2025-07-17
1.125,1.141,2025-07-18
1.14,1.145,2025-07-21
1.147,1.147,2025-07-22
1.142,1.125,2025-07-23
1.125,1.146,2025-07-24
1.15,1.148,2025-07-25
1.146,1.171,2025-07-28
1.171,1.19,2025-07-29
1.191,1.173,2025-07-30
1.16,1.171,2025-07-31
1.168,1.144,2025-08-01
1.142,1.189,2025-08-04
1.193,1.188,2025-08-05
1.187,1.22,2025-08-06
1.22,1.213,2025-08-07
1.208,1.206,2025-08-08
1.207,1.22,2025-08-11
1.214,1.201,2025-08-12
1.201,1.213,2025-08-13
1.215,1.182,2025-08-14
1.178,1.19,2025-08-15
1.192,1.222,2025-08-18
1.22,1.197,2025-08-19
1.196,1.216,2025-08-20
1.216,1.206,2025-08-21
1.206,1.236,2025-08-22
1.236,1.263,2025-08-25
1.265,1.253,2025-08-26
1.254,1.229,2025-08-27
1.231,1.247,2025-08-28
1.243,1.272,2025-08-29
1.275,1.262,2025-09-01
1.262,1.234,2025-09-02
1.237,1.149,2025-09-03
1.135,1.101,2025-09-04
1.1,1.109,2025-09-05
1.114,1.12,2025-09-08
1.12,1.098,2025-09-09
1.098,1.108,2025-09-10
1.108,1.13,2025-09-11
1.13,1.13,2025-09-12
1.13,1.118,2025-09-15
1.119,1.115,2025-09-16
1.115,1.12,2025-09-17
1.125,1.114,2025-09-18
1.113,1.126,2025-09-19
1.123,1.13,2025-09-22
1.135,1.123,2025-09-23
1.117,1.133,2025-09-24
1.134,1.131,2025-09-25
1.129,1.137,2025-09-26
1.136,1.143,2025-09-29
1.146,1.188,2025-09-30
1.188,1.194,2025-10-09
1.195,1.187,2025-10-10
1.169,1.203,2025-10-13
1.203,1.188,2025-10-14
1.188,1.186,2025-10-15
1.184,1.172,2025-10-16
1.168,1.131,2025-10-17
1.136,1.135,2025-10-20
1.139,1.14,2025-10-21
1.137,1.128,2025-10-22
1.128,1.121,2025-10-23
1.14,1.15,2025-10-24
1.155,1.157,2025-10-27
1.155,1.171,2025-10-28
1.172,1.17,2025-10-29
1.17,1.15,2025-10-30
1.151,1.144,2025-10-31
1.145,1.151,2025-11-03
1.151,1.132,2025-11-04
1.124,1.129,2025-11-05
1.128,1.145,2025-11-06
1.14,1.137,2025-11-07
1.14,1.137,2025-11-10
1.142,1.124,2025-11-11
1.117,1.114,2025-11-12
1.108,1.118,2025-11-13
1.112,1.116,2025-11-14
1.137,1.138,2025-11-17
1.137,1.121,2025-11-18
1.121,1.135,2025-11-19
1.135,1.121,2025-11-20
1.115,1.097,2025-11-21
1.1,1.152,2025-11-24
1.15,1.146,2025-11-25
1.147,1.116,2025-11-26
1.114,1.113,2025-11-27
1.116,1.129,2025-11-28
1.142,1.151,2025-12-01
1.15,1.15,2025-12-02
1.15,1.135,2025-12-03
1.131,1.145,2025-12-04
1.143,1.171,2025-12-05
1.188,1.188,2025-12-08
1.177,1.177,2025-12-09
1.172,1.186,2025-12-10
1.19,1.185,2025-12-11
1.185,1.2,2025-12-12
1.2,1.218,2025-12-15
1.219,1.207,2025-12-16
1.203,1.201,2025-12-17
1.192,1.22,2025-12-18
1.22,1.241,2025-12-19
1.25,1.238,2025-12-22
1.238,1.208,2025-12-23
1.197,1.247,2025-12-24
1.248,1.301,2025-12-25
1.311,1.313,2025-12-26
1.313,1.335,2025-12-29
1.328,1.323,2025-12-30
1.322,1.365,2025-12-31
1.385,1.383,2026-01-05
1.369,1.436,2026-01-06
1.431,1.426,2026-01-07
1.418,1.501,2026-01-08
1.535,1.567,2026-01-09
1.607,1.682,2026-01-12
1.667,1.543,2026-01-13
1.527,1.539,2026-01-14
1.51,1.474,2026-01-15
1.474,1.46,2026-01-16
1.446,1.514,2026-01-19
1.513,1.466,2026-01-20
1.45,1.463,2026-01-21
1.46,1.521,2026-01-22
1.528,1.557,2026-01-23
1.55,1.474,2026-01-26
1.45,1.51,2026-01-27
