收盘,日期
2.046,2025-09-26
2.1,2025-09-29
2.104,2025-09-30
2.115,2025-10-09
2.022,2025-10-10
1.995,2025-10-13
1.92,2025-10-14
1.964,2025-10-15
1.97,2025-10-16
1.909,2025-10-17
1.948,2025-10-20
1.999,2025-10-21
1.987,2025-10-22
1.987,2025-10-23
2.055,2025-10-24
2.099,2025-10-27
2.096,2025-10-28
2.155,2025-10-29
2.116,2025-10-30
2.072,2025-10-31
2.075,2025-11-03
2.035,2025-11-04
2.057,2025-11-05
2.089,2025-11-06
2.083,2025-11-07
2.062,2025-11-10
2.038,2025-11-11
2.029,2025-11-12
2.078,2025-11-13
2.023,2025-11-14
2.018,2025-11-17
1.994,2025-11-18
2.001,2025-11-19
1.976,2025-11-20
1.901,2025-11-21
1.901,2025-11-24
1.936,2025-11-25
1.976,2025-11-26
1.967,2025-11-27
1.981,2025-11-28
2.008,2025-12-01
1.993,2025-12-02
1.972,2025-12-03
1.991,2025-12-04
2.018,2025-12-05
2.072,2025-12-08
2.085,2025-12-09
2.083,2025-12-10
2.058,2025-12-11
2.072,2025-12-12
2.043,2025-12-15
2.002,2025-12-16
2.065,2025-12-17
2.024,2025-12-18
2.03,2025-12-19
2.074,2025-12-22
2.083,2025-12-23
2.099,2025-12-24
2.106,2025-12-25
2.108,2025-12-26
2.095,2025-12-29
2.106,2025-12-30
2.088,2025-12-31
2.141,2026-01-05
2.156,2026-01-06
2.165,2026-01-07
2.147,2026-01-08
2.165,2026-01-09
2.204,2026-01-12
2.161,2026-01-13
2.174,2026-01-14
2.189,2026-01-15
2.185,2026-01-16
2.17,2026-01-19
2.131,2026-01-20
2.142,2026-01-21
2.166,2026-01-22
2.18,2026-01-23
