收盘,日期
1.383,2025-09-26
1.378,2025-09-29
1.364,2025-09-30
1.362,2025-10-09
1.368,2025-10-10
1.38,2025-10-13
1.416,2025-10-14
1.42,2025-10-15
1.443,2025-10-16
1.438,2025-10-17
1.438,2025-10-20
1.44,2025-10-21
1.454,2025-10-22
1.463,2025-10-23
1.456,2025-10-24
1.458,2025-10-27
1.453,2025-10-28
1.426,2025-10-29
1.424,2025-10-30
1.424,2025-10-31
1.442,2025-11-03
1.473,2025-11-04
1.473,2025-11-05
1.466,2025-11-06
1.465,2025-11-07
1.472,2025-11-10
1.478,2025-11-11
1.486,2025-11-12
1.484,2025-11-13
1.488,2025-11-14
1.468,2025-11-17
1.463,2025-11-18
1.477,2025-11-19
1.49,2025-11-20
1.475,2025-11-21
1.465,2025-11-24
1.483,2025-11-25
1.471,2025-11-26
1.478,2025-11-27
1.466,2025-11-28
1.477,2025-12-01
1.477,2025-12-02
1.466,2025-12-03
1.457,2025-12-04
1.45,2025-12-05
1.45,2025-12-08
1.449,2025-12-09
1.426,2025-12-10
1.429,2025-12-11
1.425,2025-12-12
1.429,2025-12-15
1.42,2025-12-16
1.424,2025-12-17
1.451,2025-12-18
1.448,2025-12-19
1.439,2025-12-22
1.441,2025-12-23
1.439,2025-12-24
1.437,2025-12-25
1.432,2025-12-26
1.446,2025-12-29
1.445,2025-12-30
1.447,2025-12-31
1.44,2026-01-05
1.447,2026-01-06
1.439,2026-01-07
1.426,2026-01-08
1.418,2026-01-09
1.424,2026-01-12
1.432,2026-01-13
1.413,2026-01-14
1.398,2026-01-15
1.381,2026-01-16
1.376,2026-01-19
1.387,2026-01-20
1.366,2026-01-21
1.357,2026-01-22
1.345,2026-01-23
