收盘,日期
2.551,2025-09-26
2.6,2025-09-29
2.659,2025-09-30
2.74,2025-10-09
2.56,2025-10-10
2.619,2025-10-13
2.487,2025-10-14
2.516,2025-10-15
2.489,2025-10-16
2.395,2025-10-17
2.398,2025-10-20
2.475,2025-10-21
2.477,2025-10-22
2.457,2025-10-23
2.594,2025-10-24
2.643,2025-10-27
2.614,2025-10-28
2.628,2025-10-29
2.575,2025-10-30
2.463,2025-10-31
2.426,2025-11-03
2.41,2025-11-04
2.399,2025-11-05
2.506,2025-11-06
2.471,2025-11-07
2.442,2025-11-10
2.397,2025-11-11
2.39,2025-11-12
2.425,2025-11-13
2.349,2025-11-14
2.342,2025-11-17
2.37,2025-11-18
2.346,2025-11-19
2.322,2025-11-20
2.22,2025-11-21
2.226,2025-11-24
2.251,2025-11-25
2.302,2025-11-26
2.301,2025-11-27
2.331,2025-11-28
2.354,2025-12-01
2.313,2025-12-02
2.298,2025-12-03
2.354,2025-12-04
2.343,2025-12-05
2.409,2025-12-08
2.4,2025-12-09
2.402,2025-12-10
2.36,2025-12-11
2.405,2025-12-12
2.335,2025-12-15
2.29,2025-12-16
2.353,2025-12-17
2.32,2025-12-18
2.314,2025-12-19
2.379,2025-12-22
2.398,2025-12-23
2.429,2025-12-24
2.436,2025-12-25
2.417,2025-12-26
2.426,2025-12-29
2.465,2025-12-30
2.434,2025-12-31
2.541,2026-01-05
2.592,2026-01-06
2.655,2026-01-07
2.677,2026-01-08
2.702,2026-01-09
2.737,2026-01-12
2.627,2026-01-13
2.698,2026-01-14
2.737,2026-01-15
2.821,2026-01-16
2.797,2026-01-19
2.774,2026-01-20
2.894,2026-01-21
2.893,2026-01-22
2.89,2026-01-23
