收盘,日期
1.973,2025-09-26
1.987,2025-09-29
1.989,2025-09-30
2.004,2025-10-09
2.001,2025-10-10
1.992,2025-10-13
1.963,2025-10-14
2.008,2025-10-15
1.985,2025-10-16
1.928,2025-10-17
1.967,2025-10-20
2.002,2025-10-21
2.0,2025-10-22
1.996,2025-10-23
2.019,2025-10-24
2.039,2025-10-27
2.04,2025-10-28
2.04,2025-10-29
2.013,2025-10-30
2.039,2025-10-31
2.041,2025-11-03
2.03,2025-11-04
2.042,2025-11-05
2.058,2025-11-06
2.053,2025-11-07
2.055,2025-11-10
2.05,2025-11-11
2.035,2025-11-12
2.06,2025-11-13
2.043,2025-11-14
2.035,2025-11-17
2.013,2025-11-18
1.986,2025-11-19
1.967,2025-11-20
1.894,2025-11-21
1.925,2025-11-24
1.962,2025-11-25
1.946,2025-11-26
1.957,2025-11-27
1.979,2025-11-28
1.995,2025-12-01
1.985,2025-12-02
1.972,2025-12-03
1.958,2025-12-04
1.992,2025-12-05
2.007,2025-12-08
2.008,2025-12-09
1.998,2025-12-10
1.968,2025-12-11
1.962,2025-12-12
1.955,2025-12-15
1.922,2025-12-16
1.935,2025-12-17
1.941,2025-12-18
1.972,2025-12-19
1.99,2025-12-22
1.982,2025-12-23
2.014,2025-12-24
2.04,2025-12-25
2.024,2025-12-26
2.018,2025-12-29
2.023,2025-12-30
2.029,2025-12-31
2.062,2026-01-05
2.079,2026-01-06
2.082,2026-01-07
2.107,2026-01-08
2.133,2026-01-09
2.185,2026-01-12
2.153,2026-01-13
2.182,2026-01-14
2.174,2026-01-15
2.179,2026-01-16
2.216,2026-01-19
2.2,2026-01-20
2.236,2026-01-21
2.251,2026-01-22
2.271,2026-01-23
