开盘,收盘,日期
0.4835,0.472,2021-03-24
0.468,0.4775,2021-03-25
0.4775,0.4915,2021-03-26
0.4915,0.491,2021-03-29
0.49,0.4975,2021-03-30
0.5,0.4865,2021-03-31
0.4865,0.4905,2021-04-01
0.4905,0.494,2021-04-02
0.498,0.497,2021-04-06
0.493,0.5025,2021-04-07
0.5025,0.5095,2021-04-08
0.51,0.5085,2021-04-09
0.506,0.488,2021-04-12
0.4855,0.4855,2021-04-13
0.4855,0.4965,2021-04-14
0.497,0.5055,2021-04-15
0.506,0.502,2021-04-16
0.5015,0.5185,2021-04-19
0.517,0.5155,2021-04-20
0.5155,0.5115,2021-04-21
0.5125,0.5145,2021-04-22
0.511,0.5175,2021-04-23
0.5175,0.521,2021-04-26
0.525,0.5235,2021-04-27
0.5135,0.5215,2021-04-28
0.522,0.53,2021-04-29
0.53,0.527,2021-04-30
0.5325,0.5425,2021-05-06
0.5455,0.558,2021-05-07
0.558,0.5885,2021-05-10
0.5885,0.562,2021-05-11
0.559,0.5645,2021-05-12
0.555,0.538,2021-05-13
0.535,0.5395,2021-05-14
0.5465,0.5535,2021-05-17
0.56,0.5615,2021-05-18
0.5615,0.564,2021-05-19
0.5495,0.548,2021-05-20
0.546,0.5525,2021-05-21
0.5515,0.5485,2021-05-24
0.5485,0.552,2021-05-25
0.552,0.559,2021-05-26
0.556,0.5575,2021-05-27
0.5675,0.5665,2021-05-28
0.576,0.5795,2021-05-31
0.5795,0.583,2021-06-01
0.584,0.5755,2021-06-02
0.574,0.5765,2021-06-03
0.5725,0.574,2021-06-04
0.5705,0.5735,2021-06-07
0.5735,0.5615,2021-06-08
0.5615,0.564,2021-06-09
0.564,0.5665,2021-06-10
0.566,0.5705,2021-06-11
0.569,0.55,2021-06-15
0.55,0.528,2021-06-16
0.524,0.5305,2021-06-17
0.518,0.5405,2021-06-18
0.5395,0.5355,2021-06-21
0.5355,0.54,2021-06-22
0.54,0.55,2021-06-23
0.551,0.545,2021-06-24
0.5465,0.5605,2021-06-25
0.56,0.553,2021-06-28
0.553,0.5445,2021-06-29
0.544,0.5545,2021-06-30
0.5545,0.544,2021-07-01
0.544,0.552,2021-07-02
0.552,0.5775,2021-07-05
0.5785,0.585,2021-07-06
0.584,0.601,2021-07-07
0.6015,0.6025,2021-07-08
0.5995,0.641,2021-07-09
0.665,0.66,2021-07-12
0.66,0.6575,2021-07-13
0.656,0.6375,2021-07-14
0.637,0.6605,2021-07-15
0.6625,0.6605,2021-07-16
0.6605,0.6595,2021-07-19
0.654,0.66,2021-07-20
0.66,0.6945,2021-07-21
0.695,0.7085,2021-07-22
0.709,0.7075,2021-07-23
0.7075,0.7155,2021-07-26
0.7165,0.681,2021-07-27
0.65,0.66,2021-07-28
0.661,0.699,2021-07-29
0.699,0.71,2021-07-30
0.7065,0.7115,2021-08-02
0.712,0.6705,2021-08-03
0.67,0.7035,2021-08-04
0.7035,0.6945,2021-08-05
0.6945,0.7165,2021-08-06
0.713,0.7085,2021-08-09
0.7065,0.698,2021-08-10
0.698,0.7145,2021-08-11
0.7075,0.731,2021-08-12
0.7285,0.7325,2021-08-13
0.733,0.7015,2021-08-16
0.701,0.6965,2021-08-17
0.696,0.702,2021-08-18
0.6995,0.703,2021-08-19
0.7025,0.7065,2021-08-20
0.7065,0.726,2021-08-23
0.73,0.748,2021-08-24
0.748,0.756,2021-08-25
0.752,0.7595,2021-08-26
0.7595,0.7815,2021-08-27
0.792,0.8065,2021-08-30
0.8065,0.83,2021-08-31
0.8425,0.7725,2021-09-01
0.765,0.7865,2021-09-02
0.7865,0.757,2021-09-03
0.757,0.7675,2021-09-06
0.762,0.7875,2021-09-07
0.7875,0.7925,2021-09-08
0.7775,0.813,2021-09-09
0.8105,0.8355,2021-09-10
0.84,0.8605,2021-09-13
0.86,0.8315,2021-09-14
0.823,0.8345,2021-09-15
0.836,0.7975,2021-09-16
0.79,0.7755,2021-09-17
0.759,0.7775,2021-09-22
0.784,0.775,2021-09-23
0.7765,0.7495,2021-09-24
0.745,0.704,2021-09-27
0.696,0.6985,2021-09-28
0.6985,0.6705,2021-09-29
0.6705,0.689,2021-09-30
0.6905,0.681,2021-10-08
0.6845,0.689,2021-10-11
0.694,0.666,2021-10-12
0.6635,0.6775,2021-10-13
0.677,0.6935,2021-10-14
0.6975,0.7,2021-10-15
0.701,0.7215,2021-10-18
0.721,0.7225,2021-10-19
0.714,0.719,2021-10-20
0.719,0.724,2021-10-21
0.71,0.7005,2021-10-22
