收盘,日期
0.723,2025-09-26
0.728,2025-09-29
0.736,2025-09-30
0.748,2025-10-09
0.751,2025-10-10
0.744,2025-10-13
0.744,2025-10-14
0.746,2025-10-15
0.74,2025-10-16
0.729,2025-10-17
0.725,2025-10-20
0.73,2025-10-21
0.724,2025-10-22
0.727,2025-10-23
0.727,2025-10-24
0.734,2025-10-27
0.728,2025-10-28
0.742,2025-10-29
0.738,2025-10-30
0.74,2025-10-31
0.742,2025-11-03
0.727,2025-11-04
0.73,2025-11-05
0.744,2025-11-06
0.748,2025-11-07
0.765,2025-11-10
0.764,2025-11-11
0.764,2025-11-12
0.778,2025-11-13
0.77,2025-11-14
0.766,2025-11-17
0.756,2025-11-18
0.763,2025-11-19
0.758,2025-11-20
0.738,2025-11-21
0.736,2025-11-24
0.742,2025-11-25
0.739,2025-11-26
0.74,2025-11-27
0.748,2025-11-28
0.75,2025-12-01
0.745,2025-12-02
0.744,2025-12-03
0.74,2025-12-04
0.746,2025-12-05
0.746,2025-12-08
0.736,2025-12-09
0.739,2025-12-10
0.735,2025-12-11
0.736,2025-12-12
0.741,2025-12-15
0.735,2025-12-16
0.748,2025-12-17
0.746,2025-12-18
0.763,2025-12-19
0.765,2025-12-22
0.762,2025-12-23
0.76,2025-12-24
0.764,2025-12-25
0.77,2025-12-26
0.765,2025-12-29
0.769,2025-12-30
0.77,2025-12-31
0.781,2026-01-05
0.797,2026-01-06
0.791,2026-01-07
0.784,2026-01-08
0.786,2026-01-09
0.785,2026-01-12
0.786,2026-01-13
0.785,2026-01-14
0.791,2026-01-15
0.781,2026-01-16
0.791,2026-01-19
0.793,2026-01-20
0.793,2026-01-21
0.796,2026-01-22
0.802,2026-01-23
