开盘,收盘,日期
0.984,0.999,2021-02-09
0.999,1.013,2021-02-10
1.022,1.024,2021-02-18
1.025,1.034,2021-02-19
1.035,1.019,2021-02-22
1.02,1.011,2021-02-23
1.012,1.005,2021-02-24
1.005,0.993,2021-02-25
0.992,0.981,2021-02-26
0.982,1.0,2021-03-01
1.001,0.992,2021-03-02
0.992,1.001,2021-03-03
1.001,0.982,2021-03-04
0.98,0.992,2021-03-05
0.999,0.968,2021-03-08
0.967,0.946,2021-03-09
0.955,0.949,2021-03-10
0.949,0.956,2021-03-11
0.959,0.944,2021-03-12
0.944,0.926,2021-03-15
0.918,0.929,2021-03-16
0.929,0.939,2021-03-17
0.938,0.946,2021-03-18
0.944,0.93,2021-03-19
0.935,0.958,2021-03-22
0.958,0.948,2021-03-23
0.948,0.939,2021-03-24
0.939,0.948,2021-03-25
0.948,0.973,2021-03-26
0.973,0.963,2021-03-29
0.963,0.973,2021-03-30
0.973,0.971,2021-03-31
0.971,0.983,2021-04-01
0.98,0.983,2021-04-02
0.983,0.995,2021-04-06
0.996,0.984,2021-04-07
0.984,0.987,2021-04-08
0.987,0.98,2021-04-09
0.979,0.96,2021-04-12
0.959,0.965,2021-04-13
0.975,0.984,2021-04-14
0.984,0.983,2021-04-15
0.981,0.983,2021-04-16
0.983,1.014,2021-04-19
1.01,1.016,2021-04-20
1.015,1.011,2021-04-21
1.012,1.009,2021-04-22
1.009,1.008,2021-04-23
1.008,0.995,2021-04-26
0.995,1.0,2021-04-27
0.994,1.009,2021-04-28
1.009,1.011,2021-04-29
1.011,0.996,2021-04-30
0.996,0.98,2021-05-06
0.982,0.962,2021-05-07
0.96,0.954,2021-05-10
0.951,0.972,2021-05-11
0.969,0.978,2021-05-12
0.979,0.97,2021-05-13
0.97,0.988,2021-05-14
0.982,1.014,2021-05-17
1.01,1.023,2021-05-18
1.023,1.016,2021-05-19
1.015,1.029,2021-05-20
1.03,1.014,2021-05-21
1.014,1.046,2021-05-24
1.05,1.089,2021-05-25
1.088,1.076,2021-05-26
1.07,1.076,2021-05-27
1.076,1.076,2021-05-28
