收盘,日期
4.727231,2025-09-26
4.806017,2025-09-29
4.82079,2025-09-30
4.899577,2025-10-09
4.793215,2025-10-10
4.770563,2025-10-13
4.718367,2025-10-14
4.788291,2025-10-15
4.798139,2025-10-16
4.695715,2025-10-17
4.713442,2025-10-20
4.784351,2025-10-21
4.770563,2025-10-22
4.781396,2025-10-23
4.841472,2025-10-24
4.901547,2025-10-27
4.87988,2025-10-28
4.937001,2025-10-29
4.897608,2025-10-30
4.831624,2025-10-31
4.844426,2025-11-03
4.807003,2025-11-04
4.807003,2025-11-05
4.880865,2025-11-06
4.866093,2025-11-07
4.884805,2025-11-10
4.840487,2025-11-11
4.837533,2025-11-12
4.888744,2025-11-13
4.812912,2025-11-14
4.782381,2025-11-17
4.758745,2025-11-18
4.771548,2025-11-19
4.752836,2025-11-20
4.641549,2025-11-21
4.638595,2025-11-24
4.66814,2025-11-25
4.705564,2025-11-26
4.695715,2025-11-27
4.710488,2025-11-28
4.75973,2025-12-01
4.737079,2025-12-02
4.720336,2025-12-03
4.7292,2025-12-04
4.770563,2025-12-05
4.809,2025-12-08
4.783,2025-12-09
4.775,2025-12-10
4.74,2025-12-11
4.766,2025-12-12
4.741,2025-12-15
4.69,2025-12-16
4.776,2025-12-17
4.742,2025-12-18
4.766,2025-12-19
4.806,2025-12-22
4.812,2025-12-23
4.832,2025-12-24
4.84,2025-12-25
4.86,2025-12-26
4.838,2025-12-29
4.855,2025-12-30
4.827,2025-12-31
4.921,2026-01-05
4.996,2026-01-06
4.977,2026-01-07
4.944,2026-01-08
4.966,2026-01-09
4.992,2026-01-12
4.972,2026-01-13
4.945,2026-01-14
4.948,2026-01-15
4.935,2026-01-16
4.937,2026-01-19
4.923,2026-01-20
4.924,2026-01-21
4.926,2026-01-22
4.898,2026-01-23
