收盘,日期
4.65,2025-09-26
4.72,2025-09-29
4.739,2025-09-30
4.806,2025-10-09
4.718,2025-10-10
4.692,2025-10-13
4.653,2025-10-14
4.703,2025-10-15
4.716,2025-10-16
4.63,2025-10-17
4.639,2025-10-20
4.71,2025-10-21
4.695,2025-10-22
4.7,2025-10-23
4.765,2025-10-24
4.826,2025-10-27
4.813,2025-10-28
4.858,2025-10-29
4.82,2025-10-30
4.765,2025-10-31
4.769,2025-11-03
4.735,2025-11-04
4.742,2025-11-05
4.81,2025-11-06
4.794,2025-11-07
4.808,2025-11-10
4.776,2025-11-11
4.768,2025-11-12
4.817,2025-11-13
4.75,2025-11-14
4.719,2025-11-17
4.714,2025-11-18
4.705,2025-11-19
4.69,2025-11-20
4.58,2025-11-21
4.567,2025-11-24
4.604,2025-11-25
4.629,2025-11-26
4.628,2025-11-27
4.642,2025-11-28
4.692,2025-12-01
4.672,2025-12-02
4.655,2025-12-03
4.667,2025-12-04
4.71,2025-12-05
4.745,2025-12-08
4.725,2025-12-09
4.717,2025-12-10
4.687,2025-12-11
4.71,2025-12-12
4.687,2025-12-15
4.633,2025-12-16
4.722,2025-12-17
4.697,2025-12-18
4.716,2025-12-19
4.755,2025-12-22
4.763,2025-12-23
4.782,2025-12-24
4.79,2025-12-25
4.808,2025-12-26
4.79,2025-12-29
4.808,2025-12-30
4.784,2025-12-31
4.871,2026-01-05
4.944,2026-01-06
4.929,2026-01-07
4.891,2026-01-08
4.917,2026-01-09
4.943,2026-01-12
4.936,2026-01-13
4.88,2026-01-14
4.907,2026-01-15
4.891,2026-01-16
4.898,2026-01-19
4.88,2026-01-20
4.883,2026-01-21
4.88,2026-01-22
4.862,2026-01-23
