开盘,收盘,日期
0.795,0.797,2022-09-26
0.796,0.806,2022-09-27
0.806,0.796,2022-09-28
0.8,0.798,2022-09-29
0.799,0.795,2022-09-30
0.794,0.775,2022-10-10
0.78,0.78,2022-10-11
0.781,0.794,2022-10-12
0.79,0.784,2022-10-13
0.787,0.808,2022-10-14
0.804,0.803,2022-10-17
0.809,0.8,2022-10-18
0.801,0.786,2022-10-19
0.785,0.78,2022-10-20
0.78,0.775,2022-10-21
0.773,0.75,2022-10-24
0.75,0.749,2022-10-25
0.75,0.753,2022-10-26
0.756,0.744,2022-10-27
0.739,0.726,2022-10-28
0.723,0.717,2022-10-31
0.72,0.747,2022-11-01
0.741,0.757,2022-11-02
0.752,0.747,2022-11-03
0.747,0.776,2022-11-04
0.774,0.78,2022-11-07
0.78,0.773,2022-11-08
0.773,0.765,2022-11-09
0.761,0.756,2022-11-10
0.777,0.782,2022-11-11
0.787,0.781,2022-11-14
0.778,0.795,2022-11-15
0.794,0.788,2022-11-16
0.787,0.779,2022-11-17
0.78,0.78,2022-11-18
0.777,0.772,2022-11-21
0.772,0.77,2022-11-22
0.766,0.77,2022-11-23
0.773,0.767,2022-11-24
0.766,0.772,2022-11-25
0.764,0.763,2022-11-28
0.765,0.786,2022-11-29
0.785,0.787,2022-11-30
0.798,0.801,2022-12-01
0.801,0.796,2022-12-02
0.805,0.807,2022-12-05
0.802,0.813,2022-12-06
0.812,0.815,2022-12-07
0.816,0.818,2022-12-08
0.816,0.826,2022-12-09
0.822,0.815,2022-12-12
0.815,0.812,2022-12-13
0.81,0.815,2022-12-14
0.813,0.815,2022-12-15
0.81,0.816,2022-12-16
0.816,0.807,2022-12-19
0.805,0.793,2022-12-20
0.793,0.794,2022-12-21
0.797,0.798,2022-12-22
0.791,0.795,2022-12-23
0.794,0.797,2022-12-26
0.805,0.809,2022-12-27
0.806,0.807,2022-12-28
0.805,0.801,2022-12-29
0.803,0.804,2022-12-30
0.803,0.804,2023-01-03
0.802,0.801,2023-01-04
0.804,0.822,2023-01-05
0.821,0.827,2023-01-06
0.829,0.835,2023-01-09
0.836,0.837,2023-01-10
0.836,0.837,2023-01-11
0.838,0.841,2023-01-12
0.841,0.854,2023-01-13
0.854,0.865,2023-01-16
0.865,0.864,2023-01-17
0.863,0.86,2023-01-18
0.859,0.866,2023-01-19
0.867,0.87,2023-01-20
0.883,0.88,2023-01-30
0.877,0.869,2023-01-31
0.872,0.875,2023-02-01
0.881,0.874,2023-02-02
0.87,0.861,2023-02-03
0.85,0.846,2023-02-06
0.847,0.848,2023-02-07
0.849,0.842,2023-02-08
0.842,0.853,2023-02-09
0.851,0.846,2023-02-10
0.843,0.855,2023-02-13
0.854,0.855,2023-02-14
0.852,0.848,2023-02-15
0.849,0.845,2023-02-16
0.844,0.831,2023-02-17
0.831,0.849,2023-02-20
0.848,0.852,2023-02-21
0.847,0.84,2023-02-22
0.84,0.842,2023-02-23
0.841,0.831,2023-02-24
0.828,0.827,2023-02-27
