收盘,日期
1.826,2025-09-26
1.851,2025-09-29
1.863,2025-09-30
1.907,2025-10-09
1.86,2025-10-10
1.86,2025-10-13
1.818,2025-10-14
1.843,2025-10-15
1.825,2025-10-16
1.776,2025-10-17
1.777,2025-10-20
1.826,2025-10-21
1.8,2025-10-22
1.826,2025-10-23
1.828,2025-10-24
1.867,2025-10-27
1.848,2025-10-28
1.886,2025-10-29
1.86,2025-10-30
1.846,2025-10-31
1.85,2025-11-03
1.821,2025-11-04
1.828,2025-11-05
1.854,2025-11-06
1.852,2025-11-07
1.842,2025-11-10
1.836,2025-11-11
1.828,2025-11-12
1.85,2025-11-13
1.829,2025-11-14
1.822,2025-11-17
1.803,2025-11-18
1.797,2025-11-19
1.786,2025-11-20
1.731,2025-11-21
1.736,2025-11-24
1.755,2025-11-25
1.762,2025-11-26
1.751,2025-11-27
1.779,2025-11-28
1.787,2025-12-01
1.774,2025-12-02
1.77,2025-12-03
1.764,2025-12-04
1.779,2025-12-05
1.81,2025-12-08
1.793,2025-12-09
1.81,2025-12-10
1.79,2025-12-11
1.807,2025-12-12
1.806,2025-12-15
1.778,2025-12-16
1.796,2025-12-17
1.801,2025-12-18
1.821,2025-12-19
1.838,2025-12-22
1.85,2025-12-23
1.863,2025-12-24
1.879,2025-12-25
1.88,2025-12-26
1.887,2025-12-29
1.892,2025-12-30
1.893,2025-12-31
1.936,2026-01-05
1.971,2026-01-06
1.984,2026-01-07
2.0,2026-01-08
2.044,2026-01-09
2.093,2026-01-12
2.06,2026-01-13
2.085,2026-01-14
2.081,2026-01-15
2.086,2026-01-16
2.099,2026-01-19
2.087,2026-01-20
2.103,2026-01-21
2.113,2026-01-22
2.18,2026-01-23
