收盘,日期
1.682,2025-09-26
1.727,2025-09-29
1.718,2025-09-30
1.762,2025-10-09
1.697,2025-10-10
1.76,2025-10-13
1.647,2025-10-14
1.636,2025-10-15
1.615,2025-10-16
1.552,2025-10-17
1.55,2025-10-20
1.582,2025-10-21
1.569,2025-10-22
1.559,2025-10-23
1.629,2025-10-24
1.691,2025-10-27
1.689,2025-10-28
1.697,2025-10-29
1.67,2025-10-30
1.601,2025-10-31
1.581,2025-11-03
1.592,2025-11-04
1.581,2025-11-05
1.634,2025-11-06
1.64,2025-11-07
1.666,2025-11-10
1.643,2025-11-11
1.628,2025-11-12
1.633,2025-11-13
1.59,2025-11-14
1.573,2025-11-17
1.605,2025-11-18
1.598,2025-11-19
1.558,2025-11-20
1.491,2025-11-21
1.524,2025-11-24
1.527,2025-11-25
1.527,2025-11-26
1.52,2025-11-27
1.552,2025-11-28
1.574,2025-12-01
1.558,2025-12-02
1.555,2025-12-03
1.596,2025-12-04
1.596,2025-12-05
1.623,2025-12-08
1.614,2025-12-09
1.626,2025-12-10
1.619,2025-12-11
1.675,2025-12-12
1.66,2025-12-15
1.643,2025-12-16
1.665,2025-12-17
1.636,2025-12-18
1.626,2025-12-19
1.706,2025-12-22
1.735,2025-12-23
1.739,2025-12-24
1.745,2025-12-25
1.72,2025-12-26
1.7,2025-12-29
1.7,2025-12-30
1.698,2025-12-31
1.798,2026-01-05
1.867,2026-01-06
2.013,2026-01-07
1.991,2026-01-08
1.988,2026-01-09
2.013,2026-01-12
1.944,2026-01-13
1.989,2026-01-14
2.096,2026-01-15
2.164,2026-01-16
2.153,2026-01-19
2.136,2026-01-20
2.148,2026-01-21
2.095,2026-01-22
2.143,2026-01-23
