开盘,收盘,日期
0.801,0.805,2023-01-03
0.808,0.825,2023-01-04
0.839,0.832,2023-01-05
0.835,0.828,2023-01-06
0.833,0.834,2023-01-09
0.834,0.825,2023-01-10
0.83,0.83,2023-01-11
0.832,0.824,2023-01-12
0.826,0.832,2023-01-13
0.832,0.827,2023-01-16
0.826,0.824,2023-01-17
0.822,0.831,2023-01-18
0.83,0.834,2023-01-19
0.837,0.844,2023-01-20
0.864,0.854,2023-01-30
0.854,0.838,2023-01-31
0.841,0.848,2023-02-01
0.853,0.848,2023-02-02
0.847,0.835,2023-02-03
0.828,0.819,2023-02-06
0.822,0.825,2023-02-07
0.826,0.822,2023-02-08
0.821,0.833,2023-02-09
0.832,0.822,2023-02-10
0.818,0.822,2023-02-13
0.825,0.824,2023-02-14
0.824,0.812,2023-02-15
0.817,0.823,2023-02-16
0.821,0.815,2023-02-17
0.815,0.825,2023-02-20
0.825,0.812,2023-02-21
0.81,0.81,2023-02-22
0.806,0.805,2023-02-23
0.805,0.798,2023-02-24
0.794,0.795,2023-02-27
0.799,0.799,2023-02-28
0.798,0.82,2023-03-01
0.82,0.817,2023-03-02
0.825,0.823,2023-03-03
0.818,0.827,2023-03-06
0.827,0.819,2023-03-07
0.814,0.807,2023-03-08
0.807,0.808,2023-03-09
0.8,0.783,2023-03-10
0.782,0.788,2023-03-13
0.783,0.768,2023-03-14
0.775,0.778,2023-03-15
0.77,0.766,2023-03-16
0.776,0.775,2023-03-17
0.77,0.752,2023-03-20
0.758,0.765,2023-03-21
0.77,0.78,2023-03-22
0.78,0.789,2023-03-23
0.789,0.788,2023-03-24
0.787,0.781,2023-03-27
0.781,0.789,2023-03-28
0.8,0.798,2023-03-29
0.801,0.8,2023-03-30
0.806,0.804,2023-03-31
0.802,0.802,2023-04-03
0.802,0.802,2023-04-04
0.8,0.796,2023-04-06
0.799,0.805,2023-04-07
0.805,0.805,2023-04-10
0.807,0.805,2023-04-11
0.806,0.801,2023-04-12
0.796,0.798,2023-04-13
0.804,0.804,2023-04-14
0.802,0.821,2023-04-17
0.82,0.816,2023-04-18
0.815,0.809,2023-04-19
0.809,0.81,2023-04-20
0.808,0.797,2023-04-21
0.797,0.787,2023-04-24
0.789,0.783,2023-04-25
0.783,0.795,2023-04-26
0.795,0.796,2023-04-27
0.8,0.804,2023-04-28
0.797,0.802,2023-05-04
0.805,0.807,2023-05-05
0.809,0.817,2023-05-08
0.817,0.801,2023-05-09
0.801,0.8,2023-05-10
0.802,0.793,2023-05-11
0.799,0.794,2023-05-12
0.795,0.81,2023-05-15
0.815,0.808,2023-05-16
0.809,0.802,2023-05-17
0.802,0.8,2023-05-18
0.8,0.799,2023-05-19
0.805,0.812,2023-05-22
0.815,0.8,2023-05-23
0.799,0.79,2023-05-24
0.788,0.777,2023-05-25
0.777,0.779,2023-05-26
0.783,0.771,2023-05-29
0.772,0.771,2023-05-30
0.77,0.755,2023-05-31
0.756,0.761,2023-06-01
0.77,0.788,2023-06-02
0.788,0.792,2023-06-05
0.796,0.792,2023-06-06
0.8,0.802,2023-06-07
0.802,0.804,2023-06-08
0.805,0.81,2023-06-09
0.81,0.812,2023-06-12
0.812,0.817,2023-06-13
0.817,0.811,2023-06-14
0.818,0.824,2023-06-15
0.83,0.832,2023-06-16
0.834,0.826,2023-06-19
0.828,0.822,2023-06-20
0.82,0.81,2023-06-21
0.805,0.799,2023-06-26
0.794,0.81,2023-06-27
0.808,0.814,2023-06-28
0.814,0.802,2023-06-29
0.803,0.804,2023-06-30
0.808,0.818,2023-07-03
0.818,0.82,2023-07-04
0.819,0.81,2023-07-05
0.808,0.795,2023-07-06
0.79,0.782,2023-07-07
0.79,0.783,2023-07-10
0.789,0.791,2023-07-11
0.792,0.795,2023-07-12
0.804,0.814,2023-07-13
0.817,0.813,2023-07-14
0.813,0.807,2023-07-17
0.811,0.804,2023-07-18
0.8,0.801,2023-07-19
0.804,0.8,2023-07-20
0.798,0.806,2023-07-21
0.803,0.788,2023-07-24
0.804,0.812,2023-07-25
0.812,0.815,2023-07-26
0.82,0.825,2023-07-27
0.823,0.843,2023-07-28
0.852,0.854,2023-07-31
0.853,0.844,2023-08-01
0.844,0.828,2023-08-02
0.828,0.83,2023-08-03
0.835,0.829,2023-08-04
0.826,0.827,2023-08-07
0.825,0.816,2023-08-08
0.811,0.815,2023-08-09
0.814,0.817,2023-08-10
0.819,0.81,2023-08-11
0.808,0.798,2023-08-14
0.797,0.796,2023-08-15
0.79,0.782,2023-08-16
0.772,0.787,2023-08-17
0.782,0.768,2023-08-18
0.767,0.754,2023-08-21
0.757,0.762,2023-08-22
0.76,0.76,2023-08-23
0.766,0.778,2023-08-24
