收盘,日期
2.078,2022-09-05
2.131,2022-09-06
2.119,2022-09-07
2.158,2022-09-08
2.13,2022-09-09
2.114,2022-09-13
2.11,2022-09-14
2.067,2022-09-15
2.021,2022-09-16
2.0,2022-09-19
2.033,2022-09-20
2.064,2022-09-21
2.019,2022-09-22
2.063,2022-09-23
2.077,2022-09-26
2.026,2022-09-27
2.029,2022-09-28
1.992,2022-09-29
1.99,2022-09-30
1.988,2022-10-10
1.989,2022-10-11
2.027,2022-10-12
2.016,2022-10-13
2.038,2022-10-14
2.065,2022-10-17
2.053,2022-10-18
2.034,2022-10-19
2.059,2022-10-20
2.035,2022-10-21
2.026,2022-10-25
2.064,2022-10-26
2.05,2022-10-27
1.996,2022-10-28
1.965,2022-10-31
1.989,2022-11-01
2.044,2022-11-02
2.043,2022-11-03
2.069,2022-11-04
2.066,2022-11-07
2.08,2022-11-08
2.075,2022-11-09
2.071,2022-11-11
2.075,2022-11-14
2.095,2022-11-15
2.077,2022-11-16
2.079,2022-11-17
2.069,2022-11-18
2.068,2022-11-21
2.05,2022-11-22
2.038,2022-11-23
